hall,granularity,group_value,n_machine_days,axis,outcome,test,statistic,p_value,effect_size,n_obs,n_levels,n_sparse_levels,note
蒲田1,kakuban,8,12311,dd,diff,kruskal,41.33971408109667,0.08141465526325062,0.0009234294854313252,12311,31,0.0,
蒲田1,kakuban,8,12311,dd,hit104,chi2,39.13615731337572,0.12270754948555315,0.02723923009971658,12311,31,,
蒲田1,kakuban,8,12311,dd,plus,chi2,51.01625712914674,0.009702288583926771,0.04131649574756059,12311,31,,
蒲田1,kakuban,8,12311,dd_bin,diff,kruskal,3.1042583179941943,0.5405321380043737,0.0,12311,5,0.0,
蒲田1,kakuban,8,12311,dd_bin,hit104,chi2,2.3607021514407194,0.6697403573975709,0.0,12311,5,,
蒲田1,kakuban,8,12311,dd_bin,plus,chi2,5.7845226807660515,0.2158285297693126,0.012039056916012425,12311,5,,
蒲田1,kakuban,8,12311,is_x_day,diff,kruskal,0.20277496809610468,0.6524902339723891,0.0,12311,2,0.0,
蒲田1,kakuban,8,12311,is_x_day,hit104,chi2,5.036766735672961,0.024814763759342384,0.01810853981579378,12311,2,,
蒲田1,kakuban,8,12311,is_x_day,plus,chi2,11.840040583084523,0.0005797056253249747,0.029674595090985877,12311,2,,
蒲田1,kakuban,9,12319,day_of_week,diff,kruskal,16.740627888243086,0.010285263560878955,0.0008723706861795879,12319,7,0.0,
蒲田1,kakuban,9,12319,day_of_week,hit104,chi2,4.948569841878517,0.5504261922183595,0.0,12319,7,,
蒲田1,kakuban,9,12319,day_of_week,plus,chi2,14.483617795232053,0.024676544554763504,0.026242667674602874,12319,7,,
蒲田1,kakuban,9,12319,dd,diff,kruskal,26.057963051996445,0.6721696294975659,0.0,12319,31,0.0,
蒲田1,kakuban,9,12319,dd,hit104,chi2,44.41481362639511,0.043716591777880266,0.034205640427772306,12319,31,,
蒲田1,kakuban,9,12319,dd,plus,chi2,51.54834860964751,0.008516248443112008,0.04182272766943038,12319,31,,
蒲田1,kakuban,9,12319,dd_bin,diff,kruskal,3.769229756323499,0.4381370674324374,0.0,12319,5,0.0,
蒲田1,kakuban,9,12319,dd_bin,hit104,chi2,12.678109718108258,0.012960554668024288,0.026542042744711874,12319,5,,
蒲田1,kakuban,9,12319,dd_bin,plus,chi2,11.821972669596052,0.018725407883183807,0.025198752074524863,12319,5,,
蒲田1,kakuban,9,12319,is_x_day,diff,kruskal,3.9710674328897055,0.04628842054497977,0.0002412168087107011,12319,2,0.0,
蒲田1,kakuban,9,12319,is_x_day,hit104,chi2,20.766624069385884,5.1879262428895735e-06,0.040058553321855504,12319,2,,
蒲田1,kakuban,9,12319,is_x_day,plus,chi2,28.638546557188924,8.722839437550485e-08,0.047368198077399434,12319,2,,
蒲田1,kakuban,10,12417,day_of_week,diff,kruskal,14.420395646632064,0.02527688963759245,0.0006785169739429544,12417,7,0.0,
蒲田1,kakuban,10,12417,day_of_week,hit104,chi2,9.76546615673156,0.13488257523014174,0.017413683791593727,12417,7,,
蒲田1,kakuban,10,12417,day_of_week,plus,chi2,16.29557609663514,0.012252419449132874,0.02879547741663103,12417,7,,
蒲田1,kakuban,10,12417,dd,diff,kruskal,37.445983622046974,0.16449791243156747,0.0006011612806432242,12417,31,0.0,
蒲田1,kakuban,10,12417,dd,hit104,chi2,41.54583139370903,0.07822774641707089,0.030491325705137944,12417,31,,
蒲田1,kakuban,10,12417,dd,plus,chi2,63.82925695720076,0.0003090560219983125,0.0521963180397534,12417,31,,
蒲田1,kakuban,10,12417,dd_bin,diff,kruskal,4.224635932950621,0.3764574732182804,1.8098286573527304e-05,12417,5,0.0,
蒲田1,kakuban,10,12417,dd_bin,hit104,chi2,4.7159534389542195,0.31770306391583747,0.007591958146575541,12417,5,,
蒲田1,kakuban,10,12417,dd_bin,plus,chi2,7.824301851722603,0.09823045203151509,0.0175495885042127,12417,5,,
蒲田1,kakuban,10,12417,is_x_day,diff,kruskal,0.9905825664099424,0.3196000318519711,0.0,12417,2,0.0,
蒲田1,kakuban,10,12417,is_x_day,hit104,chi2,8.770753497670183,0.0030609896896363364,0.025017186436021535,12417,2,,
蒲田1,kakuban,10,12417,is_x_day,plus,chi2,20.291847567025766,6.648326018813096e-06,0.03941805160633608,12417,2,,
蒲田1,kakuban,11,10476,day_of_week,diff,kruskal,10.461330210408901,0.10652099660669295,0.0004261467389826059,10476,7,0.0,
蒲田1,kakuban,11,10476,day_of_week,hit104,chi2,12.87544621556971,0.04505706602070411,0.025618596851055376,10476,7,,
蒲田1,kakuban,11,10476,day_of_week,plus,chi2,15.402566120111079,0.017346442627438403,0.02995938924059008,10476,7,,
蒲田1,kakuban,11,10476,dd,diff,kruskal,31.20893326730097,0.40518808764304853,0.00011574277331746968,10476,31,0.0,
蒲田1,kakuban,11,10476,dd,hit104,chi2,30.057010922130672,0.46273652463934334,0.0022735788828506876,10476,31,,
蒲田1,kakuban,11,10476,dd,plus,chi2,45.209228137142794,0.03690532833414378,0.03810093906210519,10476,31,,
蒲田1,kakuban,11,10476,dd_bin,diff,kruskal,3.1801633873052166,0.5281408463024546,0.0,10476,5,0.0,
蒲田1,kakuban,11,10476,dd_bin,hit104,chi2,2.6119382696248605,0.62470977456833,0.0,10476,5,,
蒲田1,kakuban,11,10476,dd_bin,plus,chi2,9.521521461748778,0.04930690269905834,0.02295817438146935,10476,5,,
蒲田1,kakuban,11,10476,is_x_day,diff,kruskal,0.0770460314278782,0.7813411826800095,0.0,10476,2,0.0,
蒲田1,kakuban,11,10476,is_x_day,hit104,chi2,2.224418340776633,0.1358438080093131,0.010811126976201383,10476,2,,
蒲田1,kakuban,11,10476,is_x_day,plus,chi2,10.701451846769654,0.0010705149362293697,0.03043261105675611,10476,2,,
蒲田1,kakuban,12,5918,day_of_week,diff,kruskal,8.943214777789601,0.1767969088012948,0.0004979216338672984,5918,7,0.0,
蒲田1,kakuban,12,5918,day_of_week,hit104,chi2,10.649962350104087,0.09981618738282225,0.02803022480655399,5918,7,,
蒲田1,kakuban,12,5918,day_of_week,plus,chi2,15.763987390660837,0.0150783921930243,0.0406200331754271,5918,7,,
蒲田1,kakuban,12,5918,dd,diff,kruskal,33.66873057142603,0.2942693544195173,0.0006231918755607325,5918,31,0.0,
蒲田1,kakuban,12,5918,dd,hit104,chi2,30.64863342049406,0.43282385631078596,0.010429052435078832,5918,31,,
蒲田1,kakuban,12,5918,dd,plus,chi2,44.38629946286602,0.04398033553592875,0.04930003497799611,5918,31,,
蒲田1,kakuban,12,5918,dd_bin,diff,kruskal,5.614829641506344,0.22981873564858576,0.0002730981974473777,5918,5,0.0,
蒲田1,kakuban,12,5918,dd_bin,hit104,chi2,4.7487866349422845,0.31405794650467056,0.011244292398935955,5918,5,,
蒲田1,kakuban,12,5918,dd_bin,plus,chi2,4.94210968586337,0.2932891472642749,0.012613746083084954,5918,5,,
蒲田1,kakuban,12,5918,is_x_day,diff,kruskal,2.2781483752096974,0.1312084367028721,0.00021604942109697386,5918,2,0.0,
蒲田1,kakuban,12,5918,is_x_day,hit104,chi2,4.883139572145226,0.027120247085135447,0.02561717711103919,5918,2,,
蒲田1,kakuban,12,5918,is_x_day,plus,chi2,12.098180263554822,0.0005047105615806265,0.04330836637342277,5918,2,,
蒲田1,kakuban,13,5434,day_of_week,diff,kruskal,6.643166854775156,0.3551103280929565,0.00011851241105125416,5434,7,0.0,
蒲田1,kakuban,13,5434,day_of_week,hit104,chi2,5.489373747040976,0.4827419613995597,0.0,5434,7,,
蒲田1,kakuban,13,5434,day_of_week,plus,chi2,7.287809466116808,0.29504890395690875,0.015389328375343467,5434,7,,
蒲田1,kakuban,13,5434,dd,diff,kruskal,26.222319342531456,0.6637368622048452,0.0,5434,31,0.0,
蒲田1,kakuban,13,5434,dd,hit104,chi2,34.680966907217474,0.2544337962673275,0.02933537441171366,5434,31,,
蒲田1,kakuban,13,5434,dd,plus,chi2,29.824409684531965,0.47467272847839925,0.0,5434,31,,
蒲田1,kakuban,13,5434,dd_bin,diff,kruskal,3.226016461788735,0.5207391187606635,0.0,5434,5,0.0,
蒲田1,kakuban,13,5434,dd_bin,hit104,chi2,6.137239309733447,0.18913090888652287,0.01983042012716503,5434,5,,
蒲田1,kakuban,13,5434,dd_bin,plus,chi2,2.7731325847550163,0.5964793496588698,0.0,5434,5,,
蒲田1,kakuban,13,5434,is_x_day,diff,kruskal,0.12625697955501725,0.7223449438680479,0.0,5434,2,0.0,
蒲田1,kakuban,13,5434,is_x_day,hit104,chi2,1.5207499326275684,0.21750604135551055,0.00978854183425007,5434,2,,
蒲田1,kakuban,13,5434,is_x_day,plus,chi2,2.955196029993788,0.08560192501139363,0.01896945550606644,5434,2,,
蒲田1,kakuban,14,3893,day_of_week,diff,kruskal,8.107081676081496,0.2303627616570894,0.0005422237972417642,3893,7,0.0,
蒲田1,kakuban,14,3893,day_of_week,hit104,chi2,7.660395159602071,0.26405407507908296,0.020645129905516185,3893,7,,
蒲田1,kakuban,14,3893,day_of_week,plus,chi2,5.1995544023683085,0.5184855098344536,0.0,3893,7,,
蒲田1,kakuban,14,3893,dd,diff,kruskal,45.69622097547502,0.03320961282843125,0.004064272650304252,3893,31,0.0,
蒲田1,kakuban,14,3893,dd,hit104,chi2,42.32259864203757,0.06714347559178149,0.056250822389347664,3893,31,,
蒲田1,kakuban,14,3893,dd,plus,chi2,58.980668600010695,0.001221142328342783,0.08627997995944377,3893,31,,
蒲田1,kakuban,14,3893,dd_bin,diff,kruskal,8.876864618403808,0.06425206161548998,0.0012543376076141481,3893,5,0.0,
蒲田1,kakuban,14,3893,dd_bin,hit104,chi2,5.866791572799252,0.20931967171410848,0.021894847899167867,3893,5,,
蒲田1,kakuban,14,3893,dd_bin,plus,chi2,11.438600992566567,0.022052783703931877,0.04371487353435765,3893,5,,
蒲田1,kakuban,14,3893,is_x_day,diff,kruskal,0.23985367362930607,0.6243118193471388,0.0,3893,2,0.0,
蒲田1,kakuban,14,3893,is_x_day,hit104,chi2,0.3829927908933427,0.5360058814480797,0.0,3893,2,,
蒲田1,kakuban,14,3893,is_x_day,plus,chi2,2.6658362739945103,0.10252392501719507,0.02068694027907018,3893,2,,
蒲田1,kakuban,15,3367,day_of_week,diff,kruskal,9.742102502794818,0.13594124466534588,0.0011137209829746482,3367,7,0.0,
蒲田1,kakuban,15,3367,day_of_week,hit104,chi2,1.501132384631319,0.9594193043669589,0.0,3367,7,,
蒲田1,kakuban,15,3367,day_of_week,plus,chi2,7.108289926233636,0.31094868183237645,0.018130931776306525,3367,7,,
蒲田1,kakuban,15,3367,dd,diff,kruskal,25.947075582610296,0.6778302047258262,0.0,3367,31,0.0,
蒲田1,kakuban,15,3367,dd,hit104,chi2,24.463114956130912,0.750680119318462,0.0,3367,31,,
蒲田1,kakuban,15,3367,dd,plus,chi2,31.10369172855376,0.410322183170515,0.018034587232966224,3367,31,,
蒲田1,kakuban,15,3367,dd_bin,diff,kruskal,2.9691889354914784,0.562994728809938,0.0,3367,5,0.0,
蒲田1,kakuban,15,3367,dd_bin,hit104,chi2,3.9722435897441835,0.4097753042406188,0.0,3367,5,,
蒲田1,kakuban,15,3367,dd_bin,plus,chi2,6.823574268292682,0.14551046348946578,0.02895683965945552,3367,5,,
蒲田1,kakuban,15,3367,is_x_day,diff,kruskal,3.052414443232556,0.08061721229658256,0.0006099299979888726,3367,2,0.0,
蒲田1,kakuban,15,3367,is_x_day,hit104,chi2,0.08974035391760601,0.7645075016590072,0.0,3367,2,,
蒲田1,kakuban,15,3367,is_x_day,plus,chi2,0.10596534714986058,0.7447851345212149,0.0,3367,2,,
蒲田1,kakuban,16,2843,day_of_week,diff,kruskal,3.806303666914696,0.7028693788842599,0.0,2843,7,0.0,
蒲田1,kakuban,16,2843,day_of_week,hit104,chi2,2.0104353542046365,0.9187363654189542,0.0,2843,7,,
蒲田1,kakuban,16,2843,day_of_week,plus,chi2,2.156449140185241,0.9047621654538541,0.0,2843,7,,
蒲田1,kakuban,16,2843,dd,diff,kruskal,39.14399525135886,0.12253540729655686,0.003251776405177404,2843,31,0.0,
蒲田1,kakuban,16,2843,dd,hit104,chi2,39.35922140171277,0.11788305821630528,0.05735387948634186,2843,31,,
蒲田1,kakuban,16,2843,dd,plus,chi2,43.21236986238579,0.05611570072412807,0.06815610974591499,2843,31,,
蒲田1,kakuban,16,2843,dd_bin,diff,kruskal,11.99288914716155,0.01740422177195745,0.002816380953897657,2843,5,0.0,
蒲田1,kakuban,16,2843,dd_bin,hit104,chi2,9.854699555919785,0.04294768282371304,0.045382465764099766,2843,5,,
蒲田1,kakuban,16,2843,dd_bin,plus,chi2,12.834518183348514,0.01211332130832643,0.05574999429578333,2843,5,,
蒲田1,kakuban,16,2843,is_x_day,diff,kruskal,0.5402151264086027,0.4623435847736199,0.0,2843,2,0.0,
蒲田1,kakuban,16,2843,is_x_day,hit104,chi2,0.001548853843538929,0.9686069738221137,0.0,2843,2,,
蒲田1,kakuban,16,2843,is_x_day,plus,chi2,1.0731132163576804,0.30024330131708127,0.005059858462189337,2843,2,,
蒲田1,kakuban,17,2819,day_of_week,diff,kruskal,10.54536473689063,0.10348549653934237,0.0016164170472584031,2819,7,0.0,
蒲田1,kakuban,17,2819,day_of_week,hit104,chi2,11.929742403691819,0.06355464394346251,0.045863739542979724,2819,7,,
蒲田1,kakuban,17,2819,day_of_week,plus,chi2,9.692700394163085,0.1382039175178206,0.036188978836669855,2819,7,,
蒲田1,kakuban,17,2819,dd,diff,kruskal,33.49819385471142,0.301335085228618,0.0012547323725650705,2819,31,0.0,
蒲田1,kakuban,17,2819,dd,hit104,chi2,31.83347180196398,0.37531223984880563,0.025433266074247254,2819,31,,
蒲田1,kakuban,17,2819,dd,plus,chi2,39.194486855051814,0.12143107197383611,0.05708759025183005,2819,31,,
蒲田1,kakuban,17,2819,dd_bin,diff,kruskal,4.056063037792738,0.39847171010373755,1.9922899002394385e-05,2819,5,0.0,
蒲田1,kakuban,17,2819,dd_bin,hit104,chi2,1.059918718640909,0.9005782816715663,0.0,2819,5,,
蒲田1,kakuban,17,2819,dd_bin,plus,chi2,1.869517125178137,0.759742272954228,0.0,2819,5,,
蒲田1,kakuban,17,2819,is_x_day,diff,kruskal,0.055325824221279296,0.8140423130009379,0.0,2819,2,0.0,
蒲田1,kakuban,17,2819,is_x_day,hit104,chi2,4.1462559646025205,0.041726689613587956,0.033411968692889184,2819,2,,
蒲田1,kakuban,17,2819,is_x_day,plus,chi2,6.445218401356785,0.011125136446201079,0.04395649272236125,2819,2,,
蒲田1,kakuban,18,1562,day_of_week,diff,kruskal,5.73413151205058,0.45362202489503,0.0,1562,7,0.0,
蒲田1,kakuban,18,1562,day_of_week,hit104,chi2,12.820177997376137,0.04598208952208355,0.06608061537905759,1562,7,,
蒲田1,kakuban,18,1562,day_of_week,plus,chi2,7.820924154193112,0.25151867447803794,0.03411816908711099,1562,7,,
蒲田1,kakuban,18,1562,dd,diff,kruskal,33.689993728455285,0.29339541192169133,0.0024101853223091343,1562,31,0.0,
蒲田1,kakuban,18,1562,dd,hit104,chi2,38.20025428557065,0.14467540737835108,0.07239403528036026,1562,31,,
蒲田1,kakuban,18,1562,dd,plus,chi2,43.101346950487745,0.05740058589262673,0.09154567746821304,1562,31,,
蒲田1,kakuban,18,1562,dd_bin,diff,kruskal,8.064758433550114,0.08923460741166561,0.0026106348320809984,1562,5,0.0,
蒲田1,kakuban,18,1562,dd_bin,hit104,chi2,6.021124628851134,0.19757621805151115,0.03596000160049285,1562,5,,
蒲田1,kakuban,18,1562,dd_bin,plus,chi2,4.690385414506729,0.32056558031242016,0.020991185679840214,1562,5,,
蒲田1,kakuban,18,1562,is_x_day,diff,kruskal,4.582649772855214,0.0322972342859833,0.0022965703672148804,1562,2,0.0,
蒲田1,kakuban,18,1562,is_x_day,hit104,chi2,5.342595099960279,0.02081047085307712,0.05274013909887158,1562,2,,
蒲田1,kakuban,18,1562,is_x_day,plus,chi2,11.8005487025838,0.0005921326671704329,0.08317803709547682,1562,2,,
蒲田1,kakuban,19,1571,day_of_week,diff,kruskal,7.461667089559616,0.28025198049494626,0.0009345697503578107,1571,7,0.0,
蒲田1,kakuban,19,1571,day_of_week,hit104,chi2,10.522271075847954,0.10431183064316604,0.053646942397567655,1571,7,,
蒲田1,kakuban,19,1571,day_of_week,plus,chi2,5.374886175028957,0.4967054738586919,0.0,1571,7,,
蒲田1,kakuban,19,1571,dd,diff,kruskal,28.591796007693045,0.5391070539478794,0.0,1571,31,0.0,
蒲田1,kakuban,19,1571,dd,hit104,chi2,29.901536221909947,0.4707049780111491,0.0,1571,31,,
蒲田1,kakuban,19,1571,dd,plus,chi2,39.883347142674346,0.1071434884385124,0.07926510731973847,1571,31,,
蒲田1,kakuban,19,1571,dd_bin,diff,kruskal,0.18936962292851567,0.9957905516273092,0.0,1571,5,0.0,
