hall,granularity,group_value,axis,outcome,axis_level,axis_level_order,n,avg_diff,plus_rate,hit104_rate
蒲田7,kakuban,12,dd,plus,28,28,497,116.4989939637827,41.4486921529175,32.99798792756539
蒲田7,kakuban,12,dd,plus,29,29,455,-54.505494505494504,37.8021978021978,28.13186813186813
蒲田7,kakuban,12,dd,plus,30,30,458,178.82096069868996,47.379912663755455,36.46288209606987
蒲田7,kakuban,12,dd,plus,31,31,250,243.6,41.6,31.6
蒲田7,kakuban,1,is_x_day,plus,0,0,12954,3.8675312644742936,38.67531264474294,30.19144665740312
蒲田7,kakuban,1,is_x_day,plus,1,1,5869,122.2865905605725,43.31231896404839,33.225421707275515
蒲田7,kakuban,14,dd,plus,1,1,344,170.63953488372093,45.348837209302324,34.593023255813954
蒲田7,kakuban,14,dd,plus,2,2,336,148.8095238095238,39.88095238095239,31.845238095238095
蒲田7,kakuban,14,dd,plus,3,3,310,-83.87096774193549,37.41935483870968,31.61290322580645
蒲田7,kakuban,14,dd,plus,4,4,311,-52.41157556270097,38.58520900321543,30.54662379421222
蒲田7,kakuban,14,dd,plus,5,5,312,208.33333333333334,40.38461538461539,32.371794871794876
蒲田7,kakuban,14,dd,plus,6,6,306,85.29411764705883,38.88888888888889,31.699346405228756
蒲田7,kakuban,14,dd,plus,7,7,343,92.12827988338192,42.565597667638485,33.819241982507286
蒲田7,kakuban,14,dd,plus,8,8,336,91.36904761904762,41.07142857142857,33.33333333333333
蒲田7,kakuban,14,dd,plus,9,9,334,25.449101796407184,37.4251497005988,29.64071856287425
蒲田7,kakuban,14,dd,plus,10,10,341,246.6275659824047,41.64222873900293,33.724340175953074
蒲田7,kakuban,14,dd,plus,11,11,345,363.4782608695652,42.89855072463768,32.7536231884058
蒲田7,kakuban,14,dd,plus,12,12,283,393.63957597173146,41.69611307420495,32.50883392226148
蒲田7,kakuban,14,dd,plus,13,13,343,28.862973760932945,41.98250728862974,32.06997084548105
蒲田7,kakuban,14,dd,plus,14,14,339,-131.2684365781711,34.51327433628318,27.728613569321535
蒲田7,kakuban,14,dd,plus,15,15,342,140.64327485380116,40.058479532163744,32.45614035087719
蒲田7,kakuban,14,dd,plus,16,16,338,72.18934911242603,36.68639053254438,29.289940828402365
蒲田7,kakuban,14,dd,plus,17,17,344,288.0813953488372,45.93023255813954,35.75581395348838
蒲田7,kakuban,14,dd,plus,18,18,340,-36.470588235294116,34.411764705882355,28.823529411764703
蒲田7,kakuban,14,dd,plus,19,19,339,50.147492625368734,35.9882005899705,29.20353982300885
蒲田7,kakuban,14,dd,plus,20,20,341,255.13196480938416,42.22873900293255,34.60410557184751
蒲田7,kakuban,14,dd,plus,21,21,340,-97.6470588235294,35.0,27.058823529411764
蒲田7,kakuban,14,dd,plus,22,22,343,266.18075801749274,43.731778425655975,33.52769679300292
蒲田7,kakuban,14,dd,plus,23,23,337,43.323442136498514,37.98219584569733,28.18991097922849
蒲田7,kakuban,14,dd,plus,24,24,342,40.64327485380117,36.84210526315789,29.82456140350877
蒲田7,kakuban,14,dd,plus,25,25,337,-92.58160237388724,35.01483679525222,27.299703264094955
蒲田7,kakuban,14,dd,plus,26,26,336,100.0,39.88095238095239,33.92857142857143
蒲田7,kakuban,14,dd,plus,27,27,344,447.9651162790698,46.22093023255814,32.848837209302324
蒲田7,kakuban,14,dd,plus,28,28,339,243.65781710914453,37.16814159292036,31.858407079646017
蒲田7,kakuban,14,dd,plus,29,29,312,177.24358974358975,39.1025641025641,30.128205128205128
蒲田7,kakuban,14,dd,plus,30,30,315,51.74603174603175,43.17460317460318,32.06349206349206
蒲田7,kakuban,14,dd,plus,31,31,173,451.4450867052023,44.50867052023121,33.52601156069364
蒲田7,kakuban,17,day_of_week,hit104,月,0,455,-74.94505494505495,34.505494505494504,27.252747252747252
蒲田7,kakuban,17,day_of_week,hit104,火,1,460,80.21739130434783,41.30434782608695,33.04347826086956
蒲田7,kakuban,17,day_of_week,hit104,水,2,463,-78.61771058315335,37.14902807775378,29.805615550755938
蒲田7,kakuban,17,day_of_week,hit104,木,3,453,208.38852097130243,38.41059602649007,32.22958057395143
蒲田7,kakuban,17,day_of_week,hit104,金,4,437,-68.19221967963387,37.986270022883296,30.434782608695656
蒲田7,kakuban,17,day_of_week,hit104,土,5,456,87.28070175438596,40.78947368421053,33.771929824561404
蒲田7,kakuban,17,day_of_week,hit104,日,6,438,274.2009132420091,42.465753424657535,36.757990867579906
蒲田7,kakuban,11,dd,plus,1,1,500,487.8,46.800000000000004,37.8
蒲田7,kakuban,11,dd,plus,2,2,497,190.9456740442656,41.04627766599598,31.991951710261567
蒲田7,kakuban,11,dd,plus,3,3,453,315.89403973509934,41.94260485651214,33.554083885209714
蒲田7,kakuban,11,dd,plus,4,4,454,228.19383259911893,40.969162995594715,33.92070484581498
蒲田7,kakuban,11,dd,plus,5,5,448,248.88392857142858,41.517857142857146,33.92857142857143
蒲田7,kakuban,11,dd,plus,6,6,454,23.788546255506606,35.02202643171806,27.09251101321586
蒲田7,kakuban,11,dd,plus,7,7,502,529.6812749003984,46.015936254980076,36.852589641434264
蒲田7,kakuban,11,dd,plus,8,8,490,280.40816326530614,42.04081632653061,34.69387755102041
蒲田7,kakuban,11,dd,plus,9,9,488,176.02459016393442,37.704918032786885,31.762295081967213
蒲田7,kakuban,11,dd,plus,10,10,490,57.755102040816325,39.59183673469388,31.22448979591837
蒲田7,kakuban,11,dd,plus,11,11,500,122.4,39.2,28.799999999999997
蒲田7,kakuban,11,dd,plus,12,12,413,350.1210653753027,38.983050847457626,31.234866828087167
蒲田7,kakuban,11,dd,plus,13,13,494,141.0931174089069,40.08097165991903,30.76923076923077
蒲田7,kakuban,11,dd,plus,14,14,494,238.86639676113361,41.29554655870445,34.0080971659919
蒲田7,kakuban,11,dd,plus,15,15,494,129.75708502024293,40.2834008097166,29.1497975708502
蒲田7,kakuban,11,dd,plus,16,16,490,364.48979591836735,42.04081632653061,34.89795918367347
蒲田7,kakuban,11,dd,plus,17,17,501,365.4690618762475,46.30738522954092,34.3313373253493
蒲田7,kakuban,11,dd,plus,18,18,486,65.4320987654321,36.21399176954733,28.80658436213992
蒲田7,kakuban,11,dd,plus,19,19,492,-19.308943089430894,34.756097560975604,26.6260162601626
蒲田7,kakuban,11,dd,plus,20,20,492,189.02439024390245,40.243902439024396,31.300813008130078
蒲田7,kakuban,11,dd,plus,21,21,498,208.23293172690762,37.95180722891566,29.71887550200803
蒲田7,kakuban,11,dd,plus,22,22,497,68.2092555331992,40.845070422535215,31.58953722334004
蒲田7,kakuban,11,dd,plus,23,23,492,264.8373983739837,41.66666666666667,32.31707317073171
蒲田7,kakuban,11,dd,plus,24,24,491,295.3156822810591,39.5112016293279,32.382892057026474
蒲田7,kakuban,11,dd,plus,25,25,488,126.02459016393442,37.09016393442623,31.147540983606557
蒲田7,kakuban,11,dd,plus,26,26,491,238.28920570264765,38.69653767820774,30.14256619144603
蒲田7,kakuban,11,dd,plus,27,27,502,346.61354581673305,44.6215139442231,34.8605577689243
蒲田7,kakuban,11,dd,plus,28,28,494,143.92712550607288,40.08097165991903,30.5668016194332
蒲田7,kakuban,11,dd,plus,29,29,455,141.53846153846155,40.21978021978022,32.30769230769231
蒲田7,kakuban,11,dd,plus,30,30,460,216.95652173913044,45.43478260869565,31.521739130434785
蒲田7,kakuban,11,dd,plus,31,31,247,295.9514170040486,42.51012145748988,34.81781376518219
蒲田7,kakuban,20,dd_bin,plus,1-7,0,159,126.41509433962264,38.36477987421384,30.18867924528302
蒲田7,kakuban,20,dd_bin,plus,8-14,1,162,321.60493827160496,45.67901234567901,33.95061728395062
蒲田7,kakuban,20,dd_bin,plus,15-21,2,168,427.9761904761905,44.047619047619044,33.92857142857143
蒲田7,kakuban,20,dd_bin,plus,22-28,3,167,334.7305389221557,43.11377245508982,31.736526946107784
蒲田7,kakuban,20,dd_bin,plus,29-31,4,56,639.2857142857143,55.35714285714286,39.285714285714285
蒲田7,kakuban,7,dd,plus,1,1,620,297.741935483871,42.74193548387097,35.16129032258065
蒲田7,kakuban,7,dd,plus,2,2,616,386.038961038961,42.6948051948052,34.41558441558442
蒲田7,kakuban,7,dd,plus,3,3,569,257.2934973637961,40.94903339191564,30.755711775043938
蒲田7,kakuban,7,dd,plus,4,4,562,139.3238434163701,40.74733096085409,31.316725978647685
蒲田7,kakuban,7,dd,plus,5,5,563,344.404973357016,40.852575488454704,32.326820603907635
蒲田7,kakuban,7,dd,plus,6,6,553,161.3019891500904,38.155515370705245,31.103074141048825
蒲田7,kakuban,7,dd,plus,7,7,622,508.5209003215434,48.71382636655949,37.459807073954984
蒲田7,kakuban,7,dd,plus,8,8,611,244.68085106382978,40.752864157119475,33.715220949263504
蒲田7,kakuban,7,dd,plus,9,9,608,347.8618421052632,39.96710526315789,33.55263157894737
蒲田7,kakuban,7,dd,plus,10,10,617,291.57212317666125,40.51863857374392,33.38735818476499
蒲田7,kakuban,7,dd,plus,11,11,620,243.06451612903226,43.225806451612904,34.83870967741935
蒲田7,kakuban,7,dd,plus,12,12,510,239.80392156862746,40.19607843137255,31.372549019607842
蒲田7,kakuban,7,dd,plus,13,13,614,207.49185667752442,40.87947882736157,32.89902280130293
蒲田7,kakuban,7,dd,plus,14,14,613,238.66231647634584,45.18760195758564,36.215334420880914
蒲田7,kakuban,7,dd,plus,15,15,615,29.26829268292683,38.53658536585366,30.73170731707317
蒲田7,kakuban,7,dd,plus,16,16,606,230.85808580858085,41.914191419141915,33.663366336633665
蒲田7,kakuban,7,dd,plus,17,17,620,177.41935483870967,41.935483870967744,34.35483870967742
蒲田7,kakuban,7,dd,plus,18,18,599,27.378964941569283,35.39232053422371,27.212020033388985
蒲田7,kakuban,7,dd,plus,19,19,612,135.45751633986927,40.19607843137255,32.189542483660134
蒲田7,kakuban,7,dd,plus,20,20,609,86.5353037766831,39.24466338259442,29.55665024630542
蒲田7,kakuban,7,dd,plus,21,21,616,248.53896103896105,40.42207792207792,31.493506493506494
蒲田7,kakuban,7,dd,plus,22,22,612,100.0,41.66666666666667,31.699346405228756
蒲田7,kakuban,7,dd,plus,23,23,597,-102.34505862646566,35.678391959798994,28.30820770519263
蒲田7,kakuban,7,dd,plus,24,24,613,203.2626427406199,38.499184339314844,30.179445350734095
蒲田7,kakuban,7,dd,plus,25,25,607,107.2487644151565,37.39703459637562,30.14827018121911
蒲田7,kakuban,7,dd,plus,26,26,606,139.27392739273927,37.95379537953795,30.693069306930692
蒲田7,kakuban,7,dd,plus,27,27,620,391.93548387096774,44.67741935483871,36.29032258064516
蒲田7,kakuban,7,dd,plus,28,28,615,256.7479674796748,42.4390243902439,33.170731707317074
蒲田7,kakuban,7,dd,plus,29,29,558,199.6415770609319,42.11469534050179,32.795698924731184
蒲田7,kakuban,7,dd,plus,30,30,570,344.2105263157895,45.438596491228076,34.73684210526316
蒲田7,kakuban,7,dd,plus,31,31,310,103.54838709677419,38.064516129032256,30.967741935483872
