hall,granularity,group_value,n_machine_days,axis,outcome,test,statistic,p_value,effect_size,n_obs,n_levels,n_sparse_levels,note
蒲田1,section,2077-2087,5205,day_of_week,diff,kruskal,14.675669267428164,0.02293496355233148,0.0016690398744571304,5205,7,0.0,
蒲田1,section,2077-2087,5205,day_of_week,hit104,chi2,9.366570600311107,0.1539876094801425,0.025430262757130655,5205,7,,
蒲田1,section,2077-2087,5205,day_of_week,plus,chi2,10.988381034905576,0.08873619498795167,0.030957150532018606,5205,7,,
蒲田1,section,2077-2087,5205,dd,diff,kruskal,40.37923719162522,0.09772557475010775,0.002006037338930271,5205,31,0.0,
蒲田1,section,2077-2087,5205,dd,hit104,chi2,42.02813282863928,0.07117777618349155,0.04806471520626423,5205,31,,
蒲田1,section,2077-2087,5205,dd,plus,chi2,37.328687872242234,0.16775636848437966,0.037512291980647816,5205,31,,
蒲田1,section,2077-2087,5205,dd_bin,diff,kruskal,8.996629668031249,0.061183778453901064,0.0009608903207752401,5205,5,0.0,
蒲田1,section,2077-2087,5205,dd_bin,hit104,chi2,4.697231044118924,0.31979710260598404,0.011568583965173348,5205,5,,
蒲田1,section,2077-2087,5205,dd_bin,plus,chi2,2.871516524919681,0.5795518462566076,0.0,5205,5,,
蒲田1,section,2077-2087,5205,is_x_day,diff,kruskal,0.655135763988609,0.41828247223642057,0.0,5205,2,0.0,
蒲田1,section,2077-2087,5205,is_x_day,hit104,chi2,2.572500145773171,0.10873575761858598,0.01738201715452388,5205,2,,
蒲田1,section,2077-2087,5205,is_x_day,plus,chi2,6.199752227110356,0.012776819772419283,0.031609284394929084,5205,2,,
蒲田1,section,2088-2098,5194,day_of_week,diff,kruskal,27.57959196662053,0.00011273090629055309,0.004160322337887127,5194,7,0.0,
蒲田1,section,2088-2098,5194,day_of_week,hit104,chi2,5.9892327234090725,0.42439732278723086,0.0,5194,7,,
蒲田1,section,2088-2098,5194,day_of_week,plus,chi2,6.313341162299651,0.38902000213868954,0.007753492872150459,5194,7,,
蒲田1,section,2088-2098,5194,dd,diff,kruskal,28.591815736683817,0.539106011637567,0.0,5194,31,0.0,
蒲田1,section,2088-2098,5194,dd,hit104,chi2,37.31071440447562,0.16825991278862298,0.037505857217256855,5194,31,,
蒲田1,section,2088-2098,5194,dd,plus,chi2,39.02066430286579,0.12526641511507183,0.041664962714195876,5194,31,,
蒲田1,section,2088-2098,5194,dd_bin,diff,kruskal,2.1869776369319096,0.7014140900056962,0.0,5194,5,0.0,
蒲田1,section,2088-2098,5194,dd_bin,hit104,chi2,8.291583946212654,0.08146248389406137,0.028744891583622006,5194,5,,
蒲田1,section,2088-2098,5194,dd_bin,plus,chi2,9.634346911814283,0.04705872577602244,0.03293691737693649,5194,5,,
蒲田1,section,2088-2098,5194,is_x_day,diff,kruskal,8.572111602496157,0.0034135103848236025,0.0014584190297565788,5194,2,0.0,
蒲田1,section,2088-2098,5194,is_x_day,hit104,chi2,0.1387743160276629,0.7095025610534621,0.0,5194,2,,
蒲田1,section,2088-2098,5194,is_x_day,plus,chi2,2.4585750078249906,0.11688477833270915,0.016758168780385743,5194,2,,
蒲田1,section,2099-2109,5606,day_of_week,diff,kruskal,17.55480287756844,0.007446620738539211,0.0020637261792406576,5606,7,0.0,
蒲田1,section,2099-2109,5606,day_of_week,hit104,chi2,11.54579851571046,0.0729032215438287,0.03145229376570717,5606,7,,
蒲田1,section,2099-2109,5606,day_of_week,plus,chi2,15.982321355623384,0.013849171324294238,0.04219924533644889,5606,7,,
蒲田1,section,2099-2109,5606,dd,diff,kruskal,65.34463290113335,0.0001981386223745782,0.006339844466571005,5606,31,0.0,
蒲田1,section,2099-2109,5606,dd,hit104,chi2,68.5275984880658,7.622965647440438e-05,0.08290257101056038,5606,31,,
蒲田1,section,2099-2109,5606,dd,plus,chi2,82.35292547412006,9.016237657796538e-07,0.09664079067453696,5606,31,,
蒲田1,section,2099-2109,5606,dd_bin,diff,kruskal,3.7114690822372647,0.4464600087488798,0.0,5606,5,0.0,
蒲田1,section,2099-2109,5606,dd_bin,hit104,chi2,3.095090824939442,0.5420402055969862,0.0,5606,5,,
蒲田1,section,2099-2109,5606,dd_bin,plus,chi2,5.503209987836313,0.23944746305761272,0.016372647427597187,5606,5,,
蒲田1,section,2099-2109,5606,is_x_day,diff,kruskal,8.411194525661346,0.0037291755396038394,0.0013224829631801117,5606,2,0.0,
蒲田1,section,2099-2109,5606,is_x_day,hit104,chi2,23.79808008044347,1.06989125277501e-06,0.06377634649153956,5606,2,,
蒲田1,section,2099-2109,5606,is_x_day,plus,chi2,35.36917617856785,2.7276968945697436e-09,0.07830610680051481,5606,2,,
蒲田1,section,2110-2120,5261,day_of_week,diff,kruskal,27.578831654969633,0.00011276799874850412,0.004107124410919229,5261,7,0.0,
蒲田1,section,2110-2120,5261,day_of_week,hit104,chi2,6.964935109281295,0.32410216816656773,0.013536280355974999,5261,7,,
蒲田1,section,2110-2120,5261,day_of_week,plus,chi2,4.975408254407211,0.5469710551854385,0.0,5261,7,,
蒲田1,section,2110-2120,5261,dd,diff,kruskal,51.26032534932943,0.009140451416586644,0.0040650717685142305,5261,31,0.0,
蒲田1,section,2110-2120,5261,dd,hit104,chi2,36.29243018754361,0.19865855973511964,0.03457159593890743,5261,31,,
蒲田1,section,2110-2120,5261,dd,plus,chi2,38.7256712618835,0.1319941306742506,0.04071595046936057,5261,31,,
蒲田1,section,2110-2120,5261,dd_bin,diff,kruskal,9.969584677658265,0.04094315255829532,0.0011357657301480717,5261,5,0.0,
蒲田1,section,2110-2120,5261,dd_bin,hit104,chi2,6.801771258340446,0.14674192767047478,0.023076212396643946,5261,5,,
蒲田1,section,2110-2120,5261,dd_bin,plus,chi2,4.115418821991312,0.3906109083214271,0.004668850948062668,5261,5,,
蒲田1,section,2110-2120,5261,is_x_day,diff,kruskal,7.564998269866554,0.005951271155313733,0.0012483358566013603,5261,2,0.0,
蒲田1,section,2110-2120,5261,is_x_day,hit104,chi2,0.30671061214528295,0.5797057347635772,0.0,5261,2,,
蒲田1,section,2110-2120,5261,is_x_day,plus,chi2,1.977132542812019,0.159692813609836,0.013628298003568195,5261,2,,
蒲田1,section,2121-2131,5586,day_of_week,diff,kruskal,13.122612509091674,0.04112964820959079,0.0012766826508499147,5586,7,0.0,
蒲田1,section,2121-2131,5586,day_of_week,hit104,chi2,9.578879415659022,0.1435434936493655,0.02531026884282144,5586,7,,
蒲田1,section,2121-2131,5586,day_of_week,plus,chi2,13.92053586328971,0.030536528453918774,0.03765617865225007,5586,7,,
蒲田1,section,2121-2131,5586,dd,diff,kruskal,40.386352659284235,0.09759553326969378,0.0018697304517163338,5586,31,0.0,
蒲田1,section,2121-2131,5586,dd,hit104,chi2,43.58808574583622,0.05194977917651581,0.04931530231225337,5586,31,,
蒲田1,section,2121-2131,5586,dd,plus,chi2,51.67323431404869,0.0082580854294867,0.06228686268957229,5586,31,,
蒲田1,section,2121-2131,5586,dd_bin,diff,kruskal,2.7065747693606825,0.6080646034676829,0.0,5586,5,0.0,
蒲田1,section,2121-2131,5586,dd_bin,hit104,chi2,7.615438342980303,0.10672536945944294,0.02544051377677051,5586,5,,
蒲田1,section,2121-2131,5586,dd_bin,plus,chi2,8.120556579631293,0.08726054984840154,0.027159927916676613,5586,5,,
蒲田1,section,2121-2131,5586,is_x_day,diff,kruskal,1.121643229985295,0.28956489900228477,2.1784246057538497e-05,5586,2,0.0,
蒲田1,section,2121-2131,5586,is_x_day,hit104,chi2,2.166885417777185,0.14101157530278255,0.0144533727149828,5586,2,,
蒲田1,section,2121-2131,5586,is_x_day,plus,chi2,5.7557755004553055,0.01643453978506013,0.02918037812745076,5586,2,,
蒲田1,section,2132-2142,5509,day_of_week,diff,kruskal,8.320198121261976,0.21557069833438885,0.0004217008580992323,5509,7,0.0,
蒲田1,section,2132-2142,5509,day_of_week,hit104,chi2,2.822668011919743,0.8307521019915767,0.0,5509,7,,
蒲田1,section,2132-2142,5509,day_of_week,plus,chi2,6.894180923097397,0.33074432457400127,0.012733595309763337,5509,7,,
蒲田1,section,2132-2142,5509,dd,diff,kruskal,23.07007903966133,0.8123680079085693,0.0,5509,31,0.0,
蒲田1,section,2132-2142,5509,dd,hit104,chi2,37.30429615639156,0.1684400001795986,0.03640241921252831,5509,31,,
蒲田1,section,2132-2142,5509,dd,plus,chi2,35.964972803802766,0.20922637795633242,0.0328934106841942,5509,31,,
蒲田1,section,2132-2142,5509,dd_bin,diff,kruskal,8.14529081178671,0.08639867421204449,0.000753141499234504,5509,5,0.0,
蒲田1,section,2132-2142,5509,dd_bin,hit104,chi2,11.504758348454185,0.021440271895007176,0.03691053871787655,5509,5,,
蒲田1,section,2132-2142,5509,dd_bin,plus,chi2,7.003701673300024,0.13569273817372873,0.023349572453167003,5509,5,,
蒲田1,section,2132-2142,5509,is_x_day,diff,kruskal,1.9331251178784112,0.16441694645336868,0.00016944345703257877,5509,2,0.0,
蒲田1,section,2132-2142,5509,is_x_day,hit104,chi2,4.618160076860751,0.0316351547222552,0.025629258035843996,5509,2,,
蒲田1,section,2132-2142,5509,is_x_day,plus,chi2,11.965297255633468,0.0005420056169764646,0.044617953924934624,5509,2,,
蒲田1,section,2143-2146,1899,day_of_week,diff,kruskal,28.398643074049673,7.903278151564786e-05,0.011838606275924774,1899,7,0.0,
蒲田1,section,2143-2146,1899,day_of_week,hit104,chi2,6.037261275025903,0.4190290267200338,0.004238668781748386,1899,7,,
蒲田1,section,2143-2146,1899,day_of_week,plus,chi2,4.150351460784863,0.6563379614274272,0.0,1899,7,,
蒲田1,section,2143-2146,1899,dd,diff,kruskal,28.053318211123003,0.5676111608280583,0.0,1899,31,0.0,
蒲田1,section,2143-2146,1899,dd,hit104,chi2,49.00373115504707,0.015704012274502844,0.10002088905705588,1899,31,,
蒲田1,section,2143-2146,1899,dd,plus,chi2,49.19245521634372,0.015022640269489188,0.10051672196764895,1899,31,,
蒲田1,section,2143-2146,1899,dd_bin,diff,kruskal,3.319668654088787,0.5058219802643182,0.0,1899,5,0.0,
蒲田1,section,2143-2146,1899,dd_bin,hit104,chi2,1.8509439072998517,0.7631498697979445,0.0,1899,5,,
蒲田1,section,2143-2146,1899,dd_bin,plus,chi2,2.0471925783498817,0.727079088767395,0.0,1899,5,,
蒲田1,section,2143-2146,1899,is_x_day,diff,kruskal,1.312156288922332,0.25200461835132143,0.0001645526035436647,1899,2,0.0,
蒲田1,section,2143-2146,1899,is_x_day,hit104,chi2,10.647110134217726,0.001102430286768859,0.0712916579701009,1899,2,,
蒲田1,section,2143-2146,1899,is_x_day,plus,chi2,10.523406389831528,0.0011787201284858928,0.070833075875601,1899,2,,
蒲田1,section,2147-2150,2033,day_of_week,diff,kruskal,6.409041394542395,0.3789610602247743,0.00020189604863889211,2033,7,0.0,
蒲田1,section,2147-2150,2033,day_of_week,hit104,chi2,3.855738369509873,0.6961914873054709,0.0,2033,7,,
蒲田1,section,2147-2150,2033,day_of_week,plus,chi2,1.9085989283618596,0.927909772971674,0.0,2033,7,,
蒲田1,section,2147-2150,2033,dd,diff,kruskal,21.49451493243407,0.8717905927481134,0.0,2033,31,0.0,
蒲田1,section,2147-2150,2033,dd,hit104,chi2,25.295001570064308,0.7105723781293317,0.0,2033,31,,
蒲田1,section,2147-2150,2033,dd,plus,chi2,31.99075733435122,0.3679573437720212,0.031183938310546052,2033,31,,
蒲田1,section,2147-2150,2033,dd_bin,diff,kruskal,6.729208708667424,0.150909220812643,0.001345763663050998,2033,5,0.0,
蒲田1,section,2147-2150,2033,dd_bin,hit104,chi2,4.176127333579322,0.38269405640689363,0.009257867260409822,2033,5,,
蒲田1,section,2147-2150,2033,dd_bin,plus,chi2,2.8034627506968763,0.5912351287643787,0.0,2033,5,,
蒲田1,section,2147-2150,2033,is_x_day,diff,kruskal,0.8958894201552581,0.3438863051251039,0.0,2033,2,0.0,
蒲田1,section,2147-2150,2033,is_x_day,hit104,chi2,1.4316534036116222,0.23149479159882624,0.014566596016658717,2033,2,,
蒲田1,section,2147-2150,2033,is_x_day,plus,chi2,1.149742043012084,0.28360315555265025,0.00857028471554479,2033,2,,
蒲田1,section,2151-2161,5812,day_of_week,diff,kruskal,3.5073147670400027,0.7429962444073865,0.0,5812,7,0.0,
