hall,granularity,group_value,n_machine_days,axis,outcome,test,statistic,p_value,effect_size,n_obs,n_levels,n_sparse_levels,note
蒲田7,kakuban,19,706,dd_bin,hit104,chi2,5.890344448357841,0.2074884477168666,0.05170393734274448,706,5,,
蒲田7,kakuban,19,706,dd_bin,plus,chi2,7.470290428388233,0.11302651748740225,0.07010249477300132,706,5,,
蒲田7,kakuban,19,706,is_x_day,diff,kruskal,1.3762024741593477,0.24074906470492788,0.0005343785144308916,706,2,0.0,
蒲田7,kakuban,19,706,is_x_day,hit104,chi2,0.06264486617168336,0.8023634259081263,0.0,706,2,,
蒲田7,kakuban,19,706,is_x_day,plus,chi2,0.059971158497335975,0.8065415314761719,0.0,706,2,,
蒲田7,kakuban,20,712,day_of_week,diff,kruskal,2.057836859540699,0.9143031894880378,0.0,712,7,0.0,
蒲田7,kakuban,20,712,day_of_week,hit104,chi2,3.9422184543786125,0.6844957501744173,0.0,712,7,,
蒲田7,kakuban,20,712,day_of_week,plus,chi2,4.674352563382318,0.5862049594554153,0.0,712,7,,
蒲田7,kakuban,20,712,dd,diff,kruskal,42.697165060137344,0.06229416683715028,0.01864488261400491,712,31,0.0,
蒲田7,kakuban,20,712,dd,hit104,chi2,29.307169247146557,0.5015065887402335,0.0,712,31,,
蒲田7,kakuban,20,712,dd,plus,chi2,27.26818459559764,0.6091564134969014,0.0,712,31,,
蒲田7,kakuban,20,712,dd_bin,diff,kruskal,5.712337011761345,0.22168575222684556,0.002421975971373896,712,5,0.0,
蒲田7,kakuban,20,712,dd_bin,hit104,chi2,1.8212150782063152,0.7685987214573212,0.0,712,5,,
蒲田7,kakuban,20,712,dd_bin,plus,chi2,5.214667611442145,0.26597183368305327,0.04123692520192942,712,5,,
蒲田7,kakuban,20,712,is_x_day,diff,kruskal,2.723564615225417,0.09887697656044,0.0024275557960921367,712,2,0.0,
蒲田7,kakuban,20,712,is_x_day,hit104,chi2,0.8228737993353462,0.3643412721184063,0.0,712,2,,
蒲田7,kakuban,20,712,is_x_day,plus,chi2,0.13832109032109016,0.7099558131726906,0.0,712,2,,
蒲田7,kakuban,21,710,day_of_week,diff,kruskal,2.1987545915799815,0.9005416539857053,0.0,710,7,0.0,
蒲田7,kakuban,21,710,day_of_week,hit104,chi2,3.741771565279483,0.7115737200725303,0.0,710,7,,
蒲田7,kakuban,21,710,day_of_week,plus,chi2,1.98271234008894,0.9212816552382403,0.0,710,7,,
蒲田7,kakuban,21,710,dd,diff,kruskal,31.117791010151862,0.4096327819485813,0.0016462312373370575,710,31,0.0,
蒲田7,kakuban,21,710,dd,hit104,chi2,21.638814777389445,0.8668563024021976,0.0,710,31,,
蒲田7,kakuban,21,710,dd,plus,chi2,28.59304950803407,0.5390408301861473,0.0,710,31,,
蒲田7,kakuban,21,710,dd_bin,diff,kruskal,4.864747687715035,0.30145885514709414,0.0012265924648440208,710,5,0.0,
蒲田7,kakuban,21,710,dd_bin,hit104,chi2,1.8234441155745402,0.7681904298849724,0.0,710,5,,
蒲田7,kakuban,21,710,dd_bin,plus,chi2,3.6628420254756398,0.45355338325000116,0.0,710,5,,
蒲田7,kakuban,21,710,is_x_day,diff,kruskal,0.9688832115735775,0.32495886069939417,0.0,710,2,0.0,
蒲田7,kakuban,21,710,is_x_day,hit104,chi2,0.26405303966841115,0.6073492356815121,0.0,710,2,,
蒲田7,kakuban,21,710,is_x_day,plus,chi2,0.6743349263697367,0.41154432459175505,0.0,710,2,,
蒲田7,kakuban,22,716,day_of_week,diff,kruskal,8.287227506950902,0.21780645287143463,0.0032259908419617804,716,7,0.0,
蒲田7,kakuban,22,716,day_of_week,hit104,chi2,5.404391372173501,0.49308678000021267,0.0,716,7,,
蒲田7,kakuban,22,716,day_of_week,plus,chi2,2.4743455090569095,0.8713276907610459,0.0,716,7,,
蒲田7,kakuban,22,716,dd,diff,kruskal,40.58331418277773,0.09405183352903786,0.015450093697485732,716,31,0.0,
蒲田7,kakuban,22,716,dd,hit104,chi2,48.3698589318551,0.01820425381226502,0.16010458444192635,716,31,,
蒲田7,kakuban,22,716,dd,plus,chi2,40.33664792955259,0.09850690149128571,0.11999248242729574,716,31,,
蒲田7,kakuban,22,716,dd_bin,diff,kruskal,10.014918884787052,0.04017712380339994,0.008459801525720186,716,5,0.0,
蒲田7,kakuban,22,716,dd_bin,hit104,chi2,11.123673592037434,0.02520869680072232,0.09977662541438788,716,5,,
蒲田7,kakuban,22,716,dd_bin,plus,chi2,15.20853500389491,0.004287681218797712,0.12517379533321646,716,5,,
蒲田7,kakuban,22,716,is_x_day,diff,kruskal,2.4421143069035924,0.1181169240148447,0.0020197679368397655,716,2,0.0,
蒲田7,kakuban,22,716,is_x_day,hit104,chi2,0.0703111390033922,0.7908842998416313,0.0,716,2,,
蒲田7,kakuban,22,716,is_x_day,plus,chi2,0.43191854113153666,0.5110490478891905,0.0,716,2,,
