hall,granularity,group_value,n_machine_days,axis,outcome,test,statistic,p_value,effect_size,n_obs,n_levels,n_sparse_levels,note
みとや,kakuban,17,5321,is_x_day,plus,chi2,15.321577155049447,9.067488391327038e-05,0.05188439595337863,5321,2,,
みとや,kakuban,18,506,day_of_week,diff,kruskal,4.653352792041891,0.5889772630978889,0.0,506,7,0.0,
みとや,kakuban,18,506,day_of_week,hit104,chi2,9.563680756269145,0.14427001528155128,0.08386473663242676,506,7,,
みとや,kakuban,18,506,day_of_week,plus,chi2,9.064592426218946,0.16997789464385066,0.07774957525451634,506,7,,
みとや,kakuban,18,506,dd,diff,kruskal,33.00639784673331,0.3222645052388445,0.006329258624701699,506,31,0.0,
みとや,kakuban,18,506,dd,hit104,chi2,27.11068034370084,0.6174533419652608,0.0,506,31,,warning: 24.2% of expected cells are below 5
みとや,kakuban,18,506,dd,plus,chi2,32.4304443044473,0.34778327443393126,0.06852111998136572,506,31,,
みとや,kakuban,18,506,dd_bin,diff,kruskal,8.076651690717425,0.08881035796847621,0.008137029322789271,506,5,0.0,
みとや,kakuban,18,506,dd_bin,hit104,chi2,5.72744470830111,0.22044847278949223,0.05835247385999062,506,5,,
みとや,kakuban,18,506,dd_bin,plus,chi2,4.001037637709709,0.40586543893079957,0.0,506,5,,
みとや,kakuban,18,506,is_x_day,diff,kruskal,0.48329996779905543,0.4869313568751442,0.0,506,2,0.0,
みとや,kakuban,18,506,is_x_day,hit104,chi2,0.0022835119987890742,0.9618867091106338,0.0,506,2,,
みとや,kakuban,18,506,is_x_day,plus,chi2,0.3905412512452907,0.5320150342912515,0.0,506,2,,
みとや,kakuban,19,510,day_of_week,diff,kruskal,7.614317390021129,0.2677423865133365,0.0032093785089883278,510,7,0.0,
みとや,kakuban,19,510,day_of_week,hit104,chi2,11.376570128089815,0.0774123715871265,0.10266395690273433,510,7,,
みとや,kakuban,19,510,day_of_week,plus,chi2,10.049190306715436,0.12259573529565969,0.08906210798500698,510,7,,
みとや,kakuban,19,510,dd,diff,kruskal,29.05976069966923,0.5144588538723303,0.0,510,31,0.0,
みとや,kakuban,19,510,dd,hit104,chi2,27.85892355570014,0.5779125549453238,0.0,510,31,,warning: 21.0% of expected cells are below 5
みとや,kakuban,19,510,dd,plus,chi2,33.93225828752145,0.2835492133813249,0.08723355887941121,510,31,,
みとや,kakuban,19,510,dd_bin,diff,kruskal,2.164134215524482,0.7056006128528314,0.0,510,5,0.0,
みとや,kakuban,19,510,dd_bin,hit104,chi2,1.7876852786344526,0.7747346217737809,0.0,510,5,,
みとや,kakuban,19,510,dd_bin,plus,chi2,3.240345746769824,0.5184391709354228,0.0,510,5,,
みとや,kakuban,19,510,is_x_day,diff,kruskal,0.15388591947139468,0.6948491538305239,0.0,510,2,0.0,
みとや,kakuban,19,510,is_x_day,hit104,chi2,2.3398773858369895,0.1260994791061149,0.051269117635815785,510,2,,
みとや,kakuban,19,510,is_x_day,plus,chi2,2.9925570572485007,0.08364798590938913,0.062536435022633,510,2,,
みとや,kakuban,20,499,day_of_week,diff,kruskal,5.7127836614421375,0.4561207459125697,0.0,499,7,0.0,
