hall,granularity,group_value,axis,outcome,axis_level,axis_level_order,n,avg_diff,plus_rate,hit104_rate
みとや,section,540-556,dd,plus,20,20,270,119.74444444444444,36.2962962962963,33.33333333333333
みとや,section,540-556,dd,plus,21,21,256,-228.11328125,31.25,26.953125
みとや,section,540-556,dd,plus,22,22,280,-77.975,32.5,27.857142857142858
みとや,section,540-556,dd,plus,23,23,275,39.232727272727274,31.272727272727273,27.636363636363637
みとや,section,540-556,dd,plus,24,24,301,442.57142857142856,47.176079734219265,39.8671096345515
みとや,section,540-556,dd,plus,25,25,260,-147.17307692307693,31.538461538461537,26.923076923076923
みとや,section,540-556,dd,plus,26,26,275,-7.749090909090909,34.909090909090914,30.181818181818183
みとや,section,540-556,dd,plus,27,27,295,383.4169491525424,42.3728813559322,37.96610169491525
みとや,section,540-556,dd,plus,28,28,269,-53.66914498141264,37.174721189591075,31.59851301115242
みとや,section,540-556,dd,plus,29,29,241,6.460580912863071,40.66390041493776,32.780082987551864
みとや,section,540-556,dd,plus,30,30,252,576.3095238095239,45.23809523809524,39.285714285714285
みとや,section,540-556,dd,plus,31,31,134,-138.23880597014926,32.83582089552239,29.1044776119403
みとや,section,574-590,dd,plus,1,1,301,-269.0299003322259,30.23255813953488,27.57475083056478
みとや,section,574-590,dd,plus,2,2,301,-76.42524916943522,34.883720930232556,30.564784053156146
みとや,section,574-590,dd,plus,3,3,292,-58.49315068493151,36.3013698630137,31.84931506849315
みとや,section,574-590,dd,plus,4,4,306,916.4477124183006,51.9607843137255,44.771241830065364
みとや,section,574-590,dd,plus,5,5,281,-205.12455516014234,34.87544483985765,29.8932384341637
みとや,section,574-590,dd,plus,6,6,275,21.596363636363638,34.18181818181818,31.272727272727273
みとや,section,574-590,dd,plus,7,7,303,292.3069306930693,40.92409240924093,36.633663366336634
みとや,section,574-590,dd,plus,8,8,289,-118.74048442906575,33.910034602076124,29.757785467128027
みとや,section,574-590,dd,plus,9,9,280,355.19642857142856,38.57142857142858,32.857142857142854
みとや,section,574-590,dd,plus,10,10,278,-141.14028776978418,34.53237410071942,30.575539568345324
みとや,section,574-590,dd,plus,11,11,285,174.24912280701756,36.49122807017544,31.2280701754386
みとや,section,574-590,dd,plus,12,12,270,-40.98148148148148,36.2962962962963,31.11111111111111
みとや,section,574-590,dd,plus,13,13,274,-127.85401459854015,33.57664233576642,31.02189781021898
みとや,section,574-590,dd,plus,14,14,306,705.7647058823529,46.73202614379085,42.15686274509804
みとや,section,574-590,dd,plus,15,15,280,-74.575,36.07142857142857,31.785714285714285
みとや,section,574-590,dd,plus,16,16,276,-25.17391304347826,32.971014492753625,30.79710144927536
みとや,section,574-590,dd,plus,17,17,302,-118.13907284768212,34.105960264900666,29.47019867549669
みとや,section,574-590,dd,plus,18,18,263,193.74524714828897,35.741444866920155,33.07984790874524
みとや,section,574-590,dd,plus,19,19,272,151.52205882352942,34.19117647058824,30.514705882352942
みとや,section,574-590,dd,plus,20,20,284,-57.440140845070424,38.028169014084504,33.45070422535211
みとや,section,574-590,dd,plus,21,21,282,-68.30141843971631,33.33333333333333,28.723404255319153
みとや,section,574-590,dd,plus,22,22,286,-65.68181818181819,30.069930069930066,26.923076923076923
みとや,section,574-590,dd,plus,23,23,268,178.48134328358208,36.56716417910448,33.2089552238806
みとや,section,574-590,dd,plus,24,24,306,295.937908496732,41.50326797385621,36.9281045751634
みとや,section,574-590,dd,plus,25,25,275,-336.0945454545455,31.636363636363633,27.27272727272727
みとや,section,574-590,dd,plus,26,26,269,-209.40520446096653,33.457249070631974,28.99628252788104
みとや,section,574-590,dd,plus,27,27,306,461.73202614379085,42.810457516339866,37.908496732026144
みとや,section,574-590,dd,plus,28,28,278,7.798561151079137,37.410071942446045,35.25179856115108
みとや,section,574-590,dd,plus,29,29,254,-342.73228346456693,30.314960629921263,28.346456692913385
みとや,section,574-590,dd,plus,30,30,253,218.3201581027668,43.47826086956522,39.52569169960474
みとや,section,574-590,dd,plus,31,31,142,-650.1619718309859,29.577464788732392,27.464788732394368
みとや,section,723-733,dd,plus,1,1,206,84.37378640776699,43.203883495145625,28.155339805825243
みとや,section,723-733,dd,plus,2,2,201,274.2089552238806,44.27860696517413,32.83582089552239
みとや,section,723-733,dd,plus,3,3,196,114.00510204081633,43.87755102040816,27.55102040816326
みとや,section,723-733,dd,plus,4,4,198,267.5353535353535,47.97979797979798,27.77777777777778
みとや,section,723-733,dd,plus,5,5,197,-7.101522842639594,34.01015228426396,21.82741116751269
みとや,section,723-733,dd,plus,6,6,194,-85.78865979381443,34.02061855670103,19.072164948453608
みとや,section,723-733,dd,plus,7,7,198,303.1868686868687,48.484848484848484,27.77777777777778
みとや,section,723-733,dd,plus,8,8,193,-48.30569948186528,42.487046632124354,26.42487046632124
みとや,section,723-733,dd,plus,9,9,194,-31.20618556701031,39.175257731958766,26.804123711340207
みとや,section,723-733,dd,plus,10,10,196,69.71938775510205,41.83673469387755,24.489795918367346
みとや,section,723-733,dd,plus,11,11,193,174.81865284974094,47.66839378238342,29.533678756476682
みとや,section,723-733,dd,plus,12,12,183,-31.540983606557376,38.25136612021858,25.136612021857925
みとや,section,723-733,dd,plus,13,13,194,0.634020618556701,40.20618556701031,25.773195876288657
みとや,section,723-733,dd,plus,14,14,198,334.22727272727275,56.060606060606055,31.818181818181817
みとや,section,723-733,dd,plus,15,15,196,-22.596938775510203,38.775510204081634,25.0
みとや,section,723-733,dd,plus,16,16,197,49.75126903553299,37.56345177664975,24.36548223350254
みとや,section,723-733,dd,plus,17,17,197,175.25888324873097,46.192893401015226,27.411167512690355
みとや,section,723-733,dd,plus,18,18,194,-8.8659793814433,39.175257731958766,24.22680412371134
みとや,section,723-733,dd,plus,19,19,195,155.72307692307692,49.743589743589745,29.743589743589745
みとや,section,723-733,dd,plus,20,20,194,47.871134020618555,43.29896907216495,26.804123711340207
みとや,section,723-733,dd,plus,21,21,195,189.77948717948718,47.179487179487175,30.76923076923077
みとや,section,723-733,dd,plus,22,22,196,10.010204081632653,41.3265306122449,23.46938775510204
みとや,section,723-733,dd,plus,23,23,190,-86.71578947368421,37.368421052631575,20.0
みとや,section,723-733,dd,plus,24,24,198,401.3838383838384,50.505050505050505,33.83838383838384
みとや,section,723-733,dd,plus,25,25,194,40.16494845360825,44.329896907216494,27.31958762886598
みとや,section,723-733,dd,plus,26,26,195,-42.13333333333333,42.56410256410256,20.51282051282051
みとや,section,723-733,dd,plus,27,27,198,47.10606060606061,40.4040404040404,22.727272727272727
みとや,section,723-733,dd,plus,28,28,195,-147.26666666666668,31.794871794871792,18.974358974358974
みとや,section,723-733,dd,plus,29,29,174,-135.94252873563218,33.90804597701149,18.39080459770115
みとや,section,723-733,dd,plus,30,30,165,-54.83030303030303,37.57575757575757,24.848484848484848
みとや,section,723-733,dd,plus,31,31,98,-55.775510204081634,40.816326530612244,21.428571428571427
みとや,section,574-590,is_x_day,plus,0,0,6277,-86.75927991078541,34.076788274653495,30.26923689660666
みとや,section,574-590,is_x_day,plus,1,1,2360,410.8093220338983,42.92372881355932,38.22033898305085
みとや,section,540-556,is_x_day,plus,0,0,6028,27.37790311877903,35.252156602521566,30.524220305242206
みとや,section,540-556,is_x_day,plus,1,1,2325,344.0331182795699,43.526881720430104,37.505376344086024
みとや,section,591-607,dd,plus,1,1,310,77.61612903225806,32.25806451612903,27.09677419354839
みとや,section,591-607,dd,plus,2,2,310,-230.89354838709679,29.354838709677416,24.193548387096776
みとや,section,591-607,dd,plus,3,3,286,-27.40909090909091,36.36363636363637,30.419580419580424
みとや,section,591-607,dd,plus,4,4,305,928.3344262295082,48.85245901639344,42.950819672131146
みとや,section,591-607,dd,plus,5,5,290,-199.05862068965519,27.586206896551722,24.82758620689655
みとや,section,591-607,dd,plus,6,6,276,83.08333333333333,38.04347826086957,31.15942028985507
みとや,section,591-607,dd,plus,7,7,301,315.6810631229236,40.863787375415285,33.222591362126245
みとや,section,591-607,dd,plus,8,8,288,71.39583333333333,35.06944444444444,31.25
みとや,section,591-607,dd,plus,9,9,286,-76.37762237762237,33.21678321678322,26.223776223776223
みとや,section,591-607,dd,plus,10,10,285,123.96491228070175,34.385964912280706,28.421052631578945
みとや,section,591-607,dd,plus,11,11,296,396.1756756756757,37.83783783783784,33.44594594594595
みとや,section,591-607,dd,plus,12,12,268,-69.25746268656717,32.46268656716418,29.47761194029851
みとや,section,591-607,dd,plus,13,13,285,-180.85263157894738,32.98245614035088,28.07017543859649
みとや,section,591-607,dd,plus,14,14,306,342.83986928104576,40.19607843137255,35.294117647058826
みとや,section,591-607,dd,plus,15,15,282,-41.8758865248227,36.52482269503546,33.33333333333333
みとや,section,591-607,dd,plus,16,16,283,122.15901060070671,36.39575971731448,33.56890459363957
みとや,section,591-607,dd,plus,17,17,300,359.5966666666667,41.333333333333336,35.66666666666667
みとや,section,591-607,dd,plus,18,18,285,-112.43157894736842,30.87719298245614,24.561403508771928
みとや,section,591-607,dd,plus,19,19,281,-64.09608540925267,33.80782918149466,29.181494661921707
みとや,section,591-607,dd,plus,20,20,288,-85.1875,33.68055555555556,28.819444444444443
みとや,section,591-607,dd,plus,21,21,280,-80.4,31.785714285714285,28.92857142857143
みとや,section,591-607,dd,plus,22,22,286,-56.70979020979021,35.66433566433567,30.76923076923077
みとや,section,591-607,dd,plus,23,23,272,-69.0845588235294,33.088235294117645,31.25
みとや,section,591-607,dd,plus,24,24,303,565.8382838283828,46.53465346534654,39.273927392739274
みとや,section,591-607,dd,plus,25,25,275,-16.472727272727273,36.36363636363637,31.272727272727273
みとや,section,591-607,dd,plus,26,26,284,52.679577464788736,32.74647887323944,27.816901408450708
みとや,section,591-607,dd,plus,27,27,303,469.83498349834986,38.943894389438945,34.65346534653465
みとや,section,591-607,dd,plus,28,28,288,135.10763888888889,34.02777777777778,29.86111111111111
みとや,section,591-607,dd,plus,29,29,258,109.81782945736434,32.55813953488372,30.23255813953488
みとや,section,591-607,dd,plus,30,30,250,316.672,36.8,32.4
みとや,section,591-607,dd,plus,31,31,145,-95.3103448275862,35.172413793103445,33.10344827586207
みとや,section,734-744,is_x_day,plus,0,0,4379,-3.255994519296643,38.02237953870747,23.155971683032657
みとや,section,734-744,is_x_day,plus,1,1,1539,203.79207277452892,46.393762183235864,27.74528914879792
みとや,section,712-722,dd,plus,1,1,208,44.46153846153846,42.78846153846153,26.442307692307693
みとや,section,712-722,dd,plus,2,2,206,-5.728155339805825,41.262135922330096,25.728155339805824
みとや,section,712-722,dd,plus,3,3,196,132.55612244897958,41.3265306122449,27.040816326530614
みとや,section,712-722,dd,plus,4,4,198,302.32828282828285,52.02020202020202,30.808080808080806
みとや,section,712-722,dd,plus,5,5,194,473.4381443298969,54.123711340206185,35.56701030927835
みとや,section,712-722,dd,plus,6,6,192,-11.744791666666666,41.14583333333333,22.395833333333336
みとや,section,712-722,dd,plus,7,7,198,-118.9949494949495,38.38383838383838,19.19191919191919
みとや,section,712-722,dd,plus,8,8,193,49.056994818652846,38.34196891191709,24.870466321243523
みとや,section,712-722,dd,plus,9,9,195,-125.25641025641026,35.8974358974359,21.53846153846154
みとや,section,712-722,dd,plus,10,10,194,175.31958762886597,42.78350515463917,27.31958762886598
みとや,section,712-722,dd,plus,11,11,197,-101.5482233502538,36.04060913705584,21.82741116751269
みとや,section,712-722,dd,plus,12,12,186,-90.05913978494624,36.02150537634409,20.967741935483872
みとや,section,712-722,dd,plus,13,13,198,122.91919191919192,43.93939393939394,26.262626262626267
みとや,section,712-722,dd,plus,14,14,198,328.75757575757575,51.515151515151516,29.292929292929294
みとや,section,712-722,dd,plus,15,15,194,-28.309278350515463,42.2680412371134,21.1340206185567
みとや,section,712-722,dd,plus,16,16,194,101.51546391752578,46.391752577319586,26.288659793814436
みとや,section,712-722,dd,plus,17,17,198,59.833333333333336,44.44444444444444,25.757575757575758
みとや,section,712-722,dd,plus,18,18,197,-166.63959390862945,36.04060913705584,18.274111675126903
みとや,section,712-722,dd,plus,19,19,191,-69.73298429319372,39.26701570680628,21.98952879581152
みとや,section,712-722,dd,plus,20,20,192,11.583333333333334,42.1875,26.041666666666668
みとや,section,712-722,dd,plus,21,21,197,102.3502538071066,39.59390862944163,24.36548223350254
みとや,section,712-722,dd,plus,22,22,196,-97.40306122448979,34.183673469387756,18.367346938775512
みとや,section,712-722,dd,plus,23,23,192,-73.99479166666667,32.29166666666667,20.833333333333336
みとや,section,712-722,dd,plus,24,24,198,-184.92929292929293,37.878787878787875,20.2020202020202
みとや,section,712-722,dd,plus,25,25,198,-55.207070707070706,36.868686868686865,21.21212121212121
みとや,section,712-722,dd,plus,26,26,194,103.35567010309278,45.36082474226804,27.31958762886598
みとや,section,712-722,dd,plus,27,27,198,-31.883838383838384,42.42424242424242,25.757575757575758
みとや,section,712-722,dd,plus,28,28,196,2.1122448979591835,39.795918367346935,23.97959183673469
みとや,section,712-722,dd,plus,29,29,174,58.04597701149425,40.229885057471265,28.735632183908045
みとや,section,712-722,dd,plus,30,30,165,156.27272727272728,40.60606060606061,25.454545454545453
みとや,section,712-722,dd,plus,31,31,96,-8.010416666666666,36.45833333333333,23.958333333333336
みとや,section,675-691,dd,plus,1,1,323,-114.37151702786377,34.984520123839005,20.123839009287924
みとや,section,675-691,dd,plus,2,2,315,50.38095238095238,43.80952380952381,26.34920634920635
みとや,section,675-691,dd,plus,3,3,306,20.186274509803923,36.60130718954248,25.816993464052292
みとや,section,675-691,dd,plus,4,4,306,187.40196078431373,49.673202614379086,26.47058823529412
みとや,section,675-691,dd,plus,5,5,303,21.10891089108911,39.603960396039604,22.442244224422442
みとや,section,675-691,dd,plus,6,6,300,69.16,41.0,27.666666666666668
みとや,section,675-691,dd,plus,7,7,306,85.97058823529412,46.40522875816993,27.77777777777778
みとや,section,675-691,dd,plus,8,8,303,-120.12871287128714,35.973597359735976,20.13201320132013
みとや,section,675-691,dd,plus,9,9,300,-5.626666666666667,40.33333333333333,24.0
みとや,section,675-691,dd,plus,10,10,305,-17.80983606557377,39.34426229508197,22.950819672131146
みとや,section,675-691,dd,plus,11,11,301,76.28239202657808,43.521594684385384,26.910299003322258
みとや,section,675-691,dd,plus,12,12,284,-35.524647887323944,38.732394366197184,22.887323943661972
みとや,section,675-691,dd,plus,13,13,303,77.53795379537954,43.89438943894389,26.072607260726073
みとや,section,675-691,dd,plus,14,14,305,139.0327868852459,44.91803278688525,28.524590163934427
みとや,section,675-691,dd,plus,15,15,301,2.395348837209302,38.87043189368771,23.588039867109632
みとや,section,675-691,dd,plus,16,16,303,31.046204620462046,41.914191419141915,25.082508250825082
みとや,section,675-691,dd,plus,17,17,306,185.37254901960785,47.05882352941176,30.065359477124183
みとや,section,675-691,dd,plus,18,18,300,71.01333333333334,42.66666666666667,27.0
みとや,section,675-691,dd,plus,19,19,303,1.1716171617161717,35.973597359735976,24.09240924092409
みとや,section,675-691,dd,plus,20,20,302,-111.16887417218543,38.741721854304636,18.543046357615893
みとや,section,675-691,dd,plus,21,21,304,-18.105263157894736,41.776315789473685,23.355263157894736
みとや,section,675-691,dd,plus,22,22,304,-41.141447368421055,40.131578947368425,24.013157894736842
みとや,section,675-691,dd,plus,23,23,303,-127.13201320132013,34.65346534653465,19.471947194719473
みとや,section,675-691,dd,plus,24,24,306,132.0686274509804,48.36601307189542,25.816993464052292
みとや,section,675-691,dd,plus,25,25,300,-35.77,39.666666666666664,25.0
みとや,section,675-691,dd,plus,26,26,304,32.80592105263158,36.84210526315789,25.657894736842106
みとや,section,675-691,dd,plus,27,27,306,177.80718954248366,51.633986928104584,25.49019607843137
みとや,section,675-691,dd,plus,28,28,306,-93.67320261437908,37.58169934640523,21.895424836601308
みとや,section,675-691,dd,plus,29,29,271,-58.723247232472325,36.162361623616235,25.092250922509223
みとや,section,675-691,dd,plus,30,30,254,-21.480314960629922,39.76377952755906,25.196850393700785
みとや,section,675-691,dd,plus,31,31,153,5.607843137254902,36.60130718954248,27.450980392156865
みとや,section,591-607,is_x_day,plus,0,0,6408,-5.899968789013733,33.73907615480649,29.353932584269664
みとや,section,591-607,is_x_day,plus,1,1,2347,412.1440136344269,41.24414145717938,35.49211759693225
みとや,section,723-733,is_x_day,plus,0,0,4374,7.116826703246456,40.14631915866484,24.80566986739826
みとや,section,723-733,is_x_day,plus,1,1,1538,242.55331599479845,47.91937581274382,28.47854356306892
みとや,section,501-522,dd,plus,1,1,397,-228.1712846347607,31.234256926952142,25.188916876574307
みとや,section,501-522,dd,plus,2,2,393,-291.852417302799,34.35114503816794,29.770992366412212
みとや,section,501-522,dd,plus,3,3,375,85.384,37.6,31.733333333333334
みとや,section,501-522,dd,plus,4,4,395,222.12151898734177,42.53164556962025,35.949367088607595
みとや,section,501-522,dd,plus,5,5,365,202.21369863013697,42.465753424657535,37.534246575342465
みとや,section,501-522,dd,plus,6,6,370,108.9,41.351351351351354,35.4054054054054
みとや,section,501-522,dd,plus,7,7,394,305.3299492385787,40.10152284263959,35.786802030456855
みとや,section,501-522,dd,plus,8,8,366,-249.21038251366122,30.87431693989071,26.775956284153008
みとや,section,501-522,dd,plus,9,9,372,1.0134408602150538,37.634408602150536,31.182795698924732
みとや,section,501-522,dd,plus,10,10,364,-151.17857142857142,35.16483516483517,30.21978021978022
みとや,section,501-522,dd,plus,11,11,383,198.21148825065274,41.77545691906005,34.72584856396867
みとや,section,501-522,dd,plus,12,12,357,-262.98879551820727,31.372549019607842,28.291316526610643
みとや,section,501-522,dd,plus,13,13,374,79.22459893048128,41.17647058823529,35.294117647058826
みとや,section,501-522,dd,plus,14,14,396,146.68939393939394,42.676767676767675,36.36363636363637
みとや,section,501-522,dd,plus,15,15,375,-329.10133333333334,35.46666666666667,30.933333333333334
みとや,section,501-522,dd,plus,16,16,379,-1.5092348284960422,36.675461741424805,31.6622691292876
みとや,section,501-522,dd,plus,17,17,386,725.7487046632124,47.92746113989637,41.968911917098445
みとや,section,501-522,dd,plus,18,18,374,110.975935828877,36.898395721925134,32.0855614973262
みとや,section,501-522,dd,plus,19,19,376,121.875,37.234042553191486,33.51063829787234
みとや,section,501-522,dd,plus,20,20,376,-57.683510638297875,34.04255319148936,29.78723404255319
みとや,section,501-522,dd,plus,21,21,378,3.1587301587301586,36.507936507936506,30.687830687830687
みとや,section,501-522,dd,plus,22,22,377,11.490716180371352,37.40053050397878,32.891246684350136
みとや,section,501-522,dd,plus,23,23,373,-89.73994638069705,35.120643431635386,31.099195710455763
みとや,section,501-522,dd,plus,24,24,396,418.87373737373736,40.909090909090914,35.1010101010101
みとや,section,501-522,dd,plus,25,25,376,-146.5505319148936,35.638297872340424,30.319148936170215
みとや,section,501-522,dd,plus,26,26,377,-114.54111405835543,35.80901856763926,30.76923076923077
みとや,section,501-522,dd,plus,27,27,390,568.8564102564103,44.871794871794876,37.69230769230769
みとや,section,501-522,dd,plus,28,28,373,-24.410187667560322,34.852546916890084,30.02680965147453
みとや,section,501-522,dd,plus,29,29,325,-132.3446153846154,35.07692307692308,29.230769230769234
みとや,section,501-522,dd,plus,30,30,322,403.0,38.19875776397515,35.40372670807454
みとや,section,501-522,dd,plus,31,31,188,-210.04787234042553,32.4468085106383,28.191489361702125
みとや,section,675-691,is_x_day,plus,0,0,6807,-16.060232114000293,39.22432789775232,23.725576612310856
みとや,section,675-691,is_x_day,plus,1,1,2379,119.28079024800336,45.98570828079025,27.19630096679277
みとや,section,557-573,is_x_day,plus,0,0,6099,35.767338908017706,35.75996064928677,30.808329234300707
みとや,section,557-573,is_x_day,plus,1,1,2323,330.51485148514854,41.971588463194145,35.987946620749035
みとや,section,608-623,dd,plus,1,1,285,-174.02105263157895,28.771929824561404,24.210526315789473
みとや,section,608-623,dd,plus,2,2,283,-23.901060070671377,35.3356890459364,31.09540636042403
みとや,section,608-623,dd,plus,3,3,272,-121.25735294117646,35.294117647058826,30.514705882352942
みとや,section,608-623,dd,plus,4,4,287,175.18815331010452,41.46341463414634,34.146341463414636
みとや,section,608-623,dd,plus,5,5,261,-57.37547892720306,38.31417624521073,34.099616858237546
みとや,section,608-623,dd,plus,6,6,265,-347.15849056603776,28.67924528301887,23.39622641509434
みとや,section,608-623,dd,plus,7,7,278,136.80575539568346,34.53237410071942,27.33812949640288
みとや,section,608-623,dd,plus,8,8,265,111.22641509433963,41.132075471698116,34.71698113207547
みとや,section,608-623,dd,plus,9,9,268,12.32089552238806,34.701492537313435,29.850746268656714
みとや,section,608-623,dd,plus,10,10,255,-147.51764705882354,34.90196078431372,29.80392156862745
みとや,section,608-623,dd,plus,11,11,272,-158.98529411764707,32.720588235294116,30.88235294117647
みとや,section,608-623,dd,plus,12,12,242,156.72314049586777,37.60330578512397,30.991735537190085
みとや,section,608-623,dd,plus,13,13,267,-192.79026217228466,28.46441947565543,26.217228464419474
みとや,section,608-623,dd,plus,14,14,288,77.12152777777777,35.76388888888889,31.944444444444443
みとや,section,608-623,dd,plus,15,15,268,-73.00373134328358,32.83582089552239,28.73134328358209
みとや,section,608-623,dd,plus,16,16,254,207.60236220472441,39.76377952755906,35.43307086614173
みとや,section,608-623,dd,plus,17,17,281,107.53024911032028,38.07829181494662,32.74021352313167
みとや,section,608-623,dd,plus,18,18,265,-321.59622641509435,30.566037735849054,25.28301886792453
みとや,section,608-623,dd,plus,19,19,263,-71.16349809885932,30.798479087452474,27.756653992395435
みとや,section,608-623,dd,plus,20,20,262,122.39312977099236,38.16793893129771,33.587786259541986
みとや,section,608-623,dd,plus,21,21,263,-126.72243346007605,32.31939163498099,27.376425855513308
みとや,section,608-623,dd,plus,22,22,268,-20.29850746268657,32.83582089552239,27.611940298507463
みとや,section,608-623,dd,plus,23,23,250,-210.156,30.8,27.200000000000003
みとや,section,608-623,dd,plus,24,24,288,118.5625,33.33333333333333,28.125
みとや,section,608-623,dd,plus,25,25,265,-156.83018867924528,30.943396226415093,23.39622641509434
みとや,section,608-623,dd,plus,26,26,263,-129.574144486692,30.798479087452474,25.09505703422053
みとや,section,608-623,dd,plus,27,27,284,178.54929577464787,39.7887323943662,34.50704225352113
みとや,section,608-623,dd,plus,28,28,263,-47.851711026615966,34.98098859315589,31.1787072243346
みとや,section,608-623,dd,plus,29,29,230,-498.3434782608696,26.521739130434785,21.73913043478261
みとや,section,608-623,dd,plus,30,30,233,73.12017167381974,39.48497854077253,33.90557939914164
みとや,section,608-623,dd,plus,31,31,132,118.02272727272727,36.36363636363637,32.57575757575758
みとや,section,501-522,is_x_day,plus,0,0,8402,-52.521304451321114,36.16995953344442,31.11164008569388
みとや,section,501-522,is_x_day,plus,1,1,3040,340.6233552631579,42.03947368421053,36.48026315789474
みとや,section,641-657,dd,plus,1,1,322,-17.53105590062112,44.099378881987576,26.39751552795031
みとや,section,641-657,dd,plus,2,2,322,-12.164596273291925,42.2360248447205,23.29192546583851
みとや,section,641-657,dd,plus,3,3,305,123.5672131147541,44.26229508196721,24.262295081967213
みとや,section,641-657,dd,plus,4,4,306,154.27450980392157,49.01960784313725,29.73856209150327
みとや,section,641-657,dd,plus,5,5,306,24.872549019607842,40.849673202614376,22.22222222222222
