hall,granularity,group_value,axis,outcome,axis_level,axis_level_order,n,avg_diff,plus_rate,hit104_rate
みとや,kakuban,12,dd,hit104,31,31,96,-263.6041666666667,32.29166666666667,25.0
みとや,kakuban,14,dd,plus,1,1,199,26.35678391959799,32.663316582914575,27.1356783919598
みとや,kakuban,14,dd,plus,2,2,197,-260.83756345177665,32.99492385786802,25.888324873096447
みとや,kakuban,14,dd,plus,3,3,185,-99.58918918918918,30.810810810810814,22.702702702702705
みとや,kakuban,14,dd,plus,4,4,196,596.0102040816327,46.42857142857143,39.285714285714285
みとや,kakuban,14,dd,plus,5,5,175,212.75428571428571,38.285714285714285,32.57142857142858
みとや,kakuban,14,dd,plus,6,6,182,58.4010989010989,36.26373626373626,29.120879120879124
みとや,kakuban,14,dd,plus,7,7,193,206.720207253886,39.89637305699482,29.533678756476682
みとや,kakuban,14,dd,plus,8,8,178,-57.325842696629216,33.70786516853933,28.08988764044944
みとや,kakuban,14,dd,plus,9,9,189,87.5978835978836,39.682539682539684,29.100529100529098
みとや,kakuban,14,dd,plus,10,10,185,241.6216216216216,42.16216216216216,32.972972972972975
みとや,kakuban,14,dd,plus,11,11,191,-31.397905759162303,39.79057591623037,30.89005235602094
みとや,kakuban,14,dd,plus,12,12,166,-119.16265060240964,34.93975903614458,25.903614457831324
みとや,kakuban,14,dd,plus,13,13,187,-165.8235294117647,32.62032085561498,26.737967914438503
みとや,kakuban,14,dd,plus,14,14,198,178.96464646464648,39.8989898989899,31.818181818181817
みとや,kakuban,14,dd,plus,15,15,182,-43.61538461538461,30.76923076923077,23.076923076923077
みとや,kakuban,14,dd,plus,16,16,188,344.6436170212766,45.744680851063826,35.638297872340424
みとや,kakuban,14,dd,plus,17,17,192,30.645833333333332,36.45833333333333,27.604166666666668
みとや,kakuban,14,dd,plus,18,18,184,139.21195652173913,39.67391304347826,30.434782608695656
みとや,kakuban,14,dd,plus,19,19,185,-80.8972972972973,36.75675675675676,28.64864864864865
みとや,kakuban,14,dd,plus,20,20,182,-241.47252747252747,31.868131868131865,24.175824175824175
みとや,kakuban,14,dd,plus,21,21,181,-30.022099447513813,37.01657458563536,30.386740331491712
みとや,kakuban,14,dd,plus,22,22,187,80.92513368983957,34.22459893048128,26.203208556149733
みとや,kakuban,14,dd,plus,23,23,188,-70.75,37.234042553191486,27.659574468085108
みとや,kakuban,14,dd,plus,24,24,197,564.0304568527919,49.746192893401016,33.50253807106599
みとや,kakuban,14,dd,plus,25,25,181,-308.5414364640884,33.14917127071823,25.41436464088398
みとや,kakuban,14,dd,plus,26,26,185,-392.9675675675676,30.810810810810814,21.62162162162162
みとや,kakuban,14,dd,plus,27,27,195,313.94871794871796,43.58974358974359,35.8974358974359
みとや,kakuban,14,dd,plus,28,28,187,-63.82887700534759,36.898395721925134,29.946524064171122
みとや,kakuban,14,dd,plus,29,29,158,-72.82278481012658,36.708860759493675,28.48101265822785
みとや,kakuban,14,dd,plus,30,30,161,32.27329192546584,39.75155279503105,31.67701863354037
みとや,kakuban,14,dd,plus,31,31,92,473.8478260869565,45.65217391304348,35.869565217391305
みとや,kakuban,22,is_x_day,hit104,0,0,384,-213.06510416666666,32.8125,28.125
みとや,kakuban,22,is_x_day,hit104,1,1,139,34.50359712230216,39.568345323741006,36.69064748201439
みとや,kakuban,1,dd,plus,1,1,333,-106.07207207207207,39.63963963963964,29.129129129129126
みとや,kakuban,1,dd,plus,2,2,337,-267.3442136498516,36.20178041543027,25.519287833827892
みとや,kakuban,1,dd,plus,3,3,314,-0.21337579617834396,43.31210191082803,32.1656050955414
みとや,kakuban,1,dd,plus,4,4,324,249.33333333333334,48.148148148148145,34.5679012345679
みとや,kakuban,1,dd,plus,5,5,317,147.88958990536278,38.48580441640379,29.02208201892745
みとや,kakuban,1,dd,plus,6,6,313,-109.26837060702876,38.65814696485623,28.434504792332266
みとや,kakuban,1,dd,plus,7,7,321,163.45794392523365,46.41744548286604,33.64485981308411
みとや,kakuban,1,dd,plus,8,8,310,-0.04516129032258064,40.0,29.677419354838708
みとや,kakuban,1,dd,plus,9,9,317,-242.25552050473186,36.27760252365931,23.65930599369085
みとや,kakuban,1,dd,plus,10,10,313,-131.94249201277955,37.69968051118211,24.920127795527154
みとや,kakuban,1,dd,plus,11,11,318,249.5691823899371,49.37106918238994,37.10691823899371
みとや,kakuban,1,dd,plus,12,12,295,61.115254237288134,38.64406779661017,27.796610169491526
みとや,kakuban,1,dd,plus,13,13,313,-139.89456869009584,42.49201277955272,30.35143769968051
みとや,kakuban,1,dd,plus,14,14,323,426.6996904024768,51.08359133126935,37.15170278637771
みとや,kakuban,1,dd,plus,15,15,318,5.320754716981132,42.45283018867924,30.50314465408805
みとや,kakuban,1,dd,plus,16,16,317,-75.81703470031546,39.11671924290221,26.813880126182966
みとや,kakuban,1,dd,plus,17,17,320,19.065625,41.875,28.125
みとや,kakuban,1,dd,plus,18,18,314,-172.3248407643312,37.57961783439491,29.29936305732484
みとや,kakuban,1,dd,plus,19,19,316,150.7405063291139,40.822784810126585,30.063291139240505
みとや,kakuban,1,dd,plus,20,20,318,-70.90251572327044,37.735849056603776,27.67295597484277
みとや,kakuban,1,dd,plus,21,21,313,-16.747603833865814,39.61661341853035,30.35143769968051
みとや,kakuban,1,dd,plus,22,22,318,156.44654088050314,40.56603773584906,30.18867924528302
みとや,kakuban,1,dd,plus,23,23,315,-276.46031746031747,34.92063492063492,24.444444444444443
みとや,kakuban,1,dd,plus,24,24,323,316.250773993808,48.297213622291025,34.36532507739938
みとや,kakuban,1,dd,plus,25,25,316,-225.64240506329114,33.860759493670884,24.367088607594937
みとや,kakuban,1,dd,plus,26,26,316,-211.65506329113924,33.860759493670884,23.417721518987342
みとや,kakuban,1,dd,plus,27,27,323,45.863777089783284,43.034055727554176,32.81733746130031
みとや,kakuban,1,dd,plus,28,28,318,-108.33018867924528,40.56603773584906,31.446540880503143
みとや,kakuban,1,dd,plus,29,29,281,-219.0711743772242,36.654804270462634,27.046263345195733
みとや,kakuban,1,dd,plus,30,30,266,130.0639097744361,42.10526315789473,31.954887218045116
みとや,kakuban,1,dd,plus,31,31,160,-32.425,41.25,34.375
みとや,kakuban,18,dd,plus,1,1,19,800.2631578947369,42.10526315789473,26.31578947368421
みとや,kakuban,18,dd,plus,2,2,18,-1262.5555555555557,5.555555555555555,5.555555555555555
みとや,kakuban,18,dd,plus,3,3,16,1389.4375,62.5,56.25
みとや,kakuban,18,dd,plus,4,4,18,-572.6666666666666,27.77777777777778,16.666666666666664
みとや,kakuban,18,dd,plus,5,5,15,-657.0666666666667,40.0,33.33333333333333
みとや,kakuban,18,dd,plus,6,6,14,-417.5,28.57142857142857,21.428571428571427
みとや,kakuban,18,dd,plus,7,7,18,-18.72222222222222,38.88888888888889,38.88888888888889
みとや,kakuban,18,dd,plus,8,8,16,-23.0,31.25,25.0
みとや,kakuban,18,dd,plus,9,9,17,7.705882352941177,35.294117647058826,35.294117647058826
みとや,kakuban,18,dd,plus,10,10,17,840.7647058823529,47.05882352941176,41.17647058823529
みとや,kakuban,18,dd,plus,11,11,17,0.7647058823529411,41.17647058823529,35.294117647058826
みとや,kakuban,18,dd,plus,12,12,13,-906.3076923076923,23.076923076923077,23.076923076923077
みとや,kakuban,18,dd,plus,13,13,16,630.0,50.0,50.0
みとや,kakuban,18,dd,plus,14,14,18,1168.111111111111,50.0,44.44444444444444
みとや,kakuban,18,dd,plus,15,15,17,-194.23529411764707,41.17647058823529,35.294117647058826
みとや,kakuban,18,dd,plus,16,16,18,-429.77777777777777,33.33333333333333,33.33333333333333
みとや,kakuban,18,dd,plus,17,17,18,840.3333333333334,38.88888888888889,38.88888888888889
みとや,kakuban,18,dd,plus,18,18,16,1565.0625,37.5,37.5
みとや,kakuban,18,dd,plus,19,19,15,-368.93333333333334,33.33333333333333,33.33333333333333
みとや,kakuban,18,dd,plus,20,20,18,652.1111111111111,61.111111111111114,44.44444444444444
みとや,kakuban,18,dd,plus,21,21,17,274.3529411764706,29.411764705882355,29.411764705882355
みとや,kakuban,18,dd,plus,22,22,18,-688.3333333333334,27.77777777777778,27.77777777777778
みとや,kakuban,18,dd,plus,23,23,16,-385.3125,18.75,18.75
みとや,kakuban,18,dd,plus,24,24,18,424.72222222222223,38.88888888888889,27.77777777777778
みとや,kakuban,18,dd,plus,25,25,16,-994.6875,25.0,25.0
みとや,kakuban,18,dd,plus,26,26,18,-509.44444444444446,16.666666666666664,16.666666666666664
みとや,kakuban,18,dd,plus,27,27,17,646.6470588235294,41.17647058823529,35.294117647058826
みとや,kakuban,18,dd,plus,28,28,16,-375.1875,37.5,31.25
みとや,kakuban,18,dd,plus,29,29,15,-197.93333333333334,40.0,33.33333333333333
みとや,kakuban,18,dd,plus,30,30,14,-820.1428571428571,21.428571428571427,14.285714285714285
みとや,kakuban,18,dd,plus,31,31,7,301.14285714285717,42.857142857142854,28.57142857142857
みとや,kakuban,20,day_of_week,plus,月,0,67,-80.1044776119403,40.298507462686565,32.83582089552239
みとや,kakuban,20,day_of_week,plus,火,1,68,468.3382352941176,39.705882352941174,38.23529411764706
みとや,kakuban,20,day_of_week,plus,水,2,68,300.61764705882354,33.82352941176471,30.88235294117647
みとや,kakuban,20,day_of_week,plus,木,3,73,-315.2191780821918,27.397260273972602,24.65753424657534
みとや,kakuban,20,day_of_week,plus,金,4,70,-119.51428571428572,37.142857142857146,32.857142857142854
みとや,kakuban,20,day_of_week,plus,土,5,77,608.9090909090909,46.75324675324675,40.25974025974026
みとや,kakuban,20,day_of_week,plus,日,6,76,-290.89473684210526,30.263157894736842,23.684210526315788
みとや,kakuban,12,is_x_day,hit104,0,0,4135,-76.7857315598549,35.23579201934704,27.42442563482467
みとや,kakuban,12,is_x_day,hit104,1,1,1522,309.26544021024966,41.6557161629435,34.42838370565046
みとや,kakuban,5,dd,plus,1,1,332,-53.05421686746988,37.65060240963856,30.42168674698795
みとや,kakuban,5,dd,plus,2,2,325,-31.307692307692307,38.15384615384615,30.153846153846153
みとや,kakuban,5,dd,plus,3,3,311,47.57234726688103,39.87138263665595,27.652733118971064
みとや,kakuban,5,dd,plus,4,4,324,244.05864197530863,44.135802469135804,33.641975308641975
みとや,kakuban,5,dd,plus,5,5,306,-78.77777777777777,34.967320261437905,25.163398692810457
みとや,kakuban,5,dd,plus,6,6,292,-32.46232876712329,37.32876712328767,28.08219178082192
みとや,kakuban,5,dd,plus,7,7,319,428.08150470219437,46.39498432601881,35.73667711598746
みとや,kakuban,5,dd,plus,8,8,303,-152.47194719471946,33.663366336633665,25.082508250825082
みとや,kakuban,5,dd,plus,9,9,305,185.2983606557377,43.278688524590166,32.459016393442624
みとや,kakuban,5,dd,plus,10,10,303,-94.76897689768977,36.303630363036305,26.4026402640264
みとや,kakuban,5,dd,plus,11,11,307,68.06188925081433,39.08794788273616,31.27035830618892
みとや,kakuban,5,dd,plus,12,12,280,54.56071428571428,36.78571428571429,25.357142857142854
みとや,kakuban,5,dd,plus,13,13,304,83.20723684210526,40.46052631578947,30.263157894736842
みとや,kakuban,5,dd,plus,14,14,323,301.74303405572755,46.13003095975232,34.05572755417957
みとや,kakuban,5,dd,plus,15,15,304,32.516447368421055,38.81578947368421,27.631578947368425
みとや,kakuban,5,dd,plus,16,16,309,70.80582524271844,40.77669902912621,31.3915857605178
みとや,kakuban,5,dd,plus,17,17,318,8.754716981132075,37.735849056603776,27.67295597484277
みとや,kakuban,5,dd,plus,18,18,305,-279.2065573770492,31.147540983606557,23.934426229508198
みとや,kakuban,5,dd,plus,19,19,305,63.18688524590164,39.01639344262295,31.147540983606557
みとや,kakuban,5,dd,plus,20,20,310,39.37096774193548,38.064516129032256,29.354838709677416
みとや,kakuban,5,dd,plus,21,21,304,-268.2631578947368,32.23684210526316,22.36842105263158
みとや,kakuban,5,dd,plus,22,22,308,-29.435064935064936,37.66233766233766,25.97402597402597
みとや,kakuban,5,dd,plus,23,23,296,-190.09459459459458,32.0945945945946,24.66216216216216
みとや,kakuban,5,dd,plus,24,24,323,132.3498452012384,45.51083591331269,34.05572755417957
みとや,kakuban,5,dd,plus,25,25,295,-28.471186440677965,39.32203389830509,27.11864406779661
みとや,kakuban,5,dd,plus,26,26,311,-221.44051446945338,33.11897106109325,23.79421221864952
みとや,kakuban,5,dd,plus,27,27,320,297.31875,42.1875,33.75
みとや,kakuban,5,dd,plus,28,28,307,-92.28990228013029,36.156351791530945,26.058631921824105
みとや,kakuban,5,dd,plus,29,29,266,-71.58646616541354,31.203007518796994,24.81203007518797
みとや,kakuban,5,dd,plus,30,30,268,204.28731343283582,42.16417910447761,30.223880597014922
みとや,kakuban,5,dd,plus,31,31,155,-271.458064516129,34.83870967741935,26.451612903225808
みとや,kakuban,8,dd,plus,1,1,329,-7.437689969604863,37.08206686930091,30.091185410334347
みとや,kakuban,8,dd,plus,2,2,329,180.25227963525836,42.24924012158054,32.52279635258359
みとや,kakuban,8,dd,plus,3,3,306,-14.160130718954248,38.23529411764706,27.124183006535947
みとや,kakuban,8,dd,plus,4,4,323,266.2260061919505,45.51083591331269,30.65015479876161
みとや,kakuban,8,dd,plus,5,5,311,139.82958199356912,41.157556270096464,30.86816720257235
みとや,kakuban,8,dd,plus,6,6,301,-74.45182724252491,38.87043189368771,30.564784053156146
みとや,kakuban,8,dd,plus,7,7,317,211.00946372239747,43.217665615141954,32.80757097791798
みとや,kakuban,8,dd,plus,8,8,306,193.55555555555554,42.48366013071895,30.718954248366014
みとや,kakuban,8,dd,plus,9,9,305,140.32459016393443,36.721311475409834,27.54098360655738
みとや,kakuban,8,dd,plus,10,10,307,162.1986970684039,43.648208469055376,30.618892508143325
みとや,kakuban,8,dd,plus,11,11,311,-196.5305466237942,33.11897106109325,25.723472668810288
みとや,kakuban,8,dd,plus,12,12,290,-59.858620689655176,34.13793103448276,26.551724137931032
みとや,kakuban,8,dd,plus,13,13,310,-165.75806451612902,35.80645161290323,26.451612903225808
みとや,kakuban,8,dd,plus,14,14,322,384.5869565217391,47.51552795031056,36.024844720496894
みとや,kakuban,8,dd,plus,15,15,306,-176.90522875816993,33.33333333333333,23.856209150326798
みとや,kakuban,8,dd,plus,16,16,302,-215.62582781456953,33.77483443708609,22.8476821192053
みとや,kakuban,8,dd,plus,17,17,319,34.02194357366771,42.94670846394985,30.721003134796238
みとや,kakuban,8,dd,plus,18,18,300,-171.41333333333333,33.0,21.666666666666668
みとや,kakuban,8,dd,plus,19,19,299,-43.10702341137124,35.45150501672241,25.75250836120401
みとや,kakuban,8,dd,plus,20,20,303,-93.21452145214522,36.96369636963696,26.4026402640264
みとや,kakuban,8,dd,plus,21,21,300,61.93333333333333,39.33333333333333,30.666666666666664
みとや,kakuban,8,dd,plus,22,22,302,-126.48675496688742,34.105960264900666,28.14569536423841
みとや,kakuban,8,dd,plus,23,23,293,-136.8703071672355,31.74061433447099,24.914675767918087
みとや,kakuban,8,dd,plus,24,24,320,220.99375,42.5,29.375
みとや,kakuban,8,dd,plus,25,25,297,-159.4747474747475,37.03703703703704,26.599326599326602
みとや,kakuban,8,dd,plus,26,26,304,125.86184210526316,40.131578947368425,30.92105263157895
みとや,kakuban,8,dd,plus,27,27,313,13.322683706070288,42.17252396166134,30.670926517571885
みとや,kakuban,8,dd,plus,28,28,303,-91.25412541254126,37.29372937293729,26.072607260726073
みとや,kakuban,8,dd,plus,29,29,274,-194.3941605839416,31.751824817518248,23.357664233576642
みとや,kakuban,8,dd,plus,30,30,265,8.79245283018868,38.86792452830189,29.433962264150942
みとや,kakuban,8,dd,plus,31,31,150,-255.21333333333334,37.333333333333336,28.666666666666668
みとや,kakuban,19,is_x_day,plus,0,0,372,-149.68010752688173,33.064516129032256,28.49462365591398
みとや,kakuban,19,is_x_day,plus,1,1,138,399.7971014492754,41.30434782608695,35.507246376811594
みとや,kakuban,5,is_x_day,plus,0,0,6846,-45.78556821501607,36.63453111305872,27.154542798714576
みとや,kakuban,5,is_x_day,plus,1,1,2492,193.79494382022472,43.258426966292134,32.9454253611557
みとや,kakuban,1,is_x_day,plus,0,0,7097,-78.88234465267014,38.94603353529661,28.30773566295618
みとや,kakuban,1,is_x_day,plus,1,1,2503,190.9456652017579,45.62524970035957,33.359968038353976
みとや,kakuban,17,dd,plus,1,1,183,-208.45901639344262,34.42622950819672,25.136612021857925
みとや,kakuban,17,dd,plus,2,2,184,-94.93478260869566,42.391304347826086,30.434782608695656
みとや,kakuban,17,dd,plus,3,3,179,223.78212290502793,44.134078212290504,32.960893854748605
みとや,kakuban,17,dd,plus,4,4,180,148.7722222222222,47.22222222222222,33.33333333333333
みとや,kakuban,17,dd,plus,5,5,175,-176.98285714285714,37.714285714285715,31.428571428571427
みとや,kakuban,17,dd,plus,6,6,178,65.20224719101124,41.01123595505618,30.337078651685395
みとや,kakuban,17,dd,plus,7,7,180,229.62777777777777,50.0,37.22222222222222
みとや,kakuban,17,dd,plus,8,8,175,-115.62285714285714,38.285714285714285,31.428571428571427
みとや,kakuban,17,dd,plus,9,9,172,49.81395348837209,36.627906976744185,27.325581395348834
みとや,kakuban,17,dd,plus,10,10,171,-126.87719298245614,40.93567251461988,31.57894736842105
みとや,kakuban,17,dd,plus,11,11,175,-236.21142857142857,36.57142857142857,26.285714285714285
みとや,kakuban,17,dd,plus,12,12,164,-226.66463414634146,39.02439024390244,29.268292682926827
みとや,kakuban,17,dd,plus,13,13,172,270.5,46.51162790697674,35.46511627906977
みとや,kakuban,17,dd,plus,14,14,179,-44.15642458100559,41.899441340782126,34.63687150837989
みとや,kakuban,17,dd,plus,15,15,175,-63.502857142857145,34.85714285714286,28.57142857142857
みとや,kakuban,17,dd,plus,16,16,174,44.166666666666664,41.95402298850575,31.03448275862069
みとや,kakuban,17,dd,plus,17,17,179,371.99441340782124,45.81005586592179,35.19553072625698
みとや,kakuban,17,dd,plus,18,18,175,-198.74857142857144,37.142857142857146,28.000000000000004
みとや,kakuban,17,dd,plus,19,19,172,-314.08720930232556,32.55813953488372,26.16279069767442
みとや,kakuban,17,dd,plus,20,20,176,-52.30681818181818,42.61363636363637,34.659090909090914
みとや,kakuban,17,dd,plus,21,21,175,-385.5657142857143,34.285714285714285,20.57142857142857
みとや,kakuban,17,dd,plus,22,22,172,-442.76162790697674,31.976744186046513,22.674418604651162
みとや,kakuban,17,dd,plus,23,23,177,-238.16949152542372,36.72316384180791,27.683615819209038
みとや,kakuban,17,dd,plus,24,24,180,420.85,44.44444444444444,34.44444444444444
みとや,kakuban,17,dd,plus,25,25,175,297.49142857142857,45.14285714285714,34.85714285714286
みとや,kakuban,17,dd,plus,26,26,178,244.97191011235955,38.20224719101123,30.89887640449438
みとや,kakuban,17,dd,plus,27,27,179,404.4022346368715,42.45810055865922,33.5195530726257
みとや,kakuban,17,dd,plus,28,28,176,77.05681818181819,39.77272727272727,28.40909090909091
みとや,kakuban,17,dd,plus,29,29,153,-212.81045751633988,32.02614379084967,25.49019607843137
みとや,kakuban,17,dd,plus,30,30,150,-51.18,38.0,29.333333333333332
みとや,kakuban,17,dd,plus,31,31,88,370.42045454545456,45.45454545454545,34.090909090909086
みとや,kakuban,18,dd_bin,hit104,1-7,0,118,-98.61016949152543,34.74576271186441,27.966101694915253
みとや,kakuban,18,dd_bin,hit104,8-14,1,114,292.92105263157896,40.35087719298245,36.84210526315789
みとや,kakuban,18,dd_bin,hit104,15-21,2,119,336.109243697479,39.49579831932773,36.134453781512605
みとや,kakuban,18,dd_bin,hit104,22-28,3,119,-260.546218487395,29.411764705882355,26.05042016806723
みとや,kakuban,18,dd_bin,hit104,29-31,4,36,-342.8611111111111,33.33333333333333,25.0
みとや,kakuban,11,dd,plus,1,1,306,-134.9346405228758,36.27450980392157,25.163398692810457
みとや,kakuban,11,dd,plus,2,2,306,32.12091503267974,40.19607843137255,30.392156862745097
みとや,kakuban,11,dd,plus,3,3,296,-339.1655405405405,31.756756756756754,21.283783783783782
みとや,kakuban,11,dd,plus,4,4,304,239.95723684210526,46.381578947368425,31.57894736842105
