hall,granularity,group_value,axis,outcome,axis_level,axis_level_order,n,avg_diff,plus_rate,hit104_rate
蒲田1,section,2121-2131,dd,plus,6,6,189,42.857142857142854,39.15343915343915,27.513227513227513
蒲田1,section,2121-2131,dd,plus,7,7,197,146.7005076142132,43.65482233502538,32.48730964467005
蒲田1,section,2121-2131,dd,plus,8,8,193,-46.63212435233161,37.82383419689119,27.461139896373055
蒲田1,section,2121-2131,dd,plus,9,9,190,84.73684210526316,42.10526315789473,33.68421052631579
蒲田1,section,2121-2131,dd,plus,10,10,194,-91.23711340206185,39.175257731958766,27.835051546391753
蒲田1,section,2121-2131,dd,plus,11,11,195,432.3076923076923,51.7948717948718,35.8974358974359
蒲田1,section,2121-2131,dd,plus,12,12,178,-194.38202247191012,33.70786516853933,24.719101123595504
蒲田1,section,2121-2131,dd,plus,13,13,190,-58.94736842105263,38.94736842105263,26.31578947368421
蒲田1,section,2121-2131,dd,plus,14,14,189,113.22751322751323,41.269841269841265,32.804232804232804
蒲田1,section,2121-2131,dd,plus,15,15,183,-10.92896174863388,38.79781420765027,28.96174863387978
蒲田1,section,2121-2131,dd,plus,16,16,184,-55.97826086956522,39.130434782608695,22.82608695652174
蒲田1,section,2121-2131,dd,plus,17,17,196,186.22448979591837,47.44897959183674,31.122448979591837
蒲田1,section,2121-2131,dd,plus,18,18,170,-47.64705882352941,31.176470588235293,20.0
蒲田1,section,2121-2131,dd,plus,19,19,167,-2.9940119760479043,41.31736526946108,27.54491017964072
蒲田1,section,2121-2131,dd,plus,20,20,174,28.160919540229884,38.50574712643678,25.287356321839084
蒲田1,section,2121-2131,dd,plus,21,21,182,86.81318681318682,41.75824175824176,28.57142857142857
蒲田1,section,2121-2131,dd,plus,22,22,178,22.471910112359552,34.26966292134831,25.280898876404496
蒲田1,section,2121-2131,dd,plus,23,23,176,-133.52272727272728,35.22727272727273,21.022727272727273
蒲田1,section,2121-2131,dd,plus,24,24,172,72.09302325581395,36.04651162790697,29.651162790697676
蒲田1,section,2121-2131,dd,plus,25,25,173,283.8150289017341,46.24277456647399,34.104046242774565
蒲田1,section,2121-2131,dd,plus,26,26,168,16.071428571428573,32.73809523809524,24.404761904761905
蒲田1,section,2121-2131,dd,plus,27,27,186,12.903225806451612,36.55913978494624,23.655913978494624
蒲田1,section,2121-2131,dd,plus,28,28,178,-17.97752808988764,32.58426966292135,25.842696629213485
蒲田1,section,2121-2131,dd,plus,29,29,156,-125.0,39.743589743589745,25.64102564102564
蒲田1,section,2121-2131,dd,plus,30,30,160,52.5,38.75,28.749999999999996
蒲田1,section,2121-2131,dd,plus,31,31,98,-129.59183673469389,29.591836734693878,21.428571428571427
蒲田1,section,2151-2161,dd,plus,1,1,209,211.48325358851676,48.32535885167464,27.27272727272727
蒲田1,section,2151-2161,dd,plus,2,2,206,152.4271844660194,46.601941747572816,31.55339805825243
蒲田1,section,2151-2161,dd,plus,3,3,197,95.93908629441624,43.14720812182741,23.85786802030457
蒲田1,section,2151-2161,dd,plus,4,4,198,129.2929292929293,42.42424242424242,25.757575757575758
蒲田1,section,2151-2161,dd,plus,5,5,196,9.693877551020408,39.285714285714285,23.97959183673469
蒲田1,section,2151-2161,dd,plus,6,6,197,111.16751269035532,47.71573604060914,28.934010152284262
蒲田1,section,2151-2161,dd,plus,7,7,198,358.5858585858586,50.505050505050505,35.35353535353536
蒲田1,section,2151-2161,dd,plus,8,8,198,8.585858585858587,39.39393939393939,23.737373737373737
蒲田1,section,2151-2161,dd,plus,9,9,198,236.36363636363637,43.93939393939394,29.292929292929294
蒲田1,section,2151-2161,dd,plus,10,10,198,93.93939393939394,43.43434343434344,26.767676767676768
蒲田1,section,2151-2161,dd,plus,11,11,198,144.44444444444446,49.494949494949495,25.252525252525253
蒲田1,section,2151-2161,dd,plus,12,12,185,-67.02702702702703,39.45945945945946,16.756756756756758
蒲田1,section,2151-2161,dd,plus,13,13,196,90.81632653061224,39.285714285714285,29.591836734693878
蒲田1,section,2151-2161,dd,plus,14,14,196,-21.428571428571427,37.244897959183675,23.97959183673469
蒲田1,section,2151-2161,dd,plus,15,15,195,126.15384615384616,41.02564102564102,27.692307692307693
蒲田1,section,2151-2161,dd,plus,16,16,195,67.6923076923077,35.8974358974359,24.615384615384617
蒲田1,section,2151-2161,dd,plus,17,17,197,111.16751269035532,43.14720812182741,27.411167512690355
蒲田1,section,2151-2161,dd,plus,18,18,183,15.300546448087431,32.240437158469945,20.21857923497268
蒲田1,section,2151-2161,dd,plus,19,19,182,42.857142857142854,38.46153846153847,22.52747252747253
蒲田1,section,2151-2161,dd,plus,20,20,183,83.06010928961749,40.43715846994536,28.415300546448087
蒲田1,section,2151-2161,dd,plus,21,21,186,188.1720430107527,46.236559139784944,29.03225806451613
蒲田1,section,2151-2161,dd,plus,22,22,186,-61.82795698924731,37.634408602150536,22.58064516129032
蒲田1,section,2151-2161,dd,plus,23,23,183,19.672131147540984,34.97267759562842,21.85792349726776
蒲田1,section,2151-2161,dd,plus,24,24,184,-101.08695652173913,35.32608695652174,21.195652173913043
蒲田1,section,2151-2161,dd,plus,25,25,187,51.8716577540107,44.38502673796791,23.52941176470588
蒲田1,section,2151-2161,dd,plus,26,26,183,44.26229508196721,43.71584699453552,25.683060109289617
蒲田1,section,2151-2161,dd,plus,27,27,187,18.71657754010695,43.31550802139038,21.92513368983957
蒲田1,section,2151-2161,dd,plus,28,28,186,117.74193548387096,40.86021505376344,24.731182795698924
蒲田1,section,2151-2161,dd,plus,29,29,161,-11.180124223602485,38.50931677018634,24.84472049689441
蒲田1,section,2151-2161,dd,plus,30,30,165,592.7272727272727,50.303030303030305,35.75757575757576
蒲田1,section,2151-2161,dd,plus,31,31,99,-69.6969696969697,35.35353535353536,23.232323232323232
蒲田1,section,2032-2042,dd,plus,1,1,206,-80.58252427184466,35.92233009708738,34.46601941747573
蒲田1,section,2032-2042,dd,plus,2,2,169,127.81065088757397,34.9112426035503,32.544378698224854
蒲田1,section,2032-2042,dd,plus,3,3,178,-20.786516853932586,43.82022471910113,36.51685393258427
蒲田1,section,2032-2042,dd,plus,4,4,165,364.24242424242425,41.81818181818181,35.75757575757576
蒲田1,section,2032-2042,dd,plus,5,5,163,-346.62576687116564,30.67484662576687,27.607361963190186
蒲田1,section,2032-2042,dd,plus,6,6,158,562.0253164556962,44.936708860759495,43.037974683544306
蒲田1,section,2032-2042,dd,plus,7,7,198,394.949494949495,41.91919191919192,37.37373737373738
蒲田1,section,2032-2042,dd,plus,8,8,167,152.09580838323353,35.32934131736527,32.33532934131736
蒲田1,section,2032-2042,dd,plus,9,9,165,188.4848484848485,38.78787878787879,35.15151515151515
蒲田1,section,2032-2042,dd,plus,10,10,166,-28.313253012048193,38.55421686746988,37.34939759036144
蒲田1,section,2032-2042,dd,plus,11,11,193,662.6943005181347,39.37823834196891,35.233160621761655
蒲田1,section,2032-2042,dd,plus,12,12,147,-53.06122448979592,36.734693877551024,32.6530612244898
蒲田1,section,2032-2042,dd,plus,13,13,169,-236.68639053254438,36.09467455621302,28.994082840236686
蒲田1,section,2032-2042,dd,plus,14,14,151,629.1390728476821,43.70860927152318,42.384105960264904
蒲田1,section,2032-2042,dd,plus,15,15,155,581.2903225806451,44.516129032258064,39.35483870967742
蒲田1,section,2032-2042,dd,plus,16,16,149,-297.3154362416107,36.241610738255034,32.88590604026846
蒲田1,section,2032-2042,dd,plus,17,17,190,-278.42105263157896,34.21052631578947,32.10526315789474
蒲田1,section,2032-2042,dd,plus,18,18,140,-312.14285714285717,28.57142857142857,25.71428571428571
蒲田1,section,2032-2042,dd,plus,19,19,137,-266.42335766423355,35.03649635036496,32.11678832116788
蒲田1,section,2032-2042,dd,plus,20,20,155,-634.8387096774194,28.387096774193548,27.09677419354839
蒲田1,section,2032-2042,dd,plus,21,21,169,-168.0473372781065,34.319526627218934,28.994082840236686
蒲田1,section,2032-2042,dd,plus,22,22,174,-22.413793103448278,39.08045977011494,32.758620689655174
蒲田1,section,2032-2042,dd,plus,23,23,136,-337.5,33.088235294117645,30.88235294117647
蒲田1,section,2032-2042,dd,plus,24,24,130,13.846153846153847,39.23076923076923,33.84615384615385
蒲田1,section,2032-2042,dd,plus,25,25,138,-349.27536231884056,32.608695652173914,28.26086956521739
蒲田1,section,2032-2042,dd,plus,26,26,127,-322.0472440944882,28.346456692913385,25.196850393700785
蒲田1,section,2032-2042,dd,plus,27,27,183,-400.0,34.42622950819672,28.415300546448087
蒲田1,section,2032-2042,dd,plus,28,28,158,-411.39240506329116,29.11392405063291,25.31645569620253
蒲田1,section,2032-2042,dd,plus,29,29,131,-593.1297709923664,30.53435114503817,28.24427480916031
蒲田1,section,2032-2042,dd,plus,30,30,152,-244.73684210526315,30.92105263157895,26.973684210526315
蒲田1,section,2032-2042,dd,plus,31,31,89,141.57303370786516,35.95505617977528,33.70786516853933
蒲田1,section,2162-2166,day_of_week,hit104,月,0,364,-190.65934065934067,32.142857142857146,27.197802197802197
蒲田1,section,2162-2166,day_of_week,hit104,火,1,362,103.31491712707182,39.50276243093923,35.635359116022094
蒲田1,section,2162-2166,day_of_week,hit104,水,2,366,-203.55191256830602,31.967213114754102,28.415300546448087
蒲田1,section,2162-2166,day_of_week,hit104,木,3,354,-5.367231638418079,34.18079096045198,31.07344632768362
蒲田1,section,2162-2166,day_of_week,hit104,金,4,360,15.555555555555555,35.55555555555556,31.38888888888889
蒲田1,section,2162-2166,day_of_week,hit104,土,5,380,20.526315789473685,42.10526315789473,37.368421052631575
蒲田1,section,2162-2166,day_of_week,hit104,日,6,380,-70.26315789473684,39.473684210526315,35.526315789473685
蒲田1,section,2191-2202,is_x_day,plus,0,0,4445,108.05399325084365,40.67491563554555,26.186726659167604
蒲田1,section,2191-2202,is_x_day,plus,1,1,1849,221.0383991346674,47.160627366143856,28.988642509464572
