test_date,variant,window,DD,dow,is_event,event_type,avg_diff,avg_diff_other,avg_diff_vs_other,win_rate,payout_rate,hit@10,hit@20,hit@50,lift@10,lift@20,lift@50,n_machines_scored,n_actual_machines,split_period,a_seg_hist_coverage,a_seg_fallback_count
2025-10-06,v6a_hit_an,90,6,0,False,non_event,230.0,165.96385542168676,64.03614457831324,40.0,99.09629568097871,1.0,2.0,5.0,1.4280000000000002,1.4280000000000002,1.428,714,714,,100.0,0
2025-10-06,v9a_blend_07,90,6,0,False,non_event,146.0,172.289156626506,-26.289156626506013,38.0,99.05405832216866,1.0,2.0,4.0,1.4280000000000002,1.4280000000000002,1.1424,714,714,,100.0,0
2025-10-06,v9b_blend_05,90,6,0,False,non_event,146.0,172.289156626506,-26.289156626506013,38.0,99.05405832216864,1.0,2.0,4.0,1.4280000000000002,1.4280000000000002,1.1424,714,714,,100.0,0
2025-10-06,v9c_percentile,90,6,0,False,non_event,166.0,170.78313253012047,-4.783132530120469,38.0,100.10116587316887,1.0,2.0,4.0,1.4280000000000002,1.4280000000000002,1.1424,714,714,,100.0,0
2025-10-07,v6a_hit_an,90,7,1,True,event,-266.0,210.84337349397592,-476.84337349397595,38.0,98.38886682239321,1.0,2.0,2.0,1.4280000000000002,1.4280000000000002,0.5712,714,714,,100.0,0
2025-10-07,v9a_blend_07,90,7,1,True,event,-266.0,210.84337349397592,-476.84337349397595,38.0,98.38886682239321,1.0,2.0,2.0,1.4280000000000002,1.4280000000000002,0.5712,714,714,,100.0,0
2025-10-07,v9b_blend_05,90,7,1,True,event,-266.0,210.84337349397592,-476.84337349397595,38.0,98.38886682239321,1.0,2.0,2.0,1.4280000000000002,1.4280000000000002,0.5712,714,714,,100.0,0
2025-10-07,v9c_percentile,90,7,1,True,event,-190.0,205.12048192771084,-395.12048192771084,44.0,97.77906871742022,0.0,0.0,0.0,0.0,0.0,0.0,714,714,,100.0,0
2025-10-08,v6a_hit_an,90,8,2,False,non_event,116.0,136.44578313253012,-20.445783132530124,34.0,101.69895420715953,2.0,2.0,5.0,2.8560000000000003,1.4280000000000002,1.428,714,714,,100.0,0
2025-10-08,v9a_blend_07,90,8,2,False,non_event,-272.0,165.66265060240963,-437.6626506024096,30.0,97.61799010096625,1.0,1.0,4.0,1.4280000000000002,0.7140000000000001,1.1424,714,714,,100.0,0
2025-10-08,v9b_blend_05,90,8,2,False,non_event,-272.0,165.66265060240963,-437.6626506024096,34.0,98.19148368421286,1.0,1.0,4.0,1.4280000000000002,0.7140000000000001,1.1424,714,714,,100.0,0
2025-10-08,v9c_percentile,90,8,2,False,non_event,240.0,127.10843373493977,112.89156626506023,38.0,97.96261015208137,1.0,1.0,5.0,1.4280000000000002,0.7140000000000001,1.428,714,714,,100.0,0
2025-10-09,v6a_hit_an,90,9,3,False,non_event,426.0,194.4277108433735,231.5722891566265,44.0,99.0769196827508,1.0,1.0,5.0,1.4280000000000002,0.7140000000000001,1.428,714,714,,100.0,0
2025-10-09,v9a_blend_07,90,9,3,False,non_event,426.0,194.4277108433735,231.5722891566265,44.0,99.0769196827508,1.0,1.0,5.0,1.4280000000000002,0.7140000000000001,1.428,714,714,,100.0,0
2025-10-09,v9b_blend_05,90,9,3,False,non_event,422.0,194.7289156626506,227.2710843373494,44.0,98.92104124735845,1.0,1.0,5.0,1.4280000000000002,0.7140000000000001,1.428,714,714,,100.0,0
2025-10-09,v9c_percentile,90,9,3,False,non_event,208.0,210.84337349397592,-2.8433734939759177,46.0,98.23866117574947,0.0,0.0,4.0,0.0,0.0,1.1424,714,714,,100.0,0
2025-10-10,v6a_hit_an,90,10,4,False,non_event,182.0,206.32530120481928,-24.325301204819283,44.0,101.08504493058294,0.0,0.0,1.0,0.0,0.0,0.2856,714,714,,100.0,0
2025-10-10,v9a_blend_07,90,10,4,False,non_event,60.0,215.5120481927711,-155.5120481927711,40.0,99.18490184258974,0.0,0.0,1.0,0.0,0.0,0.2856,714,714,,100.0,0
2025-10-10,v9b_blend_05,90,10,4,False,non_event,56.0,215.8132530120482,-159.8132530120482,38.0,99.16126537151487,0.0,0.0,1.0,0.0,0.0,0.2856,714,714,,100.0,0
2025-10-10,v9c_percentile,90,10,4,False,non_event,332.0,195.03012048192772,136.96987951807228,40.0,101.35042070252997,0.0,0.0,1.0,0.0,0.0,0.2856,714,714,,100.0,0
2025-10-11,v6a_hit_an,90,11,5,True,event,-222.0,-183.8855421686747,-38.114457831325296,46.0,97.13203145769823,0.0,2.0,6.0,0.0,1.4280000000000002,1.7136,714,714,,100.0,0
2025-10-11,v9a_blend_07,90,11,5,True,event,-222.0,-183.8855421686747,-38.114457831325296,46.0,97.13203145769822,0.0,2.0,6.0,0.0,1.4280000000000002,1.7136,714,714,,100.0,0
2025-10-11,v9b_blend_05,90,11,5,True,event,-222.0,-183.8855421686747,-38.114457831325296,46.0,97.13203145769823,0.0,2.0,6.0,0.0,1.4280000000000002,1.7136,714,714,,100.0,0
2025-10-11,v9c_percentile,90,11,5,True,event,-60.0,-196.0843373493976,136.0843373493976,44.0,97.55296211969944,0.0,1.0,3.0,0.0,0.7140000000000001,0.8568,714,714,,100.0,0
2025-10-13,v6a_hit_an,90,13,0,False,non_event,100.0,358.43373493975906,-258.43373493975906,44.0,101.37823076631938,0.0,0.0,4.0,0.0,0.0,1.1424,714,714,,100.0,0
2025-10-13,v9a_blend_07,90,13,0,False,non_event,88.0,359.33734939759034,-271.33734939759034,40.0,100.83519261519126,0.0,0.0,4.0,0.0,0.0,1.1424,714,714,,100.0,0
2025-10-13,v9b_blend_05,90,13,0,False,non_event,124.0,356.6265060240964,-232.6265060240964,42.0,101.16057325105368,0.0,0.0,4.0,0.0,0.0,1.1424,714,714,,100.0,0
2025-10-13,v9c_percentile,90,13,0,False,non_event,178.0,352.56024096385545,-174.56024096385545,40.0,100.4202228898545,0.0,0.0,3.0,0.0,0.0,0.8568,714,714,,100.0,0
2025-10-14,v6a_hit_an,90,14,1,False,non_event,174.0,244.4277108433735,-70.42771084337349,38.0,100.27222512561508,0.0,0.0,2.0,0.0,0.0,0.5712,714,714,,100.0,0
2025-10-14,v9a_blend_07,90,14,1,False,non_event,142.0,246.83734939759037,-104.83734939759037,36.0,99.74119553586506,0.0,0.0,2.0,0.0,0.0,0.5712,714,714,,100.0,0
2025-10-14,v9b_blend_05,90,14,1,False,non_event,-18.0,258.8855421686747,-276.8855421686747,32.0,98.77234743216411,0.0,0.0,2.0,0.0,0.0,0.5712,714,714,,100.0,0
2025-10-14,v9c_percentile,90,14,1,False,non_event,300.0,234.93975903614458,65.06024096385542,38.0,101.77318675055999,0.0,1.0,3.0,0.0,0.7140000000000001,0.8568,714,714,,100.0,0
2025-10-15,v6a_hit_an,90,15,2,False,non_event,-102.0,109.78915662650603,-211.78915662650604,32.0,98.39300960529624,0.0,0.0,4.0,0.0,0.0,1.1424,714,714,,100.0,0
2025-10-15,v9a_blend_07,90,15,2,False,non_event,-92.0,109.03614457831326,-201.03614457831327,34.0,98.6493848640311,0.0,0.0,4.0,0.0,0.0,1.1424,714,714,,100.0,0
2025-10-15,v9b_blend_05,90,15,2,False,non_event,-126.0,111.59638554216868,-237.59638554216866,34.0,98.35337086710666,0.0,0.0,4.0,0.0,0.0,1.1424,714,714,,100.0,0
2025-10-15,v9c_percentile,90,15,2,False,non_event,-18.0,103.46385542168674,-121.46385542168674,36.0,98.4640854531143,0.0,0.0,2.0,0.0,0.0,0.5712,714,714,,100.0,0
2025-10-16,v6a_hit_an,90,16,3,False,non_event,758.0,140.210843373494,617.789156626506,42.0,102.45699967093218,0.0,1.0,7.0,0.0,0.7140000000000001,1.9992,714,714,,100.0,0
2025-10-16,v9a_blend_07,90,16,3,False,non_event,824.0,135.24096385542168,688.7590361445783,44.0,103.35719885422778,0.0,1.0,7.0,0.0,0.7140000000000001,1.9992,714,714,,100.0,0
2025-10-16,v9b_blend_05,90,16,3,False,non_event,734.0,142.01807228915663,591.9819277108434,44.0,102.3993140292936,0.0,0.0,6.0,0.0,0.0,1.7136,714,714,,100.0,0
2025-10-16,v9c_percentile,90,16,3,False,non_event,418.0,165.8132530120482,252.1867469879518,36.0,98.87072076276331,0.0,1.0,3.0,0.0,0.7140000000000001,0.8568,714,714,,100.0,0
2025-10-17,v6a_hit_an,90,17,4,True,event,298.0,87.04819277108433,210.95180722891567,42.0,101.22524630174901,1.0,1.0,4.0,1.4280000000000002,0.7140000000000001,1.1424,714,714,,100.0,0
2025-10-17,v9a_blend_07,90,17,4,True,event,186.0,95.48192771084338,90.51807228915662,40.0,100.51977327283174,1.0,1.0,3.0,1.4280000000000002,0.7140000000000001,0.8568,714,714,,100.0,0
2025-10-17,v9b_blend_05,90,17,4,True,event,186.0,95.48192771084338,90.51807228915662,40.0,100.51977327283174,1.0,1.0,3.0,1.4280000000000002,0.7140000000000001,0.8568,714,714,,100.0,0
2025-10-17,v9c_percentile,90,17,4,True,event,-304.0,132.37951807228916,-436.37951807228916,34.0,96.32178868895804,0.0,0.0,0.0,0.0,0.0,0.0,714,714,,100.0,0
2025-10-18,v6a_hit_an,90,18,5,False,non_event,-20.0,-13.403614457831326,-6.596385542168674,42.0,99.31345790481559,0.0,1.0,4.0,0.0,0.7140000000000001,1.1424,714,714,,100.0,0
2025-10-18,v9a_blend_07,90,18,5,False,non_event,324.0,-39.30722891566265,363.3072289156627,46.0,101.96831119420955,0.0,2.0,5.0,0.0,1.4280000000000002,1.428,714,714,,100.0,0
2025-10-18,v9b_blend_05,90,18,5,False,non_event,324.0,-39.30722891566265,363.3072289156627,46.0,101.96831119420953,0.0,2.0,5.0,0.0,1.4280000000000002,1.428,714,714,,100.0,0
2025-10-18,v9c_percentile,90,18,5,False,non_event,-86.0,-8.433734939759036,-77.56626506024097,44.0,97.62324857861937,0.0,0.0,2.0,0.0,0.0,0.5712,714,714,,100.0,0
2025-10-19,v6a_hit_an,90,19,6,False,non_event,454.0,140.210843373494,313.78915662650604,54.0,100.43579258896743,0.0,0.0,3.0,0.0,0.0,0.8568,714,714,,100.0,0
2025-10-19,v9a_blend_07,90,19,6,False,non_event,378.0,145.93373493975903,232.06626506024097,52.0,99.82797004253813,0.0,0.0,3.0,0.0,0.0,0.8568,714,714,,100.0,0
2025-10-19,v9b_blend_05,90,19,6,False,non_event,410.0,143.52409638554218,266.4759036144578,54.0,100.39077340480885,0.0,0.0,3.0,0.0,0.0,0.8568,714,714,,100.0,0
2025-10-19,v9c_percentile,90,19,6,False,non_event,-162.0,186.59638554216866,-348.59638554216866,42.0,97.53702697736875,0.0,0.0,1.0,0.0,0.0,0.2856,714,714,,100.0,0
2025-10-20,v6a_hit_an,90,20,0,False,non_event,422.0,-65.66265060240964,487.66265060240966,44.0,105.65690006906375,2.0,3.0,6.0,2.8560000000000003,2.1420000000000003,1.7136,714,714,,100.0,0
2025-10-20,v9a_blend_07,90,20,0,False,non_event,282.0,-55.12048192771084,337.12048192771084,44.0,104.93941856137113,2.0,3.0,5.0,2.8560000000000003,2.1420000000000003,1.428,714,714,,100.0,0
2025-10-20,v9b_blend_05,90,20,0,False,non_event,322.0,-58.13253012048193,380.13253012048193,46.0,105.79155128461232,2.0,3.0,5.0,2.8560000000000003,2.1420000000000003,1.428,714,714,,100.0,0
2025-10-20,v9c_percentile,90,20,0,False,non_event,132.0,-43.825301204819276,175.82530120481928,38.0,99.89940644058098,1.0,2.0,4.0,1.4280000000000002,1.4280000000000002,1.1424,714,714,,100.0,0
2025-10-21,v6a_hit_an,90,21,1,True,event,116.0,265.96385542168673,-149.96385542168673,44.0,95.66021287704298,0.0,0.0,2.0,0.0,0.0,0.5712,714,714,,100.0,0
2025-10-21,v9a_blend_07,90,21,1,True,event,352.0,248.19277108433735,103.80722891566265,40.0,98.81659647773624,1.0,2.0,4.0,1.4280000000000002,1.4280000000000002,1.1424,714,714,,100.0,0
2025-10-21,v9b_blend_05,90,21,1,True,event,4.0,274.3975903614458,-270.3975903614458,36.0,96.43383037688183,1.0,2.0,2.0,1.4280000000000002,1.4280000000000002,0.5712,714,714,,100.0,0
2025-10-21,v9c_percentile,90,21,1,True,event,314.0,251.05421686746988,62.945783132530124,42.0,101.16075287457254,1.0,2.0,2.0,1.4280000000000002,1.4280000000000002,0.5712,714,714,,100.0,0
2025-10-22,v6a_hit_an,90,22,2,True,event,-174.0,168.82530120481928,-342.8253012048193,36.0,95.65393260787944,0.0,0.0,2.0,0.0,0.0,0.5712,714,714,,100.0,0
2025-10-22,v9a_blend_07,90,22,2,True,event,-166.0,168.22289156626505,-334.22289156626505,36.0,95.60149684952714,0.0,0.0,2.0,0.0,0.0,0.5712,714,714,,100.0,0
