island,section,last_digit,dd,dd_mean,global_mean,deviation_dd,n_records
AT島,540-556,2,4,795.8823529411765,160.40464177598386,635.4777111651927,34
AT島,540-556,2,5,-113.63636363636364,160.40464177598386,-274.0410054123475,33
AT島,540-556,2,6,-455.125,160.40464177598386,-615.5296417759839,32
AT島,540-556,2,7,-1.1515151515151516,160.40464177598386,-161.55615692749902,33
AT島,540-556,2,8,550.75,160.40464177598386,390.34535822401614,32
AT島,540-556,2,9,209.72727272727272,160.40464177598386,49.32263095128886,33
AT島,540-556,2,10,-298.40625,160.40464177598386,-458.81089177598386,32
AT島,540-556,2,11,255.87878787878788,160.40464177598386,95.47414610280401,33
AT島,540-556,2,12,321.4,160.40464177598386,160.99535822401612,30
AT島,540-556,2,13,-283.09375,160.40464177598386,-443.49839177598386,32
AT島,540-556,2,14,-251.73529411764707,160.40464177598386,-412.13993589363093,34
AT島,540-556,2,15,1005.3636363636364,160.40464177598386,844.9589945876526,33
AT島,540-556,2,16,-290.59375,160.40464177598386,-450.99839177598386,32
AT島,540-556,2,17,-683.7352941176471,160.40464177598386,-844.139935893631,34
AT島,540-556,2,18,-474.969696969697,160.40464177598386,-635.3743387456809,33
AT島,540-556,2,19,300.42424242424244,160.40464177598386,140.01960064825857,33
AT島,540-556,2,20,321.2121212121212,160.40464177598386,160.80747943613733,33
AT島,540-556,2,21,-346.6666666666667,160.40464177598386,-507.07130844265055,30
AT島,540-556,2,22,253.54545454545453,160.40464177598386,93.14081276947067,33
AT島,540-556,2,23,326.70588235294116,160.40464177598386,166.3012405769573,34
AT島,540-556,2,24,503.6470588235294,160.40464177598386,343.24241704754553,34
AT島,540-556,2,25,-121.79310344827586,160.40464177598386,-282.19774522425973,29
AT島,540-556,2,26,525.5882352941177,160.40464177598386,365.1835935181338,34
AT島,540-556,2,27,640.0588235294117,160.40464177598386,479.65418175342785,34
AT島,540-556,2,28,264.4117647058824,160.40464177598386,104.00712292989851,34
AT島,540-556,2,29,234.89655172413794,160.40464177598386,74.49190994815407,29
AT島,540-556,2,30,1438.8214285714287,160.40464177598386,1278.4167867954448,28
AT島,540-556,2,31,-434.05555555555554,160.40464177598386,-594.4601973315393,18
AT島,540-556,3,1,310.1470588235294,140.59390862944161,169.55315019408778,34
AT島,540-556,3,2,-477.3235294117647,140.59390862944161,-617.9174380412063,34
AT島,540-556,3,3,8.78125,140.59390862944161,-131.81265862944161,32
AT島,540-556,3,4,758.6470588235294,140.59390862944161,618.0531501940877,34
AT島,540-556,3,5,221.2941176470588,140.59390862944161,80.7002090176172,34
AT島,540-556,3,6,-332.35483870967744,140.59390862944161,-472.94874733911905,31
AT島,540-556,3,7,1166.735294117647,140.59390862944161,1026.1413854882055,34
AT島,540-556,3,8,368.7741935483871,140.59390862944161,228.18028491894546,31
AT島,540-556,3,9,261.53333333333336,140.59390862944161,120.93942470389175,30
AT島,540-556,3,10,530.34375,140.59390862944161,389.7498413705584,32
AT島,540-556,3,11,-528.5454545454545,140.59390862944161,-669.1393631748961,33
AT島,540-556,3,12,22.8125,140.59390862944161,-117.78140862944161,32
AT島,540-556,3,13,-205.94117647058823,140.59390862944161,-346.53508510002985,34
AT島,540-556,3,14,480.5,140.59390862944161,339.9060913705584,34
AT島,540-556,3,15,-249.6060606060606,140.59390862944161,-390.1999692355022,33
AT島,540-556,3,16,-76.45161290322581,140.59390862944161,-217.0455215326674,31
AT島,540-556,3,17,778.3333333333334,140.59390862944161,637.7394247038917,33
AT島,540-556,3,18,-315.6363636363636,140.59390862944161,-456.23027226580524,33
AT島,540-556,3,19,-387.1333333333333,140.59390862944161,-527.727241962775,30
AT島,540-556,3,20,-474.93939393939394,140.59390862944161,-615.5333025688356,33
AT島,540-556,3,21,426.93939393939394,140.59390862944161,286.3454853099523,33
AT島,540-556,3,22,449.625,140.59390862944161,309.0310913705584,32
AT島,540-556,3,23,230.34375,140.59390862944161,89.74984137055839,32
AT島,540-556,3,24,552.3333333333334,140.59390862944161,411.73942470389176,33
AT島,540-556,3,25,438.3225806451613,140.59390862944161,297.72867201571967,31
AT島,540-556,3,26,-3.3125,140.59390862944161,-143.90640862944161,32
AT島,540-556,3,27,536.6470588235294,140.59390862944161,396.0531501940878,34
AT島,540-556,3,28,-497.6060606060606,140.59390862944161,-638.1999692355023,33
AT島,540-556,3,29,-171.5,140.59390862944161,-312.0939086294416,28
AT島,540-556,3,30,-288.0357142857143,140.59390862944161,-428.6296229151559,28
AT島,540-556,3,31,1084.8235294117646,140.59390862944161,944.2296207823231,17
AT島,540-556,4,1,-104.57575757575758,211.0678824721378,-315.64364004789536,33
AT島,540-556,4,2,-84.63636363636364,211.0678824721378,-295.7042461085014,33
AT島,540-556,4,3,516.0294117647059,211.0678824721378,304.96152929256806,34
AT島,540-556,4,4,121.41176470588235,211.0678824721378,-89.65611776625545,34
AT島,540-556,4,5,435.38235294117646,211.0678824721378,224.31447046903867,34
AT島,540-556,4,6,265.258064516129,211.0678824721378,54.19018204399123,31
AT島,540-556,4,7,61.76470588235294,211.0678824721378,-149.30317658978487,34
AT島,540-556,4,8,-186.4848484848485,211.0678824721378,-397.5527309569863,33
AT島,540-556,4,9,565.5,211.0678824721378,354.4321175278622,32
AT島,540-556,4,10,663.5333333333333,211.0678824721378,452.4654508611955,30
AT島,540-556,4,11,374.94117647058823,211.0678824721378,163.87329399845044,34
AT島,540-556,4,12,475.06666666666666,211.0678824721378,263.99878419452887,30
AT島,540-556,4,13,183.63636363636363,211.0678824721378,-27.43151883577417,33
AT島,540-556,4,14,118.38235294117646,211.0678824721378,-92.68552953096133,34
AT島,540-556,4,15,407.1764705882353,211.0678824721378,196.1085881160975,34
AT島,540-556,4,16,-254.03125,211.0678824721378,-465.0991324721378,32
AT島,540-556,4,17,124.6969696969697,211.0678824721378,-86.3709127751681,33
AT島,540-556,4,18,594.7647058823529,211.0678824721378,383.69682341021513,34
AT島,540-556,4,19,155.71875,211.0678824721378,-55.349132472137796,32
AT島,540-556,4,20,450.6,211.0678824721378,239.53211752786223,30
AT島,540-556,4,21,90.12903225806451,211.0678824721378,-120.93885021407328,31
AT島,540-556,4,22,171.91176470588235,211.0678824721378,-39.15611776625545,34
AT島,540-556,4,23,13.875,211.0678824721378,-197.1928824721378,32
AT島,540-556,4,24,-79.55882352941177,211.0678824721378,-290.62670600154956,34
AT島,540-556,4,25,-369.5151515151515,211.0678824721378,-580.5830339872894,33
AT島,540-556,4,26,-84.45454545454545,211.0678824721378,-295.52242792668324,33
AT島,540-556,4,27,-125.87878787878788,211.0678824721378,-336.9466703509257,33
AT島,540-556,4,28,475.6774193548387,211.0678824721378,264.6095368827009,31
AT島,540-556,4,29,-257.2857142857143,211.0678824721378,-468.3535967578521,28
AT島,540-556,4,30,2230.285714285714,211.0678824721378,2019.2178318135764,28
AT島,540-556,4,31,-434.375,211.0678824721378,-645.4428824721379,16
AT島,540-556,5,1,-226.44117647058823,-48.559760956175296,-177.88141551441294,34
AT島,540-556,5,2,-679.4117647058823,-48.559760956175296,-630.852003749707,34
AT島,540-556,5,3,132.11764705882354,-48.559760956175296,180.67740801499883,34
AT島,540-556,5,4,1258.1176470588234,-48.559760956175296,1306.6774080149987,34
AT島,540-556,5,5,-396.79411764705884,-48.559760956175296,-348.23435669088354,34
AT島,540-556,5,6,-392.38709677419354,-48.559760956175296,-343.82733581801824,31
AT島,540-556,5,7,-581.0,-48.559760956175296,-532.4402390438247,34
AT島,540-556,5,8,538.8823529411765,-48.559760956175296,587.4421138973518,34
AT島,540-556,5,9,384.0625,-48.559760956175296,432.6222609561753,32
AT島,540-556,5,10,923.03125,-48.559760956175296,971.5910109561753,32
AT島,540-556,5,11,-91.9090909090909,-48.559760956175296,-43.34932995291561,33
AT島,540-556,5,12,-233.66666666666666,-48.559760956175296,-185.10690571049136,33
AT島,540-556,5,13,-206.24242424242425,-48.559760956175296,-157.68266328624895,33
AT島,540-556,5,14,101.5,-48.559760956175296,150.0597609561753,34
AT島,540-556,5,15,-339.4375,-48.559760956175296,-290.8777390438247,32
AT島,540-556,5,16,-605.3125,-48.559760956175296,-556.7527390438247,32
AT島,540-556,5,17,316.20588235294116,-48.559760956175296,364.76564330911646,34
AT島,540-556,5,18,210.4516129032258,-48.559760956175296,259.0113738594011,31
AT島,540-556,5,19,-373.2647058823529,-48.559760956175296,-324.70494492617763,34
AT島,540-556,5,20,286.6969696969697,-48.559760956175296,335.256730653145,33
AT島,540-556,5,21,-19.848484848484848,-48.559760956175296,28.71127610769045,33
AT島,540-556,5,22,-364.6969696969697,-48.559760956175296,-316.1372087407944,33
AT島,540-556,5,23,-581.2941176470588,-48.559760956175296,-532.7343566908835,34
AT島,540-556,5,24,488.47058823529414,-48.559760956175296,537.0303491914694,34
AT島,540-556,5,25,-76.35483870967742,-48.559760956175296,-27.795077753502127,31
AT島,540-556,5,26,-283.55882352941177,-48.559760956175296,-234.99906257323647,34
AT島,540-556,5,27,188.94117647058823,-48.559760956175296,237.50093742676353,34
AT島,540-556,5,28,-300.1764705882353,-48.559760956175296,-251.61670963206,34
AT島,540-556,5,29,-231.51724137931035,-48.559760956175296,-182.95748042313505,29
AT島,540-556,5,30,171.28571428571428,-48.559760956175296,219.84547524188957,28
AT島,540-556,5,31,-895.7222222222222,-48.559760956175296,-847.1624612660469,18
AT島,540-556,6,1,265.8125,18.263479145473042,247.54902085452696,32
AT島,540-556,6,2,-808.1212121212121,18.263479145473042,-826.3846912666852,33
AT島,540-556,6,3,78.75757575757575,18.263479145473042,60.49409661210271,33
AT島,540-556,6,4,-54.76470588235294,18.263479145473042,-73.02818502782598,34
AT島,540-556,6,5,416.3611111111111,18.263479145473042,398.097631965638,36
AT島,540-556,6,6,-536.8484848484849,18.263479145473042,-555.1119639939579,33
AT島,540-556,6,7,-45.205882352941174,18.263479145473042,-63.469361498414216,34
AT島,540-556,6,8,176.8235294117647,18.263479145473042,158.56005026629165,34
AT島,540-556,6,9,908.5294117647059,18.263479145473042,890.2659326192328,34
AT島,540-556,6,10,172.09375,18.263479145473042,153.83027085452696,32
AT島,540-556,6,11,-271.7647058823529,18.263479145473042,-290.028185027826,34
AT島,540-556,6,12,58.0,18.263479145473042,39.73652085452696,32
AT島,540-556,6,13,-236.71875,18.263479145473042,-254.98222914547304,32
AT島,540-556,6,14,-221.87878787878788,18.263479145473042,-240.14226702426092,33
AT島,540-556,6,15,161.63636363636363,18.263479145473042,143.37288449089058,33
AT島,540-556,6,16,59.96969696969697,18.263479145473042,41.70621782422393,33
AT島,540-556,6,17,546.6363636363636,18.263479145473042,528.3728844908906,33
AT島,540-556,6,18,-464.51612903225805,18.263479145473042,-482.7796081777311,31
AT島,540-556,6,19,-550.7586206896551,18.263479145473042,-569.0220998351282,29
AT島,540-556,6,20,261.80645161290323,18.263479145473042,243.5429724674302,31
AT島,540-556,6,21,0.06060606060606061,18.263479145473042,-18.20287308486698,33
AT島,540-556,6,22,-99.12121212121212,18.263479145473042,-117.38469126668517,33
AT島,540-556,6,23,-448.1,18.263479145473042,-466.3634791454731,30
AT島,540-556,6,24,45.75,18.263479145473042,27.486520854526958,32
AT島,540-556,6,25,1362.28125,18.263479145473042,1344.017770854527,32
AT島,540-556,6,26,136.28125,18.263479145473042,118.01777085452696,32
AT島,540-556,6,27,423.875,18.263479145473042,405.61152085452693,32
AT島,540-556,6,28,-488.28125,18.263479145473042,-506.54472914547307,32
AT島,540-556,6,29,-910.4074074074074,18.263479145473042,-928.6708865528805,27
AT島,540-556,6,30,344.44444444444446,18.263479145473042,326.1809652989714,27
AT島,540-556,6,31,62.0,18.263479145473042,43.73652085452696,17
AT島,540-556,7,1,-52.3125,298.6123260437376,-350.9248260437376,16
AT島,540-556,7,2,2105.6470588235293,298.6123260437376,1807.0347327797917,17
AT島,540-556,7,3,-275.2352941176471,298.6123260437376,-573.8476201613846,17
AT島,540-556,7,4,-539.3529411764706,298.6123260437376,-837.9652672202083,17
AT島,540-556,7,5,1088.3333333333333,298.6123260437376,789.7210072895957,18
AT島,540-556,7,6,116.625,298.6123260437376,-181.9873260437376,16
AT島,540-556,7,7,1181.3529411764705,298.6123260437376,882.740615132733,17
AT島,540-556,7,8,531.2666666666667,298.6123260437376,232.65434062292906,15
AT島,540-556,7,9,131.5625,298.6123260437376,-167.0498260437376,16
AT島,540-556,7,10,115.58823529411765,298.6123260437376,-183.02409074961994,17
AT島,540-556,7,11,-698.3529411764706,298.6123260437376,-996.9652672202083,17
AT島,540-556,7,12,-154.78571428571428,298.6123260437376,-453.3980403294519,14
AT島,540-556,7,13,162.88235294117646,298.6123260437376,-135.72997310256113,17
AT島,540-556,7,14,863.5294117647059,298.6123260437376,564.9170857209683,17
AT島,540-556,7,15,552.6470588235294,298.6123260437376,254.0347327797918,17
AT島,540-556,7,16,-491.6875,298.6123260437376,-790.2998260437375,16
AT島,540-556,7,17,649.1764705882352,298.6123260437376,350.56414454449765,17
AT島,540-556,7,18,507.05882352941177,298.6123260437376,208.44649748567417,17
AT島,540-556,7,19,519.7058823529412,298.6123260437376,221.09355630920362,17
AT島,540-556,7,20,243.0625,298.6123260437376,-55.549826043737596,16
AT島,540-556,7,21,180.6875,298.6123260437376,-117.9248260437376,16
AT島,540-556,7,22,-153.11764705882354,298.6123260437376,-451.72997310256113,17
AT島,540-556,7,23,439.5625,298.6123260437376,140.9501739562624,16
AT島,540-556,7,24,677.3529411764706,298.6123260437376,378.740615132733,17
AT島,540-556,7,25,-347.1764705882353,298.6123260437376,-645.7887966319729,17
AT島,540-556,7,26,175.23529411764707,298.6123260437376,-123.37703192609052,17
AT島,540-556,7,27,439.47058823529414,298.6123260437376,140.85826219155655,17
AT島,540-556,7,28,-119.82352941176471,298.6123260437376,-418.4358554555023,17
AT島,540-556,7,29,343.06666666666666,298.6123260437376,44.45434062292907,15
AT島,540-556,7,30,529.2857142857143,298.6123260437376,230.67338824197674,14
AT島,540-556,7,31,476.8888888888889,298.6123260437376,178.27656284515132,9
AT島,540-556,8,1,176.3125,48.27439024390244,128.03810975609755,16
AT島,540-556,8,2,-63.76470588235294,48.27439024390244,-112.03909612625537,17
AT島,540-556,8,3,-438.6470588235294,48.27439024390244,-486.9214490674318,17
AT島,540-556,8,4,445.70588235294116,48.27439024390244,397.43149210903874,17
AT島,540-556,8,5,-280.1111111111111,48.27439024390244,-328.3855013550135,18
AT島,540-556,8,6,5.705882352941177,48.27439024390244,-42.568507890961264,17
AT島,540-556,8,7,763.3529411764706,48.27439024390244,715.0785509325682,17
AT島,540-556,8,8,12.823529411764707,48.27439024390244,-35.450860832137735,17
AT島,540-556,8,9,-336.0,48.27439024390244,-384.2743902439024,17
AT島,540-556,8,10,1178.5,48.27439024390244,1130.2256097560976,16
AT島,540-556,8,11,94.58823529411765,48.27439024390244,46.313845050215214,17
AT島,540-556,8,12,378.3333333333333,48.27439024390244,330.0589430894309,15
AT島,540-556,8,13,176.2941176470588,48.27439024390244,128.01972740315637,17
AT島,540-556,8,14,-377.0,48.27439024390244,-425.2743902439024,17
AT島,540-556,8,15,131.76470588235293,48.27439024390244,83.49031563845048,17
AT島,540-556,8,16,-351.3125,48.27439024390244,-399.5868902439024,16
AT島,540-556,8,17,464.94117647058823,48.27439024390244,416.6667862266858,17
AT島,540-556,8,18,853.4375,48.27439024390244,805.1631097560976,16
AT島,540-556,8,19,-675.9375,48.27439024390244,-724.2118902439024,16
AT島,540-556,8,20,-602.375,48.27439024390244,-650.6493902439024,16
AT島,540-556,8,21,-1076.9333333333334,48.27439024390244,-1125.2077235772358,15
AT島,540-556,8,22,398.5625,48.27439024390244,350.2881097560976,16
AT島,540-556,8,23,-768.0666666666667,48.27439024390244,-816.3410569105691,15
AT島,540-556,8,24,1107.875,48.27439024390244,1059.6006097560976,16
AT島,540-556,8,25,-844.7333333333333,48.27439024390244,-893.0077235772358,15
AT島,540-556,8,26,-39.86666666666667,48.27439024390244,-88.1410569105691,15
AT島,540-556,8,27,1279.125,48.27439024390244,1230.8506097560976,16
AT島,540-556,8,28,-791.6428571428571,48.27439024390244,-839.9172473867595,14
AT島,540-556,8,29,-230.71428571428572,48.27439024390244,-278.98867595818814,14
AT島,540-556,8,30,1156.5,48.27439024390244,1108.2256097560976,14
AT島,540-556,8,31,-733.2222222222222,48.27439024390244,-781.4966124661246,9
AT島,540-556,9,1,-1159.4705882352941,4.691532258064516,-1164.1621204933588,17
AT島,540-556,9,2,490.6666666666667,4.691532258064516,485.9751344086022,15
AT島,540-556,9,3,-416.52941176470586,4.691532258064516,-421.22094402277037,17
AT島,540-556,9,4,999.1764705882352,4.691532258064516,994.4849383301707,17
AT島,540-556,9,5,375.27777777777777,4.691532258064516,370.58624551971326,18
AT島,540-556,9,6,-290.7142857142857,4.691532258064516,-295.40581797235023,14
AT島,540-556,9,7,555.5294117647059,4.691532258064516,550.8378795066413,17
AT島,540-556,9,8,565.2941176470588,4.691532258064516,560.6025853889943,17
AT島,540-556,9,9,-718.9375,4.691532258064516,-723.6290322580645,16
AT島,540-556,9,10,-414.8125,4.691532258064516,-419.5040322580645,16
AT島,540-556,9,11,91.23529411764706,4.691532258064516,86.54376185958255,17
AT島,540-556,9,12,-232.875,4.691532258064516,-237.5665322580645,16
AT島,540-556,9,13,-485.0,4.691532258064516,-489.6915322580645,16
AT島,540-556,9,14,688.0,4.691532258064516,683.3084677419355,17
AT島,540-556,9,15,-420.52941176470586,4.691532258064516,-425.22094402277037,17
AT島,540-556,9,16,-662.3125,4.691532258064516,-667.0040322580645,16
AT島,540-556,9,17,-829.1764705882352,4.691532258064516,-833.8680028462998,17
AT島,540-556,9,18,-1115.125,4.691532258064516,-1119.8165322580646,16
AT島,540-556,9,19,602.125,4.691532258064516,597.4334677419355,16
AT島,540-556,9,20,-51.8235294117647,4.691532258064516,-56.51506166982922,17
AT島,540-556,9,21,-75.86666666666666,4.691532258064516,-80.55819892473117,15
AT島,540-556,9,22,-146.4375,4.691532258064516,-151.1290322580645,16
AT島,540-556,9,23,954.1875,4.691532258064516,949.4959677419355,16
AT島,540-556,9,24,528.3529411764706,4.691532258064516,523.6614089184061,17
AT島,540-556,9,25,-542.3125,4.691532258064516,-547.0040322580645,16
AT島,540-556,9,26,6.0,4.691532258064516,1.308467741935484,16
AT島,540-556,9,27,706.9411764705883,4.691532258064516,702.2496442125238,17
AT島,540-556,9,28,1000.3529411764706,4.691532258064516,995.6614089184061,17
AT島,540-556,9,29,42.785714285714285,4.691532258064516,38.094182027649765,14
AT島,540-556,9,30,148.71428571428572,4.691532258064516,144.0227534562212,14
AT島,540-556,9,31,-394.22222222222223,4.691532258064516,-398.91375448028674,9
AT島,557-573,0,1,302.125,157.04747474747475,145.07752525252525,32
AT島,557-573,0,2,405.0967741935484,157.04747474747475,248.04929944607366,31
AT島,557-573,0,3,-224.375,157.04747474747475,-381.4224747474748,32
AT島,557-573,0,4,-130.11764705882354,157.04747474747475,-287.1651218062983,34
AT島,557-573,0,5,142.82857142857142,157.04747474747475,-14.21890331890333,35
AT島,557-573,0,6,1141.7575757575758,157.04747474747475,984.710101010101,33
AT島,557-573,0,7,32.14705882352941,157.04747474747475,-124.90041592394533,34
AT島,557-573,0,8,-302.28125,157.04747474747475,-459.3287247474748,32
AT島,557-573,0,9,-71.375,157.04747474747475,-228.42247474747475,32
AT島,557-573,0,10,439.21875,157.04747474747475,282.1712752525252,32
AT島,557-573,0,11,976.6969696969697,157.04747474747475,819.649494949495,33
AT島,557-573,0,12,939.7096774193549,157.04747474747475,782.6622026718801,31
AT島,557-573,0,13,178.38235294117646,157.04747474747475,21.334878193701712,34
AT島,557-573,0,14,507.8235294117647,157.04747474747475,350.77605466429,34
AT島,557-573,0,15,555.0909090909091,157.04747474747475,398.04343434343434,33
AT島,557-573,0,16,-168.25,157.04747474747475,-325.2974747474748,32
AT島,557-573,0,17,-108.29411764705883,157.04747474747475,-265.34159239453356,34
AT島,557-573,0,18,832.6969696969697,157.04747474747475,675.649494949495,33
AT島,557-573,0,19,-330.28125,157.04747474747475,-487.3287247474748,32
AT島,557-573,0,20,-296.78125,157.04747474747475,-453.8287247474748,32
AT島,557-573,0,21,145.65625,157.04747474747475,-11.391224747474752,32
AT島,557-573,0,22,-873.875,157.04747474747475,-1030.9224747474748,32
AT島,557-573,0,23,56.63636363636363,157.04747474747475,-100.41111111111113,33
AT島,557-573,0,24,1169.7058823529412,157.04747474747475,1012.6584076054664,34
AT島,557-573,0,25,-124.36666666666666,157.04747474747475,-281.4141414141414,30
AT島,557-573,0,26,-693.3823529411765,157.04747474747475,-850.4298276886512,34
AT島,557-573,0,27,62.38235294117647,157.04747474747475,-94.66512180629829,34
AT島,557-573,0,28,125.26470588235294,157.04747474747475,-31.78276886512181,34
AT島,557-573,0,29,-410.1111111111111,157.04747474747475,-567.1585858585859,27
AT島,557-573,0,30,-28.321428571428573,157.04747474747475,-185.36890331890334,28
AT島,557-573,0,31,710.8823529411765,157.04747474747475,553.8348781937017,17
AT島,557-573,1,1,-513.5882352941177,72.5337361530715,-586.1219714471891,34
AT島,557-573,1,2,67.84848484848484,72.5337361530715,-4.685251304586657,33
AT島,557-573,1,3,395.1515151515151,72.5337361530715,322.6177789984436,33
AT島,557-573,1,4,160.11764705882354,72.5337361530715,87.58391090575203,34
AT島,557-573,1,5,-408.57142857142856,72.5337361530715,-481.10516472450007,35
AT島,557-573,1,6,222.15625,72.5337361530715,149.62251384692848,32
AT島,557-573,1,7,37.529411764705884,72.5337361530715,-35.00432438836562,34
AT島,557-573,1,8,279.09375,72.5337361530715,206.56001384692848,32
AT島,557-573,1,9,1038.3030303030303,72.5337361530715,965.7692941499588,33
AT島,557-573,1,10,497.0967741935484,72.5337361530715,424.5630380404769,31
AT島,557-573,1,11,387.75757575757575,72.5337361530715,315.22383960450424,33
AT島,557-573,1,12,379.51612903225805,72.5337361530715,306.98239287918653,31
AT島,557-573,1,13,202.96969696969697,72.5337361530715,130.43596081662548,33
AT島,557-573,1,14,135.5,72.5337361530715,62.9662638469285,34
AT島,557-573,1,15,110.39393939393939,72.5337361530715,37.86020324086789,33
AT島,557-573,1,16,-466.55882352941177,72.5337361530715,-539.0925596824833,34
AT島,557-573,1,17,993.939393939394,72.5337361530715,921.4056577863225,33
AT島,557-573,1,18,-92.59375,72.5337361530715,-165.12748615307152,32
AT島,557-573,1,19,76.06451612903226,72.5337361530715,3.5307799759607548,31
AT島,557-573,1,20,63.3125,72.5337361530715,-9.221236153071501,32
AT島,557-573,1,21,-527.7647058823529,72.5337361530715,-600.2984420354244,34
AT島,557-573,1,22,-357.28125,72.5337361530715,-429.8149861530715,32
AT島,557-573,1,23,-206.375,72.5337361530715,-278.9087361530715,32
AT島,557-573,1,24,-183.73529411764707,72.5337361530715,-256.2690302707186,34
AT島,557-573,1,25,315.2903225806452,72.5337361530715,242.75658642757367,31
AT島,557-573,1,26,-406.375,72.5337361530715,-478.9087361530715,32
AT島,557-573,1,27,229.7058823529412,72.5337361530715,157.1721461998697,34
AT島,557-573,1,28,-143.0,72.5337361530715,-215.53373615307152,33
AT島,557-573,1,29,5.321428571428571,72.5337361530715,-67.21230758164293,28
AT島,557-573,1,30,320.57142857142856,72.5337361530715,248.03769241835704,28
AT島,557-573,1,31,-475.0,72.5337361530715,-547.5337361530715,18
AT島,557-573,2,1,-187.47058823529412,182.86027944111777,-370.3308676764119,34
AT島,557-573,2,2,1121.2058823529412,182.86027944111777,938.3456029118234,34
AT島,557-573,2,3,159.6060606060606,182.86027944111777,-23.254218835057173,33
AT島,557-573,2,4,32.970588235294116,182.86027944111777,-149.88969120582365,34
AT島,557-573,2,5,14.057142857142857,182.86027944111777,-168.80313658397492,35
AT島,557-573,2,6,3.8484848484848486,182.86027944111777,-179.01179459263292,33
AT島,557-573,2,7,352.70588235294116,182.86027944111777,169.8456029118234,34
AT島,557-573,2,8,-236.7741935483871,182.86027944111777,-419.63447298950484,31
AT島,557-573,2,9,355.6666666666667,182.86027944111777,172.80638722554892,30
AT島,557-573,2,10,-922.1515151515151,182.86027944111777,-1105.011794592633,33
AT島,557-573,2,11,1227.4848484848485,182.86027944111777,1044.6245690437308,33
AT島,557-573,2,12,164.23529411764707,182.86027944111777,-18.624985323470696,34
AT島,557-573,2,13,-413.6969696969697,182.86027944111777,-596.5572491380874,33
AT島,557-573,2,14,-189.6764705882353,182.86027944111777,-372.5367500293531,34
AT島,557-573,2,15,73.38235294117646,182.86027944111777,-109.4779264999413,34
AT島,557-573,2,16,112.54545454545455,182.86027944111777,-70.31482489566322,33
AT島,557-573,2,17,1448.235294117647,182.86027944111777,1265.3750146765292,34
AT島,557-573,2,18,125.75,182.86027944111777,-57.11027944111777,32
AT島,557-573,2,19,-285.42424242424244,182.86027944111777,-468.2845218653602,33
AT島,557-573,2,20,493.06060606060606,182.86027944111777,310.2003266194883,33
AT島,557-573,2,21,80.59375,182.86027944111777,-102.26652944111777,32
AT島,557-573,2,22,142.7058823529412,182.86027944111777,-40.15439708817658,34
AT島,557-573,2,23,-452.09375,182.86027944111777,-634.9540294411178,32
AT島,557-573,2,24,638.8235294117648,182.86027944111777,455.963249970647,34
AT島,557-573,2,25,726.8125,182.86027944111777,543.9522205588822,32
AT島,557-573,2,26,-133.73529411764707,182.86027944111777,-316.59557355876484,34
AT島,557-573,2,27,734.4705882352941,182.86027944111777,551.6103087941764,34
AT島,557-573,2,28,-398.375,182.86027944111777,-581.2352794411178,32
AT島,557-573,2,29,-229.96428571428572,182.86027944111777,-412.8245651554035,28
AT島,557-573,2,30,94.32142857142857,182.86027944111777,-88.5388508696892,28
AT島,557-573,2,31,1413.611111111111,182.86027944111777,1230.7508316699932,18
AT島,557-573,3,1,693.8529411764706,174.45904954499494,519.3938916314756,34
AT島,557-573,3,2,582.5806451612904,174.45904954499494,408.1215956162954,31
AT島,557-573,3,3,193.9090909090909,174.45904954499494,19.450041364095966,33
AT島,557-573,3,4,624.8181818181819,174.45904954499494,450.3591322731869,33
AT島,557-573,3,5,189.02941176470588,174.45904954499494,14.570362219710944,34
AT島,557-573,3,6,482.42424242424244,174.45904954499494,307.9651928792475,33
AT島,557-573,3,7,431.7878787878788,174.45904954499494,257.3288292428839,33
AT島,557-573,3,8,690.6363636363636,174.45904954499494,516.1773140913687,33
AT島,557-573,3,9,207.93939393939394,174.45904954499494,33.480344394399,33
AT島,557-573,3,10,494.3125,174.45904954499494,319.85345045500503,32
AT島,557-573,3,11,-1139.78125,174.45904954499494,-1314.240299544995,32
AT島,557-573,3,12,514.9375,174.45904954499494,340.47845045500503,32
AT島,557-573,3,13,-283.16129032258067,174.45904954499494,-457.6203398675756,31
AT島,557-573,3,14,304.1515151515151,174.45904954499494,129.6924656065202,33
AT島,557-573,3,15,76.96875,174.45904954499494,-97.49029954499494,32
AT島,557-573,3,16,-67.63636363636364,174.45904954499494,-242.0954131813586,33
AT島,557-573,3,17,-556.3030303030303,174.45904954499494,-730.7620798480252,33
AT島,557-573,3,18,379.3939393939394,174.45904954499494,204.93488984894444,33
AT島,557-573,3,19,-340.3939393939394,174.45904954499494,-514.8529889389343,33
AT島,557-573,3,20,-343.0625,174.45904954499494,-517.521549544995,32
AT島,557-573,3,21,-294.125,174.45904954499494,-468.58404954499497,32
AT島,557-573,3,22,563.0909090909091,174.45904954499494,388.63185954591415,33
AT島,557-573,3,23,-387.258064516129,174.45904954499494,-561.717114061124,31
AT島,557-573,3,24,979.7272727272727,174.45904954499494,805.2682231822778,33
AT島,557-573,3,25,22.4375,174.45904954499494,-152.02154954499494,32
AT島,557-573,3,26,74.72727272727273,174.45904954499494,-99.7317768177222,33
AT島,557-573,3,27,481.5882352941176,174.45904954499494,307.1291857491227,34
AT島,557-573,3,28,197.1818181818182,174.45904954499494,22.722768636823247,33
