metric,test_type,n_current,n_baseline,n_paired,mean_current,mean_baseline,delta_mean,ci_low,ci_high,p_value,cohens_d,cohens_d_label,condition,difficulty,p_value_adj_bonferroni,p_value_adj_bh,sig_raw_0_05,sig_bh_0_05,sig_bonf_0_05
critical_miss_rate,wilcoxon,76,76,76,0.05263157894736842,0.013157894736842105,0.039473684210526314,-0.013157894736842105,0.10526315789473684,0.17971249487899976,0.22121102881467616,small,anomaly_direction,anomaly,1.0,0.46211784397457084,False,False,False
hit_at_2,wilcoxon,76,76,76,0.9473684210526315,0.9868421052631579,-0.03947368421052633,-0.10526315789473684,0.013157894736842105,0.17971249487899976,-0.22121102881467622,small,anomaly_direction,anomaly,1.0,0.46211784397457084,False,False,False
loss_value,wilcoxon,76,76,76,497.36842105263156,839.4736842105264,-342.1052631578948,-1544.8026315789473,482.89473684210526,0.6377666989276032,-0.1053481005432338,negligible,anomaly_direction,anomaly,1.0,0.8127569122989231,False,False,False
critical_miss_rate,wilcoxon,508,508,508,0.021653543307086614,0.005905511811023622,0.015748031496062992,0.001968503937007874,0.031496062992125984,0.03250944464571951,0.1352655448226371,negligible,anomaly_direction,normal,1.0,0.39011333574863416,True,False,False
hit_at_2,wilcoxon,508,508,508,0.9803149606299213,0.9940944881889764,-0.013779527559055094,-0.027559055118110236,0.0,0.05220363534131467,-0.12271441564945311,negligible,anomaly_direction,normal,1.0,0.46211784397457084,False,False,False
loss_value,wilcoxon,508,508,508,454.3307086614173,576.5748031496063,-122.24409448818898,-386.4271653543307,131.30413385826765,0.615314945513876,-0.056206536834844605,negligible,anomaly_direction,normal,1.0,0.8127569122989231,False,False,False
critical_miss_rate,wilcoxon,528,568,512,0.001893939393939394,0.0,0.001893939393939394,0.0,0.005859375,0.31731050786291415,0.06270272165981165,negligible,difficulty_failure,hit_day,1.0,0.48092073624004206,False,False,False
hit_at_2,mannwhitneyu,528,568,512,1.0,1.0,0.0,0.0,0.0,1.0,,na,difficulty_failure,hit_day,1.0,1.0,False,False,False
loss_value,wilcoxon,528,568,512,364.3939393939394,510.5633802816901,-146.16944088775074,-486.5283203125,4.1015625,0.2997466534556692,-0.06978912204674559,negligible,difficulty_failure,hit_day,1.0,0.48092073624004206,False,False,False
critical_miss_rate,mannwhitneyu,56,16,0,0.25,0.25,0.0,-0.2589285714285714,0.2232142857142857,1.0,0.0,negligible,difficulty_failure,miss_day,1.0,1.0,False,False,False
