segment,target,feature,importance_mean,importance_std,n_models
2F_N,target_is_top3,prior_top1_rate,25.99510974497524,1.3857131304248282,90
2F_N,target_is_top3,weekday_prior_top1_rate,22.701720367085905,1.4503368192173578,90
2F_N,target_is_top3,lag1_rank_pct,20.944560138739117,1.2795595188689106,90
2F_N,target_is_top3,day_of_month,12.370543764479796,1.175789870246737,90
2F_N,target_is_top3,day_of_week_num,10.46655667172123,0.9596809963151829,90
2F_N,target_is_top3,is_weekend,7.521509312998709,0.8222343411738394,90
2F_N,target_is_top5,weekday_prior_top1_rate,24.828791794742237,2.218273843033039,90
2F_N,target_is_top5,prior_top1_rate,24.732220840269484,1.647090414633263,90
2F_N,target_is_top5,lag1_rank_pct,19.671303666270102,1.5866253806713606,90
2F_N,target_is_top5,day_of_month,14.122042117094537,1.0441108475927001,90
2F_N,target_is_top5,day_of_week_num,9.406113391083574,1.06405532267579,90
2F_N,target_is_top5,is_weekend,7.239528190540071,0.9260238621352442,90
3F_A,target_is_top3,prior_top1_rate,32.202690518796715,1.965543006617061,90
3F_A,target_is_top3,lag1_rank_pct,23.94675369576236,1.557483302168775,90
3F_A,target_is_top3,weekday_prior_top1_rate,17.779894750579462,1.5294020129868502,90
3F_A,target_is_top3,day_of_month,15.043902216646408,1.112509948931858,90
3F_A,target_is_top3,day_of_week_num,7.4900427639496705,0.9289100758003485,90
3F_A,target_is_top3,is_weekend,3.536716054265382,0.5114194007335019,90
3F_A,target_is_top5,prior_top1_rate,31.135912570077007,2.5094376327594308,90
3F_A,target_is_top5,lag1_rank_pct,23.315705965373148,1.8498421949731572,90
3F_A,target_is_top5,weekday_prior_top1_rate,20.557410412729194,1.373491059277328,90
3F_A,target_is_top5,day_of_month,14.2353311251922,1.0653232909149521,90
3F_A,target_is_top5,day_of_week_num,6.974323358643702,0.7602344729204622,90
3F_A,target_is_top5,is_weekend,3.7813165679847462,0.529487674192175,90
3F_N,target_is_top3,prior_top1_rate,52.63442285892947,1.9119436395425107,90
3F_N,target_is_top3,lag1_rank_pct,16.840982580791803,1.4912848185100185,90
3F_N,target_is_top3,weekday_prior_top1_rate,14.5619964824015,1.0272407439718438,90
3F_N,target_is_top3,day_of_month,9.3826767398996,0.9070399480415817,90
3F_N,target_is_top3,day_of_week_num,4.022255351811561,0.5411233854808717,90
3F_N,target_is_top3,is_weekend,2.5576659861660684,0.35330714914999983,90
3F_N,target_is_top5,prior_top1_rate,61.405561326052,3.014806305940165,90
3F_N,target_is_top5,weekday_prior_top1_rate,18.245241773549022,1.3669347019981108,90
3F_N,target_is_top5,lag1_rank_pct,12.153041317049619,1.5724327767171598,90
3F_N,target_is_top5,day_of_month,4.437951258721629,0.5867234362796993,90
3F_N,target_is_top5,day_of_week_num,2.477525382513607,0.4575434663477423,90
3F_N,target_is_top5,is_weekend,1.280678942114122,0.2352677259881151,90
