hall,dd,is_novel,machine_name,category,n,hit104_rate,baseline_hit104_rate,residual,rank_desc,rank_asc,p_value,q_value,is_machine_significant
みとや,14,False,鉄拳6,other,26,38.46153846153847,31.432973805855163,7.028564655683304,31,57,0.4047573614427209,0.8664836222061177,False
みとや,14,False,甲鉄城のカバネリ,other,63,41.269841269841265,34.32383262583384,6.946008644007428,32,56,0.2331287651866767,0.6760734190413623,False
みとや,14,False,アイムジャグラーEX-TP,jug,253,31.225296442687743,25.507361719060885,5.717934723626858,33,55,0.03571519603475433,0.5091324981324926,False
みとや,14,False,ジャグラーガールズ,jug,108,28.703703703703702,23.437985700963633,5.265718002740069,34,54,0.2093792079921203,0.6746663368634986,False
みとや,14,False,かぐや様は告らせたい,other,105,32.38095238095238,27.158034528552456,5.222917852399924,35,53,0.2262762635524387,0.6760734190413623,False
みとや,14,False,スマスロ炎炎ノ消防隊2,other,20,35.0,29.794520547945208,5.205479452054792,36,52,0.6264039987900004,1.0,False
みとや,14,False,ハイパーラッシュ,bt,12,41.66666666666667,36.6120218579235,5.05464480874317,37,51,0.7675202977588891,1.0,False
みとや,14,False,ゴーゴージャグラー3,jug,198,29.292929292929294,24.45872801082544,4.834201282103855,38,50,0.11488607180719604,0.5931855811295853,False
みとや,14,False,ファンキージャグラー2,jug,88,30.681818181818183,25.848265345024778,4.833552836793405,39,49,0.2743315889406872,0.7622173064845598,False
みとや,14,False,痛いのは嫌なので防御力に極振りしたいと思います。,other,26,34.61538461538461,29.901960784313726,4.713423831070887,40,48,0.6680427451351567,1.0,False
みとや,14,False,沖ドキ!DUO アンコール,oki,24,33.33333333333333,28.892005610098177,4.441327723235151,41,47,0.653095947718189,1.0,False
みとや,14,False,モンスターハンターライズ,other,101,34.65346534653465,30.409946236559136,4.243519109975516,42,46,0.33145822985599094,0.8239104570706061,False
みとや,14,False,範馬刃牙,other,6,33.33333333333333,29.230769230769234,4.102564102564095,43,45,1.0,1.0,False
みとや,14,False,東京リベンジャーズ,other,50,34.0,30.057803468208093,3.9421965317919074,44,44,0.5381070096912697,0.9909856435074846,False
みとや,14,False,スマスロ秘宝伝,other,10,30.0,26.129032258064516,3.870967741935484,45,43,0.7264649600300114,1.0,False
みとや,14,False,モンキーターンV,other,205,35.12195121951219,31.698303376448848,3.4236478430633426,46,42,0.2927915282331447,0.7719049380691997,False
みとや,14,False,沖ドキ!BLACK,oki,75,38.666666666666664,35.351201478743064,3.3154651879236,47,41,0.5467506998661984,0.9909856435074846,False
みとや,14,False,七つの魔剣が支配する,other,11,27.27272727272727,24.242424242424242,3.0303030303030276,48,40,0.7333233934950085,1.0,False
みとや,14,False,わたしの幸せな結婚,other,7,28.57142857142857,26.08695652173913,2.4844720496894404,49,39,1.0,1.0,False
みとや,14,False,ウルトラミラクルジャグラー,jug,90,27.77777777777778,25.50185873605948,2.2759190417183,50,38,0.6283303269103446,1.0,False
みとや,14,False,スマスロ炎炎ノ消防隊,other,21,33.33333333333333,31.21869782971619,2.114635503617137,51,37,0.8163849357530323,1.0,False
みとや,14,False,ミリオンゴッド‐神々の軌跡‐,other,17,35.294117647058826,33.531157270029674,1.7629603770291524,52,36,1.0,1.0,False
みとや,14,False,咲‐Saki‐ 頂上決戦,other,5,20.0,18.620689655172416,1.3793103448275836,53,35,1.0,1.0,False
みとや,14,False,マイジャグラーV,jug,611,26.5139116202946,25.282937131098716,1.2309744891958836,54,34,0.4848216577831004,0.96041097066202,False
みとや,14,False,ネオアイムジャグラーEX,jug,136,25.0,23.832684824902724,1.1673151750972757,55,33,0.7625643912367357,1.0,False
みとや,14,False,スーパーブラックジャック,other,72,34.72222222222222,34.18092909535452,0.5412931268676999,56,32,0.9017555438772566,1.0,False
みとや,14,False,バイオハザード5,other,36,25.0,24.661508704061895,0.33849129593810545,57,31,1.0,1.0,False
みとや,14,False,マギアレコード 魔法少女まどか☆マギカ外伝,other,81,34.5679012345679,34.33098591549296,0.23691531907493868,58,30,1.0,1.0,False
みとや,14,False,ゴッドイーター リザレクション,other,107,30.8411214953271,30.629461388708627,0.21166010661847423,59,29,1.0,1.0,False
みとや,14,False,ディスクアップ ULTRAREMIX,bt,43,37.2093023255814,37.34034560480842,-0.13104327922702197,60,28,1.0,1.0,False
みとや,14,False,Re:ゼロから始める異世界生活 season2,other,8,25.0,25.510204081632654,-0.5102040816326543,61,27,1.0,1.0,False
みとや,14,False,いざ！番長,other,41,26.82926829268293,27.86026200873362,-1.0309937160506912,62,26,1.0,1.0,False
みとや,14,False,攻殻機動隊,other,20,30.0,31.216931216931215,-1.216931216931215,63,25,1.0,1.0,False
みとや,14,False,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,bt,29,24.137931034482758,25.45018007202881,-1.312249037546053,64,24,1.0,1.0,False
みとや,14,False,スマスロ ハナビ,bt,16,25.0,26.83982683982684,-1.8398268398268414,65,23,1.0,1.0,False
みとや,14,False,革命機ヴァルヴレイヴ2,other,54,27.77777777777778,29.776496034607064,-1.9987182568292852,66,22,0.8818808655119217,1.0,False
みとや,14,False,ToLOVEるダークネス,other,28,28.57142857142857,30.69182389937107,-2.1203953279425,67,21,1.0,1.0,False
みとや,14,False,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,other,23,26.08695652173913,28.654970760233915,-2.5680142384947864,68,20,1.0,1.0,False
みとや,14,False,ありふれた職業で世界最強,other,8,25.0,29.357798165137616,-4.357798165137616,69,19,1.0,1.0,False
みとや,14,False,デビル メイ クライ5 スタイリッシュトライブ,other,13,23.076923076923077,27.884615384615387,-4.80769230769231,70,18,1.0,1.0,False
みとや,14,False,チバリヨ2プラス,other,8,25.0,29.949238578680205,-4.949238578680205,71,17,1.0,1.0,False
みとや,14,False,シャーマンキング,other,16,25.0,30.13392857142857,-5.133928571428569,72,16,0.7895588771140188,1.0,False
みとや,14,False,スマート沖スロ ニューキングハナハナV,hana,14,14.285714285714285,19.480519480519483,-5.194805194805198,73,15,1.0,1.0,False
みとや,14,False,ダーリン・イン・ザ・フランキス,other,7,28.57142857142857,33.83084577114428,-5.259417199715713,74,14,1.0,1.0,False
みとや,14,False,アズールレーン THE ANIMATION,other,27,22.22222222222222,28.15405046480744,-5.931828242585219,75,13,0.6694681608168549,1.0,False
みとや,14,False,ToLOVEるダークネス TRANCE ver.8.7,other,12,25.0,31.382978723404253,-6.382978723404253,76,12,0.7635307176643071,1.0,False
みとや,14,False,吉宗,other,37,24.324324324324326,31.57894736842105,-7.254623044096725,77,11,0.3810477913327707,0.8664836222061177,False
みとや,14,False,クランキークレスト,bt,16,18.75,26.582278481012654,-7.832278481012654,78,10,0.5823471378712127,1.0,False
みとや,14,False,聖戦士ダンバイン,other,6,16.666666666666664,28.000000000000004,-11.33333333333334,79,9,1.0,1.0,False
みとや,14,False,革命機ヴァルヴレイヴ,other,23,8.695652173913043,22.735346358792185,-14.039694184879142,80,8,0.13636450140910006,0.5931855811295853,False
みとや,14,False,うみねこのなく頃に2,bt,8,12.5,31.759656652360512,-19.259656652360512,81,7,0.45074020497767375,0.9336761388823241,False
みとや,14,False,一方通行 とある魔術の禁書目録,other,5,0.0,19.379844961240313,-19.379844961240313,82,6,0.5904165822907108,1.0,False
みとや,14,False,緑ドン VIVA!情熱南米編 REVIVAL,other,14,7.142857142857142,27.380952380952383,-20.23809523809524,83,5,0.13265298453648283,0.5931855811295853,False
みとや,14,False,スマスロ サンダーV,bt,12,8.333333333333332,29.22636103151863,-20.893027698185296,84,4,0.12375718331834076,0.5931855811295853,False
みとや,14,False,頭文字D 2nd,other,11,9.090909090909092,33.03030303030303,-23.939393939393938,85,3,0.11230116301809538,0.5931855811295853,False
みとや,14,False,回胴黙示録カイジ 狂宴,other,11,0.0,28.09667673716012,-28.09667673716012,86,2,0.040964683757786766,0.5091324981324926,False
みとや,14,False,真打 吉宗,other,6,0.0,35.22012578616352,-35.22012578616352,87,1,0.09232671872611023,0.5931855811295853,False
みとや,22,True,押忍！番長4,other,9,66.66666666666666,29.565217391304348,37.10144927536231,1,81,0.019805714022045163,0.5347542785952194,False
みとや,22,True,うみねこのなく頃に2,bt,8,62.5,31.759656652360512,30.740343347639488,2,80,0.06331139723674409,0.7326033108823244,False
みとや,22,True,デビル メイ クライ5 スタイリッシュトライブ,other,7,57.14285714285714,27.884615384615387,29.258241758241752,3,79,0.09280249655943353,0.8352224690349018,False
みとや,22,True,無職転生 ～異世界行ったら本気だす～,other,10,50.0,24.015748031496063,25.984251968503937,4,78,0.0564515221149991,0.7326033108823244,False
みとや,22,True,真打 吉宗,other,6,50.0,35.22012578616352,14.779874213836479,5,77,0.4236298346935651,1.0,False
みとや,22,True,スマスロ サンダーV,bt,12,41.66666666666667,29.22636103151863,12.440305635148043,6,76,0.3444658692457056,1.0,False
みとや,22,True,スマスロ ハナビ,bt,16,37.5,26.83982683982684,10.660173160173159,7,75,0.3931403219140601,1.0,False
みとや,22,True,スマスロ炎炎ノ消防隊2,other,20,40.0,29.794520547945208,10.205479452054792,8,74,0.3280479335343144,1.0,False
みとや,22,True,主役は銭形5,other,14,42.857142857142854,33.65617433414044,9.200968523002416,9,73,0.5713858902284339,1.0,False
みとや,22,True,ハイパーラッシュ,bt,11,45.45454545454545,36.6120218579235,8.842523596621952,10,72,0.5425478983622578,1.0,False
みとや,22,True,痛いのは嫌なので防御力に極振りしたいと思います。,other,26,38.46153846153847,29.901960784313726,8.559577677224741,11,71,0.3894995405131831,1.0,False
みとや,22,True,ヱヴァンゲリヲン ～約束の扉～,bt,17,35.294117647058826,26.94300518134715,8.351112465711676,12,70,0.4172691725130461,1.0,False
みとや,22,True,回胴黙示録カイジ 狂宴,other,11,36.36363636363637,28.09667673716012,8.266959626476247,13,69,0.511777125737984,1.0,False
みとや,22,True,不二子BT,bt,8,37.5,30.208333333333332,7.291666666666668,14,68,0.7029161194802441,1.0,False
みとや,22,True,スマスロ秘宝伝,other,13,30.76923076923077,26.129032258064516,4.640198511166254,15,67,0.7521258855041919,1.0,False
みとや,22,True,ウルトラミラクルジャグラー,jug,90,30.0,25.50185873605948,4.498141263940521,16,66,0.33204119689964295,1.0,False
みとや,22,True,甲鉄城のカバネリ 海門(うなと)決戦,other,38,42.10526315789473,37.613019891500905,4.492243266393828,17,65,0.6157933624441649,1.0,False
みとや,22,True,ありふれた職業で世界最強,other,6,33.33333333333333,29.357798165137616,3.9755351681957123,18,64,1.0,1.0,False
みとや,22,True,頭文字D 2nd,other,11,36.36363636363637,33.03030303030303,3.3333333333333357,19,63,0.7586404349192244,1.0,False
みとや,22,True,化物語,other,33,33.33333333333333,30.50505050505051,2.82828282828282,20,62,0.7075787563497309,1.0,False
みとや,22,True,バイオハザード5,other,34,26.47058823529412,24.661508704061895,1.809079531232225,21,61,0.8421804127598729,1.0,False
みとや,22,True,かぐや様は告らせたい,other,98,28.57142857142857,27.158034528552456,1.4133940428761136,22,60,0.7339614261310117,1.0,False
みとや,22,True,スマスロ北斗の拳,other,227,35.24229074889868,33.9318277458269,1.3104630030717814,23,59,0.6742633094363479,1.0,False
みとや,22,True,スーパーブラックジャック,other,65,35.38461538461539,34.18092909535452,1.2036862892608653,24,58,0.8960215439458898,1.0,False
みとや,22,True,吉宗,other,43,32.55813953488372,31.57894736842105,0.9791921664626706,25,57,0.8707310729309586,1.0,False
みとや,22,True,東京リベンジャーズ,other,42,30.952380952380953,30.057803468208093,0.89457748417286,26,56,0.8676561291398621,1.0,False
みとや,22,True,スマスロ炎炎ノ消防隊,other,19,31.57894736842105,31.21869782971619,0.3602495387048599,27,55,1.0,1.0,False
みとや,22,True,ファンキージャグラー2,jug,89,25.842696629213485,25.848265345024778,-0.005568715811293146,28,54,1.0,1.0,False
みとや,22,True,東京喰種,other,185,35.13513513513514,35.218604651162785,-0.08346951602764818,29,53,1.0,1.0,False
みとや,22,True,ネオアイムジャグラーEX,jug,140,23.57142857142857,23.832684824902724,-0.26125625347415493,30,52,1.0,1.0,False
みとや,22,True,モンキーターンV,other,196,31.122448979591837,31.698303376448848,-0.5758543968570109,31,51,0.9388385472852354,1.0,False
みとや,22,True,新鬼武者3,other,36,27.77777777777778,28.661844484629295,-0.8840667068515167,32,50,1.0,1.0,False
みとや,22,True,ディスクアップ ULTRAREMIX,bt,44,36.36363636363637,37.34034560480842,-0.9767092411720526,33,49,1.0,1.0,False
みとや,22,True,革命機ヴァルヴレイヴ2,other,42,28.57142857142857,29.776496034607064,-1.2050674631784943,34,48,1.0,1.0,False
みとや,22,True,アイムジャグラーEX-TP,jug,244,23.36065573770492,25.507361719060885,-2.1467059813559644,35,47,0.46342837760111655,1.0,False
みとや,22,True,甲鉄城のカバネリ,other,53,32.075471698113205,34.32383262583384,-2.2483609277206327,36,46,0.7742597695018749,1.0,False
みとや,22,True,ジャグラーガールズ,jug,106,20.754716981132077,23.437985700963633,-2.683268719831556,37,45,0.5676210985057004,1.0,False
みとや,22,True,ToLOVEるダークネス,other,25,28.000000000000004,30.69182389937107,-2.691823899371066,38,44,0.8324525461367436,1.0,False
みとや,22,True,SHAKE BONUS TRIGGER,bt,10,30.0,32.99319727891156,-2.993197278911559,39,43,1.0,1.0,False
みとや,22,True,マイジャグラーV,jug,611,22.25859247135843,25.282937131098716,-3.0243446597402865,40,42,0.07739345602947464,0.7836087422984308,False
みとや,22,True,攻殻機動隊,other,18,27.77777777777778,31.216931216931215,-3.4391534391534364,41,41,1.0,1.0,False
みとや,22,True,沖ドキ!GOLD‐30,oki,17,29.411764705882355,32.938856015779095,-3.52709130989674,42,40,1.0,1.0,False
みとや,22,True,沖ドキ!BLACK,oki,63,31.746031746031743,35.351201478743064,-3.605169732711321,43,39,0.599651842911662,1.0,False
みとや,22,True,ミスタージャグラー,jug,88,20.454545454545457,24.079639368895567,-3.62509391435011,44,38,0.4571686903609503,1.0,False
みとや,22,True,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,bt,28,21.428571428571427,25.45018007202881,-4.021608643457384,45,37,0.8285586662451432,1.0,False
みとや,22,True,ToLOVEるダークネス TRANCE ver.8.7,other,15,26.666666666666668,31.382978723404253,-4.716312056737586,46,36,0.7879486249988994,1.0,False
みとや,22,True,麻雀物語,other,11,18.181818181818183,22.932330827067666,-4.750512645249483,47,35,1.0,1.0,False
みとや,22,True,マギアレコード 魔法少女まどか☆マギカ外伝,other,75,29.333333333333332,34.33098591549296,-4.997652582159628,48,34,0.3959592489274947,1.0,False
みとや,22,True,アズールレーン THE ANIMATION,other,26,23.076923076923077,28.15405046480744,-5.077127387884364,49,33,0.6667442834354014,1.0,False
みとや,22,True,革命機ヴァルヴレイヴ,other,17,17.647058823529413,22.735346358792185,-5.088287535262772,50,32,0.77735685455397,1.0,False
みとや,22,True,シャーマンキング,other,12,25.0,30.13392857142857,-5.133928571428569,51,31,1.0,1.0,False
みとや,22,True,スマート沖スロ ニューキングハナハナV,hana,14,14.285714285714285,19.480519480519483,-5.194805194805198,52,30,1.0,1.0,False
みとや,22,True,主役は銭形4,other,9,22.22222222222222,27.536231884057973,-5.314009661835751,53,29,1.0,1.0,False
みとや,22,True,戦国乙女4 戦乱に閃く炯眼の軍師,other,73,23.28767123287671,29.28540113985094,-5.997729906974229,54,28,0.30419174990511977,1.0,False
みとや,22,True,ゴーゴージャグラー3,jug,196,18.367346938775512,24.45872801082544,-6.091381072049927,55,27,0.04629056690790351,0.7326033108823244,False
みとや,22,True,モンスターハンターライズ,other,100,24.0,30.409946236559136,-6.409946236559136,56,26,0.1596961777760761,1.0,False
みとや,22,True,アレックス ブライト,bt,27,22.22222222222222,28.836633663366335,-6.614411441144114,57,25,0.5288176129333464,1.0,False
みとや,22,True,ダンベル何キロ持てる？,other,14,21.428571428571427,28.322440087145967,-6.89386865857454,58,24,0.7693890061663117,1.0,False
みとや,22,True,ミリオンゴッド‐神々の軌跡‐,other,34,26.47058823529412,33.531157270029674,-7.060569034735554,59,23,0.46908433713865694,1.0,False
みとや,22,True,からくりサーカス,other,92,22.82608695652174,30.15241882041087,-7.326331863889131,60,22,0.13994590503740795,1.0,False
みとや,22,True,バーサスリヴァイズ,bt,6,16.666666666666664,24.06417112299465,-7.397504456327987,61,21,1.0,1.0,False
みとや,22,True,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,bt,12,25.0,33.125,-8.125,62,20,0.7615539636573022,1.0,False
みとや,22,True,沖ドキ!DUO アンコール,oki,25,20.0,28.892005610098177,-8.892005610098177,63,19,0.38382355533210644,1.0,False
みとや,22,True,ルパン三世 大航海者の秘宝,other,13,23.076923076923077,32.432432432432435,-9.355509355509358,64,18,0.5660650087420356,1.0,False
みとや,22,True,わたしの幸せな結婚,other,6,16.666666666666664,26.08695652173913,-9.420289855072465,65,17,1.0,1.0,False
みとや,22,True,鉄拳6,other,19,21.052631578947366,31.432973805855163,-10.380342226907796,66,16,0.4603152598235734,1.0,False
みとや,22,True,ゴッドイーター リザレクション,other,104,20.192307692307693,30.629461388708627,-10.437153696400934,67,15,0.019144757335991344,0.5347542785952194,False
みとや,22,True,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,other,22,18.181818181818183,28.654970760233915,-10.473152578415732,68,14,0.3499013623840968,1.0,False
みとや,22,True,北斗の拳 転生の章2,other,70,17.142857142857142,29.5,-12.357142857142858,69,13,0.018567587549259756,0.5347542785952194,False
みとや,22,True,いざ！番長,other,41,14.634146341463413,27.86026200873362,-13.226115667270207,70,12,0.05619940321139188,0.7326033108823244,False
みとや,22,True,クランキークレスト,bt,15,13.333333333333334,26.582278481012654,-13.24894514767932,71,11,0.38216802078158735,1.0,False
みとや,22,True,チバリヨ2プラス,other,6,16.666666666666664,29.949238578680205,-13.282571912013541,72,10,0.6747977014422557,1.0,False
みとや,22,True,新ハナビ,bt,13,15.384615384615385,28.71536523929471,-13.330749854679324,73,9,0.3699443409608677,1.0,False
みとや,22,True,ダーリン・イン・ザ・フランキス,other,5,20.0,33.83084577114428,-13.830845771144283,74,8,0.6668511031637656,1.0,False
みとや,22,True,ゴジラ対エヴァンゲリオン,other,13,7.6923076923076925,21.6,-13.907692307692308,75,7,0.32154379168770497,1.0,False
みとや,22,True,七つの魔剣が支配する,other,10,10.0,24.242424242424242,-14.242424242424242,76,6,0.4680090410038743,1.0,False
みとや,22,True,とある科学の超電磁砲2,other,6,16.666666666666664,32.631578947368425,-15.96491228070176,77,5,0.6707965053707646,1.0,False
みとや,22,True,緑ドン VIVA!情熱南米編 REVIVAL,other,11,9.090909090909092,27.380952380952383,-18.290043290043293,78,4,0.31073607581772955,1.0,False
みとや,22,True,咲‐Saki‐ 頂上決戦,other,5,0.0,18.620689655172416,-18.620689655172416,79,3,0.5907324006552329,1.0,False
みとや,22,True,機動戦士ガンダムSEED,other,5,0.0,19.867549668874172,-19.867549668874172,80,2,0.5905895373484094,1.0,False
みとや,22,True,ガールズ&パンツァー 最終章,other,6,16.666666666666664,37.30569948186528,-20.639032815198618,81,1,0.4185289347907002,1.0,False
みとや,29,True,ありふれた職業で世界最強,other,6,66.66666666666666,29.357798165137616,37.30886850152904,1,76,0.05779844578167628,0.4405104973776449,False
みとや,29,True,スマスロ ハナビ,bt,16,50.0,26.83982683982684,23.16017316017316,2,75,0.04212117678072928,0.4405104973776449,False
みとや,29,True,スマート沖スロ ニューキングハナハナV,hana,10,40.0,19.480519480519483,20.519480519480517,3,74,0.10284431495604161,0.5591680798012238,False
みとや,29,True,緑ドン VIVA!情熱南米編 REVIVAL,other,9,44.44444444444444,27.380952380952383,17.06349206349206,4,73,0.26271693964199366,0.7394995338070933,False
みとや,29,True,SHAKE BONUS TRIGGER,bt,10,50.0,32.99319727891156,17.00680272108844,5,72,0.3098208051944079,0.8058213851039346,False
みとや,29,True,スマスロ炎炎ノ消防隊,other,15,46.666666666666664,31.21869782971619,15.447968836950473,6,71,0.2606912338525604,0.7394995338070933,False
みとや,29,True,新ハナビ,bt,12,41.66666666666667,28.71536523929471,12.951301427371963,7,70,0.3388359707838272,0.8130153889741654,False
みとや,29,True,ゴジラ対エヴァンゲリオン,other,9,33.33333333333333,21.6,11.733333333333327,8,69,0.4126377804710893,0.8950064440630302,False
みとや,29,True,北斗の拳 転生の章2,other,56,41.07142857142857,29.5,11.57142857142857,9,68,0.05627998797593983,0.4405104973776449,False
みとや,29,True,ToLOVEるダークネス,other,19,42.10526315789473,30.69182389937107,11.413439258523663,10,67,0.3180873888568163,0.8058213851039346,False
みとや,29,True,ルパン三世 大航海者の秘宝,other,12,41.66666666666667,32.432432432432435,9.234234234234236,11,66,0.5401272738183279,0.91731044387803,False
みとや,29,True,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,bt,17,41.17647058823529,33.125,8.05147058823529,12,65,0.44967088098805996,0.8950064440630302,False
みとや,29,True,ToLOVEるダークネス TRANCE ver.8.7,other,13,38.46153846153847,31.382978723404253,7.078559738134214,13,64,0.5588412187461373,0.9233028831457921,False
みとや,29,True,主役は銭形4,other,6,33.33333333333333,27.536231884057973,5.797101449275356,14,63,0.6685021302284709,0.9851816332632877,False
みとや,29,True,ゴーゴージャグラー3,jug,174,28.735632183908045,24.45872801082544,4.276904173082606,15,62,0.18492514170978275,0.7394995338070933,False
みとや,29,True,ネオアイムジャグラーEX,jug,125,28.000000000000004,23.832684824902724,4.167315175097279,16,61,0.24907451146900525,0.7394995338070933,False
みとや,29,True,ハイパーラッシュ,bt,10,40.0,36.6120218579235,3.3879781420764985,17,60,1.0,1.0,False
みとや,29,True,マギアレコード 魔法少女まどか☆マギカ外伝,other,73,36.986301369863014,34.33098591549296,2.6553154543700543,18,59,0.6232235179536327,0.9851816332632877,False
みとや,29,True,革命機ヴァルヴレイヴ,other,12,25.0,22.735346358792185,2.264653641207815,19,58,0.7407965567659436,1.0,False
みとや,29,True,麻雀物語,other,8,25.0,22.932330827067666,2.0676691729323338,20,57,1.0,1.0,False
みとや,29,True,スマスロ北斗の拳,other,200,35.5,33.9318277458269,1.5681722541730991,21,56,0.6541249311956376,0.9851816332632877,False
みとや,29,True,沖ドキ!BLACK,oki,60,36.666666666666664,35.351201478743064,1.3154651879236,22,55,0.8926668923153221,1.0,False
みとや,29,True,戦国乙女4 戦乱に閃く炯眼の軍師,other,69,30.434782608695656,29.28540113985094,1.149381468844716,23,54,0.7929303079628025,1.0,False
みとや,29,True,沖ドキ!GOLD‐30,oki,15,33.33333333333333,32.938856015779095,0.39447731755423376,24,53,1.0,1.0,False
みとや,29,True,東京リベンジャーズ,other,40,30.0,30.057803468208093,-0.05780346820809257,25,52,1.0,1.0,False
みとや,29,True,ミリオンゴッド‐神々の軌跡‐,other,33,33.33333333333333,33.531157270029674,-0.19782393669634502,26,51,1.0,1.0,False
みとや,29,True,鉄拳6,other,13,30.76923076923077,31.432973805855163,-0.6637430366243926,27,50,1.0,1.0,False
みとや,29,True,モンキーターンV,other,174,31.03448275862069,31.698303376448848,-0.6638206178281578,28,49,0.8710298359141524,1.0,False
みとや,29,True,ミスタージャグラー,jug,78,23.076923076923077,24.079639368895567,-1.0027162919724901,29,48,0.8954009814146506,1.0,False
みとや,29,True,ジャグラーガールズ,jug,94,22.340425531914892,23.437985700963633,-1.0975601690487409,30,47,0.9032205540945999,1.0,False
みとや,29,True,かぐや様は告らせたい,other,87,25.287356321839084,27.158034528552456,-1.8706782067133716,31,46,0.8096359278377749,1.0,False
