metric,test_type,n_current,n_baseline,n_paired,mean_current,mean_baseline,delta_mean,ci_low,ci_high,p_value,cohens_d,cohens_d_label,condition,difficulty,p_value_adj_bonferroni,p_value_adj_bh,sig_raw_0_05,sig_bh_0_05,sig_bonf_0_05
critical_miss_rate,wilcoxon,57,57,57,0.03508771929824561,0.017543859649122806,0.017543859649122806,-0.03508771929824561,0.07017543859649122,0.5637028616507731,0.10879715514701135,negligible,anomaly_direction,anomaly,1.0,0.9663477628298968,False,False,False
hit_at_2,wilcoxon,57,57,57,0.9649122807017544,0.9824561403508771,-0.01754385964912275,-0.07017543859649122,0.03508771929824561,0.5637028616507731,-0.108797155147011,negligible,anomaly_direction,anomaly,1.0,0.9663477628298968,False,False,False
loss_value,wilcoxon,57,57,57,1628.0701754385964,1114.0350877192982,514.0350877192982,-1300.0,2240.3508771929824,0.2661706716127652,0.10913861600025578,negligible,anomaly_direction,anomaly,1.0,0.8848818078248293,False,False,False
critical_miss_rate,wilcoxon,378,378,378,0.007936507936507936,0.007936507936507936,0.0,-0.013227513227513227,0.013227513227513227,1.0,0.0,negligible,anomaly_direction,normal,1.0,1.0,False,False,False
hit_at_2,wilcoxon,378,378,378,0.9920634920634921,0.9920634920634921,0.0,-0.013227513227513227,0.013227513227513227,1.0,0.0,negligible,anomaly_direction,normal,1.0,1.0,False,False,False
loss_value,wilcoxon,378,378,378,982.2751322751323,691.2698412698413,291.0052910052909,-37.56613756613756,645.7870370370367,0.1048342066514564,0.09004287501491065,negligible,anomaly_direction,normal,1.0,0.8848818078248293,False,False,False
critical_miss_rate,mannwhitneyu,420,423,408,0.0,0.0,0.0,0.0,0.0,1.0,,na,difficulty_failure,hit_day,1.0,1.0,False,False,False
hit_at_2,mannwhitneyu,420,423,408,1.0,1.0,0.0,0.0,0.0,1.0,,na,difficulty_failure,hit_day,1.0,1.0,False,False,False
loss_value,wilcoxon,420,423,408,997.8571428571429,620.3309692671395,377.5261735900034,-18.388480392156858,688.2352941176471,0.048736003732299124,0.11476986491127243,negligible,difficulty_failure,hit_day,1.0,0.8848818078248293,True,False,False
critical_miss_rate,mannwhitneyu,15,12,0,0.3333333333333333,0.3333333333333333,0.0,-0.3666666666666667,0.3666666666666667,1.0,0.0,negligible,difficulty_failure,miss_day,1.0,1.0,False,False,False
hit_at_2,mannwhitneyu,15,12,0,0.6666666666666666,0.6666666666666666,0.0,-0.3666666666666667,0.3666666666666667,1.0,0.0,negligible,difficulty_failure,miss_day,1.0,1.0,False,False,False
loss_value,mannwhitneyu,15,12,0,3000.0,5200.0,-2200.0,-7361.708333333335,2258.3749999999995,0.6487397884651456,-0.3501622408384469,small,difficulty_failure,miss_day,1.0,1.0,False,False,False
critical_miss_rate,wilcoxon,108,107,69,0.037037037037037035,0.028037383177570093,0.008999653859466942,-0.043478260869565216,0.10144927536231885,0.4142161782425253,0.050488653034070526,negligible,pred_span_quartile,Q1,1.0,0.931986401045682,False,False,False
hit_at_2,wilcoxon,108,107,69,0.9629629629629629,0.9719626168224299,-0.008999653859466994,-0.10144927536231885,0.043478260869565216,0.4142161782425253,-0.050488653034070824,negligible,pred_span_quartile,Q1,1.0,0.931986401045682,False,False,False
loss_value,wilcoxon,108,107,69,3440.740740740741,2425.233644859813,1015.5070958809279,-1113.0797101449275,2192.753623188406,0.24757823371300602,0.17156204123108823,negligible,pred_span_quartile,Q1,1.0,0.8848818078248293,False,False,False
critical_miss_rate,mannwhitneyu,108,109,51,0.009259259259259259,0.0,0.009259259259259259,0.0,0.027777777777777776,0.3195406528256328,0.1364003432978914,negligible,pred_span_quartile,Q2,1.0,0.8848818078248293,False,False,False
hit_at_2,mannwhitneyu,108,109,51,0.9907407407407407,1.0,-0.0092592592592593,-0.02777777777777779,0.0,0.3195406528256328,-0.13640034329789202,negligible,pred_span_quartile,Q2,1.0,0.8848818078248293,False,False,False
loss_value,wilcoxon,108,109,51,745.3703703703703,444.0366972477064,301.3336731226639,-211.76470588235293,411.7647058823529,0.463071015014588,0.11205543818527969,negligible,pred_span_quartile,Q2,1.0,0.9663477628298968,False,False,False
critical_miss_rate,wilcoxon,109,109,50,0.0,0.009174311926605505,-0.009174311926605505,-0.06,0.0,0.31731050786291415,-0.13545709229571926,negligible,pred_span_quartile,Q3,1.0,0.8848818078248293,False,False,False
