metric,test_type,n_current,n_baseline,n_paired,mean_current,mean_baseline,delta_mean,ci_low,ci_high,p_value,cohens_d,cohens_d_label,condition,difficulty,p_value_adj_bonferroni,p_value_adj_bh,sig_raw_0_05,sig_bh_0_05,sig_bonf_0_05
hit_at_2,mannwhitneyu,33,33,33,1.0,1.0,0.0,0.0,0.0,1.0,,na,anomaly_direction,high_anomaly,1.0,1.0,False,False,False
loss_value,wilcoxon,33,33,33,2157.5757575757575,1900.0,257.5757575757575,0.0,772.7272727272727,0.31731050786291415,0.038746063241569983,negligible,anomaly_direction,high_anomaly,1.0,1.0,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,5,2,0,1.0,1.0,0.0,0.0,0.0,,,na,anomaly_direction,high_anomaly,,,False,False,False
hit_at_2,mannwhitneyu,24,24,24,0.9583333333333334,0.9583333333333334,0.0,-0.125,0.125,1.0,0.0,negligible,anomaly_direction,low_anomaly,1.0,1.0,False,False,False
loss_value,wilcoxon,24,24,24,241.66666666666666,275.0,-33.33333333333334,-100.0,0.0,0.31731050786291415,-0.0335147554781741,negligible,anomaly_direction,low_anomaly,1.0,1.0,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,3,2,0,0.6666666666666666,0.5,0.16666666666666663,-0.6666666666666667,1.0,,0.26726124191242434,small,anomaly_direction,low_anomaly,,,False,False,False
hit_at_2,wilcoxon,375,375,375,0.992,0.9946666666666667,-0.002666666666666706,-0.010666666666666666,0.005333333333333333,0.5637028616507731,-0.032729948861136206,negligible,anomaly_direction,normal,1.0,1.0,False,False,False
loss_value,wilcoxon,375,375,375,832.5333333333333,861.3333333333334,-28.800000000000068,-261.91333333333336,188.26666666666668,0.7315634088828543,-0.009839249209841422,negligible,anomaly_direction,normal,1.0,1.0,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,16,19,0,0.625,0.7894736842105263,-0.16447368421052633,-0.45723684210526316,0.13815789473684215,0.3000140812658523,-0.35948480261100146,small,anomaly_direction,normal,1.0,1.0,False,False,False
hit_at_2,mannwhitneyu,420,423,417,1.0,1.0,0.0,0.0,0.0,1.0,,na,difficulty_failure,hit_day,1.0,1.0,False,False,False
loss_value,wilcoxon,420,423,417,841.4285714285714,813.4751773049645,27.953394123606927,-198.57314148681056,181.57074340527558,0.6958239328328116,0.008806989245573018,negligible,difficulty_failure,hit_day,1.0,1.0,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,20,19,0,0.85,0.8947368421052632,-0.044736842105263186,-0.25,0.16052631578947363,0.6979738522659524,-0.13063142285870613,negligible,difficulty_failure,hit_day,1.0,1.0,False,False,False
hit_at_2,mannwhitneyu,12,9,6,0.6666666666666666,0.6666666666666666,0.0,-0.38888888888888884,0.4166666666666667,1.0,0.0,negligible,difficulty_failure,miss_day,1.0,1.0,False,False,False
loss_value,mannwhitneyu,12,9,6,2983.3333333333335,5355.555555555556,-2372.222222222222,-7994.583333333333,2433.7499999999973,0.7632853979605122,-0.3959906368196014,small,difficulty_failure,miss_day,1.0,1.0,False,False,False
