metric,test_type,n_current,n_baseline,n_paired,mean_current,mean_baseline,delta_mean,ci_low,ci_high,p_value,cohens_d,cohens_d_label,condition,difficulty,p_value_adj_bonferroni,p_value_adj_bh,sig_raw_0_05,sig_bh_0_05,sig_bonf_0_05
critical_miss_rate,wilcoxon,57,57,57,0.05263157894736842,0.017543859649122806,0.03508771929824561,-0.03508771929824561,0.10526315789473684,0.31731050786291415,0.1898774245221149,negligible,anomaly_direction,anomaly,1.0,0.6515783259720542,False,False,False
hit_at_2,wilcoxon,57,57,57,0.9473684210526315,0.9824561403508771,-0.03508771929824561,-0.10526315789473684,0.03508771929824561,0.31731050786291415,-0.18987742452211492,negligible,anomaly_direction,anomaly,1.0,0.6515783259720542,False,False,False
loss_value,wilcoxon,57,57,57,635.0877192982456,1114.0350877192982,-478.9473684210526,-2017.6315789473683,624.561403508772,0.875329249147922,-0.1283804854574865,negligible,anomaly_direction,anomaly,1.0,1.0,False,False,False
critical_miss_rate,wilcoxon,378,378,378,0.021164021164021163,0.007936507936507936,0.013227513227513227,-0.0026455026455026454,0.0291005291005291,0.13166801602281422,0.11048765264701729,negligible,anomaly_direction,normal,1.0,0.6515783259720542,False,False,False
hit_at_2,wilcoxon,378,378,378,0.9814814814814815,0.9920634920634921,-0.010582010582010581,-0.026455026455026454,0.005291005291005291,0.2059032107320684,-0.09260012649566636,negligible,anomaly_direction,normal,1.0,0.6515783259720542,False,False,False
loss_value,wilcoxon,378,378,378,593.6507936507936,691.2698412698413,-97.6190476190477,-443.66402116402116,231.21693121693121,0.8849343927454888,-0.039352827927305885,negligible,anomaly_direction,normal,1.0,1.0,False,False,False
critical_miss_rate,wilcoxon,405,423,393,0.0024691358024691358,0.0,0.0024691358024691358,0.0,0.007633587786259542,0.31731050786291415,0.07105126744850075,negligible,difficulty_failure,hit_day,1.0,0.6515783259720542,False,False,False
hit_at_2,mannwhitneyu,405,423,393,1.0,1.0,0.0,0.0,0.0,1.0,,na,difficulty_failure,hit_day,1.0,1.0,False,False,False
loss_value,wilcoxon,405,423,393,463.7037037037037,620.3309692671395,-156.6272655634358,-580.1590330788805,44.53562340966912,0.6312929982833435,-0.06586112408494826,negligible,difficulty_failure,hit_day,1.0,0.9090619175280146,False,False,False
critical_miss_rate,mannwhitneyu,30,12,0,0.3333333333333333,0.3333333333333333,0.0,-0.3166666666666667,0.30000000000000004,1.0,0.0,negligible,difficulty_failure,miss_day,1.0,1.0,False,False,False
hit_at_2,mannwhitneyu,30,12,0,0.6666666666666666,0.6666666666666666,0.0,-0.30000000000000004,0.31666666666666665,1.0,0.0,negligible,difficulty_failure,miss_day,1.0,1.0,False,False,False
loss_value,mannwhitneyu,30,12,0,2426.6666666666665,5200.0,-2773.3333333333335,-7763.333333333333,1428.3749999999993,0.4133506967563706,-0.50983952741417,medium,difficulty_failure,miss_day,1.0,0.769573702383281,False,False,False
critical_miss_rate,wilcoxon,107,107,50,0.102803738317757,0.028037383177570093,0.07476635514018691,0.0,0.24,0.057779571123597245,0.3044549082671374,small,pred_span_quartile,Q1,1.0,0.6515783259720542,False,False,False
hit_at_2,wilcoxon,107,107,50,0.9065420560747663,0.9719626168224299,-0.06542056074766356,-0.24,0.0,0.057779571123597245,-0.2751883657099268,small,pred_span_quartile,Q1,1.0,0.6515783259720542,False,False,False
loss_value,wilcoxon,107,107,50,1045.7943925233644,2425.233644859813,-1379.4392523364486,-2226.0,648.0499999999993,0.8007889258613926,-0.3167267246400508,small,pred_span_quartile,Q1,1.0,1.0,False,False,False
critical_miss_rate,mannwhitneyu,109,109,35,0.0,0.0,0.0,0.0,0.0,1.0,,na,pred_span_quartile,Q2,1.0,1.0,False,False,False
hit_at_2,mannwhitneyu,109,109,35,1.0,1.0,0.0,0.0,0.0,1.0,,na,pred_span_quartile,Q2,1.0,1.0,False,False,False
loss_value,wilcoxon,109,109,35,834.8623853211009,444.0366972477064,390.8256880733945,-1511.4999999999998,942.8571428571429,0.16964628276286098,0.16572933817810512,negligible,pred_span_quartile,Q2,1.0,0.6515783259720542,False,False,False
critical_miss_rate,mannwhitneyu,109,109,27,0.0,0.009174311926605505,-0.009174311926605505,-0.027522935779816515,0.0,0.32177070357616433,-0.13545709229571926,negligible,pred_span_quartile,Q3,1.0,0.6515783259720542,False,False,False
hit_at_2,mannwhitneyu,109,109,27,1.0,0.9908256880733946,0.00917431192660545,0.0,0.02752293577981646,0.32177070357616433,0.13545709229571848,negligible,pred_span_quartile,Q3,1.0,0.6515783259720542,False,False,False
loss_value,wilcoxon,109,109,27,501.8348623853211,153.21100917431193,348.6238532110092,0.0,1462.962962962963,0.17971249487899976,0.22799029086021547,small,pred_span_quartile,Q3,1.0,0.6515783259720542,False,False,False
critical_miss_rate,mannwhitneyu,110,110,52,0.0,0.0,0.0,0.0,0.0,1.0,,na,pred_span_quartile,Q4,1.0,1.0,False,False,False
hit_at_2,mannwhitneyu,110,110,52,1.0,1.0,0.0,0.0,0.0,1.0,,na,pred_span_quartile,Q4,1.0,1.0,False,False,False
loss_value,mannwhitneyu,110,110,52,27.272727272727273,1.8181818181818181,25.454545454545457,-3.6363636363636362,70.0,0.5583721048769623,0.17642903046720793,negligible,pred_span_quartile,Q4,1.0,0.8455542924761597,False,False,False
critical_miss_rate,wilcoxon,126,126,126,0.015873015873015872,0.0,0.015873015873015872,0.0,0.03968253968253968,0.15729920705028502,0.17889116280878825,negligible,weekday,fri_sat,1.0,0.6515783259720542,False,False,False
hit_at_2,wilcoxon,126,126,126,0.9920634920634921,1.0,-0.007936507936507908,-0.023809523809523808,0.0,0.31731050786291415,-0.12598815766974195,negligible,weekday,fri_sat,1.0,0.6515783259720542,False,False,False
loss_value,wilcoxon,126,126,126,450.7936507936508,435.7142857142857,15.079365079365061,-389.6825396825397,388.9087301587299,0.44891799305691393,0.009326575730554232,negligible,weekday,fri_sat,1.0,0.769573702383281,False,False,False
critical_miss_rate,wilcoxon,186,186,186,0.026881720430107527,0.005376344086021506,0.021505376344086023,0.0,0.04838709677419355,0.10247043485974941,0.17087995944695758,negligible,weekday,mon_thu,1.0,0.6515783259720542,False,False,False
hit_at_2,wilcoxon,186,186,186,0.9731182795698925,0.9946236559139785,-0.021505376344086002,-0.04838709677419355,0.0,0.10247043485974941,-0.1708799594469574,negligible,weekday,mon_thu,1.0,0.6515783259720542,False,False,False
loss_value,wilcoxon,186,186,186,633.3333333333334,765.5913978494624,-132.25806451612902,-723.1182795698925,363.44086021505376,0.919692464932614,-0.04761044478055073,negligible,weekday,mon_thu,1.0,1.0,False,False,False
critical_miss_rate,wilcoxon,63,63,63,0.015873015873015872,0.031746031746031744,-0.015873015873015872,-0.06349206349206349,0.031746031746031744,0.5637028616507731,-0.10342645907195543,negligible,weekday,sunday,1.0,0.8455542924761597,False,False,False
hit_at_2,wilcoxon,63,63,63,0.9841269841269841,0.9682539682539683,0.015873015873015817,-0.031746031746031744,0.06349206349206349,0.5637028616507731,0.10342645907195507,negligible,weekday,sunday,1.0,0.8455542924761597,False,False,False
loss_value,wilcoxon,63,63,63,744.4444444444445,749.2063492063492,-4.761904761904702,-1014.2857142857143,1004.8015873015868,0.3257891629860271,-0.001618392455191497,negligible,weekday,sunday,1.0,0.6515783259720542,False,False,False
critical_miss_rate,wilcoxon,60,60,60,0.05,0.016666666666666666,0.03333333333333334,-0.03333333333333333,0.1,0.31731050786291415,0.18494025670665828,negligible,weekday,wednesday,1.0,0.6515783259720542,False,False,False
hit_at_2,wilcoxon,60,60,60,0.95,0.9833333333333333,-0.033333333333333326,-0.1,0.03333333333333333,0.31731050786291415,-0.18494025670665817,negligible,weekday,wednesday,1.0,0.6515783259720542,False,False,False
loss_value,wilcoxon,60,60,60,651.6666666666666,1338.3333333333333,-686.6666666666666,-2045.0416666666667,425.0,0.44086703541808714,-0.18721566521778357,negligible,weekday,wednesday,1.0,0.769573702383281,False,False,False
