condition,difficulty,n_pairs,n_days,hit_at_2_mean,hit_at_3_mean,loss_mean,loss_p50,loss_p75,loss_p95,rank2_rescue_rate,rank3_rescue_rate,critical_miss_rate
anomaly_direction,anomaly,57,19,0.9473684210526315,0.9473684210526315,635.0877192982456,0.0,0.0,4939.999999999997,0.625,0.0,0.05263157894736842
anomaly_direction,normal,378,126,0.9814814814814815,0.9867724867724867,593.6507936507936,0.0,0.0,3329.9999999999955,0.6190476190476191,0.0,0.021164021164021163
difficulty_failure,hit_day,405,135,1.0,1.0,463.7037037037037,0.0,0.0,2800.0,0.9444444444444444,0.0,0.0024691358024691358
difficulty_failure,miss_day,30,10,0.6666666666666666,0.7333333333333333,2426.6666666666665,0.0,2825.0,10500.0,0.09090909090909091,0.0,0.3333333333333333
pred_span_quartile,Q1,107,84,0.9065420560747663,0.9252336448598131,1045.7943925233644,0.0,800.0,8039.999999999986,0.5217391304347826,0.0,0.102803738317757
pred_span_quartile,Q2,109,84,1.0,1.0,834.8623853211009,0.0,0.0,4379.999999999998,1.0,,0.0
pred_span_quartile,Q3,109,80,1.0,1.0,501.8348623853211,0.0,0.0,2439.999999999995,1.0,,0.0
pred_span_quartile,Q4,110,84,1.0,1.0,27.272727272727273,0.0,0.0,0.0,,,0.0
weekday,fri_sat,126,42,0.9920634920634921,0.9920634920634921,450.7936507936508,0.0,0.0,2750.0,0.7142857142857143,0.0,0.015873015873015872
weekday,mon_thu,186,62,0.9731182795698925,0.9731182795698925,633.3333333333334,0.0,0.0,4150.0,0.5833333333333334,0.0,0.026881720430107527
weekday,sunday,63,21,0.9841269841269841,0.9841269841269841,744.4444444444445,0.0,0.0,2790.0,0.8333333333333334,0.0,0.015873015873015872
weekday,wednesday,60,20,0.95,0.9833333333333333,651.6666666666666,0.0,0.0,3739.9999999999977,0.25,0.0,0.05
