index,segment,avg_diff,avg_diff_other,win_rate,payout_rate,avg_diff_vs_other,hit@10,lift@10,hit@20,lift@20,hit@50,lift@50,test_date,variant,window,event_type
4,3F_R_A,522.0,151.50602409638554,60.0,100.99799828480907,370.49397590361446,0.0,0.0,0.0,0.0,1.0,0.2856,2025-10-07,v8_dynamic,90,event
5,3F_R_N,-206.0,206.32530120481928,30.0,98.84449435373,-412.3253012048193,2.0,2.8560000000000003,3.0,2.1420000000000003,5.0,1.428,2025-10-07,v8_dynamic,90,event
0,2F_L_N,-406.0,175.75301204819277,24.0,91.36784415137942,-581.7530120481928,0.0,0.0,1.0,0.7140000000000001,3.0,0.8568,2025-10-08,v6a_hit_an,90,non_event
1,2F_R_N,430.0,112.8012048192771,38.0,107.3149701346207,317.19879518072287,2.0,2.8560000000000003,2.0,1.4280000000000002,7.0,1.9992,2025-10-08,v6a_hit_an,90,non_event
2,3F_L_A,92.0,138.25301204819277,36.0,96.81038621539442,-46.25301204819277,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-08,v6a_hit_an,90,non_event
3,3F_L_N,-610.0,191.1144578313253,30.0,95.10817051300593,-801.1144578313254,0.0,0.0,1.0,0.7140000000000001,1.0,0.2856,2025-10-08,v6a_hit_an,90,non_event
4,3F_R_A,644.0,96.6867469879518,48.0,100.45789599495772,547.3132530120482,1.0,1.4280000000000002,1.0,0.7140000000000001,4.0,1.1424,2025-10-08,v6a_hit_an,90,non_event
5,3F_R_N,238.0,127.25903614457832,36.0,100.97538181971223,110.74096385542168,1.0,1.4280000000000002,2.0,1.4280000000000002,5.0,1.428,2025-10-08,v6a_hit_an,90,non_event
0,2F_L_N,-516.0,184.03614457831324,24.0,91.6618580751363,-700.0361445783133,0.0,0.0,0.0,0.0,2.0,0.5712,2025-10-08,v8_dynamic,90,non_event
1,2F_R_N,560.0,103.01204819277109,44.0,108.21577782423299,456.9879518072289,2.0,2.8560000000000003,2.0,1.4280000000000002,7.0,1.9992,2025-10-08,v8_dynamic,90,non_event
2,3F_L_A,126.0,135.69277108433735,36.0,96.86322651985502,-9.692771084337352,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-08,v8_dynamic,90,non_event
3,3F_L_N,-610.0,191.1144578313253,30.0,95.10817051300593,-801.1144578313254,0.0,0.0,1.0,0.7140000000000001,1.0,0.2856,2025-10-08,v8_dynamic,90,non_event
4,3F_R_A,704.0,92.16867469879519,50.0,100.53401714464684,611.8313253012049,1.0,1.4280000000000002,1.0,0.7140000000000001,4.0,1.1424,2025-10-08,v8_dynamic,90,non_event
5,3F_R_N,238.0,127.25903614457832,36.0,100.97538181971223,110.74096385542168,1.0,1.4280000000000002,2.0,1.4280000000000002,5.0,1.428,2025-10-08,v8_dynamic,90,non_event
0,2F_L_N,264.0,206.6265060240964,38.0,103.21092901869352,57.373493975903614,2.0,2.8560000000000003,2.0,1.4280000000000002,5.0,1.428,2025-10-09,v6a_hit_an,90,non_event
1,2F_R_N,268.0,206.32530120481928,44.0,98.97274812089769,61.67469879518072,1.0,1.4280000000000002,1.0,0.7140000000000001,5.0,1.428,2025-10-09,v6a_hit_an,90,non_event
2,3F_L_A,72.0,221.0843373493976,38.0,96.8401086987647,-149.0843373493976,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-09,v6a_hit_an,90,non_event
3,3F_L_N,44.0,223.19277108433735,22.0,92.9503567377748,-179.19277108433735,1.0,1.4280000000000002,1.0,0.7140000000000001,5.0,1.428,2025-10-09,v6a_hit_an,90,non_event
4,3F_R_A,222.0,209.789156626506,46.0,97.44249871872006,12.210843373493987,0.0,0.0,0.0,0.0,1.0,0.2856,2025-10-09,v6a_hit_an,90,non_event
5,3F_R_N,872.0,160.84337349397592,32.0,98.82738796819274,711.156626506024,3.0,4.284000000000001,6.0,4.284000000000001,7.0,1.9992,2025-10-09,v6a_hit_an,90,non_event
0,2F_L_N,-64.0,231.32530120481928,34.0,96.6564703765887,-295.3253012048193,0.0,0.0,0.0,0.0,3.0,0.8568,2025-10-09,v8_dynamic,90,non_event
1,2F_R_N,190.0,212.1987951807229,42.0,98.87309695267099,-22.198795180722897,1.0,1.4280000000000002,1.0,0.7140000000000001,5.0,1.428,2025-10-09,v8_dynamic,90,non_event
2,3F_L_A,2.0,226.35542168674698,34.0,95.026762839249,-224.35542168674698,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-09,v8_dynamic,90,non_event
3,3F_L_N,90.0,219.7289156626506,28.000000000000004,101.3803628707943,-129.7289156626506,1.0,1.4280000000000002,1.0,0.7140000000000001,4.0,1.1424,2025-10-09,v8_dynamic,90,non_event
4,3F_R_A,208.0,210.84337349397592,44.0,96.81679255533076,-2.8433734939759177,0.0,0.0,0.0,0.0,1.0,0.2856,2025-10-09,v8_dynamic,90,non_event
5,3F_R_N,1054.0,147.13855421686748,34.0,100.47443126727376,906.8614457831325,3.0,4.284000000000001,7.0,4.998,8.0,2.2848,2025-10-09,v8_dynamic,90,non_event
0,2F_L_N,124.0,210.69277108433735,34.0,99.99372801206475,-86.69277108433735,0.0,0.0,0.0,0.0,3.0,0.8568,2025-10-10,v6a_hit_an,90,non_event
1,2F_R_N,-290.0,241.86746987951807,32.0,97.29635491935387,-531.867469879518,0.0,0.0,0.0,0.0,1.0,0.2856,2025-10-10,v6a_hit_an,90,non_event
2,3F_L_A,264.0,200.15060240963857,46.0,98.40509530873574,63.849397590361434,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-10,v6a_hit_an,90,non_event
3,3F_L_N,762.0,162.65060240963857,40.0,99.9679854581545,599.3493975903614,1.0,1.4280000000000002,3.0,2.1420000000000003,8.0,2.2848,2025-10-10,v6a_hit_an,90,non_event
4,3F_R_A,196.0,205.2710843373494,42.0,97.16106106778489,-9.271084337349407,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-10,v6a_hit_an,90,non_event
5,3F_R_N,1594.0,100.0,48.0,108.900487817031,1494.0,5.0,7.140000000000001,6.0,4.284000000000001,11.0,3.1416,2025-10-10,v6a_hit_an,90,non_event
0,2F_L_N,42.0,216.86746987951807,34.0,99.20950451940564,-174.86746987951807,0.0,0.0,0.0,0.0,3.0,0.8568,2025-10-10,v8_dynamic,90,non_event
1,2F_R_N,-290.0,241.86746987951807,32.0,97.29635491935387,-531.867469879518,0.0,0.0,0.0,0.0,1.0,0.2856,2025-10-10,v8_dynamic,90,non_event
2,3F_L_A,226.0,203.0120481927711,44.0,98.11003043057454,22.98795180722891,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-10,v8_dynamic,90,non_event
3,3F_L_N,738.0,164.4578313253012,40.0,99.6341590704514,573.5421686746988,1.0,1.4280000000000002,3.0,2.1420000000000003,8.0,2.2848,2025-10-10,v8_dynamic,90,non_event
4,3F_R_A,286.0,198.49397590361446,44.0,97.83687686887416,87.50602409638554,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-10,v8_dynamic,90,non_event
5,3F_R_N,1594.0,100.0,48.0,108.90048781703103,1494.0,5.0,7.140000000000001,6.0,4.284000000000001,11.0,3.1416,2025-10-10,v8_dynamic,90,non_event
0,2F_L_N,-370.0,-172.74096385542168,30.0,93.55429872052201,-197.25903614457832,1.0,1.4280000000000002,1.0,0.7140000000000001,4.0,1.1424,2025-10-11,v6a_hit_an,90,event
1,2F_R_N,-70.0,-195.33132530120483,52.0,97.90918425814492,125.33132530120483,0.0,0.0,1.0,0.7140000000000001,4.0,1.1424,2025-10-11,v6a_hit_an,90,event
2,3F_L_A,-212.0,-184.63855421686748,32.0,96.07649369908681,-27.361445783132524,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-11,v6a_hit_an,90,event
3,3F_L_N,-174.0,-187.5,42.0,98.02500403609739,13.5,2.0,2.8560000000000003,2.0,1.4280000000000002,4.0,1.1424,2025-10-11,v6a_hit_an,90,event
4,3F_R_A,-476.0,-164.75903614457832,22.0,95.46503435208786,-311.2409638554217,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-11,v6a_hit_an,90,event
5,3F_R_N,170.0,-213.40361445783134,42.0,120.47591722121545,383.40361445783134,2.0,2.8560000000000003,5.0,3.5700000000000003,9.0,2.5704,2025-10-11,v6a_hit_an,90,event
0,2F_L_N,-588.0,-156.32530120481928,28.000000000000004,92.18665176540398,-431.6746987951807,0.0,0.0,0.0,0.0,3.0,0.8568,2025-10-11,v8_dynamic,90,event
1,2F_R_N,-70.0,-195.33132530120483,52.0,97.9091842581449,125.33132530120483,0.0,0.0,1.0,0.7140000000000001,4.0,1.1424,2025-10-11,v8_dynamic,90,event
2,3F_L_A,-224.0,-183.73493975903614,30.0,95.98488918759202,-40.26506024096386,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-11,v8_dynamic,90,event
3,3F_L_N,-436.0,-167.7710843373494,40.0,96.0133820096905,-268.2289156626506,1.0,1.4280000000000002,1.0,0.7140000000000001,3.0,0.8568,2025-10-11,v8_dynamic,90,event
4,3F_R_A,-454.0,-166.4156626506024,22.0,95.76076505174889,-287.58433734939763,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-11,v8_dynamic,90,event
5,3F_R_N,184.0,-214.4578313253012,42.0,120.2773474792853,398.4578313253012,2.0,2.8560000000000003,5.0,3.5700000000000003,9.0,2.5704,2025-10-11,v8_dynamic,90,event
0,2F_L_N,974.0,292.62048192771084,42.0,111.09849790371236,681.3795180722891,1.0,1.4280000000000002,4.0,2.8560000000000003,9.0,2.5704,2025-10-13,v6a_hit_an,90,non_event
1,2F_R_N,36.0,363.2530120481928,42.0,100.27835194622486,-327.2530120481928,0.0,0.0,0.0,0.0,3.0,0.8568,2025-10-13,v6a_hit_an,90,non_event
2,3F_L_A,294.0,343.82530120481925,52.0,98.81561378258272,-49.825301204819255,0.0,0.0,0.0,0.0,1.0,0.2856,2025-10-13,v6a_hit_an,90,non_event
3,3F_L_N,854.0,301.6566265060241,54.0,109.15095464056236,552.3433734939758,2.0,2.8560000000000003,3.0,2.1420000000000003,5.0,1.428,2025-10-13,v6a_hit_an,90,non_event
4,3F_R_A,630.0,318.5240963855422,50.0,100.75102954177129,311.4759036144578,0.0,0.0,0.0,0.0,1.0,0.2856,2025-10-13,v6a_hit_an,90,non_event
5,3F_R_N,134.0,355.8734939759036,44.0,100.75516265090802,-221.8734939759036,1.0,1.4280000000000002,2.0,1.4280000000000002,4.0,1.1424,2025-10-13,v6a_hit_an,90,non_event
0,2F_L_N,532.0,325.90361445783134,40.0,106.35276866668858,206.09638554216866,1.0,1.4280000000000002,2.0,1.4280000000000002,7.0,1.9992,2025-10-13,v8_dynamic,90,non_event
1,2F_R_N,36.0,363.2530120481928,42.0,100.27835194622489,-327.2530120481928,0.0,0.0,0.0,0.0,3.0,0.8568,2025-10-13,v8_dynamic,90,non_event
2,3F_L_A,270.0,345.63253012048193,52.0,98.72223142380295,-75.63253012048193,0.0,0.0,0.0,0.0,1.0,0.2856,2025-10-13,v8_dynamic,90,non_event
3,3F_L_N,514.0,327.2590361445783,52.0,107.79060220135503,186.74096385542168,2.0,2.8560000000000003,3.0,2.1420000000000003,3.0,0.8568,2025-10-13,v8_dynamic,90,non_event
4,3F_R_A,600.0,320.7831325301205,48.0,100.52585235286122,279.2168674698795,0.0,0.0,0.0,0.0,1.0,0.2856,2025-10-13,v8_dynamic,90,non_event
5,3F_R_N,120.0,356.9277108433735,44.0,100.91052769027515,-236.92771084337352,1.0,1.4280000000000002,2.0,1.4280000000000002,4.0,1.1424,2025-10-13,v8_dynamic,90,non_event
0,2F_L_N,66.0,252.56024096385542,38.0,96.63533504264502,-186.56024096385542,0.0,0.0,2.0,1.4280000000000002,3.0,0.8568,2025-10-14,v6a_hit_an,90,non_event
1,2F_R_N,112.0,249.09638554216866,34.0,101.18426516355694,-137.09638554216866,0.0,0.0,0.0,0.0,4.0,1.1424,2025-10-14,v6a_hit_an,90,non_event
2,3F_L_A,382.0,228.76506024096386,48.0,97.58389819754073,153.23493975903614,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-14,v6a_hit_an,90,non_event
3,3F_L_N,360.0,230.42168674698794,42.0,104.58703208864297,129.57831325301206,3.0,4.284000000000001,3.0,2.1420000000000003,4.0,1.1424,2025-10-14,v6a_hit_an,90,non_event
4,3F_R_A,168.0,244.87951807228916,44.0,95.98410640736891,-76.87951807228916,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-14,v6a_hit_an,90,non_event
5,3F_R_N,918.0,188.40361445783134,48.0,106.80246585241699,729.5963855421687,3.0,4.284000000000001,5.0,3.5700000000000003,8.0,2.2848,2025-10-14,v6a_hit_an,90,non_event
0,2F_L_N,108.0,249.3975903614458,40.0,97.85863039412874,-141.3975903614458,0.0,0.0,2.0,1.4280000000000002,3.0,0.8568,2025-10-14,v8_dynamic,90,non_event
1,2F_R_N,60.0,253.0120481927711,36.0,101.54704738105568,-193.0120481927711,0.0,0.0,0.0,0.0,4.0,1.1424,2025-10-14,v8_dynamic,90,non_event
2,3F_L_A,422.0,225.75301204819277,50.0,98.05901284215165,196.24698795180723,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-14,v8_dynamic,90,non_event
3,3F_L_N,346.0,231.47590361445782,40.0,103.70754923082899,114.52409638554218,3.0,4.284000000000001,3.0,2.1420000000000003,4.0,1.1424,2025-10-14,v8_dynamic,90,non_event
4,3F_R_A,136.0,247.289156626506,44.0,95.77383145184136,-111.28915662650601,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-14,v8_dynamic,90,non_event
5,3F_R_N,918.0,188.40361445783134,48.0,106.80246585241699,729.5963855421687,3.0,4.284000000000001,5.0,3.5700000000000003,8.0,2.2848,2025-10-14,v8_dynamic,90,non_event
0,2F_L_N,-40.0,105.12048192771084,36.0,98.88096899859444,-145.12048192771084,0.0,0.0,1.0,0.7140000000000001,4.0,1.1424,2025-10-15,v6a_hit_an,90,non_event
1,2F_R_N,90.0,95.33132530120481,32.0,100.34763658481015,-5.331325301204814,1.0,1.4280000000000002,1.0,0.7140000000000001,5.0,1.428,2025-10-15,v6a_hit_an,90,non_event
2,3F_L_A,144.0,91.26506024096386,38.0,97.41319934917635,52.73493975903614,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-15,v6a_hit_an,90,non_event
3,3F_L_N,16.0,100.90361445783132,28.000000000000004,95.12513363555128,-84.90361445783132,0.0,0.0,2.0,1.4280000000000002,4.0,1.1424,2025-10-15,v6a_hit_an,90,non_event
4,3F_R_A,80.0,96.08433734939759,38.0,94.52353596712072,-16.084337349397586,0.0,0.0,0.0,0.0,1.0,0.2856,2025-10-15,v6a_hit_an,90,non_event
5,3F_R_N,-856.0,166.56626506024097,28.000000000000004,92.67434654760436,-1022.566265060241,1.0,1.4280000000000002,1.0,0.7140000000000001,3.0,0.8568,2025-10-15,v6a_hit_an,90,non_event
0,2F_L_N,-40.0,105.12048192771084,36.0,98.88096899859445,-145.12048192771084,0.0,0.0,1.0,0.7140000000000001,4.0,1.1424,2025-10-15,v8_dynamic,90,non_event
1,2F_R_N,76.0,96.3855421686747,34.0,100.1294897809553,-20.385542168674704,1.0,1.4280000000000002,1.0,0.7140000000000001,5.0,1.428,2025-10-15,v8_dynamic,90,non_event
2,3F_L_A,138.0,91.71686746987952,38.0,97.17534660550899,46.28313253012048,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-15,v8_dynamic,90,non_event
3,3F_L_N,14.0,101.05421686746988,28.000000000000004,95.6840042798608,-87.05421686746988,0.0,0.0,2.0,1.4280000000000002,4.0,1.1424,2025-10-15,v8_dynamic,90,non_event
4,3F_R_A,86.0,95.63253012048193,38.0,94.69705685689013,-9.632530120481931,0.0,0.0,0.0,0.0,1.0,0.2856,2025-10-15,v8_dynamic,90,non_event
5,3F_R_N,-856.0,166.56626506024097,28.000000000000004,92.67434654760436,-1022.566265060241,1.0,1.4280000000000002,1.0,0.7140000000000001,3.0,0.8568,2025-10-15,v8_dynamic,90,non_event
0,2F_L_N,720.0,143.0722891566265,44.0,103.94761165264937,576.9277108433735,1.0,1.4280000000000002,1.0,0.7140000000000001,7.0,1.9992,2025-10-16,v6a_hit_an,90,non_event
1,2F_R_N,260.0,177.710843373494,42.0,99.37711242019833,82.28915662650601,0.0,0.0,2.0,1.4280000000000002,3.0,0.8568,2025-10-16,v6a_hit_an,90,non_event
2,3F_L_A,20.0,195.78313253012047,34.0,95.60638759636149,-175.78313253012047,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-16,v6a_hit_an,90,non_event
3,3F_L_N,-316.0,221.0843373493976,28.000000000000004,88.48867613999529,-537.0843373493976,0.0,0.0,1.0,0.7140000000000001,1.0,0.2856,2025-10-16,v6a_hit_an,90,non_event
4,3F_R_A,-84.0,203.6144578313253,26.0,95.71726460108115,-287.6144578313253,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-16,v6a_hit_an,90,non_event
5,3F_R_N,596.0,152.40963855421685,38.0,109.6351279713687,443.5903614457832,2.0,2.8560000000000003,4.0,2.8560000000000003,9.0,2.5704,2025-10-16,v6a_hit_an,90,non_event
0,2F_L_N,882.0,130.8734939759036,46.0,106.31000267732587,751.1265060240964,1.0,1.4280000000000002,2.0,1.4280000000000002,8.0,2.2848,2025-10-16,v8_dynamic,90,non_event
1,2F_R_N,126.0,187.8012048192771,38.0,98.42246030109474,-61.8012048192771,0.0,0.0,2.0,1.4280000000000002,3.0,0.8568,2025-10-16,v8_dynamic,90,non_event
2,3F_L_A,20.0,195.78313253012047,34.0,95.60638759636149,-175.78313253012047,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-16,v8_dynamic,90,non_event
3,3F_L_N,-396.0,227.10843373493975,26.0,87.52829509466991,-623.1084337349398,0.0,0.0,1.0,0.7140000000000001,1.0,0.2856,2025-10-16,v8_dynamic,90,non_event
4,3F_R_A,-20.0,198.79518072289156,28.000000000000004,95.58230075785617,-218.79518072289156,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-16,v8_dynamic,90,non_event
5,3F_R_N,784.0,138.25301204819277,38.0,106.92071652148626,645.7469879518072,3.0,4.284000000000001,5.0,3.5700000000000003,11.0,3.1416,2025-10-16,v8_dynamic,90,non_event
0,2F_L_N,340.0,83.8855421686747,42.0,102.9819469783957,256.1144578313253,1.0,1.4280000000000002,2.0,1.4280000000000002,5.0,1.428,2025-10-17,v6a_hit_an,90,event
1,2F_R_N,368.0,81.77710843373494,44.0,100.44709958774746,286.22289156626505,1.0,1.4280000000000002,2.0,1.4280000000000002,3.0,0.8568,2025-10-17,v6a_hit_an,90,event
2,3F_L_A,56.0,105.2710843373494,42.0,98.19095151892886,-49.27108433734939,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17,v6a_hit_an,90,event
3,3F_L_N,-386.0,138.55421686746988,36.0,96.93748067110808,-524.5542168674699,1.0,1.4280000000000002,1.0,0.7140000000000001,2.0,0.5712,2025-10-17,v6a_hit_an,90,event
4,3F_R_A,-128.0,119.12650602409639,34.0,97.06222812727283,-247.1265060240964,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17,v6a_hit_an,90,event
5,3F_R_N,494.0,72.28915662650603,42.0,103.37642422407802,421.71084337349396,2.0,2.8560000000000003,3.0,2.1420000000000003,9.0,2.5704,2025-10-17,v6a_hit_an,90,event
0,2F_L_N,28.0,107.37951807228916,40.0,100.06047914066353,-79.37951807228916,0.0,0.0,1.0,0.7140000000000001,5.0,1.428,2025-10-17,v8_dynamic,90,event
1,2F_R_N,368.0,81.77710843373494,44.0,100.44709958774743,286.22289156626505,1.0,1.4280000000000002,2.0,1.4280000000000002,3.0,0.8568,2025-10-17,v8_dynamic,90,event
2,3F_L_A,56.0,105.2710843373494,42.0,98.19095151892887,-49.27108433734939,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17,v8_dynamic,90,event
3,3F_L_N,-178.0,122.89156626506023,38.0,97.87547558613726,-300.89156626506025,1.0,1.4280000000000002,1.0,0.7140000000000001,2.0,0.5712,2025-10-17,v8_dynamic,90,event
4,3F_R_A,-90.0,116.26506024096386,34.0,97.19941052195459,-206.26506024096386,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-17,v8_dynamic,90,event
5,3F_R_N,494.0,72.28915662650603,42.0,103.37642422407802,421.71084337349396,2.0,2.8560000000000003,3.0,2.1420000000000003,9.0,2.5704,2025-10-17,v8_dynamic,90,event
0,2F_L_N,-268.0,5.271084337349397,36.0,106.06449046612555,-273.2710843373494,1.0,1.4280000000000002,1.0,0.7140000000000001,2.0,0.5712,2025-10-18,v6a_hit_an,90,non_event
1,2F_R_N,-448.0,18.825301204819276,32.0,96.0552619289404,-466.82530120481925,0.0,0.0,0.0,0.0,4.0,1.1424,2025-10-18,v6a_hit_an,90,non_event
2,3F_L_A,114.0,-23.49397590361446,44.0,98.34167261845195,137.49397590361446,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-18,v6a_hit_an,90,non_event
3,3F_L_N,-346.0,11.144578313253012,34.0,104.06068839430034,-357.144578313253,0.0,0.0,3.0,2.1420000000000003,3.0,0.8568,2025-10-18,v6a_hit_an,90,non_event
4,3F_R_A,426.0,-46.98795180722892,54.0,99.69047076697261,472.9879518072289,0.0,0.0,0.0,0.0,1.0,0.2856,2025-10-18,v6a_hit_an,90,non_event
5,3F_R_N,-584.0,29.066265060240966,36.0,97.72494749122652,-613.066265060241,1.0,1.4280000000000002,3.0,2.1420000000000003,4.0,1.1424,2025-10-18,v6a_hit_an,90,non_event
0,2F_L_N,-364.0,12.5,36.0,105.00472774224804,-376.5,1.0,1.4280000000000002,1.0,0.7140000000000001,2.0,0.5712,2025-10-18,v8_dynamic,90,non_event
1,2F_R_N,-384.0,14.006024096385541,34.0,96.05264034090142,-398.00602409638554,0.0,0.0,0.0,0.0,4.0,1.1424,2025-10-18,v8_dynamic,90,non_event
2,3F_L_A,76.0,-20.632530120481928,42.0,98.74569183636655,96.63253012048193,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-18,v8_dynamic,90,non_event
3,3F_L_N,-236.0,2.86144578313253,36.0,104.90023860110612,-238.86144578313252,0.0,0.0,3.0,2.1420000000000003,3.0,0.8568,2025-10-18,v8_dynamic,90,non_event
4,3F_R_A,448.0,-48.644578313253014,60.0,100.02760567075235,496.644578313253,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-18,v8_dynamic,90,non_event
5,3F_R_N,-632.0,32.68072289156626,40.0,97.94160000204084,-664.6807228915662,1.0,1.4280000000000002,2.0,1.4280000000000002,4.0,1.1424,2025-10-18,v8_dynamic,90,non_event
0,2F_L_N,-372.0,202.40963855421685,38.0,94.77540738450926,-574.4096385542168,0.0,0.0,0.0,0.0,1.0,0.2856,2025-10-19,v6a_hit_an,90,non_event
1,2F_R_N,-94.0,181.47590361445782,36.0,99.20860925194029,-275.4759036144578,1.0,1.4280000000000002,1.0,0.7140000000000001,4.0,1.1424,2025-10-19,v6a_hit_an,90,non_event
2,3F_L_A,124.0,165.06024096385542,42.0,98.5805109707457,-41.06024096385542,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-19,v6a_hit_an,90,non_event
3,3F_L_N,242.0,156.17469879518072,46.0,101.09040614070072,85.82530120481928,1.0,1.4280000000000002,2.0,1.4280000000000002,6.0,1.7136,2025-10-19,v6a_hit_an,90,non_event
4,3F_R_A,312.0,150.90361445783134,46.0,99.62653698007885,161.09638554216866,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-19,v6a_hit_an,90,non_event
