date,machine_number,machine_name,last_digit,is_zorome,games_normalized,diff_coins_normalized,date_dt,floor,section,section_min,section_max,rank_from_min,rank_from_max,section_size,section_size_group,lr,kakuban_old,kakuban_new,seg,payout_rate,hit_104,kakuban_raw,kakuban_group_label,kakuban_group,kakuban_edge,hist_metric,hist_n,hist_diff,trail_7d_hit,trail_7d_diff,trail_14d_hit,trail_14d_diff,trail_diff_7d,debut_date,debut_days,pre_existing,debut_phase_label,debut_phase,debut_score,kakuban_score,trail_7d_score,trail_14d_score,momentum,momentum_score,kakuban_raw_rank_score,debut_rank_score,trail_rank_score,momentum_rank_score,target_date,section_rank,section_score,section_hist_coverage,section_selected
20260510,2139,痛いのは嫌なので防御力に極振りしたいと思います。,9,0,5602,100,2026-05-10,2F,2129-2142,2129,2142,11,4,14,medium,R,11,11,N,100.5950255861002,False,11,K10-14,5,0,0.3673469387755102,49,1044.8979591836735,0.5,2750.0,0.4166666666666667,2483.3333333333335,2750.0,2025-07-08,306,True,pre_existing,5,0.0,0.5384615384615384,0.5,0.4166666666666667,0.13265306122448978,0.796875,0.5357142857142857,0.5357142857142857,0.2857142857142857,0.2857142857142857,2026-05-10,5,0.39201130159596326,1.0,True
20260510,2140,痛いのは嫌なので防御力に極振りしたいと思います。,0,0,2802,-1900,2026-05-10,2F,2129-2142,2129,2142,12,3,14,medium,R,12,12,N,77.39709731144421,False,12,K10-14,5,0,0.3584905660377358,53,264.1509433962264,0.2857142857142857,-500.0,0.3076923076923077,-492.3076923076923,-500.0,2025-07-08,306,True,pre_existing,5,0.0,0.6923076923076923,0.2857142857142857,0.3076923076923077,-0.07277628032345013,0.375,0.39285714285714285,0.5357142857142857,0.7142857142857143,0.6428571428571429,2026-05-10,5,0.39201130159596326,1.0,True
20260510,2141,痛いのは嫌なので防御力に極振りしたいと思います。,1,0,4675,-4900,2026-05-10,2F,2129-2142,2129,2142,13,2,14,medium,R,13,13,N,65.06238859180036,False,13,K10-14,5,0,0.36,25,852.0,0.42857142857142855,1114.2857142857142,0.38461538461538464,761.5384615384615,1114.2857142857142,2025-07-08,306,True,pre_existing,5,0.0,0.8461538461538461,0.42857142857142855,0.38461538461538464,0.06857142857142856,0.65625,0.25,0.5357142857142857,0.39285714285714285,0.35714285714285715,2026-05-10,5,0.39201130159596326,1.0,True
20260510,2142,痛いのは嫌なので防御力に極振りしたいと思います。,2,0,5325,900,2026-05-10,2F,2129-2142,2129,2142,14,1,14,medium,R,14,14,N,105.63380281690141,True,14,K10-14,5,1,0.23214285714285715,56,-503.57142857142856,0.16666666666666666,-800.0,0.23076923076923078,-407.6923076923077,-800.0,2025-08-18,265,True,pre_existing,5,0.0,1.0,0.16666666666666666,0.23076923076923078,-0.0654761904761905,0.390625,0.10714285714285714,0.5357142857142857,0.9642857142857143,0.5714285714285714,2026-05-10,5,0.39201130159596326,1.0,True
20260510,2298,スーパーブラックジャック,8,0,5227,-1100,2026-05-10,2F,2298-2313,2298,2313,1,16,16,large,R,1,16,N,92.98514125374658,False,16,K15+,6,1,0.425531914893617,47,351.06382978723406,0.3333333333333333,-150.0,0.2727272727272727,-372.72727272727275,-150.0,2025-07-08,306,True,pre_existing,5,0.0,1.0,0.3333333333333333,0.2727272727272727,-0.09219858156028371,0.34375,0.10714285714285714,0.5357142857142857,0.6428571428571429,0.6428571428571429,2026-05-10,3,0.3975394111514551,1.0,True
20260510,2299,スーパーブラックジャック,9,1,5214,4600,2026-05-10,2F,2298-2313,2298,2313,2,15,16,large,R,2,15,N,129.4080040915484,True,15,K15+,6,0,0.4222222222222222,45,248.88888888888889,0.3333333333333333,-550.0,0.3076923076923077,-500.0,-550.0,2025-07-08,306,True,pre_existing,5,0.0,0.8666666666666667,0.3333333333333333,0.3076923076923077,-0.0888888888888889,0.359375,0.21428571428571427,0.5357142857142857,0.6428571428571429,0.5714285714285714,2026-05-10,3,0.3975394111514551,1.0,True
20260510,2300,スーパーブラックジャック,0,1,4322,200,2026-05-10,2F,2298-2313,2298,2313,3,14,16,large,R,3,14,N,101.54249575813668,False,14,K10-14,5,0,0.4583333333333333,48,102.08333333333333,0.3333333333333333,66.66666666666667,0.3333333333333333,-341.6666666666667,66.66666666666667,2025-07-08,306,True,pre_existing,5,0.0,0.7333333333333334,0.3333333333333333,0.3333333333333333,-0.125,0.28125,0.2857142857142857,0.5357142857142857,0.6428571428571429,0.7142857142857143,2026-05-10,3,0.3975394111514551,1.0,True
20260510,2301,スーパーブラックジャック,1,0,5577,-1100,2026-05-10,2F,2298-2313,2298,2313,4,13,16,large,R,4,13,N,93.42537804076265,False,13,K10-14,5,0,0.4583333333333333,48,1212.5,0.2857142857142857,-1128.5714285714287,0.2857142857142857,-21.428571428571427,-1128.5714285714287,2025-07-08,306,True,pre_existing,5,0.0,0.6,0.2857142857142857,0.2857142857142857,-0.17261904761904762,0.1484375,0.39285714285714285,0.5357142857142857,0.8214285714285714,0.9285714285714286,2026-05-10,3,0.3975394111514551,1.0,True
20260510,2302,スーパーブラックジャック,2,0,4820,-1700,2026-05-10,2F,2298-2313,2298,2313,5,12,16,large,R,5,12,N,88.24343015214384,False,12,K10-14,5,0,0.37254901960784315,51,631.3725490196078,0.5,1000.0,0.46153846153846156,1438.4615384615386,1000.0,2025-07-08,306,True,pre_existing,5,0.0,0.4666666666666667,0.5,0.46153846153846156,0.12745098039215685,0.78125,0.5357142857142857,0.5357142857142857,0.35714285714285715,0.35714285714285715,2026-05-10,3,0.3975394111514551,1.0,True
20260510,2303,スーパーブラックジャック,3,0,5159,3000,2026-05-10,2F,2298-2313,2298,2313,6,11,16,large,R,6,11,N,119.38360147315372,True,11,K10-14,5,0,0.48936170212765956,47,608.5106382978723,0.6666666666666666,1983.3333333333333,0.6666666666666666,1125.0,1983.3333333333333,2025-07-08,306,True,pre_existing,5,0.0,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.17730496453900707,0.875,0.6785714285714286,0.5357142857142857,0.14285714285714285,0.2857142857142857,2026-05-10,3,0.3975394111514551,1.0,True
20260510,2304,スーパーブラックジャック,4,0,4928,-2000,2026-05-10,2F,2298-2313,2298,2313,7,10,16,large,R,7,10,N,86.47186147186147,False,10,K10-14,5,0,0.3673469387755102,49,-55.10204081632653,0.5714285714285714,1828.5714285714287,0.42857142857142855,421.42857142857144,1828.5714285714287,2025-07-08,306,True,pre_existing,5,0.0,0.19999999999999996,0.5714285714285714,0.42857142857142855,0.20408163265306117,0.890625,0.8214285714285714,0.5357142857142857,0.25,0.21428571428571427,2026-05-10,3,0.3975394111514551,1.0,True
20260510,2305,スーパーブラックジャック,5,0,6221,-100,2026-05-10,2F,2298-2313,2298,2313,8,9,16,large,R,8,9,N,99.46418046401972,False,9,K5-9,4,0,0.46,50,882.0,0.8333333333333334,1650.0,0.6153846153846154,1576.923076923077,1650.0,2025-07-08,306,True,pre_existing,5,0.0,0.06666666666666665,0.8333333333333334,0.6153846153846154,0.37333333333333335,1.0,0.9642857142857143,0.5357142857142857,0.07142857142857142,0.07142857142857142,2026-05-10,3,0.3975394111514551,1.0,True
20260510,2306,戦国乙女4 戦乱に閃く炯眼の軍師,6,0,8058,-2200,2026-05-10,2F,2298-2313,2298,2313,9,8,16,large,L,9,8,N,90.89931331182261,False,8,K5-9,4,0,0.40384615384615385,52,348.0769230769231,0.42857142857142855,1142.857142857143,0.42857142857142855,1078.5714285714287,1142.857142857143,2025-07-08,306,True,pre_existing,5,0.0,0.06666666666666665,0.42857142857142855,0.42857142857142855,0.024725274725274693,0.578125,0.9642857142857143,0.5357142857142857,0.4642857142857143,0.5,2026-05-10,3,0.3975394111514551,1.0,True
20260510,2307,戦国乙女4 戦乱に閃く炯眼の軍師,7,0,7212,-1500,2026-05-10,2F,2298-2313,2298,2313,10,7,16,large,L,10,7,N,93.06711037160288,False,7,K5-9,4,0,0.4423076923076923,52,1173.076923076923,0.2857142857142857,371.42857142857144,0.35714285714285715,692.8571428571429,371.42857142857144,2025-07-08,306,True,pre_existing,5,0.0,0.19999999999999996,0.2857142857142857,0.35714285714285715,-0.1565934065934066,0.203125,0.8214285714285714,0.5357142857142857,0.8214285714285714,0.8571428571428571,2026-05-10,3,0.3975394111514551,1.0,True
20260510,2308,戦国乙女4 戦乱に閃く炯眼の軍師,8,0,3459,-2600,2026-05-10,2F,2298-2313,2298,2313,11,6,16,large,L,11,6,N,74.94458899489254,False,6,K5-9,4,0,0.2916666666666667,48,58.333333333333336,0.14285714285714285,-485.7142857142857,0.14285714285714285,-764.2857142857143,-485.7142857142857,2025-07-08,306,True,pre_existing,5,0.0,0.33333333333333337,0.14285714285714285,0.14285714285714285,-0.14880952380952384,0.25,0.6785714285714286,0.5357142857142857,0.9285714285714286,0.7857142857142857,2026-05-10,3,0.3975394111514551,1.0,True
20260510,2309,戦国乙女4 戦乱に閃く炯眼の軍師,9,0,5729,-3700,2026-05-10,2F,2298-2313,2298,2313,12,5,16,large,L,12,5,N,78.47210100657473,False,5,K5-9,4,0,0.2857142857142857,49,-30.612244897959183,0.0,-1483.3333333333333,0.0,-1230.7692307692307,-1483.3333333333333,2025-07-08,306,True,pre_existing,5,0.0,0.4666666666666667,0.0,0.0,-0.2857142857142857,0.046875,0.5357142857142857,0.5357142857142857,1.0,1.0,2026-05-10,3,0.3975394111514551,1.0,True
20260510,2310,戦国乙女4 戦乱に閃く炯眼の軍師,0,0,3710,-3200,2026-05-10,2F,2298-2313,2298,2313,13,4,16,large,L,13,4,N,71.24887690925426,False,4,K3-4,3,0,0.37254901960784315,51,511.7647058823529,0.42857142857142855,1500.0,0.35714285714285715,985.7142857142857,1500.0,2025-07-08,306,True,pre_existing,5,0.0,0.6,0.42857142857142855,0.35714285714285715,0.0560224089635854,0.625,0.39285714285714285,0.5357142857142857,0.4642857142857143,0.42857142857142855,2026-05-10,3,0.3975394111514551,1.0,True
20260510,2313,戦国乙女4 戦乱に閃く炯眼の軍師,3,0,7908,-3100,2026-05-10,2F,2298-2313,2298,2313,16,1,16,large,L,16,1,N,86.93306356432305,False,1,K1,1,1,0.3157894736842105,57,-331.57894736842104,0.5714285714285714,2485.714285714286,0.5,950.0,2485.714285714286,2025-07-08,306,True,pre_existing,5,0.0,1.0,0.5714285714285714,0.5,0.2556390977443609,0.921875,0.10714285714285714,0.5357142857142857,0.25,0.14285714285714285,2026-05-10,3,0.3975394111514551,1.0,True
20260510,3234,東京喰種,4,0,5829,200,2026-05-10,3F,3234-3249,3234,3249,1,16,16,large,L,1,1,N,101.14370675358838,False,1,K1,1,1,0.32142857142857145,56,-437.5,0.16666666666666666,-383.3333333333333,0.38461538461538464,-192.30769230769232,-383.3333333333333,2025-07-08,306,True,pre_existing,5,0.0,1.0,0.16666666666666666,0.38461538461538464,-0.1547619047619048,0.234375,0.09375,0.53125,0.875,0.75,2026-05-10,1,0.4222449984753031,1.0,True
20260510,3235,東京喰種,5,0,5019,-3100,2026-05-10,3F,3234-3249,3234,3249,2,15,16,large,L,2,2,N,79.41156936972837,False,2,K2,2,0,0.5555555555555556,54,770.3703703703703,0.5714285714285714,414.2857142857143,0.5714285714285714,1014.2857142857143,414.2857142857143,2025-07-08,306,True,pre_existing,5,0.0,0.8666666666666667,0.5714285714285714,0.5714285714285714,0.015873015873015817,0.546875,0.21875,0.53125,0.3125,0.5625,2026-05-10,1,0.4222449984753031,1.0,True
20260510,3236,東京喰種,6,0,3798,1200,2026-05-10,3F,3234-3249,3234,3249,3,14,16,large,L,3,3,N,110.5318588730911,True,3,K3-4,3,0,0.46,50,714.0,0.5714285714285714,328.57142857142856,0.5714285714285714,157.14285714285714,328.57142857142856,2025-07-08,306,True,pre_existing,5,0.0,0.7333333333333334,0.5714285714285714,0.5714285714285714,0.11142857142857138,0.75,0.34375,0.53125,0.3125,0.1875,2026-05-10,1,0.4222449984753031,1.0,True
20260510,3237,東京喰種,7,0,3686,-3000,2026-05-10,3F,3234-3249,3234,3249,4,13,16,large,L,4,4,N,72.87032013022247,False,4,K3-4,3,0,0.3958333333333333,48,393.75,0.2857142857142857,414.2857142857143,0.3076923076923077,730.7692307692307,414.2857142857143,2025-07-08,306,True,pre_existing,5,0.0,0.6,0.2857142857142857,0.3076923076923077,-0.11011904761904762,0.296875,0.46875,0.53125,0.71875,0.6875,2026-05-10,1,0.4222449984753031,1.0,True
20260510,3238,東京喰種,8,0,5604,-4900,2026-05-10,3F,3234-3249,3234,3249,5,12,16,large,L,5,5,N,70.85415179633596,False,5,K5-9,4,0,0.36538461538461536,52,-457.6923076923077,0.0,-3085.714285714286,0.23076923076923078,-1023.0769230769231,-3085.714285714286,2025-07-08,306,True,pre_existing,5,0.0,0.4666666666666667,0.0,0.23076923076923078,-0.36538461538461536,0.015625,0.59375,0.53125,1.0,1.0,2026-05-10,1,0.4222449984753031,1.0,True
20260510,3239,東京喰種,9,0,3780,1200,2026-05-10,3F,3234-3249,3234,3249,6,11,16,large,L,6,6,N,110.58201058201058,True,6,K5-9,4,0,0.3269230769230769,52,-151.92307692307693,0.2857142857142857,-528.5714285714286,0.42857142857142855,1007.1428571428571,-528.5714285714286,2025-07-08,306,True,pre_existing,5,0.0,0.33333333333333337,0.2857142857142857,0.42857142857142855,-0.04120879120879123,0.421875,0.71875,0.53125,0.71875,0.625,2026-05-10,1,0.4222449984753031,1.0,True
20260510,3240,東京喰種,0,0,6455,-3500,2026-05-10,3F,3234-3249,3234,3249,7,10,16,large,L,7,7,N,81.92615543506327,False,7,K5-9,4,0,0.43137254901960786,51,149.01960784313727,0.7142857142857143,2157.1428571428573,0.5,628.5714285714286,2157.1428571428573,2025-07-08,306,True,pre_existing,5,0.0,0.19999999999999996,0.7142857142857143,0.5,0.28291316526610644,0.96875,0.84375,0.53125,0.125,0.125,2026-05-10,1,0.4222449984753031,1.0,True
20260510,3241,東京喰種,1,0,5379,-2400,2026-05-10,3F,3234-3249,3234,3249,8,9,16,large,L,8,8,N,85.12734709053727,False,8,K5-9,4,0,0.5094339622641509,53,786.7924528301887,0.5714285714285714,871.4285714285714,0.42857142857142855,864.2857142857143,871.4285714285714,2025-07-08,306,True,pre_existing,5,0.0,0.06666666666666665,0.5714285714285714,0.42857142857142855,0.061994609164420456,0.640625,0.96875,0.53125,0.3125,0.4375,2026-05-10,1,0.4222449984753031,1.0,True
20260510,3242,東京喰種,2,0,4394,5800,2026-05-10,3F,3234-3249,3234,3249,9,8,16,large,R,9,9,N,143.99939311181916,True,9,K5-9,4,0,0.2653061224489796,49,-367.3469387755102,0.2857142857142857,571.4285714285714,0.38461538461538464,1038.4615384615386,571.4285714285714,2025-07-08,306,True,pre_existing,5,0.0,0.06666666666666665,0.2857142857142857,0.38461538461538464,0.02040816326530609,0.5625,0.96875,0.53125,0.71875,0.5,2026-05-10,1,0.4222449984753031,1.0,True
20260510,3243,東京喰種,3,0,4527,-2500,2026-05-10,3F,3234-3249,3234,3249,10,7,16,large,R,10,10,N,81.59192990206907,False,10,K10-14,5,0,0.46296296296296297,54,427.77777777777777,0.5714285714285714,1714.2857142857142,0.5714285714285714,1435.7142857142858,1714.2857142857142,2025-07-08,306,True,pre_existing,5,0.0,0.19999999999999996,0.5714285714285714,0.5714285714285714,0.10846560846560843,0.71875,0.84375,0.53125,0.3125,0.3125,2026-05-10,1,0.4222449984753031,1.0,True
20260510,3244,東京喰種,4,1,5544,-3600,2026-05-10,3F,3234-3249,3234,3249,11,6,16,large,R,11,11,N,78.35497835497836,False,11,K10-14,5,0,0.32,50,-74.0,0.42857142857142855,842.8571428571429,0.38461538461538464,69.23076923076923,842.8571428571429,2025-07-08,306,True,pre_existing,5,0.0,0.33333333333333337,0.42857142857142855,0.38461538461538464,0.10857142857142854,0.734375,0.71875,0.53125,0.5,0.25,2026-05-10,1,0.4222449984753031,1.0,True
20260510,3245,東京喰種,5,0,5610,-1800,2026-05-10,3F,3234-3249,3234,3249,12,5,16,large,R,12,12,N,89.3048128342246,False,12,K10-14,5,0,0.4909090909090909,55,1134.5454545454545,0.2857142857142857,1685.7142857142858,0.38461538461538464,1269.2307692307693,1685.7142857142858,2025-07-08,306,True,pre_existing,5,0.0,0.4666666666666667,0.2857142857142857,0.38461538461538464,-0.2051948051948052,0.09375,0.59375,0.53125,0.71875,0.9375,2026-05-10,1,0.4222449984753031,1.0,True
20260510,3246,東京喰種,6,0,5949,400,2026-05-10,3F,3234-3249,3234,3249,13,4,16,large,R,13,13,N,102.24127304308848,False,13,K10-14,5,0,0.4897959183673469,49,361.2244897959184,0.3333333333333333,-383.3333333333333,0.38461538461538464,153.84615384615384,-383.3333333333333,2025-07-08,306,True,pre_existing,5,0.0,0.6,0.3333333333333333,0.38461538461538464,-0.1564625850340136,0.21875,0.46875,0.53125,0.5625,0.8125,2026-05-10,1,0.4222449984753031,1.0,True
20260510,3247,東京喰種,7,0,4581,-1100,2026-05-10,3F,3234-3249,3234,3249,14,3,16,large,R,14,14,N,91.99592519828276,False,14,K10-14,5,0,0.49056603773584906,53,462.2641509433962,0.5714285714285714,1685.7142857142858,0.5714285714285714,1092.857142857143,1685.7142857142858,2025-07-08,306,True,pre_existing,5,0.0,0.7333333333333334,0.5714285714285714,0.5714285714285714,0.08086253369272234,0.6875,0.34375,0.53125,0.3125,0.375,2026-05-10,1,0.4222449984753031,1.0,True
20260510,3248,東京喰種,8,0,4948,2700,2026-05-10,3F,3234-3249,3234,3249,15,2,16,large,R,15,15,N,118.18916734033952,True,15,K15+,6,0,0.5490196078431373,51,1490.1960784313726,0.8333333333333334,2716.6666666666665,0.46153846153846156,546.1538461538462,2716.6666666666665,2025-07-08,306,True,pre_existing,5,0.0,0.8666666666666667,0.8333333333333334,0.46153846153846156,0.28431372549019607,0.984375,0.21875,0.53125,0.0625,0.0625,2026-05-10,1,0.4222449984753031,1.0,True
20260510,3249,東京喰種,9,0,4522,1000,2026-05-10,3F,3234-3249,3234,3249,16,1,16,large,R,16,16,N,107.37136960047178,True,16,K15+,6,1,0.32142857142857145,56,-800.0,0.14285714285714285,-1471.4285714285713,0.2857142857142857,-950.0,-1471.4285714285713,2025-07-08,306,True,pre_existing,5,0.0,1.0,0.14285714285714285,0.2857142857142857,-0.1785714285714286,0.125,0.09375,0.53125,0.9375,0.875,2026-05-10,1,0.4222449984753031,1.0,True
20260511,2023,モンキーターンV,3,0,4027,-1900,2026-05-11,2F,2023-2031,2023,2031,1,9,9,small,R,1,9,N,84.27282509726017,False,9,K5-9,4,1,0.3125,48,-306.25,0.2,-1040.0,0.4,1040.0,-1040.0,2025-07-08,307,True,pre_existing,5,0.0,1.0,0.2,0.4,-0.11249999999999999,0.23728813559322035,0.1875,0.5625,1.0,1.0,2026-05-11,3,0.4118824356434946,1.0,True
20260511,2024,モンキーターンV,4,0,5374,-2900,2026-05-11,2F,2023-2031,2023,2031,2,8,9,small,R,2,8,N,82.01215730058306,False,8,K5-9,4,0,0.4528301886792453,53,979.2452830188679,0.5714285714285714,1714.2857142857142,0.42857142857142855,1335.7142857142858,1714.2857142857142,2025-07-08,307,True,pre_existing,5,0.0,0.75,0.5714285714285714,0.42857142857142855,0.1185983827493261,0.8220338983050848,0.4375,0.5625,0.125,0.25,2026-05-11,3,0.4118824356434946,1.0,True
20260511,2025,モンキーターンV,5,0,5270,-600,2026-05-11,2F,2023-2031,2023,2031,3,7,9,small,R,3,7,N,96.20493358633776,False,7,K5-9,4,0,0.5116279069767442,43,1190.6976744186047,0.42857142857142855,785.7142857142857,0.5,1021.4285714285714,785.7142857142857,2025-07-08,307,True,pre_existing,5,0.0,0.5,0.42857142857142855,0.5,-0.08305647840531566,0.3389830508474576,0.6875,0.5625,0.4375,0.875,2026-05-11,3,0.4118824356434946,1.0,True
20260511,2027,モンキーターンV,7,0,5296,2500,2026-05-11,2F,2023-2031,2023,2031,5,5,9,small,L,5,5,N,115.73514602215509,True,5,K5-9,4,0,0.44680851063829785,47,772.3404255319149,0.4,1020.0,0.5,570.0,1020.0,2025-07-08,307,True,pre_existing,5,0.0,0.0,0.4,0.5,-0.04680851063829783,0.4406779661016949,1.0,0.5625,0.6875,0.625,2026-05-11,3,0.4118824356434946,1.0,True
20260511,2028,モンキーターンV,8,0,5102,800,2026-05-11,2F,2023-2031,2023,2031,6,4,9,small,L,6,4,N,105.22670848033451,True,4,K3-4,3,0,0.3125,48,458.3333333333333,0.2857142857142857,500.0,0.21428571428571427,-307.14285714285717,500.0,2025-07-08,307,True,pre_existing,5,0.0,0.25,0.2857142857142857,0.21428571428571427,-0.0267857142857143,0.5508474576271186,0.875,0.5625,0.875,0.375,2026-05-11,3,0.4118824356434946,1.0,True
20260511,2029,戦国乙女4 戦乱に閃く炯眼の軍師,9,0,5905,1500,2026-05-11,2F,2023-2031,2023,2031,7,3,9,small,L,7,3,N,108.46740050804402,True,3,K3-4,3,0,0.4489795918367347,49,1126.530612244898,0.4,2260.0,0.5833333333333334,3750.0,2260.0,2025-07-08,307,True,pre_existing,5,0.0,0.5,0.4,0.5833333333333334,-0.04897959183673467,0.423728813559322,0.6875,0.5625,0.6875,0.75,2026-05-11,3,0.4118824356434946,1.0,True
20260511,2030,戦国乙女4 戦乱に閃く炯眼の軍師,0,0,6524,4100,2026-05-11,2F,2023-2031,2023,2031,8,2,9,small,L,8,2,N,120.94829348048233,True,2,K2,2,0,0.3404255319148936,47,208.51063829787233,0.5,1333.3333333333333,0.36363636363636365,490.90909090909093,1333.3333333333333,2025-07-08,307,True,pre_existing,5,0.0,0.75,0.5,0.36363636363636365,0.1595744680851064,0.8813559322033898,0.4375,0.5625,0.25,0.125,2026-05-11,3,0.4118824356434946,1.0,True
20260511,2031,戦国乙女4 戦乱に閃く炯眼の軍師,1,0,6620,500,2026-05-11,2F,2023-2031,2023,2031,9,1,9,small,L,9,1,N,102.51762336354481,False,1,K1,1,1,0.46938775510204084,49,587.7551020408164,0.42857142857142855,57.142857142857146,0.35714285714285715,50.0,57.142857142857146,2025-07-08,307,True,pre_existing,5,0.0,1.0,0.42857142857142855,0.35714285714285715,-0.04081632653061229,0.4915254237288136,0.1875,0.5625,0.4375,0.5,2026-05-11,3,0.4118824356434946,1.0,True
20260511,2065,マギアレコード 魔法少女まどか☆マギカ外伝,5,0,5082,400,2026-05-11,2F,2065-2076,2065,2076,1,12,12,medium,R,1,12,N,102.62363898727536,False,12,K10-14,5,1,0.34545454545454546,55,-83.63636363636364,0.3333333333333333,-383.3333333333333,0.3076923076923077,-453.84615384615387,-383.3333333333333,2025-07-08,307,True,pre_existing,5,0.0,1.0,0.3333333333333333,0.3076923076923077,-0.012121212121212144,0.6101694915254238,0.125,0.5416666666666666,0.625,0.5,2026-05-11,4,0.399029539823423,1.0,True
20260511,2066,マギアレコード 魔法少女まどか☆マギカ外伝,6,1,1816,-800,2026-05-11,2F,2065-2076,2065,2076,2,11,12,medium,R,2,11,N,85.31571218795888,False,11,K10-14,5,0,0.5208333333333334,48,1164.5833333333333,0.42857142857142855,1700.0,0.46153846153846156,661.5384615384615,1700.0,2025-07-08,307,True,pre_existing,5,0.0,0.8181818181818181,0.42857142857142855,0.46153846153846156,-0.09226190476190482,0.3050847457627119,0.2916666666666667,0.5416666666666666,0.4583333333333333,0.75,2026-05-11,4,0.399029539823423,1.0,True
20260511,2067,マギアレコード 魔法少女まどか☆マギカ外伝,7,0,2443,400,2026-05-11,2F,2065-2076,2065,2076,3,10,12,medium,R,3,10,N,105.45777050075044,True,10,K10-14,5,0,0.3877551020408163,49,277.55102040816325,0.2857142857142857,314.2857142857143,0.38461538461538464,500.0,314.2857142857143,2025-07-08,307,True,pre_existing,5,0.0,0.6363636363636364,0.2857142857142857,0.38461538461538464,-0.10204081632653061,0.2711864406779661,0.4583333333333333,0.5416666666666666,0.8333333333333334,0.9166666666666666,2026-05-11,4,0.399029539823423,1.0,True
20260511,2068,マギアレコード 魔法少女まどか☆マギカ外伝,8,0,2445,400,2026-05-11,2F,2065-2076,2065,2076,4,9,12,medium,R,4,9,N,105.45330606680301,True,9,K5-9,4,0,0.425531914893617,47,329.78723404255317,0.6666666666666666,700.0,0.5384615384615384,453.84615384615387,700.0,2025-07-08,307,True,pre_existing,5,0.0,0.4545454545454546,0.6666666666666666,0.5384615384615384,0.2411347517730496,0.9661016949152542,0.625,0.5416666666666666,0.08333333333333333,0.08333333333333333,2026-05-11,4,0.399029539823423,1.0,True
20260511,2069,マギアレコード 魔法少女まどか☆マギカ外伝,9,0,1828,-500,2026-05-11,2F,2065-2076,2065,2076,5,8,12,medium,R,5,8,N,90.88256746900073,False,8,K5-9,4,0,0.42857142857142855,49,700.0,0.3333333333333333,-600.0,0.3333333333333333,-350.0,-600.0,2025-07-08,307,True,pre_existing,5,0.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,-0.09523809523809523,0.288135593220339,0.7916666666666666,0.5416666666666666,0.625,0.8333333333333334,2026-05-11,4,0.399029539823423,1.0,True
20260511,2070,マギアレコード 魔法少女まどか☆マギカ外伝,0,0,1931,-300,2026-05-11,2F,2065-2076,2065,2076,6,7,12,medium,R,6,7,N,94.8213360952874,False,7,K5-9,4,0,0.4716981132075472,53,1128.301886792453,0.14285714285714285,-185.71428571428572,0.35714285714285715,535.7142857142857,-185.71428571428572,2025-07-08,307,True,pre_existing,5,0.0,0.09090909090909094,0.14285714285714285,0.35714285714285715,-0.3288409703504043,0.03389830508474576,0.9583333333333334,0.5416666666666666,1.0,1.0,2026-05-11,4,0.399029539823423,1.0,True
20260511,2071,マギアレコード 魔法少女まどか☆マギカ外伝,1,0,2256,2500,2026-05-11,2F,2065-2076,2065,2076,7,6,12,medium,L,7,6,N,136.93853427895982,True,6,K5-9,4,0,0.29411764705882354,51,-403.921568627451,0.2857142857142857,-585.7142857142857,0.2857142857142857,-735.7142857142857,-585.7142857142857,2025-07-08,307,True,pre_existing,5,0.0,0.09090909090909094,0.2857142857142857,0.2857142857142857,-0.00840336134453784,0.6271186440677966,0.9583333333333334,0.5416666666666666,0.8333333333333334,0.4166666666666667,2026-05-11,4,0.399029539823423,1.0,True
20260511,2072,マギアレコード 魔法少女まどか☆マギカ外伝,2,0,2511,-2100,2026-05-11,2F,2065-2076,2065,2076,8,5,12,medium,L,8,5,N,72.1226602947033,False,5,K5-9,4,0,0.38,50,280.0,0.5714285714285714,14.285714285714286,0.3076923076923077,-376.9230769230769,14.285714285714286,2025-07-08,307,True,pre_existing,5,0.0,0.2727272727272727,0.5714285714285714,0.3076923076923077,0.1914285714285714,0.9152542372881356,0.7916666666666666,0.5416666666666666,0.20833333333333334,0.16666666666666666,2026-05-11,4,0.399029539823423,1.0,True
20260511,2073,マギアレコード 魔法少女まどか☆マギカ外伝,3,0,4663,-2100,2026-05-11,2F,2065-2076,2065,2076,9,4,12,medium,L,9,4,N,84.98820501822861,False,4,K3-4,3,0,0.4,55,638.1818181818181,0.5714285714285714,2871.4285714285716,0.5,2264.285714285714,2871.4285714285716,2025-07-08,307,True,pre_existing,5,0.0,0.4545454545454546,0.5714285714285714,0.5,0.17142857142857137,0.8983050847457628,0.625,0.5416666666666666,0.20833333333333334,0.25,2026-05-11,4,0.399029539823423,1.0,True
20260511,2074,マギアレコード 魔法少女まどか☆マギカ外伝,4,0,4137,3800,2026-05-11,2F,2065-2076,2065,2076,10,3,12,medium,L,10,3,N,130.61800016114736,True,3,K3-4,3,0,0.3673469387755102,49,691.8367346938776,0.5,1816.6666666666667,0.38461538461538464,1092.3076923076924,1816.6666666666667,2025-07-08,307,True,pre_existing,5,0.0,0.6363636363636364,0.5,0.38461538461538464,0.13265306122448978,0.864406779661017,0.4583333333333333,0.5416666666666666,0.3333333333333333,0.3333333333333333,2026-05-11,4,0.399029539823423,1.0,True
