date,machine_name,machine_count,total_games,avg_games,total_diff_coins,avg_diff_coins,win_rate,efficiency,entity_key,jug_flag,hana_flag,oki_flag,bt_flag,is_a_type,floor_bucket,atype_bucket,segment_floor2,segment_type2,segment_floor_type4,daily_global_avg_diff,shrunk_avg_diff,raw_avg_rank,shrunk_rank,is_rank_1,is_top_2,is_top_3,is_top_5,day_of_week,day_of_month,month_progress,is_thursday,is_month_end_event,floor_is_2f,floor_is_3f,atype_is_a,atype_is_n,is_left_censored,lag_1_avg_diff_coins,lag_7_avg_diff_coins,lag_14_avg_diff_coins,lag_21_avg_diff_coins,lag_3_avg_diff_coins,lag_1_total_games,lag_7_total_games,lag_14_total_games,lag_21_total_games,lag_1_efficiency,lag_7_efficiency,lag_14_efficiency,lag_21_efficiency,rolling_avg_diff_7d,rolling_avg_diff_14d,rolling_avg_diff_28d,rolling_std_diff_7d,rolling_std_diff_14d,rolling_std_efficiency_7d,rolling_std_efficiency_14d,rolling_avg_games_7d,rolling_avg_games_14d,rolling_avg_games_28d,rolling_avg_efficiency_7d,rolling_avg_efficiency_14d,rolling_avg_efficiency_28d,prior_rank1_rate,prior_top2_rate,prior_top3_rate,prior_top5_rate,days_since_last_rank1,days_since_last_top2,days_since_last_top3,days_since_last_top5,days_since_first_seen,days_since_first_seen_raw,new_machine_flag_raw,new_machine_flag_effective,days_since_first_seen_effective,count_delta_1d,count_delta_3d,count_delta_7d,count_delta_14d,count_increase_flag,count_decrease_flag,days_since_last_count_increase,days_since_last_count_decrease,count_delta_1d_bin,count_delta_7d_bin,days_since_first_seen_bin,same_weekday_rank1_rate,same_weekday_top3_rate,same_weekday_top2_rate,same_weekday_top5_rate,same_weekday_rolling_rank_sum_3,diff_delta_1_vs_7,diff_delta_1_vs_14,eff_delta_1_vs_7,eff_delta_1_vs_14,event_group,is_event_day,proba_is_rank_1,threshold_is_rank_1,proba_is_top_2,threshold_is_top_2,proba_is_top_3,threshold_is_top_3,proba_is_top_5,threshold_is_top_5,ensemble_score,nextday_rank,recommended_pick,recommended_pick_rank,previous_day_raw_avg_rank,previous_day_shrunk_rank,previous_day_avg_diff_coins,previous_day_shrunk_avg_diff
2026-05-21,銀河英雄伝説 Die Neue These,2,0.0,0.0,0.0,0.0,0.0,0.0,銀河英雄伝説 Die Neue These,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,0,1250.0,2350.0,-350.0,300.0,500.0,9218.0,10917.0,3780.0,887.0,0.2712085050987199,0.4305212054593753,-0.18518518518518517,0.6764374295377678,7.142857142857143,75.0,78.57142857142857,1456.7167911175516,1095.5767711751014,0.357721591444577,0.283225652169607,3758.5,3297.785714285714,3098.4821428571427,-0.05635628535429782,-0.013352374581634432,-0.004856799116597628,0.04819277108433735,0.07228915662650602,0.0963855421686747,0.12048192771084337,15.0,7.0,7.0,7.0,83.0,83.0,0,0,83.0,0.0,0.0,0.0,0.0,0,0,999.0,999.0,0,0,6,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,144.0,-1100.0,1600.0,-0.15931270036065537,0.4563936902839051,1,1,0.4096385542168675,0.5,0.8144578313253013,0.5,0.819277108433735,0.0,0.8240963855421687,0.5,1.882409638554217,11,0,0,11.0,12.0,1250.0,1040.2951428571428
2026-05-21,回胴黙示録カイジ 狂宴,2,0.0,0.0,0.0,0.0,0.0,0.0,回胴黙示録カイジ 狂宴,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,1,-1450.0,4100.0,-700.0,-1000.0,5950.0,7420.0,11277.0,2855.0,4225.0,-0.3908355795148248,0.7271437439035204,-0.4903677758318739,-0.47337278106508873,1207.142857142857,1117.857142857143,808.9285714285714,3063.0089470198764,2680.0980997299007,0.7562858919413886,0.6848223085620597,3987.4285714285716,3814.6071428571427,4072.2321428571427,0.2720750762638205,0.20947684780002246,0.13942900167477298,0.031746031746031744,0.06349206349206349,0.09523809523809523,0.14285714285714285,3.0,3.0,3.0,3.0,63.0,63.0,0,0,,0.0,0.0,0.0,0.0,0,0,999.0,999.0,0,0,-1,0.0,0.0,0.0,0.1111111111111111,178.0,-5550.0,-750.0,-1.1179793234183453,0.09953219631704913,1,1,0.40634920634920635,0.5,0.8126984126984127,0.5,0.8190476190476191,0.0,0.8285714285714286,0.5,1.8793650793650793,12,0,0,59.0,57.0,-1450.0,-1139.5159375
2026-05-21,ゾンビランドサガ,3,0.0,0.0,0.0,0.0,0.0,0.0,ゾンビランドサガ,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,1,6233.3,-100.0,-466.7,300.0,-100.0,14248.0,4687.0,9379.0,10283.0,1.3124649073554182,-0.06400682739492213,-0.14926964495148737,0.08752309637265389,761.9,245.22857142857143,199.99285714285716,2728.819133495904,2072.1451198172444,0.5872314064964359,0.4815695212270756,3944.528571428571,3659.757142857143,3780.7357142857145,0.12061240031024302,0.0244602393072616,0.014013427672153023,0.03785488958990536,0.056782334384858045,0.07570977917981073,0.11987381703470032,1.0,1.0,1.0,1.0,317.0,317.0,0,0,,0.0,0.0,0.0,0.0,0,0,163.0,45.0,0,0,-1,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.044444444444444446,124.0,6333.3,6700.0,1.3764717347503403,1.4617345523069056,1,1,0.8075709779179812,0.5,0.8113564668769716,0.5,0.41514195583596214,0.0,0.42397476340694007,0.5,1.8753312302839118,13,0,0,1.0,1.0,6233.3,5367.435912698413
2026-05-21,ラブ嬢3～Wご指名はいかがですか?～,2,0.0,0.0,0.0,0.0,0.0,0.0,ラブ嬢3～Wご指名はいかがですか?～,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,1,400.0,-300.0,-350.0,-950.0,450.0,7970.0,8011.0,2961.0,3477.0,0.10037641154328733,-0.07489701660217202,-0.2364066193853428,-0.546448087431694,-178.57142857142858,442.85714285714283,369.64285714285717,1168.6377906410034,1440.4669572555476,0.33615268770930273,0.40347544694454246,3633.9285714285716,3455.535714285714,3497.660714285714,-0.024185476833698233,0.09949708364397027,0.08840460249518053,0.031746031746031744,0.047619047619047616,0.06349206349206349,0.14285714285714285,15.0,13.0,13.0,13.0,63.0,63.0,0,0,,0.0,0.0,0.0,0.0,0,0,999.0,999.0,0,0,-1,0.0,0.0,0.0,0.2222222222222222,121.0,700.0,750.0,0.17527342814545935,0.33678303092863016,1,1,0.40634920634920635,0.5,0.8095238095238095,0.5,0.8126984126984127,0.0,0.8285714285714286,0.5,1.873015873015873,14,0,0,22.0,22.0,400.0,340.4840625
2026-05-21,バイオハザード5,4,0.0,0.0,0.0,0.0,0.0,0.0,バイオハザード5,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,1,-425.0,1875.0,2650.0,-525.0,-1325.0,3198.0,9566.0,5584.0,3851.0,-0.5315822388993121,0.7840267614467907,1.8982808022922637,-0.5453129057387691,489.2857142857143,1173.2142857142858,762.2,1167.8735254421051,1389.2604661679325,0.4976261893957608,0.6154624252462172,2266.5714285714284,2546.9000000000005,2411.7357142857145,0.1165789197200322,0.41465321237366587,0.2475946460584551,0.012987012987012988,0.03896103896103896,0.08441558441558442,0.16233766233766234,33.0,22.0,8.0,6.0,154.0,154.0,0,0,,0.0,0.0,0.0,0.0,0,0,999.0,22.0,0,0,-1,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.18181818181818182,100.0,-2300.0,-3075.0,-1.315609000346103,-2.4298630411915756,1,1,0.4025974025974026,0.5,0.8077922077922078,0.5,0.8168831168831169,0.0,0.8324675324675325,0.5,1.8719480519480518,15,0,0,49.0,50.0,-425.0,-362.79333333333335
2026-05-21,真・一騎当千,2,0.0,0.0,0.0,0.0,0.0,0.0,真・一騎当千,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,1,-1250.0,-400.0,-1450.0,600.0,-450.0,2511.0,2675.0,3503.0,2041.0,-0.9956192751891677,-0.29906542056074764,-0.8278618327148158,0.5879470847623713,-314.2857142857143,-114.28571428571429,48.214285714285715,1270.076863065868,1404.8581329181873,0.8142088947530555,0.7588693924082841,1894.142857142857,1811.25,1998.875,-0.1033275405478259,-0.030476604158616107,-0.08556920659020952,0.01948051948051948,0.03896103896103896,0.08441558441558442,0.14285714285714285,40.0,10.0,10.0,6.0,154.0,154.0,0,0,,0.0,0.0,0.0,0.0,0,0,999.0,999.0,0,0,-1,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.18181818181818182,122.0,-850.0,200.0,-0.69655385462842,-0.16775744247435187,1,1,0.4038961038961039,0.5,0.8077922077922078,0.5,0.8168831168831169,0.0,0.8285714285714286,0.5,1.8716883116883118,16,0,0,62.0,61.0,-1250.0,-973.028
2026-05-21,主役は銭形5,2,0.0,0.0,0.0,0.0,0.0,0.0,主役は銭形5,0,0,0,0,0,3F,N,3F,N,3F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,0,1,0,1,0,1450.0,-950.0,150.0,-1750.0,-500.0,6726.0,3754.0,3620.0,4996.0,0.4311626523936961,-0.5061267980820459,0.08287292817679558,-0.7005604483586869,-321.42857142857144,-403.57142857142844,-132.14285714285714,920.0802242454845,799.6307526973593,0.5437238144305048,0.47126664166518845,1898.7857142857142,2071.214285714286,2923.5,-0.31715878248918744,-0.22938339009408068,-0.07873017009783452,0.020618556701030927,0.05154639175257732,0.07731958762886598,0.12371134020618557,25.0,25.0,20.0,19.0,194.0,194.0,0,0,194.0,0.0,0.0,0.0,0.0,0,0,999.0,49.0,0,0,7,0.03571428571428571,0.14285714285714285,0.07142857142857142,0.21428571428571427,131.0,2400.0,1300.0,0.937289450475742,0.3482897242169005,1,1,0.4041237113402062,0.5,0.8103092783505155,0.5,0.8154639175257732,0.0,0.8247422680412372,0.5,1.8715463917525774,17,0,0,9.0,9.0,1450.0,1206.4772602739727
2026-05-21,とある科学の超電磁砲2,2,0.0,0.0,0.0,0.0,0.0,0.0,とある科学の超電磁砲2,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,0,-1850.0,-2300.0,-1400.0,-233.3,-750.0,3818.0,5622.0,8774.0,6171.0,-0.9690937663698271,-0.8182141586623978,-0.31912468657396853,-0.11343380327337546,-1442.857142857143,-85.7142857142857,53.57500000000001,1489.5269303340822,2580.1333128518595,0.4911524341130946,0.7854413911257492,2898.285714285714,3270.6071428571427,2481.8857142857146,-0.5893026428658165,-0.15584383497353846,0.050738918444369716,0.0213903743315508,0.0374331550802139,0.09090909090909091,0.12299465240641712,10.0,10.0,10.0,10.0,187.0,187.0,0,0,187.0,0.0,0.0,0.0,0.0,0,0,999.0,14.0,0,0,7,0.0,0.07407407407407407,0.0,0.1111111111111111,142.0,450.0,-450.0,-0.15087960770742936,-0.6499690797958586,1,1,0.4042780748663102,0.5,0.8074866310160428,0.5,0.8181818181818182,0.0,0.8245989304812835,0.5,1.8710160427807487,18,0,0,71.0,71.0,-1850.0,-1397.4391666666666
2026-05-21,ダーリン・イン・ザ・フランキス,3,0.0,0.0,0.0,0.0,0.0,0.0,ダーリン・イン・ザ・フランキス,0,0,0,0,0,3F,N,3F,N,3F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,0,1,0,1,1,1766.7,-2233.3,5733.3,2633.3,166.7,18272.0,18296.0,16589.0,10300.0,0.290061295971979,-0.36620026235242675,1.036831635421062,0.7669902912621359,-828.5714285714286,23.807142857142935,350.00000000000006,1693.5091306852428,2367.496650786124,0.4255012356009669,0.5708277126497092,4487.042857142857,3954.907142857143,3822.625,-0.2894631123627197,-0.12462598747184883,0.020018688454384388,0.011049723756906077,0.049723756906077346,0.06629834254143646,0.07734806629834254,14.0,14.0,9.0,9.0,181.0,181.0,0,0,,0.0,0.0,0.0,0.0,0,0,999.0,89.0,0,0,-1,0.0,0.038461538461538464,0.0,0.038461538461538464,163.0,4000.0,-3966.6000000000004,0.6562615583244058,-0.746770339449083,1,1,0.4022099447513812,0.5,0.8099447513812155,0.5,0.8132596685082873,0.0,0.8154696132596686,0.5,1.8643093922651932,19,0,0,6.0,6.0,1766.7,1515.7825159914712
2026-05-21,鉄拳6,3,0.0,0.0,0.0,0.0,0.0,0.0,鉄拳6,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,0,3033.3,-966.7,-1333.3,1833.3,966.7,10516.0,7748.0,9983.0,4778.0,0.8653480410802586,-0.3742901393908105,-0.40068115796854653,1.151109250732524,190.47142857142862,-247.61428571428567,-51.07142857142857,1718.9254828858313,1481.4948068950985,0.5473355607810141,0.4954507018070682,2967.0857142857144,2945.807142857143,2504.425,0.03548077869452014,-0.09951410757481789,-0.07160088221574387,0.015873015873015872,0.031746031746031744,0.03968253968253968,0.07142857142857142,16.0,16.0,16.0,1.0,126.0,126.0,0,0,126.0,0.0,0.0,0.0,0.0,0,0,999.0,21.0,0,0,7,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,74.0,4000.0,4366.6,1.2396381804710692,1.266029199048805,1,1,0.4031746031746032,0.5,0.8063492063492064,0.5,0.807936507936508,0.0,0.8142857142857143,0.5,1.8587301587301588,20,0,0,5.0,5.0,3033.3,2658.9434523809523
2026-05-21,スマスロ秘宝伝,3,0.0,0.0,0.0,0.0,0.0,0.0,スマスロ秘宝伝,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,0,-1800.0,-600.0,200.0,-400.0,-200.0,11353.0,2436.0,3258.0,9782.0,-0.47564520391086057,-0.7389162561576355,0.1841620626151013,-0.24534859946841137,-571.4285714285714,30.950000000000014,32.142857142857146,662.8880617275831,1110.9730251866195,0.303224904314372,0.36426852029318796,2971.1857142857148,3147.592857142857,2776.6071428571427,-0.259546676024067,-0.03683987168885629,-0.023905198393561828,0.01680672268907563,0.025210084033613446,0.025210084033613446,0.058823529411764705,33.0,8.0,8.0,8.0,119.0,119.0,0,0,119.0,0.0,0.0,0.0,0.0,0,0,999.0,14.0,0,0,7,0.0,0.0,0.0,0.0,99.0,-1200.0,-2000.0,0.2632710522467749,-0.6598072665259619,1,1,0.8033613445378152,0.5,0.8050420168067227,0.5,0.4050420168067227,0.0,0.411764705882353,0.5,1.855126050420168,21,0,0,71.0,71.0,-1800.0,-1509.659099804305
2026-05-21,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,1,0.0,0.0,0.0,0.0,0.0,0.0,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,0,0,0,1,1,2F,A,2F,A,2F_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,1,0,0,2800.0,-300.0,900.0,-500.0,400.0,7830.0,4995.0,6432.0,2533.0,0.35759897828863346,-0.06006006006006006,0.13992537313432835,-0.1973943939992104,371.42857142857144,507.14285714285717,103.57142857142857,1667.0475755201521,1529.4364400575223,0.5101985730832536,0.5226035683992705,4101.285714285715,4309.5,3813.1071428571427,-0.1537970129021339,-0.1257898823576388,-0.2095582994636945,0.00819672131147541,0.020491803278688523,0.020491803278688523,0.05327868852459016,52.0,12.0,12.0,12.0,244.0,244.0,0,0,244.0,0.0,0.0,0.0,0.0,0,0,999.0,35.0,0,0,7,0.02857142857142857,0.05714285714285714,0.05714285714285714,0.08571428571428572,116.0,3100.0,1900.0,0.4176590383486935,0.21767360515430512,1,1,0.4016393442622951,0.5,0.8040983606557377,0.5,0.8040983606557377,0.0,0.8106557377049181,0.5,1.8516393442622952,22,0,0,7.0,8.0,2800.0,2004.2680555555553
2026-05-21,ゴブリンスレイヤーII,3,0.0,0.0,0.0,0.0,0.0,0.0,ゴブリンスレイヤーII,0,0,0,0,0,3F,N,3F,N,3F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,0,1,0,1,0,3333.3,1300.0,-833.3,-228.6,-1166.7,10901.0,5118.0,3354.0,15161.0,0.9173470323823503,0.7620164126611958,-0.7453786523553966,-0.10553393575621661,109.49999999999987,-59.53571428571422,-92.52499999999998,1910.5737663504826,1424.5279107923345,0.9349778512814781,0.6915536512376567,1890.7999999999997,1759.542857142857,1593.1464285714287,-0.15623798808829864,-0.1748276781585809,-0.15028777848869646,0.0,0.0,0.03896103896103896,0.06493506493506493,999.0,999.0,1.0,1.0,77.0,77.0,0,0,77.0,0.0,0.0,0.0,0.0,0,0,999.0,14.0,0,0,6,0.0,0.0,0.0,0.0,139.0,2033.3000000000002,4166.6,0.15533061972115447,1.662725684737747,1,1,0.8,0.5,0.8,0.5,0.4077922077922078,0.0,0.412987012987013,0.5,1.8498701298701299,23,0,0,3.0,3.0,3333.3,2890.3123287671233
2026-05-21,押忍！番長4,3,0.0,0.0,0.0,0.0,0.0,0.0,押忍！番長4,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,1,4633.3,3466.7,566.7,1900.0,4300.0,11836.0,9079.0,11578.0,8758.0,1.1743832375802636,1.1455006057935897,0.14683019519778892,0.6508335236355333,2366.657142857143,1595.2428571428572,919.0500000000001,2158.4498039543273,2295.43111543655,0.7421389941500789,0.7629388490647153,3024.214285714286,2809.4785714285717,2856.378571428572,0.7054967479844448,0.42391375476081766,0.24697494618807253,0.05434782608695652,0.11956521739130435,0.18478260869565216,0.22826086956521738,1.0,1.0,1.0,1.0,92.0,92.0,0,0,,0.0,0.0,0.0,0.0,0,0,999.0,29.0,0,0,-1,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,99.0,1166.6000000000004,4066.6000000000004,0.02888263178667394,1.0275530423824748,1,1,0.4108695652173913,0.5,0.8239130434782609,0.5,0.8369565217391305,0.0,0.4456521739130435,0.5,1.750434782608696,24,0,0,1.0,1.0,4633.3,4002.5857142857144
2026-05-21,吉宗,4,0.0,0.0,0.0,0.0,0.0,0.0,吉宗,0,0,0,0,0,3F,N,3F,N,3F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,0,1,0,1,1,225.0,100.0,-350.0,-250.0,-750.0,15218.0,6517.0,8585.0,7898.0,0.05914049152319621,0.06137793463249962,-0.163075131042516,-0.12661433274246645,392.857142857143,125.0,96.42857142857143,955.3265460164965,789.2913082194495,0.442180744385729,0.37441756623117745,2508.2428571428572,2699.0642857142857,2847.567857142857,0.2115487884753092,0.058119598795790005,0.06977354307384434,0.02109704641350211,0.05485232067510549,0.0759493670886076,0.12236286919831224,92.0,33.0,33.0,33.0,237.0,237.0,0,0,,0.0,0.0,0.0,0.0,0,0,145.0,41.0,0,0,-1,0.0,0.0,0.0,0.029411764705882353,110.0,125.0,575.0,-0.0022374431093034053,0.2222156225657122,1,1,0.40421940928270045,0.5,0.8109704641350212,0.5,0.8151898734177215,0.0,0.42447257383966247,0.5,1.7118987341772156,25,0,0,28.0,28.0,225.0,222.38619047619048
2026-05-21,スマスロ炎炎ノ消防隊,4,0.0,0.0,0.0,0.0,0.0,0.0,スマスロ炎炎ノ消防隊,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,1,-775.0,300.0,1425.0,250.0,575.0,15629.0,25378.0,2976.0,4084.0,-0.19834922259901466,0.04728505004334463,1.9153225806451613,0.24485798237022527,353.57142857142856,248.21428571428572,158.92857142857142,664.9606146589616,865.9401452553335,0.2196217194583585,0.5560170699643514,4222.571428571428,3333.3214285714284,3169.3678571428572,0.14340169323591676,0.2026888144747723,0.0828007096535315,0.03308823529411765,0.04044117647058824,0.058823529411764705,0.11764705882352941,63.0,63.0,12.0,5.0,272.0,272.0,0,0,,0.0,0.0,0.0,0.0,0,0,152.0,257.0,0,0,-1,0.07692307692307693,0.10256410256410256,0.10256410256410256,0.15384615384615385,69.0,-1075.0,-2200.0,-0.2456342726423593,-2.113671803244176,1,1,0.40661764705882353,0.5,0.8080882352941177,0.5,0.8117647058823529,0.0,0.42352941176470593,0.5,1.709558823529412,26,0,0,53.0,54.0,-775.0,-687.8285714285713
2026-05-21,バイオハザード RE:2,2,0.0,0.0,0.0,0.0,0.0,0.0,バイオハザード RE:2,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,1,1350.0,1250.0,2250.0,-350.0,-600.0,8678.0,6888.0,9195.0,3514.0,0.3111315971421987,0.3629500580720093,0.4893964110929853,-0.199203187250996,1142.857142857143,657.1428571428571,575.0,1411.3907359494065,1455.474696931071,0.40340795681824587,0.40028390202415215,3858.714285714286,3728.464285714286,3656.035714285714,0.315767737830834,0.18334937288508274,0.1530984437270509,0.021739130434782608,0.043478260869565216,0.05434782608695652,0.11956521739130435,33.0,4.0,4.0,4.0,92.0,92.0,0,0,,0.0,0.0,0.0,0.0,0,0,999.0,999.0,0,0,-1,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,44.0,100.0,-900.0,-0.05181846092981063,-0.17826481395078664,1,1,0.4043478260869565,0.5,0.808695652173913,0.5,0.8108695652173914,0.0,0.42391304347826086,0.5,1.7073913043478264,27,0,0,7.0,8.0,1350.0,1123.66
2026-05-21,絶対衝激IV,3,0.0,0.0,0.0,0.0,0.0,0.0,絶対衝激IV,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,0,266.7,-566.7,-650.0,500.0,-300.0,8192.0,3820.0,2588.0,15387.0,0.09765625,-0.44502617801047123,-1.0046367851622875,0.12997985312276597,-519.0428571428572,-644.0428571428572,-359.5214285714286,1138.530358045176,1066.4584277045112,0.5238082263275519,0.5117399426335791,1926.042857142857,2078.242857142857,2395.4392857142857,-0.3425854184022972,-0.4491700141216726,-0.20192744415533617,0.0,0.02127659574468085,0.06382978723404255,0.0851063829787234,999.0,41.0,27.0,18.0,47.0,47.0,0,0,47.0,0.0,0.0,0.0,-1.0,0,0,999.0,13.0,0,0,6,0.0,0.0,0.0,0.14285714285714285,117.0,833.4000000000001,916.7,0.5426824280104712,1.1022930351622875,1,1,0.8,0.5,0.8042553191489362,0.5,0.41276595744680855,0.0,0.01702127659574468,0.5,1.697872340425532,28,0,0,17.0,17.0,266.7,202.20022321428567
2026-05-21,デビル メイ クライ5 スタイリッシュトライブ,4,0.0,0.0,0.0,0.0,0.0,0.0,デビル メイ クライ5 スタイリッシュトライブ,0,0,0,0,0,3F,N,3F,N,3F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,0,1,0,1,1,750.0,1825.0,-175.0,-1575.0,-550.0,12882.0,10728.0,5213.0,9741.0,0.2328830926874709,0.680462341536167,-0.13427968540187993,-0.6467508469356329,575.0,332.14285714285717,417.85714285714283,958.6231445846338,780.1274902853389,0.3186656765058614,0.2771148675852969,3091.057142857143,2843.3642857142854,2891.1428571428573,0.17667723587871698,0.0918365166995984,0.043559946711116244,0.029940119760479042,0.041916167664670656,0.059880239520958084,0.10179640718562874,30.0,15.0,15.0,7.0,167.0,167.0,0,0,,0.0,0.0,0.0,0.0,0,0,999.0,47.0,0,0,-1,0.0,0.041666666666666664,0.0,0.041666666666666664,133.0,-1075.0,925.0,-0.44757924884869615,0.3671627780893508,1,1,0.4059880239520958,0.5,0.8083832335329342,0.5,0.4119760479041916,0.0,0.8203592814371258,0.5,1.6280239520958084,29,0,0,8.0,8.0,750.0,646.1335069444444
2026-05-21,ディスクアップ2,2,0.0,0.0,0.0,0.0,0.0,0.0,ディスクアップ2,0,0,0,1,1,3F,A,3F,A,3F_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,0,1,1,0,1,-650.0,1700.0,-300.0,-500.0,2000.0,12839.0,13289.0,10046.0,9099.0,-0.10125399174390529,0.25585070358943485,-0.059725263786581724,-0.10990218705352237,457.14285714285717,450.0,332.14285714285717,1127.840329800194,882.9583142002704,0.20128830941346257,0.1563287308604135,5787.428571428572,5877.214285714285,5599.517857142857,0.08894502717323585,0.08138800099485854,0.07309388557486272,0.00946372239747634,0.01892744479495268,0.03470031545741325,0.07255520504731862,188.0,69.0,23.0,3.0,317.0,317.0,0,0,,0.0,0.0,0.0,0.0,0,0,999.0,289.0,0,0,-1,0.0,0.044444444444444446,0.022222222222222223,0.044444444444444446,108.0,-2350.0,-350.0,-0.3571046953333401,-0.04152872795732356,1,1,0.4018927444794953,0.5,0.8037854889589906,0.5,0.4069400630914827,0.0,0.8145110410094638,0.5,1.614889589905363,30,0,0,57.0,56.0,-650.0,-485.5497222222222
2026-05-21,戦国†恋姫,1,0.0,0.0,0.0,0.0,0.0,0.0,戦国†恋姫,0,0,0,1,1,3F,A,3F,A,3F_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,0,1,1,0,0,-900.0,1500.0,0.0,300.0,-100.0,4530.0,4297.0,1230.0,5655.0,-0.1986754966887417,0.3490807540144287,0.0,0.05305039787798409,-214.28571428571428,521.4285714285714,335.7142857142857,1013.9503134252863,1960.054383636634,0.22888947845183175,0.3785469959885046,4180.0,4170.285714285715,4310.857142857143,-0.021706553266936303,0.09916364531382008,0.061889455798812554,0.005405405405405406,0.010810810810810811,0.016216216216216217,0.04864864864864865,12.0,12.0,11.0,11.0,185.0,185.0,0,0,185.0,0.0,0.0,0.0,0.0,0,0,999.0,999.0,0,0,7,0.0,0.0,0.0,0.038461538461538464,72.0,-2400.0,-900.0,-0.5477562507031704,-0.1986754966887417,1,1,0.4010810810810811,0.5,0.8021621621621622,0.5,0.4032432432432433,0.0,0.8097297297297298,0.5,1.6086486486486486,31,0,0,60.0,58.0,-900.0,-542.5828703703704
