month,target,is_thursday,precision,recall,f1,hit_at_1,hit_at_2,hit_at_3,hit_at_5,predicted_count,base_rate,truth_entity_count,known_entity_count,unseen_entity_count,known_coverage,skip_rate,n_days,backend_used,segment_mode,segment_models_used,segment_prediction_rows
2026-05,is_rank_1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,1.5,0.013956971677559911,72.0,71.66666666666667,0.3333333333333333,0.9953703703703703,0.0,12,cuda,floor_type4,4.0,71.66666666666667
2026-05,is_rank_1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.013888888888888888,72.0,72.0,0.0,1.0,0.0,2,cuda,floor_type4,4.0,72.0
2026-05,is_top_2,0,0.016666666666666666,0.041666666666666664,0.02380952380952381,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,3.0833333333333335,0.027913943355119823,72.0,71.66666666666667,0.3333333333333333,0.9953703703703703,0.0,12,cuda,floor_type4,4.0,71.66666666666667
2026-05,is_top_2,1,0.16666666666666666,0.25,0.2,0.0,0.0,1.0,1.0,2.0,0.027777777777777776,72.0,72.0,0.0,1.0,0.0,2,cuda,floor_type4,4.0,72.0
2026-05,is_top_3,0,0.07569444444444444,0.1111111111111111,0.08757215007215008,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,4.5,0.041870915032679736,72.0,71.66666666666667,0.3333333333333333,0.9953703703703703,0.0,12,cuda,floor_type4,4.0,71.66666666666667
2026-05,is_top_3,1,0.20833333333333331,0.3333333333333333,0.25396825396825395,0.5,1.0,1.0,1.0,5.0,0.041666666666666664,72.0,72.0,0.0,1.0,0.0,2,cuda,floor_type4,4.0,72.0
2026-05,is_top_5,0,0.09643157768157767,0.15,0.11623862248862249,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.3333333333333333,7.0,0.06978485838779956,72.0,71.66666666666667,0.3333333333333333,0.9953703703703703,0.0,12,cuda,floor_type4,4.0,71.66666666666667
2026-05,is_top_5,1,0.08333333333333333,0.1,0.0909090909090909,0.0,0.5,0.5,0.5,5.0,0.06944444444444445,72.0,72.0,0.0,1.0,0.0,2,cuda,floor_type4,4.0,72.0
