name,score,mean_hit3,mean_f1,rank1_hit1
xgb_floor2_b07_eval30_split,0.21656448886068927,0.26666666666666666,0.14141122215172316,0.03333333333333333
xgb_global_noSmoothNoRank_eval60_split,0.21453675131712363,0.26666666666666666,0.13634187829280908,0.016666666666666666
xgb_default_eval60,0.18479098616089895,0.2222222222222222,0.128644132068914,0.0
