date,machine_name,machine_count,total_games,avg_games,total_diff_coins,avg_diff_coins,win_rate,efficiency,entity_key,jug_flag,hana_flag,oki_flag,bt_flag,is_a_type,floor_bucket,atype_bucket,segment_floor2,segment_type2,segment_floor_type4,daily_global_avg_diff,shrunk_avg_diff,raw_avg_rank,shrunk_rank,is_rank_1,is_top_2,is_top_3,is_top_5,day_of_week,day_of_month,month_progress,is_thursday,is_month_end_event,floor_is_2f,floor_is_3f,atype_is_a,atype_is_n,lag_1_avg_diff_coins,lag_7_avg_diff_coins,lag_14_avg_diff_coins,lag_21_avg_diff_coins,lag_1_total_games,lag_7_total_games,lag_14_total_games,lag_21_total_games,lag_1_efficiency,lag_7_efficiency,lag_14_efficiency,lag_21_efficiency,rolling_avg_diff_7d,rolling_avg_diff_14d,rolling_avg_diff_28d,rolling_avg_games_7d,rolling_avg_games_14d,rolling_avg_games_28d,rolling_avg_efficiency_7d,rolling_avg_efficiency_14d,rolling_avg_efficiency_28d,prior_rank1_rate,prior_top2_rate,prior_top3_rate,prior_top5_rate,days_since_last_rank1,days_since_last_top2,days_since_last_top3,days_since_last_top5,days_since_first_seen,count_delta_1d,count_delta_7d,count_increase_flag,count_decrease_flag,days_since_last_count_increase,days_since_last_count_decrease,count_delta_1d_bin,count_delta_7d_bin,days_since_first_seen_bin,same_weekday_rank1_rate,same_weekday_top3_rate,same_weekday_rolling_rank_sum_3,event_group,is_event_day,proba_is_rank_1,threshold_is_rank_1,proba_is_top_2,threshold_is_top_2,proba_is_top_3,threshold_is_top_3,proba_is_top_5,threshold_is_top_5,ensemble_score,nextday_rank,previous_day_raw_avg_rank,previous_day_shrunk_rank,previous_day_avg_diff_coins,previous_day_shrunk_avg_diff
2026-05-21,無職転生 ～異世界行ったら本気だす～,6,0.0,0.0,0.0,0.0,0.0,0.0,無職転生 ～異世界行ったら本気だす～,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,650.0,816.7,1716.7,3733.3,10771.0,12422.0,19248.0,34431.0,0.3620833720174543,0.39446143938174205,0.535120532003325,0.6505765153495396,383.3428571428571,47.62857142857144,-146.42142857142855,2566.557142857143,2967.4357142857143,3332.4035714285715,0.0788875653450258,0.01578999165186017,-0.06670157435674741,0.02,0.04,0.06666666666666667,0.10666666666666667,41.0,41.0,9.0,9.0,150.0,0.0,0.0,0,0,80.0,24.0,0,0,7,0.0,0.047619047619047616,21.0,1,1,0.019961396232247353,0.0857008546590805,0.060915399342775345,0.10988269001245499,0.08366598188877106,0.11724374443292618,0.11412465572357178,0.14733178913593292,0.16454316712915898,22,18.0,17.0,650.0,581.7501984126984
2026-05-21,からくりサーカス,7,0.0,0.0,0.0,0.0,0.0,0.0,からくりサーカス,0,0,0,0,0,3F,N,3F,N,3F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,0,1,0,1,1014.3,4657.1,-1100.0,1871.4,15155.0,30673.0,36956.0,33007.0,0.46849224678323986,1.0628239820037166,-0.20835588267128477,0.39688550913442605,122.44285714285704,8.164285714285743,-45.40714285714289,2995.542857142857,3291.1428571428573,3594.2392857142854,0.06373452781320753,-0.007607930170898752,-0.02348731538475516,0.03470031545741325,0.056782334384858045,0.07255520504731862,0.10725552050473186,7.0,7.0,7.0,7.0,317.0,0.0,0.0,0,0,999.0,80.0,0,0,7,0.06666666666666667,0.08888888888888889,70.0,1,1,0.032247912138700485,0.0857008546590805,0.04760362207889557,0.10988269001245499,0.06997699290513992,0.11724374443292618,0.11137648671865463,0.14733178913593292,0.15686760023236276,23,9.0,9.0,1014.3,909.043923611111
2026-05-21,アズールレーン THE ANIMATION,8,0.0,0.0,0.0,0.0,0.0,0.0,アズールレーン THE ANIMATION,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,-487.5,-512.5,1812.5,-12.5,7993.0,8977.0,28655.0,27956.0,-0.4879269360690604,-0.4567227358805837,0.5060198918164369,-0.0035770496494491343,-175.0,-96.42857142857143,98.21428571428571,2251.6857142857143,2535.757142857143,2740.8821428571428,-0.20550266649862095,-0.14188276002426106,-0.045164933165373074,0.02422145328719723,0.04844290657439446,0.0657439446366782,0.09342560553633218,25.0,25.0,24.0,5.0,289.0,0.0,0.0,0,0,185.0,999.0,0,0,7,0.0,0.0,109.0,1,1,0.01264482457190752,0.0857008546590805,0.04625397548079491,0.10988269001245499,0.08837079256772995,0.11724374443292618,0.12122742086648941,0.14733178913593292,0.1511614488437772,24,54.0,57.0,-487.5,-414.19429012345677
2026-05-21,鉄拳6,3,0.0,0.0,0.0,0.0,0.0,0.0,鉄拳6,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,3033.3,-966.7,-1333.3,1833.3,10516.0,7748.0,9983.0,4778.0,0.8653480410802586,-0.3742901393908105,-0.40068115796854653,1.151109250732524,190.47142857142862,-247.61428571428567,-51.07142857142857,2967.0857142857144,2945.807142857143,2504.425,0.03548077869452014,-0.09951410757481789,-0.07160088221574387,0.015873015873015872,0.03968253968253968,0.03968253968253968,0.06349206349206349,16.0,16.0,16.0,1.0,126.0,0.0,0.0,0,0,999.0,21.0,0,0,7,0.05555555555555555,0.05555555555555555,75.0,1,1,0.011658085510134697,0.0857008546590805,0.053362153470516205,0.10988269001245499,0.06481475383043289,0.11724374443292618,0.14378689229488373,0.14733178913593292,0.1507514175027609,25,5.0,5.0,3033.3,2378.176041666667
2026-05-21,とある魔術の禁書目録,1,0.0,0.0,0.0,0.0,0.0,0.0,とある魔術の禁書目録,0,0,0,0,0,3F,N,3F,N,3F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,0,1,0,1,2900.0,400.0,-700.0,-300.0,4477.0,116.0,3718.0,4596.0,0.6477551932097386,3.4482758620689653,-0.18827326519634213,-0.06527415143603134,-471.42857142857144,-457.14285714285717,-53.57142857142857,1955.5714285714287,1938.5714285714287,2615.285714285714,-0.0324910526364066,-0.19815310192459545,-0.11204610236203846,0.025,0.0625,0.075,0.1125,74.0,47.0,47.0,20.0,80.0,0.0,0.0,0,0,999.0,999.0,0,0,6,0.0,0.0,121.0,1,1,0.016043059527873993,0.0857008546590805,0.06130561977624893,0.10988269001245499,0.07318543642759323,0.11724374443292618,0.09595441818237305,0.14733178913593292,0.14738058447837832,26,4.0,6.0,2900.0,1536.1256944444444
2026-05-21,真・一騎当千,2,0.0,0.0,0.0,0.0,0.0,0.0,真・一騎当千,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,-1250.0,-400.0,-1450.0,600.0,2511.0,2675.0,3503.0,2041.0,-0.9956192751891677,-0.29906542056074764,-0.8278618327148158,0.5879470847623713,-314.2857142857143,-114.28571428571429,48.214285714285715,1894.142857142857,1811.25,1998.875,-0.1033275405478259,-0.030476604158616107,-0.08556920659020952,0.01948051948051948,0.025974025974025976,0.07142857142857142,0.14285714285714285,40.0,40.0,6.0,6.0,154.0,0.0,0.0,0,0,999.0,999.0,0,0,7,0.045454545454545456,0.045454545454545456,120.0,1,1,0.009649461135268211,0.0857008546590805,0.044246625155210495,0.10988269001245499,0.0851743221282959,0.11724374443292618,0.1117442175745964,0.14733178913593292,0.14084904156625272,27,62.0,61.0,-1250.0,-788.3799999999999
2026-05-21,バイオハザード RE:2,2,0.0,0.0,0.0,0.0,0.0,0.0,バイオハザード RE:2,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,1350.0,1250.0,2250.0,-350.0,8678.0,6888.0,9195.0,3514.0,0.3111315971421987,0.3629500580720093,0.4893964110929853,-0.199203187250996,1142.857142857143,657.1428571428571,575.0,3858.714285714286,3728.464285714286,3656.035714285714,0.315767737830834,0.18334937288508274,0.1530984437270509,0.010869565217391304,0.043478260869565216,0.05434782608695652,0.08695652173913043,33.0,4.0,4.0,4.0,92.0,0.0,0.0,0,0,999.0,999.0,0,0,7,0.07692307692307693,0.15384615384615385,47.0,1,1,0.018701188266277313,0.0857008546590805,0.03292043134570122,0.10988269001245499,0.07071827352046967,0.11724374443292618,0.12502150237560272,0.14733178913593292,0.13747709840536118,28,7.0,8.0,1350.0,972.7666666666667
2026-05-21,防空少女ラブキューレ2～極限の共鳴～,1,0.0,0.0,0.0,0.0,0.0,0.0,防空少女ラブキューレ2～極限の共鳴～,0,0,0,0,0,3F,N,3F,N,3F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,0,1,0,1,100.0,100.0,-400.0,-400.0,1072.0,2192.0,1142.0,485.0,0.09328358208955224,0.04562043795620438,-0.3502626970227671,-0.8247422680412371,71.42857142857143,121.42857142857143,214.28571428571428,1920.142857142857,1951.7142857142858,2105.964285714286,-0.1036955132620937,0.10641647509353931,0.5585301196633657,0.045454545454545456,0.07792207792207792,0.1038961038961039,0.15584415584415584,26.0,26.0,26.0,26.0,154.0,0.0,0.0,0,0,999.0,999.0,0,0,7,0.13636363636363635,0.18181818181818182,140.0,1,1,0.02018234319984913,0.0857008546590805,0.03526729717850685,0.10988269001245499,0.0787217766046524,0.11724374443292618,0.10369446128606796,0.14733178913593292,0.13710703141987324,29,23.0,23.0,100.0,117.42999999999999
2026-05-21,スマスロ秘宝伝,3,0.0,0.0,0.0,0.0,0.0,0.0,スマスロ秘宝伝,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,-1800.0,-600.0,200.0,-400.0,11353.0,2436.0,3258.0,9782.0,-0.47564520391086057,-0.7389162561576355,0.1841620626151013,-0.24534859946841137,-571.4285714285714,30.950000000000014,32.142857142857146,2971.1857142857148,3147.592857142857,2776.6071428571427,-0.259546676024067,-0.03683987168885629,-0.023905198393561828,0.008403361344537815,0.01680672268907563,0.025210084033613446,0.058823529411764705,33.0,33.0,8.0,8.0,119.0,0.0,0.0,0,0,999.0,14.0,0,0,7,0.0,0.0,99.0,1,1,0.01440371759235859,0.0857008546590805,0.023302851244807243,0.10988269001245499,0.07759678363800049,0.11724374443292618,0.1374443918466568,0.14733178913593292,0.1345818255096674,30,71.0,71.0,-1800.0,-1291.9034246575343
2026-05-21,わたしの幸せな結婚,8,0.0,0.0,0.0,0.0,0.0,0.0,わたしの幸せな結婚,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,1875.0,875.0,-287.5,-187.5,29540.0,26906.0,18861.0,27861.0,0.5077860528097495,0.26016501895488,-0.12194475372461694,-0.05383869925702595,937.5,568.75,633.0357142857143,3049.9714285714285,3070.2214285714285,3289.182142857143,0.3087259251024826,0.1676851497115451,0.1739382903455121,0.015873015873015872,0.047619047619047616,0.09523809523809523,0.19047619047619047,46.0,20.0,5.0,1.0,63.0,0.0,0.0,0,0,999.0,35.0,0,0,6,0.1111111111111111,0.1111111111111111,46.0,1,1,0.008819691836833954,0.0857008546590805,0.03604987636208534,0.10988269001245499,0.08254964649677277,0.11724374443292618,0.11822818964719772,0.14733178913593292,0.13448065668344497,31,7.0,5.0,1875.0,1678.0467013888888
