date,machine_number,machine_name,games,diff,payout,day_baseline,edge,pool_size,universe_size
20251001,3117,マイジャグラーV,3481,-500,0.9521210380158959,211.44578313253012,-711.4457831325301,154,166
20251001,3118,マイジャグラーV,7357,1800,1.081554981650129,211.44578313253012,1588.55421686747,154,166
20251001,3119,マイジャグラーV,2525,-1100,0.8547854785478548,211.44578313253012,-1311.44578313253,154,166
20251001,3120,マイジャグラーV,2299,-500,0.9275047121937074,211.44578313253012,-711.4457831325301,154,166
20251001,3121,マイジャグラーV,6787,1600,1.0785816020824124,211.44578313253012,1388.55421686747,154,166
20251001,3122,マイジャグラーV,4195,100,1.0079459674215336,211.44578313253012,-111.44578313253012,154,166
20251001,3123,マイジャグラーV,6590,1000,1.050581689428427,211.44578313253012,788.5542168674699,154,166
20251001,3124,マイジャグラーV,7726,2600,1.112175338683234,211.44578313253012,2388.5542168674697,154,166
20251001,3125,マイジャグラーV,8676,1100,1.0422621791916398,211.44578313253012,888.5542168674699,154,166
20251001,3126,マイジャグラーV,1248,-1000,0.7329059829059829,211.44578313253012,-1211.44578313253,154,166
20251001,3127,マイジャグラーV,4103,-200,0.9837517263790723,211.44578313253012,-411.4457831325301,154,166
20251001,3128,マイジャグラーV,6404,3500,1.1821778055382053,211.44578313253012,3288.5542168674697,154,166
20251001,3129,マイジャグラーV,1101,-300,0.9091734786557675,211.44578313253012,-511.4457831325301,154,166
20251001,3132,マイジャグラーV,8993,1300,1.0481856258571483,211.44578313253012,1088.55421686747,154,166
20251001,3133,マイジャグラーV,3975,300,1.0251572327044025,211.44578313253012,88.55421686746988,154,166
20251001,3134,マイジャグラーV,7124,2400,1.1122964626614262,211.44578313253012,2188.5542168674697,154,166
20251001,3135,マイジャグラーV,1533,-200,0.9565122852794086,211.44578313253012,-411.4457831325301,154,166
20251001,3136,マイジャグラーV,7713,800,1.03457366351182,211.44578313253012,588.5542168674699,154,166
20251001,3137,マイジャグラーV,3225,100,1.0103359173126616,211.44578313253012,-111.44578313253012,154,166
20251001,3138,マイジャグラーV,2579,-500,0.9353754685278531,211.44578313253012,-711.4457831325301,154,166
20251001,3139,マイジャグラーV,3086,-1100,0.8811838410023763,211.44578313253012,-1311.44578313253,154,166
20251001,3140,マイジャグラーV,7806,1000,1.0427021948928175,211.44578313253012,788.5542168674699,154,166
20251001,3141,マイジャグラーV,5960,500,1.0279642058165548,211.44578313253012,288.5542168674699,154,166
20251001,3142,マイジャグラーV,6876,-600,0.970913321698662,211.44578313253012,-811.4457831325301,154,166
20251001,3143,マイジャグラーV,2410,-400,0.9446749654218534,211.44578313253012,-611.4457831325301,154,166
20251001,3266,マイジャグラーV,8229,1700,1.068862154170211,211.44578313253012,1488.55421686747,154,166
20251001,3267,マイジャグラーV,2737,-600,0.9269272926561929,211.44578313253012,-811.4457831325301,154,166
20251001,3268,マイジャグラーV,7497,100,1.004446222933618,211.44578313253012,-111.44578313253012,154,166
20251001,3269,マイジャグラーV,1462,-600,0.8632010943912448,211.44578313253012,-811.4457831325301,154,166
20251001,3270,マイジャグラーV,7934,2000,1.0840265523905555,211.44578313253012,1788.55421686747,154,166
20251001,3271,マイジャグラーV,6315,200,1.0105568751649512,211.44578313253012,-11.445783132530124,154,166
20251001,3272,マイジャグラーV,8142,3800,1.1555719315483501,211.44578313253012,3588.5542168674697,154,166
20251001,3273,マイジャグラーV,8664,3000,1.1154201292705448,211.44578313253012,2788.5542168674697,154,166
20251001,3274,マイジャグラーV,6050,-300,0.9834710743801653,211.44578313253012,-511.4457831325301,154,166
20251001,3275,マイジャグラーV,6145,-800,0.956604285326824,211.44578313253012,-1011.4457831325301,154,166
20251001,3276,マイジャグラーV,5644,-300,0.9822820694542878,211.44578313253012,-511.4457831325301,154,166
20251001,3277,マイジャグラーV,1520,-1200,0.7368421052631579,211.44578313253012,-1411.44578313253,154,166
20251001,3278,マイジャグラーV,8682,2100,1.0806265837364664,211.44578313253012,1888.55421686747,154,166
20251001,3279,マイジャグラーV,3368,-800,0.9208234362628662,211.44578313253012,-1011.4457831325301,154,166
20251001,3280,マイジャグラーV,6415,-700,0.9636269160820993,211.44578313253012,-911.4457831325301,154,166
20251001,3281,マイジャグラーV,2512,-1800,0.7611464968152867,211.44578313253012,-2011.44578313253,154,166
20251001,3282,マイジャグラーV,8851,1000,1.0376605280006026,211.44578313253012,788.5542168674699,154,166
20251001,3283,マイジャグラーV,6818,-500,0.9755549036863205,211.44578313253012,-711.4457831325301,154,166
20251001,3284,マイジャグラーV,3373,-500,0.9505880027670719,211.44578313253012,-711.4457831325301,154,166
20251001,3285,マイジャグラーV,4387,-300,0.9772053795304309,211.44578313253012,-511.4457831325301,154,166
20251001,3286,マイジャグラーV,1595,-1200,0.7492163009404389,211.44578313253012,-1411.44578313253,154,166
20251001,3287,マイジャグラーV,5041,-600,0.9603253322753422,211.44578313253012,-811.4457831325301,154,166
20251001,3288,マイジャグラーV,7455,-800,0.9642298233847529,211.44578313253012,-1011.4457831325301,154,166
20251001,3289,マイジャグラーV,7723,300,1.012948336138806,211.44578313253012,88.55421686746988,154,166
20251001,3290,マイジャグラーV,1594,-900,0.8117942283563363,211.44578313253012,-1111.44578313253,154,166
20251001,3291,マイジャグラーV,7429,-100,0.9955130793736259,211.44578313253012,-311.4457831325301,154,166
20251001,3292,マイジャグラーV,2157,-1200,0.8145572554473807,211.44578313253012,-1411.44578313253,154,166
20251001,3293,マイジャグラーV,2744,-900,0.89067055393586,211.44578313253012,-1111.44578313253,154,166
20251001,3326,アイムジャグラーEX-TP,4807,2100,1.1456209694195965,211.44578313253012,1888.55421686747,154,166
20251001,3327,アイムジャグラーEX-TP,4382,-200,0.9847862467670775,211.44578313253012,-411.4457831325301,154,166
20251001,3328,アイムジャグラーEX-TP,3530,200,1.0188857412653447,211.44578313253012,-11.445783132530124,154,166
20251001,3329,アイムジャグラーEX-TP,1899,-400,0.929787607512726,211.44578313253012,-611.4457831325301,154,166
