date,machine_number,machine_name,games,diff,payout,day_baseline,edge,pool_size,universe_size
20251018,3323,ジャグラーガールズ,5100,-700,0.954248366013072,99.4047619047619,-799.4047619047619,168,168
20251019,3182,ゴーゴージャグラー3,1830,-200,0.9635701275045537,220.93023255813952,-420.93023255813955,172,172
20251019,3185,ゴーゴージャグラー3,3172,-1000,0.8949138293400588,220.93023255813952,-1220.9302325581396,172,172
20251019,3190,ゴーゴージャグラー3,1810,-1400,0.7421731123388582,220.93023255813952,-1620.9302325581396,172,172
20251020,3181,ゴーゴージャグラー3,6054,-800,0.9559519876665565,-35.714285714285715,-764.2857142857143,154,154
20251020,3182,ゴーゴージャグラー3,5724,700,1.0407640344747262,-35.714285714285715,735.7142857142857,154,154
20251020,3185,ゴーゴージャグラー3,6031,1800,1.0994859890565412,-35.714285714285715,1835.7142857142858,154,154
20251021,3172,ゴーゴージャグラー3,1724,-200,0.9613302397525135,121.56862745098039,-321.5686274509804,153,153
20251021,3184,ゴーゴージャグラー3,4205,-1100,0.9128022195798653,121.56862745098039,-1221.5686274509803,153,153
20251021,3186,ゴーゴージャグラー3,1185,-500,0.8593530239099859,121.56862745098039,-621.5686274509803,153,153
20251022,3182,ゴーゴージャグラー3,6187,600,1.032325844512688,276.5432098765432,323.4567901234568,162,162
20251022,3184,ゴーゴージャグラー3,5671,200,1.0117557162170105,276.5432098765432,-76.54320987654319,162,162
20251022,3186,ゴーゴージャグラー3,1210,-200,0.9449035812672176,276.5432098765432,-476.5432098765432,162,162
20251023,3180,ゴーゴージャグラー3,2404,-1400,0.8058790904048807,252.2058823529412,-1652.2058823529412,136,136
20251023,3182,ゴーゴージャグラー3,1428,-300,0.9299719887955182,252.2058823529412,-552.2058823529412,136,136
20251023,3184,ゴーゴージャグラー3,8420,-100,0.9960411718131433,252.2058823529412,-352.2058823529412,136,136
20251024,3180,ゴーゴージャグラー3,3518,-1000,0.9052491946181542,124.30555555555556,-1124.3055555555557,144,144
20251024,3182,ゴーゴージャグラー3,1768,200,1.0377073906485672,124.30555555555556,75.69444444444444,144,144
20251024,3190,ゴーゴージャグラー3,4084,-1100,0.910218739797584,124.30555555555556,-1224.3055555555557,144,144
20251025,3180,ゴーゴージャグラー3,7906,-800,0.966270343199258,205.84795321637426,-1005.8479532163742,171,171
20251025,3184,ゴーゴージャグラー3,4580,-600,0.9563318777292577,205.84795321637426,-805.8479532163742,171,171
20251025,3190,ゴーゴージャグラー3,7559,1200,1.0529170525201745,205.84795321637426,994.1520467836258,171,171
20251026,3180,ゴーゴージャグラー3,5019,1300,1.0863385800624294,46.20253164556962,1253.7974683544303,158,158
20251026,3184,ゴーゴージャグラー3,5795,-600,0.9654874892148404,46.20253164556962,-646.2025316455696,158,158
20251026,3190,ゴーゴージャグラー3,7091,1700,1.0799135053824096,46.20253164556962,1653.7974683544303,158,158
20251027,3180,ゴーゴージャグラー3,9226,600,1.0216778668978972,49.41860465116279,550.5813953488372,172,172
20251027,3190,ゴーゴージャグラー3,14806,1700,1.0382727722995182,49.41860465116279,1650.5813953488373,172,172
20251027,3334,アイムジャグラーEX-TP,7800,500,1.0213675213675213,49.41860465116279,450.5813953488372,172,172
20251028,3184,ゴーゴージャグラー3,2245,400,1.0593912397921306,348.6842105263158,51.31578947368422,152,152
20251028,3190,ゴーゴージャグラー3,4229,-2000,0.8423583195396863,348.6842105263158,-2348.684210526316,152,152
20251028,3323,ジャグラーガールズ,2498,-600,0.9199359487590072,348.6842105263158,-948.6842105263158,152,152
20251029,3180,ゴーゴージャグラー3,3867,-200,0.9827601068873373,217.53246753246754,-417.53246753246754,154,154
20251029,3188,ゴーゴージャグラー3,7142,1800,1.084010081209745,217.53246753246754,1582.4675324675325,154,154
20251029,3323,ジャグラーガールズ,6085,-600,0.9671322925225966,217.53246753246754,-817.5324675324675,154,154
20251030,3180,ゴーゴージャグラー3,5025,-500,0.966832504145937,454.97076023391816,-954.9707602339181,171,171
20251030,3190,ゴーゴージャグラー3,3033,-900,0.9010880316518298,454.97076023391816,-1354.970760233918,171,171
20251030,3323,ジャグラーガールズ,3283,300,1.0304599451720986,454.97076023391816,-154.97076023391816,171,171
20251031,3180,ゴーゴージャグラー3,2278,-1200,0.8244073748902546,90.14084507042253,-1290.1408450704225,142,142
20251031,3186,ゴーゴージャグラー3,6518,1800,1.0920527769254373,90.14084507042253,1709.8591549295775,142,142
20251031,3190,ゴーゴージャグラー3,4050,-200,0.9835390946502057,90.14084507042253,-290.14084507042253,142,142
20251101,3178,ゴーゴージャグラー3,3342,-1400,0.8603630560542589,134.88372093023256,-1534.8837209302326,172,172
20251101,3189,ゴーゴージャグラー3,6651,900,1.04510599909788,134.88372093023256,765.1162790697674,172,172
20251101,3190,ゴーゴージャグラー3,2424,-1100,0.8487348734873488,134.88372093023256,-1234.8837209302326,172,172
20251102,3180,ゴーゴージャグラー3,5870,-300,0.9829642248722317,951.7647058823529,-1251.764705882353,170,170
20251102,3189,ゴーゴージャグラー3,5158,-700,0.9547628279694972,951.7647058823529,-1651.764705882353,170,170
20251102,3190,ゴーゴージャグラー3,2797,100,1.0119175306876416,951.7647058823529,-851.7647058823529,170,170
20251103,3178,ゴーゴージャグラー3,7465,700,1.0312569770037956,95.85798816568047,604.1420118343195,169,169
20251103,3189,ゴーゴージャグラー3,1006,-500,0.8343273691186216,95.85798816568047,-595.8579881656805,169,169
20251103,3190,ゴーゴージャグラー3,8430,1000,1.0395413206801107,95.85798816568047,904.1420118343195,169,169
20251104,3178,ゴーゴージャグラー3,1876,600,1.1066098081023454,194.9367088607595,405.0632911392405,158,158
20251104,3189,ゴーゴージャグラー3,8392,1700,1.0675246266285352,194.9367088607595,1505.0632911392404,158,158
20251104,3190,ゴーゴージャグラー3,6494,2900,1.1488553536597885,194.9367088607595,2705.0632911392404,158,158
20251105,3178,ゴーゴージャグラー3,7925,200,1.0084121976866456,59.21052631578947,140.78947368421052,152,152
20251105,3189,ゴーゴージャグラー3,1101,-800,0.7577959430820467,59.21052631578947,-859.2105263157895,152,152
