date,machine_number,machine_name,games,diff,payout,day_baseline,edge,pool_size,universe_size
20260227,713,ゴーゴージャグラー3,6248,-838,0.9552923602219376,-156.816091954023,-681.183908045977,87,87
20260227,714,ゴーゴージャグラー3,6590,-115,0.9941831057157309,-156.816091954023,41.816091954022994,87,87
20260301,641,マイジャグラーV,4849,-2035,0.8601086134598199,38.18390804597701,-2073.183908045977,87,87
20260301,712,ゴーゴージャグラー3,5594,288,1.0171612441902038,38.18390804597701,249.816091954023,87,87
20260301,714,ゴーゴージャグラー3,1434,-924,0.7852161785216178,38.18390804597701,-962.183908045977,87,87
20260304,641,マイジャグラーV,7449,-171,0.9923479661699557,307.55172413793105,-478.55172413793105,87,87
20260304,642,マイジャグラーV,8299,1588,1.063782785074507,307.55172413793105,1280.4482758620688,87,87
20260304,714,ゴーゴージャグラー3,6853,-874,0.9574882046792159,307.55172413793105,-1181.5517241379312,87,87
20260307,641,マイジャグラーV,8118,2882,1.118337850045167,-203.72413793103448,3085.7241379310344,87,87
20260307,714,ゴーゴージャグラー3,2768,-2106,0.7463872832369942,-203.72413793103448,-1902.2758620689656,87,87
20260307,722,ゴーゴージャグラー3,7486,-2271,0.8988779054234571,-203.72413793103448,-2067.2758620689656,87,87
20260314,641,マイジャグラーV,8308,3162,1.126865671641791,66.11494252873563,3095.885057471264,87,87
20260314,714,ゴーゴージャグラー3,9239,1826,1.0658801457589204,66.11494252873563,1759.8850574712644,87,87
20260314,722,ゴーゴージャグラー3,9038,3279,1.12093383491923,66.11494252873563,3212.885057471264,87,87
20260317,641,マイジャグラーV,7562,-44,0.9980604778277352,24.32183908045977,-68.32183908045977,87,87
20260317,674,マイジャグラーV,8399,238,1.0094455689169346,24.32183908045977,213.67816091954023,87,87
20260317,714,ゴーゴージャグラー3,1781,-1279,0.7606213737600599,24.32183908045977,-1303.3218390804598,87,87
20260324,641,マイジャグラーV,7379,-1226,0.9446176085287076,205.3793103448276,-1431.3793103448277,87,87
20260324,674,マイジャグラーV,7065,-76,0.996414248643548,205.3793103448276,-281.37931034482756,87,87
20260324,721,ゴーゴージャグラー3,7118,-712,0.9666573007399082,205.3793103448276,-917.3793103448276,87,87
20260327,641,マイジャグラーV,8281,-1668,0.932858350440768,87.17857142857143,-1755.1785714285713,84,84
20260327,674,マイジャグラーV,7664,697,1.0303148921363954,87.17857142857143,609.8214285714286,84,84
20260327,721,ゴーゴージャグラー3,5110,1174,1.0765818656229615,87.17857142857143,1086.8214285714287,84,84
20260330,641,マイジャグラーV,6470,512,1.026378155589902,118.8,393.2,85,85
20260330,674,マイジャグラーV,7617,-688,0.9698919084503961,118.8,-806.8,85,85
20260330,721,ゴーゴージャグラー3,4910,-1174,0.9202987101154108,118.8,-1292.8,85,85
20260401,641,マイジャグラーV,7506,159,1.0070610178523847,114.27160493827161,44.72839506172839,81,81
20260401,674,マイジャグラーV,8990,732,1.0271412680756395,114.27160493827161,617.7283950617284,81,81
20260401,721,ゴーゴージャグラー3,3699,-300,0.9729656663963233,114.27160493827161,-414.2716049382716,81,81
20260404,641,マイジャグラーV,9308,362,1.0129637587738147,344.6666666666667,17.333333333333314,87,87
20260404,674,マイジャグラーV,7939,2868,1.1204181886887516,344.6666666666667,2523.3333333333335,87,87
20260404,721,ゴーゴージャグラー3,6521,-2035,0.8959770996268466,344.6666666666667,-2379.6666666666665,87,87
20260407,641,マイジャグラーV,8951,2459,1.0915726362045208,124.22988505747126,2334.770114942529,87,87
20260407,712,ゴーゴージャグラー3,7112,1174,1.0550243719535057,124.22988505747126,1049.7701149425288,87,87
20260407,721,ゴーゴージャグラー3,3790,-288,0.97467018469657,124.22988505747126,-412.2298850574713,87,87
20260414,641,マイジャグラーV,6878,571,1.0276727730929534,505.48275862068965,65.51724137931035,87,87
20260414,713,ゴーゴージャグラー3,8309,1191,1.0477795161872667,505.48275862068965,685.5172413793103,87,87
20260414,717,ゴーゴージャグラー3,8462,676,1.0266288505475458,505.48275862068965,170.51724137931035,87,87
20260417,713,ゴーゴージャグラー3,4610,-1650,0.8806941431670282,-110.83333333333333,-1539.1666666666667,84,84
20260417,714,ゴーゴージャグラー3,1038,-700,0.775208734746307,-110.83333333333333,-589.1666666666666,84,84
20260417,717,ゴーゴージャグラー3,7340,503,1.0228428701180745,-110.83333333333333,613.8333333333334,84,84
20260424,713,ゴーゴージャグラー3,6488,-876,0.9549938347718866,-101.76190476190476,-774.2380952380952,84,84
20260424,716,ゴーゴージャグラー3,7453,203,1.0090791180285343,-101.76190476190476,304.76190476190476,84,84
20260424,717,ゴーゴージャグラー3,6031,1015,1.0560990438291051,-101.76190476190476,1116.7619047619048,84,84
20260427,712,ゴーゴージャグラー3,4462,-1032,0.9229045271178844,57.18072289156626,-1089.1807228915663,83,83
20260427,713,ゴーゴージャグラー3,6342,1032,1.054241564175339,57.18072289156626,974.8192771084338,83,83
20260427,714,ゴーゴージャグラー3,6784,1191,1.0585200471698113,57.18072289156626,1133.8192771084337,83,83
20260430,712,ゴーゴージャグラー3,6696,-397,0.9802369573874951,-185.64285714285714,-211.35714285714286,84,84
20260430,713,ゴーゴージャグラー3,8182,4006,1.1632037806567261,-185.64285714285714,4191.642857142857,84,84
20260430,714,ゴーゴージャグラー3,2944,-1138,0.8711503623188406,-185.64285714285714,-952.3571428571429,84,84
20260501,713,ゴーゴージャグラー3,5428,3191,1.1959592237779415,121.08333333333333,3069.9166666666665,84,84
20260501,714,ゴーゴージャグラー3,3322,-453,0.9545454545454546,121.08333333333333,-574.0833333333334,84,84
20260501,718,ゴーゴージャグラー3,3034,382,1.041968798066359,121.08333333333333,260.9166666666667,84,84
20260504,713,ゴーゴージャグラー3,6840,1738,1.0846978557504874,-192.1904761904762,1930.1904761904761,84,84
20260504,714,ゴーゴージャグラー3,7302,-1544,0.9295170272984571,-192.1904761904762,-1351.8095238095239,84,84
20260504,720,ゴーゴージャグラー3,6459,-1050,0.9458120452082366,-192.1904761904762,-857.8095238095239,84,84
20260507,712,ゴーゴージャグラー3,7164,1226,1.0570444816675972,-82.52380952380952,1308.5238095238096,84,84
20260507,713,ゴーゴージャグラー3,6706,559,1.0277860622328263,-82.52380952380952,641.5238095238095,84,84
20260507,714,ゴーゴージャグラー3,5536,-559,0.9663415221579962,-82.52380952380952,-476.4761904761905,84,84
20260514,712,ゴーゴージャグラー3,4113,-26,0.9978928600372802,174.27380952380952,-200.27380952380952,84,84
20260514,714,ゴーゴージャグラー3,7029,-241,0.988571157585242,174.27380952380952,-415.2738095238095,84,84
20260514,722,ゴーゴージャグラー3,6926,2271,1.109298296274906,174.27380952380952,2096.7261904761904,84,84
20260517,712,ゴーゴージャグラー3,7549,535,1.0236234379829559,88.27380952380952,446.7261904761905,84,84
20260517,714,ゴーゴージャグラー3,3768,-794,0.9297593772116065,88.27380952380952,-882.2738095238095,84,84
20260517,721,ゴーゴージャグラー3,8002,2129,1.0886861617928851,88.27380952380952,2040.7261904761904,84,84
20260524,714,ゴーゴージャグラー3,6040,-276,0.9847682119205298,167.39285714285714,-443.3928571428571,84,84
20260524,715,ゴーゴージャグラー3,6584,-397,0.9799007695423249,167.39285714285714,-564.3928571428571,84,84
20260524,721,ゴーゴージャグラー3,6425,-803,0.9583398184176394,167.39285714285714,-970.3928571428571,84,84
20260527,712,ゴーゴージャグラー3,8306,-9,0.9996388153142307,20.597560975609756,-29.597560975609756,82,82
20260527,714,ゴーゴージャグラー3,5516,182,1.0109983079526226,20.597560975609756,161.40243902439025,82,82
20260527,715,ゴーゴージャグラー3,4215,206,1.0162910241202057,20.597560975609756,185.40243902439025,82,82
20260601,712,ゴーゴージャグラー3,4417,-1329,0.8997056825899932,109.38271604938272,-1438.3827160493827,81,81
20260601,714,ゴーゴージャグラー3,4497,-206,0.9847305611148173,109.38271604938272,-315.38271604938274,81,81
20260601,715,ゴーゴージャグラー3,7117,2529,1.1184487846002529,109.38271604938272,2419.617283950617,81,81
20260604,714,ゴーゴージャグラー3,5101,-629,0.9588969483107888,-6.571428571428571,-622.4285714285714,84,84
20260604,715,ゴーゴージャグラー3,4520,1068,1.0787610619469026,-6.571428571428571,1074.5714285714287,84,84
20260604,721,ゴーゴージャグラー3,7026,2671,1.1267198026378213,-6.571428571428571,2677.5714285714284,84,84
20260607,715,ゴーゴージャグラー3,7144,-100,0.9953340798805524,44.392857142857146,-144.39285714285714,84,84
20260607,721,ゴーゴージャグラー3,5784,-1209,0.9303250345781466,44.392857142857146,-1253.392857142857,84,84
20260607,722,ゴーゴージャグラー3,8811,2694,1.1019180569742368,44.392857142857146,2649.6071428571427,84,84
20260614,641,マイジャグラーV,8780,-1491,0.9433940774487471,-185.51190476190476,-1305.4880952380952,84,84
20260614,715,ゴーゴージャグラー3,7694,926,1.0401178407417035,-185.51190476190476,1111.5119047619048,84,84
20260614,722,ゴーゴージャグラー3,7574,-1403,0.9382536748525658,-185.51190476190476,-1217.4880952380952,84,84
20260617,715,ゴーゴージャグラー3,2415,-324,0.9552795031055901,173.47619047619048,-497.4761904761905,84,84
20260617,722,ゴーゴージャグラー3,6780,1509,1.074188790560472,173.47619047619048,1335.5238095238096,84,84
20260617,725,ミスタージャグラー,4555,97,1.0070984266373948,173.47619047619048,-76.47619047619048,84,84
20260624,720,ゴーゴージャグラー3,6854,-1753,0.914745647310573,-34.416666666666664,-1718.5833333333333,84,84
20260624,722,ゴーゴージャグラー3,4523,432,1.031837276144152,-34.416666666666664,466.4166666666667,84,84
20260624,725,ミスタージャグラー,3364,-312,0.9690844233055886,-34.416666666666664,-277.5833333333333,84,84
20260627,720,ゴーゴージャグラー3,7826,3000,1.1277791975466394,31.345238095238095,2968.654761904762,84,84
20260627,722,ゴーゴージャグラー3,8998,909,1.033674149811069,31.345238095238095,877.6547619047619,84,84
20260627,724,ミスタージャグラー,6693,768,1.038248916778724,31.345238095238095,736.6547619047619,84,84
20260630,720,ゴーゴージャグラー3,1590,-503,0.8945492662473794,-22.80246913580247,-480.1975308641975,81,81
20260630,722,ゴーゴージャグラー3,7421,-9,0.9995957418137718,-22.80246913580247,13.802469135802468,81,81
20260630,724,ミスタージャグラー,5026,1156,1.0766679931025336,-22.80246913580247,1178.8024691358025,81,81
20260701,720,ゴーゴージャグラー3,5870,2176,1.1235661555934129,16.05,2159.95,80,80
20260701,721,ゴーゴージャグラー3,6567,2200,1.1116694584031268,16.05,2183.95,80,80
20260701,722,ゴーゴージャグラー3,4089,253,1.020624439553273,16.05,236.95,80,80
20260704,720,ゴーゴージャグラー3,6708,626,1.0311071357582986,80.6547619047619,545.3452380952381,84,84
20260704,722,ゴーゴージャグラー3,8006,-732,0.9695228578566075,80.6547619047619,-812.6547619047619,84,84
20260704,724,ミスタージャグラー,4441,-1509,0.8867372213465435,80.6547619047619,-1589.654761904762,84,84
20260707,720,ゴーゴージャグラー3,8118,274,1.0112507185677917,88.59036144578313,185.40963855421688,83,83
20260707,721,ゴーゴージャグラー3,6997,1262,1.0601210042399123,88.59036144578313,1173.4096385542168,83,83
20260707,722,ゴーゴージャグラー3,5516,-1121,0.9322576746434614,88.59036144578313,-1209.5903614457832,83,83
20260714,720,ゴーゴージャグラー3,9385,2059,1.0731308826141006,9.80952380952381,2049.190476190476,84,84
20260714,721,ゴーゴージャグラー3,3937,-265,0.9775632884599103,9.80952380952381,-274.8095238095238,84,84
20260714,722,ゴーゴージャグラー3,6200,-662,0.9644086021505376,9.80952380952381,-671.8095238095239,84,84
20260717,720,ゴーゴージャグラー3,2277,-194,0.9716000585565803,-123.83116883116882,-70.16883116883118,77,77
20260717,721,ゴーゴージャグラー3,1619,-665,0.8630842083590694,-123.83116883116882,-541.1688311688312,77,77
20260717,722,ゴーゴージャグラー3,8190,1094,1.0445258445258445,-123.83116883116882,1217.8311688311687,77,77
