hall_name,floor,machine_number,X,Y,display_x,display_y,section,section_min,section_max,rank_from_min,rank_from_max
楽園蒲田店,本館1F,1140,1,15,1,15,1135-1151,1135,1151,6,12
楽園蒲田店,本館1F,1141,1,14,1,14,1135-1151,1135,1151,7,11
楽園蒲田店,本館1F,1142,1,13,1,13,1135-1151,1135,1151,8,10
楽園蒲田店,本館1F,1143,1,12,1,12,1135-1151,1135,1151,9,9
楽園蒲田店,本館1F,1144,1,11,1,11,1135-1151,1135,1151,10,8
楽園蒲田店,本館1F,1145,1,8,1,8,1135-1151,1135,1151,11,7
楽園蒲田店,本館1F,1146,1,7,1,7,1135-1151,1135,1151,12,6
楽園蒲田店,本館1F,1147,1,6,1,6,1135-1151,1135,1151,13,5
楽園蒲田店,本館1F,1148,1,5,1,5,1135-1151,1135,1151,14,4
楽園蒲田店,本館1F,1149,1,4,1,4,1135-1151,1135,1151,15,3
楽園蒲田店,本館1F,1150,1,3,1,3,1135-1151,1135,1151,16,2
楽園蒲田店,本館1F,1151,1,2,1,2,1135-1151,1135,1151,17,1
楽園蒲田店,本館1F,1152,2,1,2,1,1152-1155,1152,1155,1,4
楽園蒲田店,本館1F,1153,3,1,3,1,1152-1155,1152,1155,2,3
楽園蒲田店,本館1F,1154,4,1,4,1,1152-1155,1152,1155,3,2
楽園蒲田店,本館1F,1155,5,1,5,1,1152-1155,1152,1155,4,1
楽園蒲田店,本館1F,1156,4,4,4,4,1156-1183,1156,1183,1,28
楽園蒲田店,本館1F,1157,4,5,4,5,1156-1183,1156,1183,2,27
楽園蒲田店,本館1F,1158,4,6,4,6,1156-1183,1156,1183,3,26
楽園蒲田店,本館1F,1159,4,7,4,7,1156-1183,1156,1183,4,25
楽園蒲田店,本館1F,1160,4,8,4,8,1156-1183,1156,1183,5,24
楽園蒲田店,本館1F,1161,4,9,4,9,1156-1183,1156,1183,6,23
楽園蒲田店,本館1F,1162,4,10,4,10,1156-1183,1156,1183,7,22
楽園蒲田店,本館1F,1163,4,11,4,11,1156-1183,1156,1183,8,21
楽園蒲田店,本館1F,1164,4,12,4,12,1156-1183,1156,1183,9,20
楽園蒲田店,本館1F,1165,4,13,4,13,1156-1183,1156,1183,10,19
楽園蒲田店,本館1F,1166,4,14,4,14,1156-1183,1156,1183,11,18
楽園蒲田店,本館1F,1167,4,15,4,15,1156-1183,1156,1183,12,17
楽園蒲田店,本館1F,1168,4,16,4,16,1156-1183,1156,1183,13,16
楽園蒲田店,本館1F,1169,4,17,4,17,1156-1183,1156,1183,14,15
楽園蒲田店,本館1F,1170,5,17,5,17,1156-1183,1156,1183,15,14
楽園蒲田店,本館1F,1171,5,16,5,16,1156-1183,1156,1183,16,13
楽園蒲田店,本館1F,1172,5,15,5,15,1156-1183,1156,1183,17,12
楽園蒲田店,本館1F,1173,5,14,5,14,1156-1183,1156,1183,18,11
楽園蒲田店,本館1F,1174,5,13,5,13,1156-1183,1156,1183,19,10
楽園蒲田店,本館1F,1175,5,12,5,12,1156-1183,1156,1183,20,9
楽園蒲田店,本館1F,1176,5,11,5,11,1156-1183,1156,1183,21,8
楽園蒲田店,本館1F,1177,5,10,5,10,1156-1183,1156,1183,22,7
楽園蒲田店,本館1F,1178,5,9,5,9,1156-1183,1156,1183,23,6
楽園蒲田店,本館1F,1179,5,8,5,8,1156-1183,1156,1183,24,5
楽園蒲田店,本館1F,1180,5,7,5,7,1156-1183,1156,1183,25,4
楽園蒲田店,本館1F,1181,5,6,5,6,1156-1183,1156,1183,26,3
楽園蒲田店,本館1F,1182,5,5,5,5,1156-1183,1156,1183,27,2
楽園蒲田店,本館1F,1183,5,4,5,4,1156-1183,1156,1183,28,1
楽園蒲田店,本館1F,1184,7,4,7,4,1184-1208,1184,1208,1,25
楽園蒲田店,本館1F,1185,7,5,7,5,1184-1208,1184,1208,2,24
楽園蒲田店,本館1F,1186,7,6,7,6,1184-1208,1184,1208,3,23
楽園蒲田店,本館1F,1187,7,7,7,7,1184-1208,1184,1208,4,22
楽園蒲田店,本館1F,1188,7,8,7,8,1184-1208,1184,1208,5,21
楽園蒲田店,本館1F,1189,7,9,7,9,1184-1208,1184,1208,6,20
楽園蒲田店,本館1F,1190,7,10,7,10,1184-1208,1184,1208,7,19
楽園蒲田店,本館1F,1191,7,11,7,11,1184-1208,1184,1208,8,18
楽園蒲田店,本館1F,1192,7,12,7,12,1184-1208,1184,1208,9,17
楽園蒲田店,本館1F,1193,7,13,7,13,1184-1208,1184,1208,10,16
楽園蒲田店,本館1F,1194,7,14,7,14,1184-1208,1184,1208,11,15
楽園蒲田店,本館1F,1195,7,15,7,15,1184-1208,1184,1208,12,14
楽園蒲田店,本館1F,1196,7,16,7,16,1184-1208,1184,1208,13,13
楽園蒲田店,本館1F,1197,8,15,8,15,1184-1208,1184,1208,14,12
楽園蒲田店,本館1F,1198,8,14,8,14,1184-1208,1184,1208,15,11
楽園蒲田店,本館1F,1199,8,13,8,13,1184-1208,1184,1208,16,10
楽園蒲田店,本館1F,1200,8,12,8,12,1184-1208,1184,1208,17,9
楽園蒲田店,本館1F,1201,8,11,8,11,1184-1208,1184,1208,18,8
楽園蒲田店,本館1F,1202,8,10,8,10,1184-1208,1184,1208,19,7
楽園蒲田店,本館1F,1203,8,9,8,9,1184-1208,1184,1208,20,6
楽園蒲田店,本館1F,1204,8,8,8,8,1184-1208,1184,1208,21,5
楽園蒲田店,本館1F,1205,8,7,8,7,1184-1208,1184,1208,22,4
楽園蒲田店,本館1F,1206,8,6,8,6,1184-1208,1184,1208,23,3
楽園蒲田店,本館1F,1207,8,5,8,5,1184-1208,1184,1208,24,2
楽園蒲田店,本館1F,1208,8,4,8,4,1184-1208,1184,1208,25,1
楽園蒲田店,本館1F,1209,10,6,10,6,1209-1216,1209,1216,1,8
楽園蒲田店,本館1F,1210,10,7,10,7,1209-1216,1209,1216,2,7
楽園蒲田店,本館1F,1211,10,8,10,8,1209-1216,1209,1216,3,6
楽園蒲田店,本館1F,1212,10,9,10,9,1209-1216,1209,1216,4,5
楽園蒲田店,本館1F,1213,10,10,10,10,1209-1216,1209,1216,5,4
楽園蒲田店,本館1F,1214,10,11,10,11,1209-1216,1209,1216,6,3
楽園蒲田店,本館1F,1215,10,12,10,12,1209-1216,1209,1216,7,2
楽園蒲田店,本館1F,1216,10,13,10,13,1209-1216,1209,1216,8,1
