scope,n_pairs,hit_at_2_rate,loss_mean,loss_p50,loss_p90,loss_p95,rank2_rescue_on_miss1,rank3_rescue_on_miss12,critical_miss_rate,catastrophic_rate,catastrophic_on_critical_rate,hit_at_2_rate_delta,hit_at_2_rate_direction,loss_mean_delta,loss_mean_direction,rank2_rescue_on_miss1_delta,rank2_rescue_on_miss1_direction,critical_miss_rate_delta,critical_miss_rate_direction,catastrophic_rate_delta,catastrophic_rate_direction
current_overall,584.0,0.9914383561643836,865.9246575342465,0.0,1970.0000000000045,5010.000000000014,0.8214285714285714,0.0,0.008561643835616438,0.018835616438356163,0.0,,,,,,,,,,
baseline_overall,584.0,0.9931506849315068,610.7876712328767,0.0,900.0,3500.0,0.8918918918918919,0.0,0.00684931506849315,0.011986301369863013,0.5,,,,,,,,,,
overall_delta,,,,,,,,,,,,-0.001712328767123239,worsened,255.1369863013698,worsened,-0.07046332046332049,worsened,0.0017123287671232876,worsened,0.00684931506849315,worsened
