date,month,weekday,expert,model,target_label,window,lambda,top1_tail,top1_pred,top1_actual_raw_diff,top1_machine_count,top1_avg_diff_per_machine,top1_prob_positive,top1_final_score,top2_tail,top2_pred,top2_actual_raw_diff,top2_prob_positive,top2_final_score,pred_span_top12,confidence_band,operational_pick_tail,operational_pick_source,operational_pick_pred,operational_pick_actual_raw_diff,operational_pick_in_actual_top2,top1_is_avoid,top2_is_avoid,hit_at_2,hit_at_3
2026-01-07,2026-01,Wednesday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,7,0.8791586347830629,22100.0,15.0,1473.3333333333333,0.5,0.8791586347830629,3,0.5605751938786095,21600.0,0.5,0.5605751938786095,0.31858344090445334,high,7,top1_default,0.8791586347830629,22100.0,1,0,0,1.0,1.0
2026-01-08,2026-01,Thursday,2F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,8,0.9849727858572024,5700.0,3.0,1900.0,0.5,0.9849727858572024,4,0.027281164525643938,1700.0,0.5,0.027281164525643938,0.9576916213315585,high,8,top1_default,0.9849727858572024,5700.0,1,0,0,1.0,1.0
2026-01-08,2026-01,Thursday,2F_N,xgb_ranker_ndcg,is_rank_1,full_2025,1.25,1,0.9904689969120358,54400.0,32.0,1700.0,0.5,0.9904689969120358,7,0.5107384823991022,22000.0,0.5,0.5107384823991022,0.4797305145129336,high,1,top1_default,0.9904689969120358,54400.0,1,0,0,1.0,1.0
2026-01-08,2026-01,Thursday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,6,0.9681110022133833,9800.0,20.0,490.0,0.5,0.9681110022133833,9,0.4964273700354551,9500.0,0.5,0.4964273700354551,0.4716836321779282,high,6,top1_default,0.9681110022133833,9800.0,1,0,0,1.0,1.0
2026-01-08,2026-01,Thursday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,0,0.2062239718295828,9900.0,16.0,618.75,0.5,0.2062239718295828,8,0.0011884413938982306,5400.0,0.5,0.0011884413938982306,0.20503553043568457,medium,0,top1_default,0.2062239718295828,9900.0,1,0,0,1.0,1.0
2026-01-09,2026-01,Friday,2F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,9,0.7559065188052482,3200.0,3.0,1066.6666666666667,0.5,0.7559065188052482,5,0.030502983354192065,2400.0,0.5,0.030502983354192065,0.7254035354510561,high,9,top1_default,0.7559065188052482,3200.0,1,0,0,1.0,1.0
2026-01-09,2026-01,Friday,2F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,1.25,6,0.009210453558199423,12000.0,31.0,387.0967741935484,0.5,0.009210453558199423,2,0.007145785835591639,13600.0,0.5,0.007145785835591639,0.0020646677226077836,low,6,top1_default,0.009210453558199423,12000.0,1,0,0,1.0,1.0
2026-01-09,2026-01,Friday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,3,0.907394915463662,10700.0,21.0,509.5238095238095,0.5,0.907394915463662,0,0.02387599645929102,5100.0,0.5,0.02387599645929102,0.883518919004371,high,3,top1_default,0.907394915463662,10700.0,1,0,0,1.0,1.0
2026-01-09,2026-01,Friday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,2,0.9979453023578092,35600.0,15.0,2373.3333333333335,0.5,0.9979453023578092,1,0.2212782708950838,11600.0,0.5,0.2212782708950838,0.7766670314627254,high,2,top1_default,0.9979453023578092,35600.0,1,0,0,1.0,1.0
2026-01-10,2026-01,Saturday,2F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,9,0.777189977379747,4800.0,3.0,1600.0,0.5,0.777189977379747,3,0.027646315269230455,1800.0,0.5,0.027646315269230455,0.7495436621105166,high,9,top1_default,0.777189977379747,4800.0,1,0,0,1.0,1.0
2026-01-10,2026-01,Saturday,2F_N,xgb_ranker_ndcg,is_rank_1,full_2025,1.25,6,0.9914644546529056,54500.0,31.0,1758.0645161290322,0.5,0.9914644546529056,3,0.2689705909221121,28400.0,0.5,0.2689705909221121,0.7224938637307934,high,6,top1_default,0.9914644546529056,54500.0,1,0,0,1.0,1.0
2026-01-10,2026-01,Saturday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,2,0.4564559338799414,11600.0,22.0,527.2727272727273,0.5,0.4564559338799414,1,0.06857517377559245,9900.0,0.5,0.06857517377559245,0.3878807601043489,high,2,top1_default,0.4564559338799414,11600.0,1,0,0,1.0,1.0
2026-01-10,2026-01,Saturday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,2,0.9866716295108132,35200.0,15.0,2346.6666666666665,0.5,0.9866716295108132,4,0.10796705500784062,10300.0,0.5,0.10796705500784062,0.8787045745029726,high,2,top1_default,0.9866716295108132,35200.0,1,0,0,1.0,1.0
2026-01-11,2026-01,Sunday,2F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,3,0.6984067710576058,3400.0,3.0,1133.3333333333333,0.5,0.6984067710576058,2,0.46224454379679325,4200.0,0.5,0.46224454379679325,0.2361622272608126,medium,3,top1_default,0.6984067710576058,3400.0,1,0,0,1.0,1.0
2026-01-11,2026-01,Sunday,2F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,1.25,1,0.9829558251787012,39900.0,32.0,1246.875,0.5,0.9829558251787012,6,0.9324673330031007,40200.0,0.5,0.9324673330031007,0.050488492175600475,low,1,top1_default,0.9829558251787012,39900.0,0,0,0,1.0,1.0
2026-01-11,2026-01,Sunday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,4,0.9910040135786264,27300.0,21.0,1300.0,0.5,0.9910040135786264,7,0.061026775430947186,9400.0,0.5,0.061026775430947186,0.9299772381476793,high,4,top1_default,0.9910040135786264,27300.0,1,0,0,1.0,1.0
2026-01-11,2026-01,Sunday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,5,0.001083112464783302,-1700.0,16.0,-106.25,0.5,0.001083112464783302,2,0.0008326076586159788,-21500.0,0.5,0.0008326076586159788,0.00025050480616732314,undefined,2,top2_on_undefined,0.0008326076586159788,-21500.0,0,0,0,1.0,1.0
2026-01-12,2026-01,Monday,2F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,4,0.9905860676176146,5600.0,3.0,1866.6666666666667,0.5,0.9905860676176146,5,0.21593713042644286,4100.0,0.5,0.21593713042644286,0.7746489371911718,high,4,top1_default,0.9905860676176146,5600.0,1,0,0,1.0,1.0
2026-01-12,2026-01,Monday,2F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,1.25,2,0.7341163856775103,34900.0,32.0,1090.625,0.5,0.7341163856775103,0,0.004594624668623059,9300.0,0.5,0.004594624668623059,0.7295217610088872,high,2,top1_default,0.7341163856775103,34900.0,1,0,0,1.0,1.0
2026-01-12,2026-01,Monday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,1,0.03105940460134197,8500.0,23.0,369.5652173913044,0.5,0.03105940460134197,6,0.02185917775902617,5600.0,0.5,0.02185917775902617,0.009200226842315803,low,1,top1_default,0.03105940460134197,8500.0,1,0,0,1.0,1.0
2026-01-12,2026-01,Monday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,5,0.01666990079571248,8100.0,16.0,506.25,0.5,0.01666990079571248,0,0.0007276491381668291,-2400.0,0.5,0.0007276491381668291,0.01594225165754565,low,5,top1_default,0.01666990079571248,8100.0,1,0,0,1.0,1.0
2026-01-13,2026-01,Tuesday,2F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,7,0.9867266433997458,5800.0,3.0,1933.3333333333333,0.5,0.9867266433997458,0,0.9442964949939872,4500.0,0.5,0.9442964949939872,0.04243014840575865,low,7,top1_default,0.9867266433997458,5800.0,1,0,0,1.0,1.0
2026-01-13,2026-01,Tuesday,2F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,1.0,0,0.752001746958203,28000.0,32.0,875.0,0.5,0.752001746958203,3,0.18254197376726158,17400.0,0.5,0.18254197376726158,0.5694597731909414,high,0,top1_default,0.752001746958203,28000.0,1,0,0,1.0,1.0
2026-01-13,2026-01,Tuesday,3F_A,xgb_ranker_ndcg,is_rank_1,recent_60d,1.25,1,0.08635065294246122,6500.0,23.0,282.60869565217394,0.5,0.08635065294246122,4,0.07249845462896468,3500.0,0.5,0.07249845462896468,0.013852198313496544,low,1,top1_default,0.08635065294246122,6500.0,1,0,0,1.0,1.0
2026-01-13,2026-01,Tuesday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,9,0.48865776288097457,16600.0,15.0,1106.6666666666667,0.5,0.48865776288097457,5,0.011280998079650707,7700.0,0.5,0.011280998079650707,0.47737676480132385,high,9,top1_default,0.48865776288097457,16600.0,1,0,0,1.0,1.0
2026-01-14,2026-01,Wednesday,2F_A,xgb_ranker_ndcg,is_rank_1,full_2025,1.25,1,0.9889051988905941,12400.0,4.0,3100.0,0.5,0.9889051988905941,9,0.976660151406254,6500.0,0.5,0.976660151406254,0.012245047484340188,low,1,top1_default,0.9889051988905941,12400.0,1,0,0,1.0,1.0
2026-01-14,2026-01,Wednesday,2F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,5,0.9804185536656858,38300.0,31.0,1235.483870967742,0.5,0.9804185536656858,1,0.9605564317740085,41300.0,0.5,0.9605564317740085,0.019862121891677242,low,5,top1_default,0.9804185536656858,38300.0,1,0,0,1.0,1.0
2026-01-14,2026-01,Wednesday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,5,0.9624855355723488,11900.0,20.0,595.0,0.5,0.9624855355723488,9,0.06154195494272323,7300.0,0.5,0.06154195494272323,0.9009435806296257,high,5,top1_default,0.9624855355723488,11900.0,1,0,0,1.0,1.0
2026-01-14,2026-01,Wednesday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,6,0.6837803822527837,17800.0,16.0,1112.5,0.5,0.6837803822527837,5,0.009947096348080952,7000.0,0.5,0.009947096348080952,0.6738332859047027,high,6,top1_default,0.6837803822527837,17800.0,1,0,0,1.0,1.0
2026-01-15,2026-01,Thursday,2F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,5,0.7729416777776482,4900.0,4.0,1225.0,0.5,0.7729416777776482,8,0.6896169236831516,2900.0,0.5,0.6896169236831516,0.08332475409449658,low,5,top1_default,0.7729416777776482,4900.0,1,0,0,1.0,1.0
2026-01-15,2026-01,Thursday,2F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,1.25,7,0.028349457987401915,13100.0,32.0,409.375,0.5,0.028349457987401915,9,0.018747951993319523,14200.0,0.5,0.018747951993319523,0.009601505994082393,low,7,top1_default,0.028349457987401915,13100.0,1,0,0,1.0,1.0
2026-01-15,2026-01,Thursday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,4,0.26867180615962294,9300.0,21.0,442.85714285714283,0.5,0.26867180615962294,7,0.2511572487983335,9300.0,0.5,0.2511572487983335,0.01751455736128943,low,4,top1_default,0.26867180615962294,9300.0,1,0,0,1.0,1.0
2026-01-15,2026-01,Thursday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,2,0.9979642948729319,32000.0,15.0,2133.3333333333335,0.5,0.9979642948729319,7,0.9846505721527749,31800.0,0.5,0.9846505721527749,0.013313722720157073,low,2,top1_default,0.9979642948729319,32000.0,1,0,0,1.0,1.0
2026-01-16,2026-01,Friday,2F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,3,0.9975836663257006,8000.0,3.0,2666.6666666666665,0.5,0.9975836663257006,4,0.993978176612423,8300.0,0.5,0.993978176612423,0.0036054897132775654,low,3,top1_default,0.9975836663257006,8000.0,1,0,0,1.0,1.0
2026-01-16,2026-01,Friday,2F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,0.75,2,0.9576541236571761,45600.0,32.0,1425.0,0.5,0.9576541236571761,1,0.3156899277801005,18000.0,0.5,0.3156899277801005,0.6419641958770755,high,2,top1_default,0.9576541236571761,45600.0,1,0,0,1.0,1.0
2026-01-16,2026-01,Friday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,3,0.8956293002500895,16200.0,21.0,771.4285714285714,0.5,0.8956293002500895,8,0.7895246270325728,20400.0,0.5,0.7895246270325728,0.10610467321751671,medium,3,top1_default,0.8956293002500895,16200.0,1,0,0,1.0,1.0
2026-01-16,2026-01,Friday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,5,0.9873135070991721,39600.0,16.0,2475.0,0.5,0.9873135070991721,3,0.8592848271004225,29700.0,0.5,0.8592848271004225,0.12802867999874956,medium,5,top1_default,0.9873135070991721,39600.0,1,0,0,1.0,1.0
2026-01-17,2026-01,Saturday,2F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,8,0.5229256373464639,3500.0,3.0,1166.6666666666667,0.5,0.5229256373464639,9,0.07036770608759634,3300.0,0.5,0.07036770608759634,0.45255793125886756,high,8,top1_default,0.5229256373464639,3500.0,1,0,0,1.0,1.0
2026-01-17,2026-01,Saturday,2F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,0.75,9,0.7774033526759774,40500.0,32.0,1265.625,0.5,0.7774033526759774,7,0.4222786278558452,27900.0,0.5,0.4222786278558452,0.3551247248201322,high,9,top1_default,0.7774033526759774,40500.0,1,0,0,1.0,1.0
2026-01-17,2026-01,Saturday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,1,0.6950208183622478,15800.0,23.0,686.9565217391304,0.5,0.6950208183622478,6,0.5980203799932493,15900.0,0.5,0.5980203799932493,0.09700043836899852,low,1,top1_default,0.6950208183622478,15800.0,1,0,0,1.0,1.0
2026-01-17,2026-01,Saturday,3F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,0.75,4,0.7379903017232745,15300.0,15.0,1020.0,0.5,0.7379903017232745,5,0.017172370704509287,7600.0,0.5,0.017172370704509287,0.7208179310187652,high,4,top1_default,0.7379903017232745,15300.0,1,0,0,1.0,1.0
2026-01-18,2026-01,Sunday,2F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,2,0.49378224990749936,4400.0,3.0,1466.6666666666667,0.5,0.49378224990749936,6,0.05775489791878503,2800.0,0.5,0.05775489791878503,0.43602735198871434,high,2,top1_default,0.49378224990749936,4400.0,1,0,0,1.0,1.0
2026-01-18,2026-01,Sunday,2F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,0.75,0,0.2542028633048888,27500.0,32.0,859.375,0.5,0.2542028633048888,3,0.16499247030772118,19700.0,0.5,0.16499247030772118,0.0892103929971676,low,0,top1_default,0.2542028633048888,27500.0,1,0,0,1.0,1.0
2026-01-18,2026-01,Sunday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,3,0.024922240345074342,8000.0,21.0,380.95238095238096,0.5,0.024922240345074342,7,0.0073902428107344926,6800.0,0.5,0.0073902428107344926,0.01753199753433985,low,3,top1_default,0.024922240345074342,8000.0,1,0,0,1.0,1.0
2026-01-18,2026-01,Sunday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,0,0.995165153225157,35700.0,16.0,2231.25,0.5,0.995165153225157,8,0.2080389145636448,13300.0,0.5,0.2080389145636448,0.7871262386615122,high,0,top1_default,0.995165153225157,35700.0,1,0,0,1.0,1.0
2026-01-19,2026-01,Monday,2F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,6,0.23031155033955028,2300.0,4.0,575.0,0.5,0.23031155033955028,0,0.13567455944779833,2200.0,0.5,0.13567455944779833,0.09463699089175195,low,6,top1_default,0.23031155033955028,2300.0,1,0,0,1.0,1.0
2026-01-19,2026-01,Monday,2F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,1.25,1,0.0837092569034997,13400.0,32.0,418.75,0.5,0.0837092569034997,5,0.0065477768324176825,10600.0,0.5,0.0065477768324176825,0.07716148007108202,low,1,top1_default,0.0837092569034997,13400.0,1,0,0,1.0,1.0
2026-01-19,2026-01,Monday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,9,0.5056963002893147,8600.0,21.0,409.5238095238095,0.5,0.5056963002893147,3,0.0021554775758023193,4700.0,0.5,0.0021554775758023193,0.5035408227135123,high,9,top1_default,0.5056963002893147,8600.0,1,0,0,1.0,1.0
2026-01-19,2026-01,Monday,3F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,1.25,2,0.9912886567194528,24500.0,15.0,1633.3333333333333,0.5,0.9912886567194528,5,0.7442964735367287,16600.0,0.5,0.7442964735367287,0.2469921831827241,medium,2,top1_default,0.9912886567194528,24500.0,1,0,0,1.0,1.0
2026-01-20,2026-01,Tuesday,2F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,6,0.9977502654976192,8200.0,4.0,2050.0,0.5,0.9977502654976192,0,0.7426495491244972,4400.0,0.5,0.7426495491244972,0.25510071637312204,medium,6,top1_default,0.9977502654976192,8200.0,1,0,0,1.0,1.0
2026-01-20,2026-01,Tuesday,2F_N,xgb_ranker_ndcg,is_rank_1,full_2025,1.25,3,0.7828567782139951,28400.0,32.0,887.5,0.5,0.7828567782139951,1,0.38478582444094656,24400.0,0.5,0.38478582444094656,0.3980709537730486,high,3,top1_default,0.7828567782139951,28400.0,1,0,0,1.0,1.0
2026-01-20,2026-01,Tuesday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,5,0.422852575718785,8500.0,20.0,425.0,0.5,0.422852575718785,2,0.02673467476410731,7400.0,0.5,0.02673467476410731,0.3961179009546777,high,5,top1_default,0.422852575718785,8500.0,1,0,0,1.0,1.0
2026-01-20,2026-01,Tuesday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,6,0.9938661242685848,28400.0,16.0,1775.0,0.5,0.9938661242685848,9,0.9836428101636129,22500.0,0.5,0.9836428101636129,0.010223314104971903,low,6,top1_default,0.9938661242685848,28400.0,1,0,0,1.0,1.0
2026-01-21,2026-01,Wednesday,2F_A,xgb_ranker_ndcg,is_rank_1,full_2025,1.25,0,0.7679211678065854,4000.0,3.0,1333.3333333333333,0.5,0.7679211678065854,1,0.05726126121320247,2800.0,0.5,0.05726126121320247,0.7106599065933829,high,0,top1_default,0.7679211678065854,4000.0,1,0,0,1.0,1.0
