hall,axis,focus_value,offset_value,n_days,focus_mean_excess,offset_mean_excess,offset_gap,corr_excess,verdict
蒲田1,machine_name,聖戦士ダンバイン,麻雀物語,12,2080.039770978292,-957.2827152416436,3037.3224862199354,-0.4605974750646052,offset_candidate
蒲田1,machine_name,七つの魔剣が支配する,わたしの幸せな結婚,19,2616.9528912015767,-420.14849593977726,3037.101387141354,-0.02872577677320879,offset_candidate
蒲田1,machine_name,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,アクダマドライブ,22,1987.1086748421733,-1045.4170994031813,3032.5257742453546,-0.12949224224470546,offset_candidate
蒲田1,machine_name,聖戦士ダンバイン,Sister Quest,15,2080.039770978292,-949.6151725787165,3029.6549435570087,-0.3775171319562792,offset_candidate
蒲田1,machine_name,シャーマンキング,バイオハザード RE:3,18,2304.910801965549,-721.810844570758,3026.721646536307,0.10976582711217915,offset_candidate
蒲田1,machine_name,ゴジラ対エヴァンゲリオン,にゃんこ大戦争 超神速,27,2311.1390945991543,-715.1215205858874,3026.260615185042,0.14299548820319513,offset_candidate
蒲田1,machine_name,デビル メイ クライ5 スタイリッシュトライブ,ネオプラネット,18,1863.4058019359613,-1159.6009170072891,3023.0067189432502,-0.4933869696520427,offset_candidate
蒲田1,machine_name,タクトオーパス デスティニー,BIRDIE WING ‐Golf Girls' Story‐,6,2293.8033675237884,-725.5100587450048,3019.313426268793,0.3354144060742837,no_offset
蒲田1,machine_name,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,ミリオンゴッド‐神々の軌跡‐,28,1987.1086748421733,-1030.1715691055783,3017.280243947752,0.4937223428965172,no_offset
蒲田1,machine_name,シャーマンキング,バイオハザード5,29,2304.910801965549,-711.4212544626554,3016.3320564282044,-0.35739277402306846,offset_candidate
蒲田1,machine_name,わたしの幸せな結婚,ゴジラ,5,1339.447743253032,-1676.3536227154048,3015.8013659684366,-0.9240059093594695,offset_candidate
蒲田1,machine_name,タクトオーパス デスティニー,ミリオンゴッド‐神々の軌跡‐,21,2293.8033675237884,-721.8428909796128,3015.6462585034014,-0.21612126290780298,offset_candidate
蒲田1,machine_name, サラリーマン金太郎,ダンベル何キロ持てる？,25,2414.7290362037065,-599.6709637962936,3014.4,-0.036025151244947234,offset_candidate
蒲田1,machine_name, サラリーマン金太郎,東京喰種,20,2414.7290362037065,-593.541260284822,3008.2702964885284,0.3839217183293418,no_offset
蒲田1,machine_name,七つの魔剣が支配する,チバリヨ2プラス,86,2616.9528912015767,-385.8434368963689,3002.7963280979457,-0.1358026277339639,offset_candidate
蒲田1,machine_name,七つの魔剣が支配する,ULTRAMAN,6,2616.9528912015767,-382.6926937886719,2999.6455849902486,0.3021873390693805,no_offset
蒲田1,machine_name,スーパービンゴネオ,沖ドキ!ゴージャス 30Φ,105,2416.6572210219692,-580.1725438819904,2996.8297649039596,-0.0394152865747046,offset_candidate
蒲田1,machine_name,スーパービンゴネオ,化物語,27,2416.6572210219692,-576.0372625904871,2992.694483612456,-0.04780372762211871,offset_candidate
蒲田1,machine_name,デビル メイ クライ5 スタイリッシュトライブ,スーパーリオエース2,19,1863.4058019359613,-1126.6476065413394,2990.0534084773008,-0.16856283545534131,offset_candidate
蒲田1,machine_name, サラリーマン金太郎,シン・エヴァンゲリオン,25,2414.7290362037065,-574.6042971296268,2989.3333333333335,0.1081886976069398,offset_candidate
蒲田1,machine_name,七つの魔剣が支配する,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,25,2616.9528912015767,-369.67334555791393,2986.6262367594904,-0.5861074968904694,offset_candidate
蒲田1,machine_name, サラリーマン金太郎,スーパーブラックジャック,20,2414.7290362037065,-564.8745936181552,2979.603629821862,-0.6201739121938141,offset_candidate
蒲田1,machine_name,七つの魔剣が支配する,沖ドキ!BLACK,88,2616.9528912015767,-362.6345100335515,2979.5874012351283,0.14452919598467565,offset_candidate
蒲田1,machine_name, サラリーマン金太郎,沖ドキ!ゴージャス 30Φ,6,2414.7290362037065,-558.052899667015,2972.7819358707216,0.3946818353804758,no_offset
蒲田1,machine_name,スーパービンゴネオ,スマスロ炎炎ノ消防隊2,10,2416.6572210219692,-554.6180449630991,2971.2752659850685,0.6963882140215927,no_offset
蒲田1,machine_name,ゴジラ対エヴァンゲリオン,沖ドキ!ゴージャス 30Φ,8,2311.1390945991543,-653.5429592310927,2964.6820538302472,-0.014588676855569988,offset_candidate
蒲田1,machine_name,デビル メイ クライ5 スタイリッシュトライブ,ミリオンゴッド‐神々の軌跡‐,32,1863.4058019359613,-1099.6954155499245,2963.101217485886,-0.034940875022115424,offset_candidate
