hall,machine_name,full_range,full_n,full_kruskal_p,full_effect_size,full_top_dd,recent_range,recent_n,recent_kruskal_p,recent_effect_size,recent_top_dd,n_common_dd_levels,spearman_rho,spearman_p,verdict,note
楽園,アイムジャグラーEX-TP,2025-01-01~2025-11-03,6295,6.599211959657765e-10,0.011626866152784266,25,2025-09-05~2025-11-03,833,0.0017537104708259124,0.034135777312626146,1,30,0.5426028921023358,0.001949195852675787,recent_drift,
楽園,ゴーゴージャグラー3,2025-01-01~2026-07-04,5461,0.0014024419308101012,0.005244242917980147,25,2026-05-06~2026-07-04,598,0.4062750265987101,0.002092778823851933,25,31,0.35887096774193555,0.04741218357779177,no_signal,
楽園,ジャグラーガールズ,2025-01-01~2026-07-04,1620,0.013994697114095745,0.012267177910937352,25,2026-05-06~2026-07-04,168,0.5952683951414739,0.0,27,23,0.3112648221343874,0.14825337031304392,no_signal,
楽園,ネオアイムジャグラーEX,2025-09-29~2026-07-04,5858,5.588005241608534e-07,0.009228161615227203,11,2026-05-06~2026-07-04,1379,3.009427054391881e-05,0.03081696448194817,15,31,0.5479838709677419,0.001416828658964871,recent_drift,
楽園,ハッピージャグラーVIII,2025-01-01~2026-07-04,3293,0.2577983730565897,0.0014076436367926057,15,2026-05-06~2026-07-04,360,0.37557928829859644,0.005555590220620186,5,31,-0.0068548387096774195,0.970805482704083,no_signal,
楽園,ファンキージャグラー2,2025-01-01~2026-07-04,2577,0.4719739478632766,0.0,17,2026-05-06~2026-07-04,307,0.027154707849872346,0.060179878018067595,5,31,0.3120967741935484,0.08740195804067992,recent_drift,
楽園,マイジャグラーV,2025-01-01~2026-07-04,9784,3.2431656393571684e-12,0.00891939352069707,5,2026-05-06~2026-07-04,1061,0.004255410829084974,0.023592813673269056,5,31,0.6173387096774193,0.00021598796760505834,recent_drift,
