hall,machine_name,period,dd,n,rb_rate_pooled,rb_rate_mean
蒲田7,アイムジャグラーEX-TP,full,1,120.0,0.0031438585359383096,0.0029737833333333334
蒲田7,アイムジャグラーEX-TP,full,2,117.0,0.0032233530114809316,0.003015102564102564
蒲田7,アイムジャグラーEX-TP,full,3,117.0,0.003146878960514821,0.002965008547008547
蒲田7,アイムジャグラーEX-TP,full,4,95.0,0.0031739734179726245,0.0030254526315789477
蒲田7,アイムジャグラーEX-TP,full,5,107.0,0.0032776711080079904,0.00309218691588785
蒲田7,アイムジャグラーEX-TP,full,6,91.0,0.003181873951985604,0.0029799780219780217
蒲田7,アイムジャグラーEX-TP,full,7,162.0,0.0032513637120388595,0.0031269814814814815
蒲田7,アイムジャグラーEX-TP,full,8,131.0,0.003405352582672114,0.00326075572519084
蒲田7,アイムジャグラーEX-TP,full,9,134.0,0.003484423831135265,0.0033415671641791045
蒲田7,アイムジャグラーEX-TP,full,10,131.0,0.003492985901157657,0.0032752137404580156
蒲田7,アイムジャグラーEX-TP,full,11,144.0,0.0032486569943272828,0.003056798611111111
蒲田7,アイムジャグラーEX-TP,full,12,111.0,0.0033047313501781295,0.003047081081081081
蒲田7,アイムジャグラーEX-TP,full,13,138.0,0.0031261024532999214,0.0029234565217391303
蒲田7,アイムジャグラーEX-TP,full,14,123.0,0.0033341530848740937,0.0031572520325203256
蒲田7,アイムジャグラーEX-TP,full,15,135.0,0.003305744798941186,0.0030865111111111113
蒲田7,アイムジャグラーEX-TP,full,16,105.0,0.0032967770171196007,0.0031179809523809525
蒲田7,アイムジャグラーEX-TP,full,17,149.0,0.00315946348733234,0.0030116778523489934
蒲田7,アイムジャグラーEX-TP,full,18,106.0,0.003220772081096184,0.0030139150943396227
蒲田7,アイムジャグラーEX-TP,full,19,126.0,0.0032677623916138217,0.00309634126984127
蒲田7,アイムジャグラーEX-TP,full,20,129.0,0.0032138635028280582,0.003021279069767442
蒲田7,アイムジャグラーEX-TP,full,21,127.0,0.0033976296117543174,0.0032103543307086613
蒲田7,アイムジャグラーEX-TP,full,22,116.0,0.003066966309169787,0.0029238706896551722
蒲田7,アイムジャグラーEX-TP,full,23,123.0,0.003249176437836799,0.003064869918699187
蒲田7,アイムジャグラーEX-TP,full,24,112.0,0.003223266009319443,0.003043071428571429
蒲田7,アイムジャグラーEX-TP,full,25,107.0,0.0032982125492476266,0.003042186915887851
蒲田7,アイムジャグラーEX-TP,full,26,110.0,0.0031916666237217445,0.003033109090909091
蒲田7,アイムジャグラーEX-TP,full,27,136.0,0.0033135277422146137,0.0031878823529411762
蒲田7,アイムジャグラーEX-TP,full,28,106.0,0.0032846899252710546,0.0030965943396226415
蒲田7,アイムジャグラーEX-TP,full,29,104.0,0.0031879545672147775,0.002993605769230769
蒲田7,アイムジャグラーEX-TP,full,30,130.0,0.003514754748583482,0.0033886538461538464
蒲田7,アイムジャグラーEX-TP,full,31,85.0,0.003248276013689294,0.003089835294117647
蒲田7,アイムジャグラーEX-TP,recent60d,1,11.0,0.0031779815443824075,0.0029222727272727273
蒲田7,アイムジャグラーEX-TP,recent60d,2,11.0,0.0027246076909812037,0.0025541818181818183
蒲田7,アイムジャグラーEX-TP,recent60d,3,10.0,0.003285909664126747,0.0029595
蒲田7,アイムジャグラーEX-TP,recent60d,4,7.0,0.0026515019362941773,0.002665857142857143
蒲田7,アイムジャグラーEX-TP,recent60d,5,6.0,0.003173675199398672,0.0026929999999999996
蒲田7,アイムジャグラーEX-TP,recent60d,6,15.0,0.0031942758576630676,0.0030088666666666665
蒲田7,アイムジャグラーEX-TP,recent60d,7,25.0,0.0029690523843392824,0.0028026400000000003
蒲田7,アイムジャグラーEX-TP,recent60d,8,20.0,0.0033931813213447263,0.0031620000000000003
蒲田7,アイムジャグラーEX-TP,recent60d,9,11.0,0.0029925855343477356,0.0029396363636363635
蒲田7,アイムジャグラーEX-TP,recent60d,10,12.0,0.0026185562434813485,0.0024965
蒲田7,アイムジャグラーEX-TP,recent60d,11,18.0,0.0032700276921264018,0.00299
蒲田7,アイムジャグラーEX-TP,recent60d,12,15.0,0.003165029816482606,0.0030020666666666666
蒲田7,アイムジャグラーEX-TP,recent60d,13,10.0,0.0035302473262032084,0.0034917999999999998
蒲田7,アイムジャグラーEX-TP,recent60d,14,14.0,0.003086560537639313,0.002954142857142857
蒲田7,アイムジャグラーEX-TP,recent60d,15,15.0,0.003124756891320696,0.0027985333333333333
蒲田7,アイムジャグラーEX-TP,recent60d,16,15.0,0.002964455737609159,0.002819933333333333
蒲田7,アイムジャグラーEX-TP,recent60d,17,17.0,0.002943803129031191,0.0029031764705882354
蒲田7,アイムジャグラーEX-TP,recent60d,18,9.0,0.0034077707499677295,0.0030262222222222222
蒲田7,アイムジャグラーEX-TP,recent60d,19,11.0,0.0032188213261543862,0.002963909090909091
