hall,machine_name,period,dd,n,rb_rate_pooled,rb_rate_mean
ザシティ,アイムジャグラーEX-TP,recent60d,29,3.0,0.0024843486037960847,0.0024696666666666665
ザシティ,アイムジャグラーEX-TP,recent60d,30,6.0,0.003087339201083277,0.0028751666666666665
ザシティ,アイムジャグラーEX-TP,recent60d,31,4.0,0.0038169934640522878,0.0036414999999999998
ザシティ,ウルトラミラクルジャグラー,full,1,26.0,0.0027014169696557818,0.0026615384615384613
ザシティ,ウルトラミラクルジャグラー,full,2,23.0,0.0022071098065137747,0.0021144782608695655
ザシティ,ウルトラミラクルジャグラー,full,3,30.0,0.002636951343994556,0.0025546333333333333
ザシティ,ウルトラミラクルジャグラー,full,4,28.0,0.002411919154912377,0.002389964285714286
ザシティ,ウルトラミラクルジャグラー,full,5,34.0,0.0028432967936910998,0.002712029411764706
ザシティ,ウルトラミラクルジャグラー,full,6,32.0,0.0024828660207297276,0.0022793125
ザシティ,ウルトラミラクルジャグラー,full,7,30.0,0.0022539207187327608,0.002202433333333333
ザシティ,ウルトラミラクルジャグラー,full,8,36.0,0.002693845335529589,0.0025846111111111113
ザシティ,ウルトラミラクルジャグラー,full,9,19.0,0.002789847916255185,0.0026707894736842106
ザシティ,ウルトラミラクルジャグラー,full,10,25.0,0.0026907493891689606,0.0026556400000000003
ザシティ,ウルトラミラクルジャグラー,full,11,23.0,0.0027124240816085855,0.002709608695652174
ザシティ,ウルトラミラクルジャグラー,full,12,20.0,0.002474918810590238,0.0022484999999999996
ザシティ,ウルトラミラクルジャグラー,full,13,25.0,0.0024764001185285526,0.002371
ザシティ,ウルトラミラクルジャグラー,full,14,27.0,0.002631450312026461,0.0026072592592592593
ザシティ,ウルトラミラクルジャグラー,full,15,28.0,0.0024780521206094054,0.002389142857142857
ザシティ,ウルトラミラクルジャグラー,full,16,19.0,0.002529898804047838,0.002536736842105263
ザシティ,ウルトラミラクルジャグラー,full,17,19.0,0.0026331102705848125,0.0026198947368421053
ザシティ,ウルトラミラクルジャグラー,full,18,36.0,0.0024378352023403218,0.002303916666666667
ザシティ,ウルトラミラクルジャグラー,full,19,23.0,0.0028124702068834015,0.0027810434782608692
ザシティ,ウルトラミラクルジャグラー,full,20,23.0,0.0024007273693135963,0.0024303478260869565
ザシティ,ウルトラミラクルジャグラー,full,21,22.0,0.002423615271499374,0.0024146363636363636
ザシティ,ウルトラミラクルジャグラー,full,22,15.0,0.002522266887365019,0.002336
ザシティ,ウルトラミラクルジャグラー,full,23,23.0,0.00253999956581204,0.0023719130434782607
ザシティ,ウルトラミラクルジャグラー,full,24,22.0,0.0022449871799416305,0.0021525454545454547
ザシティ,ウルトラミラクルジャグラー,full,25,21.0,0.0026253528142121865,0.002552047619047619
ザシティ,ウルトラミラクルジャグラー,full,26,17.0,0.0027577400116830363,0.002695235294117647
ザシティ,ウルトラミラクルジャグラー,full,27,18.0,0.002440064840883884,0.0023367222222222222
ザシティ,ウルトラミラクルジャグラー,full,28,36.0,0.0027926087429254866,0.0026855833333333332
ザシティ,ウルトラミラクルジャグラー,full,29,16.0,0.002354405260414039,0.0022250625
ザシティ,ウルトラミラクルジャグラー,full,30,29.0,0.0028615253734806203,0.002734344827586207
ザシティ,ウルトラミラクルジャグラー,full,31,15.0,0.0031202306257419026,0.0030743333333333334
ザシティ,ウルトラミラクルジャグラー,recent60d,1,3.0,0.0029882228862717526,0.002960666666666667
ザシティ,ウルトラミラクルジャグラー,recent60d,2,2.0,0.0026197060107699026,0.002494
ザシティ,ウルトラミラクルジャグラー,recent60d,3,4.0,0.00222246916324036,0.0024590000000000002
ザシティ,ウルトラミラクルジャグラー,recent60d,4,4.0,0.002342365155735629,0.0025195
ザシティ,ウルトラミラクルジャグラー,recent60d,5,2.0,0.002355712603062426,0.0023344999999999998
ザシティ,ウルトラミラクルジャグラー,recent60d,6,3.0,0.0022805621850967915,0.002355
ザシティ,ウルトラミラクルジャグラー,recent60d,7,3.0,0.0022495136186770426,0.0022816666666666667
ザシティ,ウルトラミラクルジャグラー,recent60d,8,4.0,0.003572449271220349,0.00345725
ザシティ,ウルトラミラクルジャグラー,recent60d,9,3.0,0.0029046312731967083,0.002672666666666667
ザシティ,ウルトラミラクルジャグラー,recent60d,10,2.0,0.0026424268047775075,0.0026775
ザシティ,ウルトラミラクルジャグラー,recent60d,11,2.0,0.002573028606023914,0.0025710000000000004
ザシティ,ウルトラミラクルジャグラー,recent60d,12,1.0,0.002933165723863398,0.002933
