hall,machine_name,period,dd,n,rb_rate_pooled,rb_rate_mean
蒲田1,ウルトラミラクルジャグラー,full,26,45,0.002682677567705672,0.0025738666666666665
蒲田1,ウルトラミラクルジャグラー,full,27,61,0.0025926973291857643,0.00247372131147541
蒲田1,ウルトラミラクルジャグラー,full,28,54,0.002639096925808716,0.002554574074074074
蒲田1,ウルトラミラクルジャグラー,full,29,50,0.0024777941630371413,0.00235932
蒲田1,ウルトラミラクルジャグラー,full,30,58,0.0027519798367661276,0.0026685172413793102
蒲田1,ウルトラミラクルジャグラー,full,31,28,0.002587669019702485,0.0025192142857142857
蒲田1,ウルトラミラクルジャグラー,recent60d,1,7,0.0020587113991612656,0.0020264285714285714
蒲田1,ウルトラミラクルジャグラー,recent60d,2,5,0.002911282496552429,0.0028501999999999998
蒲田1,ウルトラミラクルジャグラー,recent60d,3,7,0.002479466914613358,0.0024029999999999998
蒲田1,ウルトラミラクルジャグラー,recent60d,4,8,0.0024719985999299963,0.002344625
蒲田1,ウルトラミラクルジャグラー,recent60d,5,3,0.0028027308659719728,0.0027416666666666666
蒲田1,ウルトラミラクルジャグラー,recent60d,6,8,0.002795880188310754,0.0026455
蒲田1,ウルトラミラクルジャグラー,recent60d,7,8,0.00312256049960968,0.00302775
蒲田1,ウルトラミラクルジャグラー,recent60d,8,7,0.0022126262446022626,0.0021475714285714284
蒲田1,ウルトラミラクルジャグラー,recent60d,9,7,0.0030222595989592917,0.002899857142857143
蒲田1,ウルトラミラクルジャグラー,recent60d,10,7,0.002396804260985353,0.0023
蒲田1,ウルトラミラクルジャグラー,recent60d,11,7,0.003187016256461073,0.0030652857142857144
蒲田1,ウルトラミラクルジャグラー,recent60d,12,2,0.001025010250102501,0.0010965
蒲田1,ウルトラミラクルジャグラー,recent60d,13,6,0.002912257432023298,0.0027500000000000003
蒲田1,ウルトラミラクルジャグラー,recent60d,14,8,0.002431274372923788,0.002254625
蒲田1,ウルトラミラクルジャグラー,recent60d,15,6,0.0028501628664495114,0.0027636666666666664
蒲田1,ウルトラミラクルジャグラー,recent60d,16,6,0.0029691052561187643,0.0029441666666666665
蒲田1,ウルトラミラクルジャグラー,recent60d,17,8,0.0027732088895689095,0.0027122500000000003
蒲田1,ウルトラミラクルジャグラー,recent60d,18,7,0.002985317664938801,0.002707285714285714
蒲田1,ウルトラミラクルジャグラー,recent60d,19,6,0.0024099338289355443,0.0021303333333333335
蒲田1,ウルトラミラクルジャグラー,recent60d,20,7,0.0026430847516241383,0.0026635714285714283
蒲田1,ウルトラミラクルジャグラー,recent60d,21,6,0.0025609131484597937,0.0024216666666666666
蒲田1,ウルトラミラクルジャグラー,recent60d,22,6,0.002528199144301828,0.0025605
蒲田1,ウルトラミラクルジャグラー,recent60d,23,8,0.00265050187743883,0.002597
蒲田1,ウルトラミラクルジャグラー,recent60d,24,8,0.002430939226519337,0.002328625
蒲田1,ウルトラミラクルジャグラー,recent60d,25,5,0.002487086282762579,0.0023568
蒲田1,ウルトラミラクルジャグラー,recent60d,26,6,0.00300357568533969,0.0028805
蒲田1,ウルトラミラクルジャグラー,recent60d,27,8,0.0026724819874714045,0.002628375
蒲田1,ウルトラミラクルジャグラー,recent60d,28,6,0.0020070838252656434,0.0018445
蒲田1,ウルトラミラクルジャグラー,recent60d,29,7,0.002182167328590756,0.0020617142857142856
蒲田1,ウルトラミラクルジャグラー,recent60d,30,8,0.002560449715077776,0.00254325
蒲田1,ウルトラミラクルジャグラー,recent60d,31,4,0.0019573208574020146,0.00192675
蒲田1,ゴーゴージャグラー3,full,1,241,0.0034688151653535265,0.0032897883817427386
蒲田1,ゴーゴージャグラー3,full,2,221,0.00347714655532,0.003288638009049774
蒲田1,ゴーゴージャグラー3,full,3,239,0.0033013372638914635,0.003157966527196653
蒲田1,ゴーゴージャグラー3,full,4,229,0.003360149406199761,0.0032363886462882098
蒲田1,ゴーゴージャグラー3,full,5,222,0.0033794202097317716,0.0031932522522522522
蒲田1,ゴーゴージャグラー3,full,6,213,0.003240912131662867,0.0031255211267605634
蒲田1,ゴーゴージャグラー3,full,7,261,0.0032774362518642464,0.0031588965517241377
蒲田1,ゴーゴージャグラー3,full,8,216,0.003392028392028392,0.0032683333333333336
蒲田1,ゴーゴージャグラー3,full,9,224,0.003424173051656476,0.003294142857142857
蒲田1,ゴーゴージャグラー3,full,10,229,0.0032866509421783326,0.003183633187772926
蒲田1,ゴーゴージャグラー3,full,11,245,0.0033413441268235096,0.0031899632653061226
蒲田1,ゴーゴージャグラー3,full,12,194,0.0032142490898836077,0.003085840206185567
蒲田1,ゴーゴージャグラー3,full,13,218,0.0032657760797603005,0.0031042477064220186
蒲田1,ゴーゴージャグラー3,full,14,203,0.0033831108505150385,0.0032125517241379307
蒲田1,ゴーゴージャグラー3,full,15,219,0.003265001334067937,0.003087041095890411
蒲田1,ゴーゴージャグラー3,full,16,200,0.00333567553563157,0.0031988050000000003
蒲田1,ゴーゴージャグラー3,full,17,255,0.0034312114005593352,0.0032829176470588234
蒲田1,ゴーゴージャグラー3,full,18,183,0.003370309246763737,0.0032392677595628415
蒲田1,ゴーゴージャグラー3,full,19,179,0.0032689436224982455,0.0031347988826815644
蒲田1,ゴーゴージャグラー3,full,20,181,0.003138051875885063,0.002955790055248619
蒲田1,ゴーゴージャグラー3,full,21,213,0.003327658257235722,0.0031901267605633802
蒲田1,ゴーゴージャグラー3,full,22,220,0.003399450130020046,0.0032505272727272726
蒲田1,ゴーゴージャグラー3,full,23,183,0.003255727542956572,0.003103300546448087
蒲田1,ゴーゴージャグラー3,full,24,175,0.0031020974643355846,0.0030109028571428573
蒲田1,ゴーゴージャグラー3,full,25,205,0.0034956729731076526,0.0033651317073170733
蒲田1,ゴーゴージャグラー3,full,26,185,0.00332415750973892,0.0031862702702702703
蒲田1,ゴーゴージャグラー3,full,27,235,0.0034389696256043063,0.003274991489361702
蒲田1,ゴーゴージャグラー3,full,28,188,0.003422396292574897,0.003213914893617021
蒲田1,ゴーゴージャグラー3,full,29,165,0.003162828107058127,0.0030166
蒲田1,ゴーゴージャグラー3,full,30,216,0.0035885304167952367,0.003447925925925926
蒲田1,ゴーゴージャグラー3,full,31,108,0.003474850230266956,0.003352296296296296
蒲田1,ゴーゴージャグラー3,recent60d,1,20,0.0032668922886395424,0.0030976
蒲田1,ゴーゴージャグラー3,recent60d,2,14,0.0037536548744830493,0.0034792857142857147
蒲田1,ゴーゴージャグラー3,recent60d,3,17,0.0032205700928511134,0.003147941176470588
蒲田1,ゴーゴージャグラー3,recent60d,4,25,0.0032070919089004363,0.00296448
蒲田1,ゴーゴージャグラー3,recent60d,5,9,0.0035322010935307496,0.003179111111111111
蒲田1,ゴーゴージャグラー3,recent60d,6,30,0.0033496013822789414,0.003259933333333333
蒲田1,ゴーゴージャグラー3,recent60d,7,27,0.0033159581259568243,0.0032697037037037035
蒲田1,ゴーゴージャグラー3,recent60d,8,17,0.0032584898935899393,0.003080470588235294
蒲田1,ゴーゴージャグラー3,recent60d,9,20,0.0032001107065325503,0.00313235
蒲田1,ゴーゴージャグラー3,recent60d,10,26,0.0029911106024188318,0.0028879615384615385
蒲田1,ゴーゴージャグラー3,recent60d,11,27,0.003627421344596858,0.003421222222222222
蒲田1,ゴーゴージャグラー3,recent60d,12,6,0.003198976327575176,0.0029983333333333333
蒲田1,ゴーゴージャグラー3,recent60d,13,24,0.0033639627029101666,0.0032617083333333335
蒲田1,ゴーゴージャグラー3,recent60d,14,20,0.002964401294498382,0.0027342
蒲田1,ゴーゴージャグラー3,recent60d,15,24,0.0032937889898732504,0.002988375
蒲田1,ゴーゴージャグラー3,recent60d,16,28,0.0031570692209211136,0.0030634285714285715
蒲田1,ゴーゴージャグラー3,recent60d,17,28,0.0037788497384742257,0.0035779642857142854
蒲田1,ゴーゴージャグラー3,recent60d,18,24,0.003291981043491709,0.0031637916666666667
蒲田1,ゴーゴージャグラー3,recent60d,19,21,0.003011428261929264,0.0028114761904761906
蒲田1,ゴーゴージャグラー3,recent60d,20,24,0.00316960739921465,0.0031414583333333333
蒲田1,ゴーゴージャグラー3,recent60d,21,22,0.0033383619640858435,0.0031199545454545455
蒲田1,ゴーゴージャグラー3,recent60d,22,23,0.0034008041395104565,0.003279478260869565
蒲田1,ゴーゴージャグラー3,recent60d,23,26,0.0035314852549024746,0.0034330769230769232
蒲田1,ゴーゴージャグラー3,recent60d,24,26,0.0028420804618012607,0.002788076923076923
蒲田1,ゴーゴージャグラー3,recent60d,25,16,0.0034728019501118644,0.0033494375
蒲田1,ゴーゴージャグラー3,recent60d,26,16,0.0037174063125099575,0.0036425
蒲田1,ゴーゴージャグラー3,recent60d,27,27,0.0034072330128833953,0.0032045555555555555
蒲田1,ゴーゴージャグラー3,recent60d,28,21,0.0031934877896055104,0.0029675714285714284
蒲田1,ゴーゴージャグラー3,recent60d,29,21,0.003631919382919602,0.003507238095238095
蒲田1,ゴーゴージャグラー3,recent60d,30,29,0.0033984846821126604,0.0032464827586206895
蒲田1,ゴーゴージャグラー3,recent60d,31,15,0.0031761516385539436,0.0030118666666666665
蒲田1,ジャグラーガールズ,full,1,85,0.003150250143686958,0.002988788235294118
蒲田1,ジャグラーガールズ,full,2,81,0.0030344827586206895,0.002930432098765432
蒲田1,ジャグラーガールズ,full,3,83,0.003277380754528835,0.0030710361445783134
蒲田1,ジャグラーガールズ,full,4,75,0.0030667320902845927,0.0028548266666666667
蒲田1,ジャグラーガールズ,full,5,80,0.003150705891733815,0.0029969124999999998
蒲田1,ジャグラーガールズ,full,6,70,0.003052636806328452,0.0029262571428571426
蒲田1,ジャグラーガールズ,full,7,93,0.0030624122701906945,0.002952569892473119
蒲田1,ジャグラーガールズ,full,8,73,0.0030812188772589306,0.0029662876712328767
蒲田1,ジャグラーガールズ,full,9,78,0.0030836008925965333,0.0028562820512820514
蒲田1,ジャグラーガールズ,full,10,87,0.003010544038124046,0.0028288850574712645
蒲田1,ジャグラーガールズ,full,11,90,0.002844056220826049,0.0027061444444444445
蒲田1,ジャグラーガールズ,full,12,66,0.003095878902907637,0.0029615757575757575
蒲田1,ジャグラーガールズ,full,13,79,0.0030535071677187187,0.002908506329113924
蒲田1,ジャグラーガールズ,full,14,63,0.0030260283946123043,0.0028441904761904763
蒲田1,ジャグラーガールズ,full,15,75,0.0029610861002395514,0.0027949733333333332
蒲田1,ジャグラーガールズ,full,16,56,0.0030254633795213245,0.002867107142857143
蒲田1,ジャグラーガールズ,full,17,91,0.002871683246612168,0.002744923076923077
蒲田1,ジャグラーガールズ,full,18,56,0.003109427353313321,0.0029270714285714286
蒲田1,ジャグラーガールズ,full,19,55,0.0030552318897622455,0.002982927272727273
