hall,machine_name,period,dd,n,rb_rate_pooled,rb_rate_mean
ヒロキ,ジャグラーガールズ,recent60d,13,4.0,0.0042844257366205655,0.00415975
ヒロキ,ジャグラーガールズ,recent60d,14,3.0,0.0023094688221709007,0.002347
ヒロキ,ジャグラーガールズ,recent60d,15,1.0,0.0031914893617021275,0.003192
ヒロキ,ジャグラーガールズ,recent60d,16,4.0,0.003086811281660958,0.00303175
ヒロキ,ジャグラーガールズ,recent60d,17,3.0,0.003188814619488563,0.003197666666666667
ヒロキ,ジャグラーガールズ,recent60d,18,1.0,0.0031182537778843846,0.003118
ヒロキ,ジャグラーガールズ,recent60d,19,,,
ヒロキ,ジャグラーガールズ,recent60d,20,4.0,0.0035020889653477514,0.003366
ヒロキ,ジャグラーガールズ,recent60d,21,4.0,0.0032913731377757246,0.0032017499999999997
ヒロキ,ジャグラーガールズ,recent60d,22,1.0,0.002035002035002035,0.002035
ヒロキ,ジャグラーガールズ,recent60d,23,2.0,0.0032802818612562264,0.003281
ヒロキ,ジャグラーガールズ,recent60d,24,4.0,0.002199361475700603,0.002043
ヒロキ,ジャグラーガールズ,recent60d,25,3.0,0.0032388663967611335,0.003049333333333333
ヒロキ,ジャグラーガールズ,recent60d,26,,,
ヒロキ,ジャグラーガールズ,recent60d,27,3.0,0.003006091290246025,0.0026236666666666665
ヒロキ,ジャグラーガールズ,recent60d,28,2.0,0.0019829164124466137,0.0020645
ヒロキ,ジャグラーガールズ,recent60d,29,2.0,0.003531489111241907,0.0035305
ヒロキ,ジャグラーガールズ,recent60d,30,4.0,0.0032595552284317335,0.0032115
ヒロキ,ジャグラーガールズ,recent60d,31,,,
ヒロキ,ネオアイムジャグラーEX,full,1,34.0,0.002691572685920383,0.0026024705882352938
ヒロキ,ネオアイムジャグラーEX,full,2,27.0,0.0027316070114606537,0.002603037037037037
ヒロキ,ネオアイムジャグラーEX,full,3,29.0,0.002525486991885016,0.002448793103448276
ヒロキ,ネオアイムジャグラーEX,full,4,42.0,0.0023382647145023384,0.0022674285714285713
ヒロキ,ネオアイムジャグラーEX,full,5,27.0,0.0032325510036607034,0.0030608148148148153
ヒロキ,ネオアイムジャグラーEX,full,6,42.0,0.002966576570637484,0.0028099285714285713
ヒロキ,ネオアイムジャグラーEX,full,7,32.0,0.002753191019390669,0.002625
ヒロキ,ネオアイムジャグラーEX,full,8,24.0,0.0030835403757205567,0.003043
ヒロキ,ネオアイムジャグラーEX,full,9,19.0,0.0027565122602147573,0.0027057894736842105
ヒロキ,ネオアイムジャグラーEX,full,10,31.0,0.002693334395792661,0.0025276774193548385
ヒロキ,ネオアイムジャグラーEX,full,11,40.0,0.0032486521063693685,0.0029786500000000002
ヒロキ,ネオアイムジャグラーEX,full,12,20.0,0.0027740005439216755,0.00271735
ヒロキ,ネオアイムジャグラーEX,full,13,23.0,0.0030303348048107874,0.002969217391304348
ヒロキ,ネオアイムジャグラーEX,full,14,27.0,0.0028636067177563998,0.002863444444444444
ヒロキ,ネオアイムジャグラーEX,full,15,28.0,0.0033134526176275677,0.003136
ヒロキ,ネオアイムジャグラーEX,full,16,41.0,0.002632097677492666,0.0025999756097560976
ヒロキ,ネオアイムジャグラーEX,full,17,32.0,0.0029037032270518965,0.0028059375
ヒロキ,ネオアイムジャグラーEX,full,18,23.0,0.00269310947095611,0.002565913043478261
ヒロキ,ネオアイムジャグラーEX,full,19,18.0,0.002969561989606533,0.003020555555555556
ヒロキ,ネオアイムジャグラーEX,full,20,31.0,0.0026990442594035853,0.002621225806451613
ヒロキ,ネオアイムジャグラーEX,full,21,34.0,0.002808417723901668,0.0027592941176470586
ヒロキ,ネオアイムジャグラーEX,full,22,32.0,0.003075324040107606,0.00301725
ヒロキ,ネオアイムジャグラーEX,full,23,22.0,0.002809196421970873,0.0027286363636363636
ヒロキ,ネオアイムジャグラーEX,full,24,30.0,0.0027805177355090757,0.0026345333333333333
ヒロキ,ネオアイムジャグラーEX,full,25,34.0,0.0031420678602306993,0.002994617647058824
ヒロキ,ネオアイムジャグラーEX,full,26,39.0,0.002687056929696932,0.0024806410256410258
ヒロキ,ネオアイムジャグラーEX,full,27,35.0,0.002882037085331033,0.002861171428571429
ヒロキ,ネオアイムジャグラーEX,full,28,29.0,0.0025047699898296254,0.002426034482758621
ヒロキ,ネオアイムジャグラーEX,full,29,25.0,0.002078319842485233,0.0020774
ヒロキ,ネオアイムジャグラーEX,full,30,34.0,0.0029374027107472466,0.0027813529411764705
ヒロキ,ネオアイムジャグラーEX,full,31,14.0,0.0026838912845103687,0.0025250714285714286
ヒロキ,ネオアイムジャグラーEX,recent60d,1,7.0,0.0026685709990227767,0.0025684285714285718
ヒロキ,ネオアイムジャグラーEX,recent60d,2,5.0,0.003373026013185465,0.0033585999999999998
ヒロキ,ネオアイムジャグラーEX,recent60d,3,4.0,0.0024114070035646884,0.00243775
ヒロキ,ネオアイムジャグラーEX,recent60d,4,7.0,0.0021943705954340213,0.0021152857142857145
ヒロキ,ネオアイムジャグラーEX,recent60d,5,3.0,0.0028613819415006358,0.002853333333333333
ヒロキ,ネオアイムジャグラーEX,recent60d,6,13.0,0.0030017957170807535,0.0029663846153846155
ヒロキ,ネオアイムジャグラーEX,recent60d,7,6.0,0.002674013451097966,0.002438
ヒロキ,ネオアイムジャグラーEX,recent60d,8,6.0,0.0030534351145038168,0.002830833333333333
ヒロキ,ネオアイムジャグラーEX,recent60d,9,7.0,0.002935367058048941,0.002995857142857143
ヒロキ,ネオアイムジャグラーEX,recent60d,10,10.0,0.002616668829202889,0.0024778
ヒロキ,ネオアイムジャグラーEX,recent60d,11,7.0,0.0035036204077546797,0.0032827142857142855
ヒロキ,ネオアイムジャグラーEX,recent60d,12,2.0,0.0030711710508746163,0.0029165
ヒロキ,ネオアイムジャグラーEX,recent60d,13,6.0,0.0030270008475602374,0.002958833333333333
ヒロキ,ネオアイムジャグラーEX,recent60d,14,4.0,0.0032004518284934344,0.00316275
ヒロキ,ネオアイムジャグラーEX,recent60d,15,5.0,0.0033490819927037858,0.0031202
ヒロキ,ネオアイムジャグラーEX,recent60d,16,11.0,0.002596559558584875,0.0025008181818181817
ヒロキ,ネオアイムジャグラーEX,recent60d,17,8.0,0.003423931157773536,0.003458
ヒロキ,ネオアイムジャグラーEX,recent60d,18,3.0,0.002439768222018908,0.00242
ヒロキ,ネオアイムジャグラーEX,recent60d,19,3.0,0.004050974765803021,0.003915666666666667
ヒロキ,ネオアイムジャグラーEX,recent60d,20,9.0,0.0026663111585121984,0.002449444444444444
ヒロキ,ネオアイムジャグラーEX,recent60d,21,8.0,0.0029011017667383795,0.002795875
ヒロキ,ネオアイムジャグラーEX,recent60d,22,2.0,0.003798670465337132,0.0037865
ヒロキ,ネオアイムジャグラーEX,recent60d,23,6.0,0.002560925237505163,0.0024198333333333333
ヒロキ,ネオアイムジャグラーEX,recent60d,24,6.0,0.0024415146268921737,0.0025023333333333334
ヒロキ,ネオアイムジャグラーEX,recent60d,25,6.0,0.0032846911851811965,0.003193
ヒロキ,ネオアイムジャグラーEX,recent60d,26,8.0,0.002308446383961041,0.0022069999999999998
ヒロキ,ネオアイムジャグラーEX,recent60d,27,8.0,0.003250904835179125,0.003037625
ヒロキ,ネオアイムジャグラーEX,recent60d,28,8.0,0.002792261446847309,0.002681625
ヒロキ,ネオアイムジャグラーEX,recent60d,29,2.0,0.003526093088857546,0.003573
ヒロキ,ネオアイムジャグラーEX,recent60d,30,8.0,0.003095411507647487,0.0029785
ヒロキ,ネオアイムジャグラーEX,recent60d,31,5.0,0.0023141309699655343,0.0021512
ヒロキ,ハッピージャグラーVIII,full,1,32.0,0.0030703758711298984,0.00306803125
ヒロキ,ハッピージャグラーVIII,full,2,15.0,0.003188964698902403,0.0028947333333333336
ヒロキ,ハッピージャグラーVIII,full,3,24.0,0.0032789023129302397,0.0030687916666666663
ヒロキ,ハッピージャグラーVIII,full,4,25.0,0.0028662771469518244,0.0027444
ヒロキ,ハッピージャグラーVIII,full,5,24.0,0.0030947145533023863,0.0028789166666666668
ヒロキ,ハッピージャグラーVIII,full,6,41.0,0.0030048303455554896,0.0028061219512195124
