segment,target,feature,importance_mean,importance_std,n_models
2F_N,target_is_top3,prior_top1_rate,27.9355687736047,1.4325154036824164,90
2F_N,target_is_top3,weekday_prior_top1_rate,21.857861692045272,1.5152467316088019,90
2F_N,target_is_top3,lag1_rank_pct,21.83477010400636,1.6540071045768203,90
2F_N,target_is_top3,day_of_month,11.62781965504861,1.1391669163393396,90
2F_N,target_is_top3,day_of_week_num,9.82156964908866,1.246023193510392,90
2F_N,target_is_top3,is_weekend,6.922410126206395,0.8827556554732252,90
2F_N,target_is_top5,prior_top1_rate,25.74716000938179,2.1569169005799047,90
2F_N,target_is_top5,weekday_prior_top1_rate,24.77413755539551,1.7639304776955491,90
2F_N,target_is_top5,lag1_rank_pct,21.006262361932652,1.5022245783168324,90
2F_N,target_is_top5,day_of_month,12.481356526216546,1.1365784853947067,90
2F_N,target_is_top5,day_of_week_num,8.992302125161132,1.0899491915507697,90
2F_N,target_is_top5,is_weekend,6.998781421912369,0.8995079374611333,90
3F_A,target_is_top3,prior_top1_rate,30.560622361309303,1.4516354816599686,90
3F_A,target_is_top3,lag1_rank_pct,25.982786677910987,1.1697377902251795,90
3F_A,target_is_top3,weekday_prior_top1_rate,18.134728271879368,1.8043682454710777,90
3F_A,target_is_top3,day_of_month,14.726001380741595,1.2308384470381457,90
3F_A,target_is_top3,day_of_week_num,7.130575383546472,0.7623092896591972,90
3F_A,target_is_top3,is_weekend,3.4652859246122754,0.6607745838081804,90
3F_A,target_is_top5,prior_top1_rate,29.181071998249127,1.852888222048676,90
3F_A,target_is_top5,lag1_rank_pct,24.700499612195905,1.4545208581067783,90
3F_A,target_is_top5,weekday_prior_top1_rate,21.349628244761092,1.3112621616776465,90
3F_A,target_is_top5,day_of_month,13.916821881728442,1.0199162275985623,90
3F_A,target_is_top5,day_of_week_num,6.752307879264058,0.7420182763200126,90
3F_A,target_is_top5,is_weekend,4.099670383801375,0.6121141437113292,90
3F_N,target_is_top3,prior_top1_rate,52.72821173772529,1.8876839331041022,90
3F_N,target_is_top3,lag1_rank_pct,16.93121450386677,1.2508471497009717,90
3F_N,target_is_top3,weekday_prior_top1_rate,14.44549448988791,1.0283695994886404,90
3F_N,target_is_top3,day_of_month,8.423895613310192,1.0955962213996624,90
3F_N,target_is_top3,day_of_week_num,4.346716497957499,0.5276878462760113,90
3F_N,target_is_top3,is_weekend,3.1244671572523437,0.4732676069151455,90
3F_N,target_is_top5,prior_top1_rate,60.64479949757438,3.0374929486722624,90
3F_N,target_is_top5,weekday_prior_top1_rate,17.626730311936658,1.6014455701059365,90
3F_N,target_is_top5,lag1_rank_pct,13.628739988072905,1.231654502889027,90
3F_N,target_is_top5,day_of_month,4.392453127652769,0.7102052017645486,90
3F_N,target_is_top5,day_of_week_num,2.355974443385537,0.5420215111632649,90
3F_N,target_is_top5,is_weekend,1.3513026313777499,0.24037660024995255,90
