index,segment,avg_diff,avg_diff_other,win_rate,payout_rate,avg_diff_vs_other,hit@10,lift@10,hit@20,lift@20,hit@50,lift@50,hit_t2500,lift_t2500,hit_t3500,lift_t3500,hit_t4500,lift_t4500,test_date,variant,window,event_type,selection
4,3F_R_A,84.0,180.72289156626505,42.0,98.77072956310948,-96.72289156626505,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.34548387096774197,0.0,0.0,0.0,0.0,2025-12-30,v6a_hit_an,90,non_event,top50
5,3F_R_N,846.0,123.3433734939759,50.0,106.88758559334742,722.656626506024,2.0,2.8560000000000003,3.0,2.1420000000000003,9.0,2.5704,16.0,1.8425806451612905,10.0,1.6604651162790698,10.0,2.420338983050847,2025-12-30,v6a_hit_an,90,non_event,top50
0,2F_L_N,686.0,135.39156626506025,44.0,106.82320497427314,550.6084337349398,1.0,1.4280000000000002,4.0,2.8560000000000003,8.0,2.2848,12.0,1.3819354838709679,9.0,1.4944186046511627,9.0,2.1783050847457623,2025-12-30,v6a_hit_an,90,non_event,bottom50
1,2F_R_N,-224.0,203.9156626506024,38.0,97.84237199009951,-427.91566265060237,1.0,1.4280000000000002,1.0,0.7140000000000001,4.0,1.1424,6.0,0.6909677419354839,4.0,0.6641860465116279,4.0,0.9681355932203389,2025-12-30,v6a_hit_an,90,non_event,bottom50
2,3F_L_A,-190.0,201.35542168674698,34.0,97.60747226849273,-391.355421686747,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2303225806451613,1.0,0.16604651162790698,0.0,0.0,2025-12-30,v6a_hit_an,90,non_event,bottom50
3,3F_L_N,274.0,166.4156626506024,42.0,104.5280123495686,107.5843373493976,3.0,4.284000000000001,3.0,2.1420000000000003,5.0,1.428,11.0,1.2667741935483872,6.0,0.9962790697674418,5.0,1.2101694915254235,2025-12-30,v6a_hit_an,90,non_event,bottom50
4,3F_R_A,132.0,177.10843373493975,46.0,98.81901474187585,-45.10843373493975,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4606451612903226,1.0,0.16604651162790698,1.0,0.24203389830508473,2025-12-30,v6a_hit_an,90,non_event,bottom50
5,3F_R_N,-18.0,188.40361445783134,40.0,99.95284603587663,-206.40361445783134,1.0,1.4280000000000002,3.0,2.1420000000000003,6.0,1.7136,12.0,1.3819354838709679,10.0,1.6604651162790698,7.0,1.6942372881355932,2025-12-30,v6a_hit_an,90,non_event,bottom50
0,2F_L_N,-126.0,196.53614457831324,42.0,98.86788810717148,-322.53614457831327,0.0,0.0,0.0,0.0,2.0,0.5712,9.0,1.036451612903226,7.0,1.1623255813953488,2.0,0.48406779661016947,2025-12-30,v9b_blend_05,90,non_event,top50
1,2F_R_N,52.0,183.13253012048193,40.0,99.57921216461563,-131.13253012048193,0.0,0.0,1.0,0.7140000000000001,4.0,1.1424,9.0,1.036451612903226,8.0,1.3283720930232559,5.0,1.2101694915254235,2025-12-30,v9b_blend_05,90,non_event,top50
2,3F_L_A,-174.0,200.15060240963857,32.0,97.06004156458818,-374.15060240963857,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4606451612903226,1.0,0.16604651162790698,0.0,0.0,2025-12-30,v9b_blend_05,90,non_event,top50
3,3F_L_N,538.0,146.53614457831324,48.0,102.79792755172201,391.46385542168673,2.0,2.8560000000000003,3.0,2.1420000000000003,4.0,1.1424,12.0,1.3819354838709679,11.0,1.8265116279069769,8.0,1.9362711864406779,2025-12-30,v9b_blend_05,90,non_event,top50
4,3F_R_A,84.0,180.72289156626505,42.0,98.77072956310948,-96.72289156626505,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.34548387096774197,0.0,0.0,0.0,0.0,2025-12-30,v9b_blend_05,90,non_event,top50
5,3F_R_N,794.0,127.25903614457832,50.0,106.7375149601407,666.7409638554217,2.0,2.8560000000000003,3.0,2.1420000000000003,9.0,2.5704,16.0,1.8425806451612905,10.0,1.6604651162790698,10.0,2.420338983050847,2025-12-30,v9b_blend_05,90,non_event,top50
0,2F_L_N,324.0,162.65060240963857,40.0,103.62343082318286,161.34939759036143,1.0,1.4280000000000002,3.0,2.1420000000000003,6.0,1.7136,10.0,1.1516129032258065,8.0,1.3283720930232559,7.0,1.6942372881355932,2025-12-30,v9b_blend_05,90,non_event,bottom50
1,2F_R_N,188.0,172.89156626506025,44.0,101.72707995946956,15.108433734939752,1.0,1.4280000000000002,2.0,1.4280000000000002,5.0,1.428,8.0,0.9212903225806452,6.0,0.9962790697674418,5.0,1.2101694915254235,2025-12-30,v9b_blend_05,90,non_event,bottom50
2,3F_L_A,-114.0,195.63253012048193,36.0,98.00556760440378,-309.63253012048193,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.34548387096774197,1.0,0.16604651162790698,0.0,0.0,2025-12-30,v9b_blend_05,90,non_event,bottom50
3,3F_L_N,274.0,166.4156626506024,42.0,104.5280123495686,107.5843373493976,3.0,4.284000000000001,3.0,2.1420000000000003,5.0,1.428,11.0,1.2667741935483872,6.0,0.9962790697674418,5.0,1.2101694915254235,2025-12-30,v9b_blend_05,90,non_event,bottom50
4,3F_R_A,124.0,177.710843373494,46.0,98.77107570956773,-53.71084337349399,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4606451612903226,1.0,0.16604651162790698,1.0,0.24203389830508473,2025-12-30,v9b_blend_05,90,non_event,bottom50
5,3F_R_N,188.0,172.89156626506025,42.0,101.93826452523211,15.108433734939752,2.0,2.8560000000000003,4.0,2.8560000000000003,7.0,1.9992,13.0,1.4970967741935486,11.0,1.8265116279069769,8.0,1.9362711864406779,2025-12-30,v9b_blend_05,90,non_event,bottom50
0,2F_L_N,-126.0,196.53614457831324,42.0,98.8678881071715,-322.53614457831327,0.0,0.0,0.0,0.0,2.0,0.5712,9.0,1.036451612903226,7.0,1.1623255813953488,2.0,0.48406779661016947,2025-12-30,v9c_percentile,90,non_event,top50
1,2F_R_N,108.0,178.9156626506024,40.0,99.75782161121217,-70.9156626506024,0.0,0.0,1.0,0.7140000000000001,4.0,1.1424,10.0,1.1516129032258065,9.0,1.4944186046511627,5.0,1.2101694915254235,2025-12-30,v9c_percentile,90,non_event,top50
2,3F_L_A,-84.0,193.3734939759036,32.0,97.89968023763231,-277.3734939759036,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.34548387096774197,1.0,0.16604651162790698,0.0,0.0,2025-12-30,v9c_percentile,90,non_event,top50
3,3F_L_N,538.0,146.53614457831324,48.0,102.79792755172201,391.46385542168673,2.0,2.8560000000000003,3.0,2.1420000000000003,4.0,1.1424,12.0,1.3819354838709679,11.0,1.8265116279069769,8.0,1.9362711864406779,2025-12-30,v9c_percentile,90,non_event,top50
4,3F_R_A,82.0,180.8734939759036,40.0,98.61858230062857,-98.87349397590361,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.34548387096774197,0.0,0.0,0.0,0.0,2025-12-30,v9c_percentile,90,non_event,top50
5,3F_R_N,794.0,127.25903614457832,50.0,106.7375149601407,666.7409638554217,2.0,2.8560000000000003,3.0,2.1420000000000003,9.0,2.5704,16.0,1.8425806451612905,10.0,1.6604651162790698,10.0,2.420338983050847,2025-12-30,v9c_percentile,90,non_event,top50
0,2F_L_N,324.0,162.65060240963857,40.0,103.62343082318286,161.34939759036143,1.0,1.4280000000000002,3.0,2.1420000000000003,6.0,1.7136,10.0,1.1516129032258065,8.0,1.3283720930232559,7.0,1.6942372881355932,2025-12-30,v9c_percentile,90,non_event,bottom50
1,2F_R_N,154.0,175.45180722891567,44.0,101.42687228743107,-21.45180722891567,1.0,1.4280000000000002,2.0,1.4280000000000002,5.0,1.428,8.0,0.9212903225806452,6.0,0.9962790697674418,5.0,1.2101694915254235,2025-12-30,v9c_percentile,90,non_event,bottom50
2,3F_L_A,-138.0,197.43975903614458,38.0,97.51140952367368,-335.43975903614455,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4606451612903226,1.0,0.16604651162790698,0.0,0.0,2025-12-30,v9c_percentile,90,non_event,bottom50
3,3F_L_N,274.0,166.4156626506024,42.0,104.5280123495686,107.5843373493976,3.0,4.284000000000001,3.0,2.1420000000000003,5.0,1.428,11.0,1.2667741935483872,6.0,0.9962790697674418,5.0,1.2101694915254235,2025-12-30,v9c_percentile,90,non_event,bottom50
4,3F_R_A,124.0,177.710843373494,46.0,98.77107570956774,-53.71084337349399,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4606451612903226,1.0,0.16604651162790698,1.0,0.24203389830508473,2025-12-30,v9c_percentile,90,non_event,bottom50
5,3F_R_N,-18.0,188.40361445783134,40.0,99.97212066188413,-206.40361445783134,1.0,1.4280000000000002,3.0,2.1420000000000003,6.0,1.7136,13.0,1.4970967741935486,9.0,1.4944186046511627,6.0,1.4522033898305082,2025-12-30,v9c_percentile,90,non_event,bottom50
0,2F_L_N,150.0,315.06024096385545,30.0,95.40678590892355,-165.06024096385545,1.0,1.4280000000000002,2.0,1.4280000000000002,3.0,0.8568,9.0,0.9962790697674418,6.0,0.9520000000000001,3.0,0.7386206896551725,2025-12-31,v6a_hit_an,90,event,top50
1,2F_R_N,312.0,302.8614457831325,50.0,99.68275701420036,9.138554216867476,2.0,2.8560000000000003,2.0,1.4280000000000002,4.0,1.1424,8.0,0.8855813953488372,7.0,1.1106666666666667,5.0,1.2310344827586208,2025-12-31,v6a_hit_an,90,event,top50
2,3F_L_A,762.0,268.9759036144578,52.0,99.50959645150368,493.0240963855422,0.0,0.0,0.0,0.0,2.0,0.5712,8.0,0.8855813953488372,4.0,0.6346666666666667,2.0,0.4924137931034483,2025-12-31,v6a_hit_an,90,event,top50
3,3F_L_N,-560.0,368.5240963855422,36.0,92.38260604656404,-928.5240963855422,0.0,0.0,0.0,0.0,2.0,0.5712,7.0,0.7748837209302326,3.0,0.47600000000000003,2.0,0.4924137931034483,2025-12-31,v6a_hit_an,90,event,top50
4,3F_R_A,928.0,256.4759036144578,60.0,101.39416978121899,671.5240963855422,0.0,0.0,0.0,0.0,1.0,0.2856,9.0,0.9962790697674418,6.0,0.9520000000000001,2.0,0.4924137931034483,2025-12-31,v6a_hit_an,90,event,top50
5,3F_R_N,-596.0,371.23493975903614,34.0,95.93509632453429,-967.2349397590361,1.0,1.4280000000000002,1.0,0.7140000000000001,4.0,1.1424,5.0,0.5534883720930233,4.0,0.6346666666666667,4.0,0.9848275862068966,2025-12-31,v6a_hit_an,90,event,top50
0,2F_L_N,322.0,302.10843373493975,40.0,100.00749727329118,19.89156626506025,1.0,1.4280000000000002,3.0,2.1420000000000003,4.0,1.1424,10.0,1.1069767441860465,8.0,1.2693333333333334,5.0,1.2310344827586208,2025-12-31,v6a_hit_an,90,event,bottom50
1,2F_R_N,746.0,270.1807228915663,50.0,104.80761893588884,475.8192771084337,2.0,2.8560000000000003,2.0,1.4280000000000002,5.0,1.428,12.0,1.3283720930232559,10.0,1.5866666666666667,6.0,1.477241379310345,2025-12-31,v6a_hit_an,90,event,bottom50
2,3F_L_A,1068.0,245.93373493975903,60.0,102.90655124201504,822.066265060241,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.3283720930232559,7.0,1.1106666666666667,1.0,0.24620689655172415,2025-12-31,v6a_hit_an,90,event,bottom50
3,3F_L_N,-174.0,339.4578313253012,42.0,97.52254375001712,-513.4578313253012,2.0,2.8560000000000003,2.0,1.4280000000000002,3.0,0.8568,7.0,0.7748837209302326,4.0,0.6346666666666667,3.0,0.7386206896551725,2025-12-31,v6a_hit_an,90,event,bottom50
4,3F_R_A,766.0,268.67469879518075,52.0,101.07042851765274,497.32530120481925,0.0,0.0,0.0,0.0,2.0,0.5712,8.0,0.8855813953488372,4.0,0.6346666666666667,3.0,0.7386206896551725,2025-12-31,v6a_hit_an,90,event,bottom50
5,3F_R_N,102.0,318.67469879518075,40.0,100.68634325514456,-216.67469879518075,1.0,1.4280000000000002,3.0,2.1420000000000003,9.0,2.5704,12.0,1.3283720930232559,10.0,1.5866666666666667,9.0,2.2158620689655173,2025-12-31,v6a_hit_an,90,event,bottom50
0,2F_L_N,150.0,315.06024096385545,30.0,95.46698982111782,-165.06024096385545,1.0,1.4280000000000002,2.0,1.4280000000000002,3.0,0.8568,9.0,0.9962790697674418,6.0,0.9520000000000001,3.0,0.7386206896551725,2025-12-31,v9b_blend_05,90,event,top50
1,2F_R_N,550.0,284.93975903614455,48.0,99.88072658966801,265.06024096385545,2.0,2.8560000000000003,3.0,2.1420000000000003,6.0,1.7136,9.0,0.9962790697674418,9.0,1.428,7.0,1.723448275862069,2025-12-31,v9b_blend_05,90,event,top50
2,3F_L_A,766.0,268.67469879518075,52.0,99.01112462742765,497.32530120481925,0.0,0.0,0.0,0.0,2.0,0.5712,9.0,0.9962790697674418,5.0,0.7933333333333333,2.0,0.4924137931034483,2025-12-31,v9b_blend_05,90,event,top50
3,3F_L_N,-560.0,368.5240963855422,36.0,92.38260604656404,-928.5240963855422,0.0,0.0,0.0,0.0,2.0,0.5712,7.0,0.7748837209302326,3.0,0.47600000000000003,2.0,0.4924137931034483,2025-12-31,v9b_blend_05,90,event,top50
4,3F_R_A,928.0,256.4759036144578,60.0,101.39416978121899,671.5240963855422,0.0,0.0,0.0,0.0,1.0,0.2856,9.0,0.9962790697674418,6.0,0.9520000000000001,2.0,0.4924137931034483,2025-12-31,v9b_blend_05,90,event,top50
5,3F_R_N,-590.0,370.7831325301205,34.0,95.99095794538479,-960.7831325301205,1.0,1.4280000000000002,1.0,0.7140000000000001,4.0,1.1424,5.0,0.5534883720930233,4.0,0.6346666666666667,4.0,0.9848275862068966,2025-12-31,v9b_blend_05,90,event,top50
0,2F_L_N,324.0,301.9578313253012,40.0,99.80565668908524,22.042168674698814,1.0,1.4280000000000002,3.0,2.1420000000000003,4.0,1.1424,10.0,1.1069767441860465,8.0,1.2693333333333334,5.0,1.2310344827586208,2025-12-31,v9b_blend_05,90,event,bottom50
1,2F_R_N,800.0,266.1144578313253,50.0,104.66780148994275,533.8855421686746,2.0,2.8560000000000003,2.0,1.4280000000000002,5.0,1.428,12.0,1.3283720930232559,10.0,1.5866666666666667,6.0,1.477241379310345,2025-12-31,v9b_blend_05,90,event,bottom50
2,3F_L_A,1062.0,246.3855421686747,62.0,103.27127715990831,815.6144578313254,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.217674418604651,6.0,0.9520000000000001,1.0,0.24620689655172415,2025-12-31,v9b_blend_05,90,event,bottom50
3,3F_L_N,-174.0,339.4578313253012,42.0,97.52254375001712,-513.4578313253012,2.0,2.8560000000000003,2.0,1.4280000000000002,3.0,0.8568,7.0,0.7748837209302326,4.0,0.6346666666666667,3.0,0.7386206896551725,2025-12-31,v9b_blend_05,90,event,bottom50
4,3F_R_A,828.0,264.00602409638554,54.0,101.43669456407524,563.9939759036145,0.0,0.0,0.0,0.0,2.0,0.5712,8.0,0.8855813953488372,4.0,0.6346666666666667,3.0,0.7386206896551725,2025-12-31,v9b_blend_05,90,event,bottom50
5,3F_R_N,102.0,318.67469879518075,40.0,100.68634325514456,-216.67469879518075,1.0,1.4280000000000002,3.0,2.1420000000000003,9.0,2.5704,12.0,1.3283720930232559,10.0,1.5866666666666667,9.0,2.2158620689655173,2025-12-31,v9b_blend_05,90,event,bottom50
0,2F_L_N,8.0,325.7530120481928,28.000000000000004,94.56811296471783,-317.7530120481928,1.0,1.4280000000000002,1.0,0.7140000000000001,3.0,0.8568,7.0,0.7748837209302326,4.0,0.6346666666666667,3.0,0.7386206896551725,2025-12-31,v9c_percentile,90,event,top50
1,2F_R_N,596.0,281.4759036144578,48.0,100.29141218536085,314.5240963855422,2.0,2.8560000000000003,3.0,2.1420000000000003,6.0,1.7136,10.0,1.1069767441860465,10.0,1.5866666666666667,7.0,1.723448275862069,2025-12-31,v9c_percentile,90,event,top50
2,3F_L_A,1144.0,240.210843373494,62.0,102.03868058304984,903.789156626506,0.0,0.0,0.0,0.0,2.0,0.5712,12.0,1.3283720930232559,8.0,1.2693333333333334,3.0,0.7386206896551725,2025-12-31,v9c_percentile,90,event,top50
3,3F_L_N,-560.0,368.5240963855422,36.0,92.38260604656404,-928.5240963855422,0.0,0.0,0.0,0.0,2.0,0.5712,7.0,0.7748837209302326,3.0,0.47600000000000003,2.0,0.4924137931034483,2025-12-31,v9c_percentile,90,event,top50
4,3F_R_A,898.0,258.73493975903614,60.0,101.30215610684432,639.2650602409639,0.0,0.0,0.0,0.0,1.0,0.2856,9.0,0.9962790697674418,6.0,0.9520000000000001,2.0,0.4924137931034483,2025-12-31,v9c_percentile,90,event,top50
5,3F_R_N,-590.0,370.7831325301205,34.0,95.99095794538479,-960.7831325301205,1.0,1.4280000000000002,1.0,0.7140000000000001,4.0,1.1424,5.0,0.5534883720930233,4.0,0.6346666666666667,4.0,0.9848275862068966,2025-12-31,v9c_percentile,90,event,top50
0,2F_L_N,324.0,301.9578313253012,40.0,99.80565668908523,22.042168674698814,1.0,1.4280000000000002,3.0,2.1420000000000003,4.0,1.1424,10.0,1.1069767441860465,8.0,1.2693333333333334,5.0,1.2310344827586208,2025-12-31,v9c_percentile,90,event,bottom50
1,2F_R_N,706.0,273.1927710843373,46.0,104.2386055994578,432.8072289156627,2.0,2.8560000000000003,2.0,1.4280000000000002,5.0,1.428,12.0,1.3283720930232559,10.0,1.5866666666666667,6.0,1.477241379310345,2025-12-31,v9c_percentile,90,event,bottom50
2,3F_L_A,736.0,270.93373493975906,52.0,100.48403630066579,465.06626506024094,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.9962790697674418,4.0,0.6346666666666667,0.0,0.0,2025-12-31,v9c_percentile,90,event,bottom50
3,3F_L_N,-174.0,339.4578313253012,42.0,97.52254375001712,-513.4578313253012,2.0,2.8560000000000003,2.0,1.4280000000000002,3.0,0.8568,7.0,0.7748837209302326,4.0,0.6346666666666667,3.0,0.7386206896551725,2025-12-31,v9c_percentile,90,event,bottom50
4,3F_R_A,828.0,264.00602409638554,54.0,101.32031811847293,563.9939759036145,0.0,0.0,0.0,0.0,2.0,0.5712,8.0,0.8855813953488372,4.0,0.6346666666666667,4.0,0.9848275862068966,2025-12-31,v9c_percentile,90,event,bottom50
5,3F_R_N,102.0,318.67469879518075,40.0,100.68634325514456,-216.67469879518075,1.0,1.4280000000000002,3.0,2.1420000000000003,9.0,2.5704,12.0,1.3283720930232559,10.0,1.5866666666666667,9.0,2.2158620689655173,2025-12-31,v9c_percentile,90,event,bottom50
0,2F_L_N,-330.0,416.4156626506024,26.0,97.97415037964936,-746.4156626506024,2.0,2.8560000000000003,2.0,1.4280000000000002,2.0,0.5712,6.0,0.4981395348837209,3.0,0.41192307692307695,2.0,0.51,2026-01-01,v6a_hit_an,90,event,top50
1,2F_R_N,-118.0,400.45180722891564,42.0,97.03386012904977,-518.4518072289156,0.0,0.0,1.0,0.7140000000000001,4.0,1.1424,10.0,0.8302325581395349,5.0,0.6865384615384615,4.0,1.02,2026-01-01,v6a_hit_an,90,event,top50
2,3F_L_A,2194.0,226.35542168674698,88.0,108.14985176757389,1967.644578313253,0.0,0.0,0.0,0.0,4.0,1.1424,22.0,1.8265116279069769,12.0,1.6476923076923078,5.0,1.2750000000000001,2026-01-01,v6a_hit_an,90,event,top50
3,3F_L_N,-174.0,404.6686746987952,34.0,100.41585650742967,-578.6686746987953,2.0,2.8560000000000003,3.0,2.1420000000000003,6.0,1.7136,7.0,0.5811627906976744,7.0,0.9611538461538461,6.0,1.53,2026-01-01,v6a_hit_an,90,event,top50
4,3F_R_A,2536.0,200.6024096385542,88.0,109.77679411183914,2335.397590361446,0.0,0.0,2.0,1.4280000000000002,6.0,1.7136,26.0,2.1586046511627908,17.0,2.334230769230769,10.0,2.5500000000000003,2026-01-01,v6a_hit_an,90,event,top50
5,3F_R_N,-1060.0,471.3855421686747,24.0,92.4502716742784,-1531.3855421686746,0.0,0.0,1.0,0.7140000000000001,2.0,0.5712,5.0,0.41511627906976745,3.0,0.41192307692307695,2.0,0.51,2026-01-01,v6a_hit_an,90,event,top50
