baseline,variant,segment,event_type,n_days,acf_acf_lag1,acf_acf_lag2,acf_acf_lag3,acf_acf_threshold,acf_serial_correlation_detected,acf_recommended_bootstrap,additive_mean_diff,additive_ci_lower,additive_ci_upper,additive_se,p_value_wilcoxon,loo_min_mean,loo_max_mean,loo_sign_flips,loo_fragile,wins,losses,ties,win_pct,p_value_sign,lift_t2500_pooled_diff,lift_t2500_ci_lower,lift_t2500_ci_upper,lift_t2500_p_value,lift_t3500_pooled_diff,lift_t3500_ci_lower,lift_t3500_ci_upper,lift_t3500_p_value,lift_t4500_pooled_diff,lift_t4500_ci_lower,lift_t4500_ci_upper,lift_t4500_p_value,q_value_wilcoxon,q_value_sign,lift_t2500_q_value,lift_t3500_q_value,lift_t4500_q_value
v6a_hit_an,v9b_blend_05,3F_R_N,event,46,0.19201391835695455,-0.019960960706102007,-0.02524823898837307,0.29488391230979427,False,iid,-7.527108433734937,-26.55526453640649,3.833682556312204,8.054533103980155,,-9.653815261044173,0.14337349397590565,1,True,1,2,43,33.3,1.0,0.0,-0.014343686870115818,0.01163820110286045,1.0,-0.0042236024844721776,-0.02522986776438029,0.012353030251615948,0.9186,-0.006061120543293663,-0.03612141652613832,0.01766616158007555,0.9186,,1.0,1.0,0.9798260869565216,0.924
v6a_hit_an,v9b_blend_05,3F_R_N,non_event,127,-0.0687453799967834,-0.20425560151931738,0.0836038693296828,0.17747130188322277,True,block,-0.08466938620624073,-7.106020481927709,3.595807228915664,2.733838485366832,0.963226318359375,-1.8433734939759019,2.0481927710843393,8,True,9,8,110,52.9,1.0,-0.003696289905090744,-0.011161142696626592,0.0036188698237288206,0.388,-0.0055810317873894455,-0.015334279651968902,0.0037250675803489008,0.3232,-0.008007476635514044,-0.02053208364343174,0.002707635135266334,0.2456,0.9900236822376528,1.0,0.9721411764705882,0.8618666666666667,0.8420571428571428
v6a_hit_an,v9c_percentile,2F_L_N,event,46,-0.1090507152872383,-0.17176851597050632,-0.07279270316485735,0.29488391230979427,False,iid,-14.399685699318997,-126.79554413305391,95.37804806181244,56.19988431903549,0.5634805561485251,-34.21847389558231,13.333734939759054,4,True,27,17,2,61.4,0.17417114727072658,0.00836882203555378,-0.07314637206764867,0.08710977141271718,0.8438,0.029565217391304577,-0.07924352226280423,0.1399999999999999,0.6116,0.09965157084691412,-0.03558893330003303,0.24741754420453085,0.1486,0.9192522710928803,0.5971582192139196,1.0,0.9798260869565216,0.8420571428571428
v6a_hit_an,v9c_percentile,2F_L_N,non_event,127,-0.06723213351198892,0.009468489076097614,-0.14502733762951087,0.17747130188322277,False,iid,-18.593397210890807,-74.69575585807799,38.38952305284127,28.977275134056633,0.303622929388363,-26.76305220883534,-12.186746987951805,0,False,60,66,1,47.6,0.656178221603429,-0.018364197530863935,-0.06927068310376579,0.03398168262309521,0.4844,-0.10000164641293141,-0.1663251541269084,-0.03306073567387194,0.0044,-0.11656308425948492,-0.19976157984642967,-0.03562053168585092,0.0038,0.7421893829493318,1.0,0.9721411764705882,0.0528,0.0456
v6a_hit_an,v9c_percentile,2F_R_N,event,46,0.18200626504700018,-0.016159155403802142,-0.015000899713889501,0.29488391230979427,False,iid,-11.734808800419056,-102.20036668412781,82.75494696176001,47.08814027964936,0.6231837194991385,-30.77751004016063,3.8710843373494095,3,True,18,26,2,40.9,0.2912152365458951,0.0027896073451845194,-0.06791138047504476,0.0773686275666745,0.9774,0.01267080745341631,-0.08294837966766559,0.11122858897716328,0.825,-0.03266437391974719,-0.17051501065513433,0.109202787741914,0.6296,0.9192522710928803,0.6989165677101482,1.0,0.9798260869565216,0.9090285714285715
v6a_hit_an,v9c_percentile,2F_R_N,non_event,127,-0.11623604762158281,-0.07627386678160725,0.15492445641640132,0.17747130188322277,False,iid,30.24390475286974,-36.93320961009392,99.64020372829901,34.72954216081748,0.7865212325155867,20.260040160642564,37.80622489959839,0,False,64,58,5,52.5,0.6509598162160702,0.011018518518518539,-0.05177736818263025,0.07578650496023652,0.7492,0.013665417946053138,-0.060661047493937595,0.09137464599699492,0.7272,0.01817867552411845,-0.07812086724622794,0.12115112766022264,0.7226,0.9379507707937786,1.0,0.9989333333333332,0.9798260869565216,0.9090285714285715
v6a_hit_an,v9c_percentile,3F_L_A,event,46,-0.02856011551616163,0.18478817305067055,-0.25001556735032615,0.29488391230979427,False,iid,10.378994237820862,-34.644568491356715,57.414071503404905,23.254630581603212,0.8100483929582634,-0.38232931726906194,18.542971887550216,1,True,23,23,0,50.0,1.0,-0.018540136413881414,-0.08687418229029154,0.047569356070056835,0.6152,-0.06321585481325614,-0.17336993332498804,0.02370418337182967,0.1996,-0.007326222349488043,-0.10474538050981926,0.0651782244155457,0.924,0.9379507707937786,1.0,0.9721411764705882,0.6701999999999999,0.924
v6a_hit_an,v9c_percentile,3F_L_A,non_event,127,0.06871060060512295,0.03652969522569717,-0.2013766807688922,0.17747130188322277,True,block,-4.352006451000855,-28.646024096385542,14.727755421686746,11.077557971670904,0.28322320590125216,-7.970883534136546,-1.928714859437752,0,False,52,70,5,42.6,0.12342708698379867,-0.00037686465200720276,-0.034390882377535056,0.033483211796260064,1.0,-0.004054077524862587,-0.036416626331351495,0.029416217391564494,0.7952,-0.02120153203941988,-0.09996624810149803,0.039882724096201375,0.6232,0.7421893829493318,0.4937083479351947,1.0,0.9798260869565216,0.9090285714285715
v6a_hit_an,v9c_percentile,3F_L_N,event,46,0.2220476731665059,-0.07141946359768069,-0.12000627809006775,0.29488391230979427,False,iid,-23.750130958617078,-80.97602475117864,29.734415924567823,28.198271780040038,0.42929723593366864,-31.781124497991968,-10.5140562248996,0,False,13,25,8,34.2,0.07295138851623051,-0.0697401836296152,-0.11529783426991151,-0.027765625558020077,0.0014,-0.09291925465838502,-0.14945887867145302,-0.03945690698502121,0.0006,-0.10910016977928705,-0.17872359709455554,-0.038211636242063765,0.0028,0.9192522710928803,0.3832047015753592,0.0336,0.0144,0.0456
v6a_hit_an,v9c_percentile,3F_L_N,non_event,127,0.10252888326544447,0.049220192351964155,-0.18159183711441385,0.17747130188322277,True,block,-13.445498529551276,-59.15059879518071,38.79729759036144,24.726624024861145,0.6702405086523151,-22.035140562248994,-4.5230923694779115,0,False,47,52,28,47.5,0.687885343579692,0.01909183953030502,-0.01784340747829937,0.05563639806871047,0.3174,0.004018016970164684,-0.043115201256839354,0.05230316280256563,0.8874,-0.011717967784037553,-0.07732887962557554,0.05147871881839883,0.7372,0.9192522710928803,1.0,0.9605999999999999,0.9798260869565216,0.9090285714285715
v6a_hit_an,v9c_percentile,3F_R_A,event,46,0.0238116958988282,0.006830589938431848,-0.07140325900061308,0.29488391230979427,False,iid,-15.661995809324248,-56.19734481403877,21.552776322682035,19.616649051901696,0.9627673400304907,-21.123694779116462,-7.981124497991962,0,False,25,19,2,56.8,0.4513808323961257,0.02573535672347138,-0.015955380532361774,0.06634829370657754,0.224,0.0030739480087627613,-0.05518743536236484,0.0673003721988319,0.939,0.06703712208189827,-0.13558358918521557,0.3372408110870031,0.5722,0.9900236822376528,0.9848309070460924,0.9605999999999999,0.9798260869565216,0.9090285714285715
v6a_hit_an,v9c_percentile,3F_R_A,non_event,127,-0.15012223603694982,0.0990667208550246,0.06294744948570763,0.17747130188322277,False,iid,-36.08609240110046,-57.20306066786832,-15.189687885399865,10.811652345534489,0.00018633314854942776,-38.74497991967871,-33.11244979919678,0,False,38,89,0,29.9,6.973664632067766e-06,-0.01147251201183247,-0.04336305114114246,0.021630483865745388,0.4982,0.014315150890692907,-0.021234924506928838,0.05265193472158147,0.4536,0.0059120902472714065,-0.03585555620353697,0.05626738771340965,0.857,0.00409932926808741,0.00016736795116962638,0.9721411764705882,0.9798260869565216,0.924
v6a_hit_an,v9c_percentile,3F_R_N,event,46,0.20939977208141677,0.07064084841501274,-0.005557328410227023,0.29488391230979427,False,iid,-7.994630696699838,-25.760476689366147,3.225903614457833,7.7516323350880825,,-9.797188755020077,-0.6690763052208796,0,False,2,3,41,40.0,1.0,0.0,-0.014343686870115818,0.01163820110286045,1.0,0.0,-0.02153229108806955,0.01735682252194109,1.0,0.006061120543293885,-0.02561723427463343,0.03588014885828984,0.7954,,1.0,1.0,1.0,0.9090285714285715
v6a_hit_an,v9c_percentile,3F_R_N,non_event,127,-0.2230264554828086,-0.031223634455977655,0.044532651733354925,0.17747130188322277,True,block,-2.8618252537709865,-9.720722891566258,3.9747433734939746,3.5264010805084127,0.6507492065429688,-4.079317269076303,-0.7510040160642538,0,False,9,10,108,47.4,1.0,-0.006160483175151166,-0.015100757869214837,0.0024515021459228293,0.1996,-0.011162063574778669,-0.02412483472349534,4.388444990716644e-05,0.0992,-0.016014953271028087,-0.031477144456496825,-0.0026592054994284743,0.031,0.9192522710928803,1.0,0.9605999999999999,0.47615999999999997,0.248
