test_date,variant,window,component,event_type,avg_diff,win_rate,payout_rate,hit@50,lift@50
2025-12-29,v9b_blend_05,90,c1,non_event,-292.0,36.0,94.63248645172891,7.0,1.9992
2025-12-29,v9b_blend_05,90,c2,non_event,-318.0,30.0,95.44724004188244,3.0,0.8568
2025-12-29,v9b_blend_05,90,c3,non_event,44.0,32.0,100.79420112075223,7.0,1.9992
2025-12-29,v9b_blend_05,90,c4,non_event,150.0,44.0,97.7391744564289,8.0,2.2848
2025-12-29,v9b_blend_05,90,c5,non_event,-184.0,34.0,95.50945313661143,8.0,2.2848
2025-12-29,v9b_blend_05,90,c6,non_event,-1012.0,22.0,92.45563469115689,1.0,0.2856
2025-12-29,v9b_blend_05,90,hist_diff,non_event,354.0,40.0,100.59618252740707,7.0,1.9992
2025-12-29,v9b_blend_05,90,hist_payout,non_event,-380.0,40.0,97.71802168970747,5.0,1.428
2025-12-29,v9b_blend_05,90,hist_winrate,non_event,-26.0,40.0,96.69191446145075,4.0,1.1424
2025-12-29,v9b_blend_05,90,hist_hit_an,non_event,-372.0,36.0,96.53394042450438,3.0,0.8568
2025-12-29,v9c_percentile,90,c1,non_event,-292.0,36.0,94.63248645172892,7.0,1.9992
2025-12-29,v9c_percentile,90,c2,non_event,-54.0,34.0,97.88609914215002,5.0,1.428
2025-12-29,v9c_percentile,90,c3,non_event,-24.0,30.0,100.66898973346706,6.0,1.7136
2025-12-29,v9c_percentile,90,c4,non_event,88.0,42.0,97.08404296508746,8.0,2.2848
2025-12-29,v9c_percentile,90,c5,non_event,-506.0,26.0,94.43169474705849,4.0,1.1424
2025-12-29,v9c_percentile,90,c6,non_event,-56.0,32.0,104.68441031741315,6.0,1.7136
2025-12-29,v9c_percentile,90,hist_diff,non_event,354.0,40.0,100.59618252740707,7.0,1.9992
2025-12-29,v9c_percentile,90,hist_payout,non_event,-380.0,40.0,97.71802168970747,5.0,1.428
2025-12-29,v9c_percentile,90,hist_winrate,non_event,18.0,40.0,97.20113482193247,4.0,1.1424
