date,period,observed,trend,seasonal,resid
2025-02-28,7,24.0,-47.227503049509565,47.09962318227246,24.127879867237105
2025-03-01,7,-268.0,-51.175967043606896,-116.51800327615521,-100.30602968023788
2025-03-02,7,-82.0,-53.40602708635834,35.066988521696665,-63.660961435338315
2025-03-03,7,53.0,-53.05289940438953,91.36787143682906,14.685027967560465
2025-03-04,7,270.0,-47.84358656411869,-16.943463484402518,334.7870500485212
2025-03-05,7,-31.000000000000004,-35.049458626839765,7.1155989715663255,-3.0661403447265627
2025-03-06,7,-147.0,-16.405526066861423,-43.942989117293436,-86.65148481584514
2025-03-07,7,-15.0,3.119416903914433,24.11901080666287,-42.238427710577305
2025-03-08,7,-32.0,19.142740451835987,-93.52865966341518,42.38591921157919
2025-03-09,7,196.99999999999997,33.78070961700267,20.36872263859231,142.850567744405
2025-03-10,7,-186.0,48.40264823325625,121.7608074239889,-356.16345565724515
2025-03-11,7,5.999999999999993,59.73546982694801,-4.790828917711619,-48.9446409092364
2025-03-12,7,113.0,65.61784343708891,-51.72947613998152,99.11163270289262
2025-03-13,7,-5.0,64.00758882041066,-19.354302133944987,-49.65328668646568
2025-03-14,7,108.0,53.83268205533704,12.882809805104744,41.28450813955822
2025-03-15,7,39.0,39.729553164743415,-62.21940280336524,61.48984963862183
2025-03-16,7,-44.0,22.62786956247042,-19.4366971330081,-47.19117242946232
2025-03-17,7,120.0,2.275554487322107,151.55880691724485,-33.834361404566955
2025-03-18,7,140.99999999999997,-16.84265714806331,2.219377151871031,155.62327999619225
2025-03-19,7,-242.0,-30.903063470909395,-96.81502371378745,-114.28191281530314
2025-03-20,7,26.0,-43.06627688533336,5.620546806869189,63.445730078464166
2025-03-21,7,-173.0,-53.92363903278019,41.98369255787507,-161.06005352509487
2025-03-22,7,-155.0,-62.283307760763854,-29.958889105094908,-62.757803134141234
2025-03-23,7,-109.00000000000001,-67.17536334026651,-89.60087793835015,47.776241278616666
2025-03-24,7,202.0,-68.51513066218156,167.58784349113154,102.92728717105003
2025-03-25,7,-132.0,-68.63603826267041,-8.10108632444568,-55.262875412883915
2025-03-26,7,-237.0,-71.27599616367655,-113.22082152554776,-52.503182310775685
2025-03-27,7,210.0,-74.25255052856083,7.093060633763331,277.1594898947975
2025-03-28,7,72.0,-77.37634324838976,85.95920110655693,63.41714214183283
2025-03-29,7,-115.0,-80.34746494599084,-3.146786973845903,-31.505748080163258
2025-03-30,7,-265.0,-80.40840774694578,-160.98653214316886,-23.605060109885358
2025-03-31,7,-7.0,-75.96589563489808,204.8232186568806,-135.85732302198255
2025-04-01,7,-63.0,-69.91299069455071,-41.94359613426451,48.856586828815225
2025-04-02,7,-132.0,-62.60040775342961,-86.93432943944305,17.534737192872655
2025-04-03,7,-106.0,-55.47916361648125,-13.668830868960123,-36.85200551455862
2025-04-04,7,666.0000000000001,-46.386083477067196,95.04320268724943,617.3428807898179
2025-04-05,7,130.0,-35.8703348820523,29.35021084935273,136.52012403269956
2025-04-06,7,-281.0,-25.651372594898255,-184.36449940740292,-70.98412799769883
2025-04-07,7,245.0,-20.314039695116676,208.96658723231212,56.347452462804554
2025-04-08,7,-192.0,-19.35369508130017,-43.554403473474714,-129.09190144522512
2025-04-09,7,5.0,-21.74094678228262,-51.90828982319195,78.64923660547457
2025-04-10,7,-84.0,-24.628090096268195,-73.22274102793442,13.850831124202614
2025-04-11,7,153.0,-27.024838599675945,53.5462835764046,126.47855502327135
2025-04-12,7,-69.99999999999999,-30.87233898580661,73.09462175007737,-112.22228276427074
2025-04-13,7,-278.0,-40.98375304863312,-145.06406098569346,-91.95218596567342
2025-04-14,7,269.0,-50.922170922122056,177.08214982106935,142.8400211010527
2025-04-15,7,-42.0,-55.99596212125088,-54.265915676257514,68.26187779750839
2025-04-16,7,-160.0,-59.89702536768446,-6.0489252388523145,-94.05404939346322
2025-04-17,7,288.0,-63.94683689569212,-47.654604740659224,399.60144163635135
2025-04-18,7,-256.0,-70.16569845010056,-12.383962641375279,-173.45033890852415
2025-04-19,7,89.0,-81.25573397030148,64.77088303924508,105.4848509310564
2025-04-20,7,-70.0,-93.35042345624923,-93.89870169278537,117.2491251490346
2025-04-21,7,-84.0,-99.46190700653061,126.48006877750129,-111.01816177097068
2025-04-22,7,-107.0,-103.01270155945929,-63.29570118410666,59.30840274356595
2025-04-23,7,-117.00000000000001,-108.45764173988286,75.62183188820761,-84.16419014832476
2025-04-24,7,304.0,-115.92471839253423,-45.02780890224838,464.9525272947826
2025-04-25,7,-237.0,-121.23781466661138,-85.1298054554219,-30.632379877966727
2025-04-26,7,-47.0,-121.08094037468892,40.27403451924111,33.80690585544781
2025-04-27,7,254.0,-116.19016193379345,-29.33001655024188,399.52017848403534
2025-04-28,7,-33.99999999999999,-111.77318277838103,62.90912291961772,14.864059858763312
2025-04-29,7,-306.0,-108.3285949818627,-75.46908398166502,-122.20232103647228
2025-04-30,7,193.0,-107.970953650301,156.44121090775656,144.52974274254444
2025-05-01,7,-134.0,-105.43461675998465,-30.049438901358943,1.4840556613435893
2025-05-02,7,-160.0,-96.22496989658883,-118.03623367356286,54.26120357015169
2025-05-03,7,-187.0,-82.83861611801258,23.044551895516065,-127.20593577750348
2025-05-04,7,-125.0,-71.6186370651029,22.047344750660308,-75.4287076855574
2025-05-05,7,558.9999999999999,-63.04099605493153,17.86555163294004,604.1754444219914
2025-05-06,7,-105.0,-53.81202975827962,-95.45317890975964,44.265208668039264
2025-05-07,7,254.0,-40.327912464045134,208.30551362256975,86.0223988414754
2025-05-08,7,-97.0,-23.768097193445225,-69.71774482510004,-3.5141579814547335
2025-05-09,7,-172.0,-8.730691011992205,-114.04973370345924,-49.219575284548554
2025-05-10,7,6.0,-1.6697713341160203,35.65817716887677,-27.988405834760748
2025-05-11,7,135.0,-0.2039342009008909,38.75511155981215,96.44882264108874
2025-05-12,7,7.0,0.9325074157271087,-8.036837290475882,14.104329874748773
2025-05-13,7,-96.0,3.111493279378183,-58.07952929896926,-41.03196398040892
2025-05-14,7,206.0,3.755849581885589,164.11226157894765,38.131888839166756
2025-05-15,7,-129.0,-0.43615765639425985,-95.26529157442491,-33.298550769180835
2025-05-16,7,-103.99999999999999,-9.134136096180397,-125.67149215371265,30.805628249893047
2025-05-17,7,94.0,-16.476738712602916,106.0509136906441,4.425825021958822
2025-05-18,7,69.0,-18.93241310467888,21.31620432239023,66.61620878228865
2025-05-19,7,-120.0,-16.502099129957433,-36.134106718580995,-67.36379415146158
2025-05-20,7,-75.0,-11.649444191224125,9.536968099930846,-72.88752390870673
2025-05-21,7,5.0,-3.5792644576498223,117.50653318128285,-108.92726872363302
2025-05-22,7,-38.0,9.252643342924866,-127.32207154593911,80.06942820301424
2025-05-23,7,-114.0,27.925942250084223,-85.33883303703449,-56.58710921304973
2025-05-24,7,251.0,47.63419814469504,134.4365517054825,68.92925014982248
2025-05-25,7,-26.0,63.81982172326345,-35.10117274063941,-54.71864898262404
2025-05-26,7,75.0,70.94127331460743,-45.56649534632949,49.62522203172206
2025-05-27,7,307.0,71.54397137087068,75.63841287947048,159.81761574965884
2025-05-28,7,-248.00000000000003,72.79116848179795,84.12419399918552,-404.9153624809835
2025-05-29,7,-178.0,76.02033027767983,-139.27477363902247,-114.74555663865736
2025-05-30,7,402.99999999999994,79.53680327832714,-62.294381100587565,385.7575778222604
2025-05-31,7,-462.0000000000001,80.62422081863514,139.9473659100374,-682.5715867286726
2025-06-01,7,0.0,78.22864314443693,-92.11151884363976,13.882875699202827
2025-06-02,7,19.0,85.29120418550465,-24.263074435185736,-42.02812975031892
2025-06-03,7,210.0,99.3024859823977,140.51255129858723,-29.815037280984924
2025-06-04,7,256.0,101.89218456024558,50.78775027522798,103.32006516452644
2025-06-05,7,13.0,92.90786850389416,-157.01713896754993,77.10927046365576
2025-06-06,7,190.0,80.04563894500046,-52.871485292822754,162.82584634782228
2025-06-07,7,168.0,65.81317220442735,114.93283316147682,-12.746005365904168
2025-06-08,7,-169.0,47.6656220319816,-83.33463360229415,-133.33098842968747
2025-06-09,7,28.000000000000004,25.37347781358942,19.108364102394752,-16.481841915984173
2025-06-10,7,-209.99999999999997,6.255571602476848,133.27593007054364,-349.53150167302044
2025-06-11,7,9.0,-5.187963936321002,8.784595892004564,5.403368044316438
2025-06-12,7,-190.0,-10.810900380366038,-148.3185104844489,-30.87058913518507
2025-06-13,7,-131.0,-16.27360901728832,-33.592498816650355,-81.13389216606132
2025-06-14,7,340.0,-24.269856277879178,76.59411953022833,287.67573674765083
2025-06-15,7,22.0,-33.7474057861091,-66.18965531599903,121.93706110210813
2025-06-16,7,70.0,-42.11361838982371,97.57098873934743,14.542629650476286
2025-06-17,7,439.0,-48.237925893551626,107.47665913828192,379.76126675526973
2025-06-18,7,-220.0,-54.833924080937656,-57.51769291439808,-107.64838300466425
2025-06-19,7,-189.0,-62.354880446317445,-137.35070899993113,10.705589446248574
2025-06-20,7,-144.0,-65.51972836720657,-58.705717212312734,-19.774554420480698
2025-06-21,7,-79.0,-60.225045197243034,50.5060622684075,-69.28101707116447
2025-06-22,7,-79.0,-44.86989472458889,-32.885107386355934,-1.2449978890551776
2025-06-23,7,-288.0,-22.762264495218183,144.87581564948832,-410.11355115427017
2025-06-24,7,158.0,-0.5324039723375573,125.98946451179243,32.54293946054512
2025-06-25,7,-100.0,20.427361583546976,-83.56260184283038,-36.8647597407166
2025-06-26,7,-85.0,39.504286862210535,-122.73903475729831,-1.7652521049122214
2025-06-27,7,55.0,56.84638612985377,-64.17341372211862,62.327027592264855
2025-06-28,7,145.0,71.05046479045203,11.98666300535394,61.96287220419404
2025-06-29,7,-145.0,79.88185596646673,12.761668897202084,-237.6435248636688
2025-06-30,7,344.0,82.9449834405392,184.79604902544176,76.25896753401904
2025-07-01,7,-6.0,83.27322035231734,-9.29866818263285,-79.97455216968449
2025-07-02,7,114.99999999999999,78.67291299599682,-81.94262427619755,118.26971128020071
2025-07-03,7,-332.0,71.56319550672012,-21.36038595563417,-382.2028095510859
2025-07-04,7,-26.0,64.55994788692607,-83.19567225719611,-7.36427562972996
2025-07-05,7,11.0,56.576429798581394,-6.634117908355504,-38.94231189022589
2025-07-06,7,171.0,46.95899909729159,28.60755233386277,95.43344856884565
2025-07-07,7,130.99999999999997,42.59566152871554,216.61182224577712,-128.20748377449266
2025-07-08,7,-59.0,47.40376523166985,-99.165019209813,-7.238746021856855
2025-07-09,7,-48.0,57.684695511924886,-82.85677910088963,-22.82791641103526
2025-07-10,7,783.0,66.45636002141707,68.99365582443984,647.5499841541431
2025-07-11,7,897.0,73.60146102189552,-129.12256581236835,952.5211047904728
2025-07-12,7,66.0,80.90889110461109,-11.162743518772203,-3.7461475858388837
2025-07-13,7,191.00000000000003,90.06857002530771,49.85071249300121,51.080717481691096
2025-07-14,7,403.0,95.92862331935328,224.92990478189213,82.14147189875459
2025-07-15,7,-94.0,92.63849947374051,-143.89472416910814,-42.743775304632365
2025-07-16,7,-19.0,80.94860155636553,-125.56940011867574,25.620798562310213
2025-07-17,7,227.0,70.7379515880866,179.01488828391473,-22.75283987200133
2025-07-18,7,-98.0,64.83437318313749,-182.44463760216544,19.610264419027956
2025-07-19,7,20.0,63.6894891216185,1.3456591290040683,-45.03514825062257
2025-07-20,7,-2.0,68.97886037908799,47.972057470049705,-118.9509178491377
2025-07-21,7,315.0,80.83092351198853,272.5157086095039,-38.34663212149245
2025-07-22,7,-28.0,96.84032639757449,-152.5684272246283,27.728100827053808
2025-07-23,7,-57.0,115.010677849891,-154.52512223894198,-17.48555561094902
2025-07-24,7,546.0,129.295624744823,168.17142407677923,248.5329511783978
2025-07-25,7,-109.0,136.11157467258846,-215.16202896131114,-29.949545711277324
2025-07-26,7,299.0,129.53003856121737,23.612725857501825,145.85723558128083
2025-07-27,7,217.0,114.27776067225102,36.2262538680166,66.49598545973237
2025-07-28,7,-92.0,93.7147867268622,295.9678166818398,-481.682603408702
2025-07-29,7,-97.0,70.22994433218247,-126.36182480937276,-40.86811952280971
2025-07-30,7,299.0,46.383120506587815,-184.33776321680915,436.9546427102213
2025-07-31,7,127.0,24.40762221506884,131.67194037817757,-29.079562593246408
2025-08-01,7,-229.0,4.720845675425222,-205.1665119686261,-28.554333706799113
2025-08-02,7,-116.00000000000001,-4.311507570834518,46.97004729296508,-158.65853972213057
2025-08-03,7,37.0,-0.09764080691095689,49.13620775135503,-12.038566944444074
2025-08-04,7,401.0,13.471100147783101,298.06609599465344,89.46280385756346
2025-08-05,7,-99.0,25.625453519630206,-94.23185822855599,-30.393595291074213
2025-08-06,7,-167.0,32.69263585792702,-209.7791743014719,10.086538443544875
2025-08-07,7,517.0,40.88825126271172,72.68647477172668,403.4252739655616
2025-08-08,7,294.0,47.215196302853364,-167.23124273317825,414.0160464303249
2025-08-09,7,225.0,50.1579635687953,27.976135929767405,146.8659005014373
2025-08-10,7,53.999999999999986,51.853205718641775,87.12660820790111,-84.97981392654289
2025-08-11,7,277.0,53.206743144706465,278.9867323603,-55.19347550500645
2025-08-12,7,126.00000000000003,50.121675590498526,-71.49767531254393,147.37599972204544
2025-08-13,7,-218.0,46.579785816875216,-201.33665223002552,-63.243133586849694
2025-08-14,7,65.0,43.86527281768109,14.700545788151228,6.43418139416768
2025-08-15,7,-73.0,39.526171927679705,-117.24498032928958,4.71880840160987
2025-08-16,7,20.000000000000004,33.2471053421611,8.178462070994417,-21.425567413155516
2025-08-17,7,194.0,25.198575504461203,138.25412950170343,30.547294993835365
2025-08-18,7,345.0,18.015606080282595,161.09567191135142,165.888722008366
2025-08-19,7,-126.0,13.53903309954441,-35.457375136210366,-104.08165796333404
2025-08-20,7,-160.0,8.32139988483017,-148.11473946443,-20.206660420400183
2025-08-21,7,-55.0,3.5526993545551577,-11.77876373688757,-46.77393561766759
2025-08-22,7,-49.0,2.1838004266654103,-71.6229596788042,20.439159252138783
2025-08-23,7,-39.0,4.657066285925891,-28.53839093217953,-15.11867535374636
2025-08-24,7,456.0,9.294803029749994,173.7405990775186,272.96459789273143
2025-08-25,7,-3.0,13.823166622380068,70.16082321777695,-86.98398984015702
2025-08-26,7,24.0,11.61341518985014,-1.5975381703371192,13.98412298048698
2025-08-27,7,101.0,1.0900566981956537,-109.35328729116183,209.26323059296618
2025-08-28,7,-8.0,-15.319594135974569,-36.10410819168258,43.423702327657146
2025-08-29,7,-86.0,-35.88325977899673,-57.412542246058464,7.295802025055195
2025-08-30,7,362.0,-59.53007666340432,-47.89527378708518,469.4253504504895
2025-08-31,7,112.0,-79.59533979972237,183.5084465041015,8.086893295620868
2025-09-01,7,-180.0,-94.92313021663537,-5.3684310507087085,-79.7084387326559
2025-09-02,7,-103.0,-104.3400809659833,73.16145509733326,-71.82137413134996
2025-09-03,7,-229.0,-105.42753465283093,-57.53470991444439,-66.03775543272468
2025-09-04,7,452.0000000000001,-95.95716329111117,-63.51063953286879,611.46780282398
2025-09-05,7,-106.99999999999999,-79.574143049155,-70.98928979434562,43.56343284350062
2025-09-06,7,-143.0,-62.53219292681684,-43.80048218006608,-36.667324893117076
2025-09-07,7,99.0,-44.91582323344642,135.02306650205608,8.892756731390335
2025-09-08,7,-25.0,-28.97757547986674,-41.6558289554522,45.63340443531894
2025-09-09,7,261.0,-16.862328302003025,129.37893850341408,148.48338979858895
2025-09-10,7,-74.00000000000001,-7.063332213460887,21.644006862769626,-88.58067464930875
2025-09-11,7,-115.0,2.986088043994684,-96.46987074124212,-21.516217302752565
2025-09-12,7,-114.0,13.712116460261983,-118.50519285511002,-9.206923605151959
2025-09-13,7,6.0,24.608500413477294,-4.909042237190486,-13.699458176286807
2025-09-14,7,94.0,36.726939800953986,73.11859598185586,-15.845535782809847
2025-09-15,7,0.0,45.45557041043586,-42.407694526542286,-3.0478758838935747
2025-09-16,7,233.0,46.57300881634057,156.24789510258873,30.179096081070703
2025-09-17,7,357.0,43.78928704379001,70.37082959536123,242.83988336084877
2025-09-18,7,-71.0,41.69317314041583,-146.0044643515749,33.31129121115908
2025-09-19,7,841.0,41.557205144471396,-166.4895600869962,965.9323549425249
2025-09-20,7,101.00000000000001,39.93333370189015,105.13708632048234,-44.07042002237249
2025-09-21,7,13.0,34.90366345045018,46.537581296320134,-68.44124474677031
2025-09-22,7,-49.0,30.008965890678578,-61.97808383656765,-17.03088205411093
2025-09-23,7,155.0,31.514353598371667,155.14712164487605,-31.66147524324772
2025-09-24,7,334.0,40.374854484764164,91.82650343749269,201.79864207774312
2025-09-25,7,-158.0,49.24089253530495,-159.1000440849418,-48.14084845036315
2025-09-26,7,-189.0,51.01507385222951,-195.90088259103106,-44.11419126119845
2025-09-27,7,333.0,45.78277792143833,151.2539997132058,135.96322236535588
2025-09-28,7,106.00000000000001,35.814307916741924,33.08412617032241,37.10156591293567
2025-09-29,7,44.0,23.271751588325042,-104.14031015711089,124.86855856878584
2025-09-30,7,115.0,12.625718567344279,161.18670791452735,-58.812426481871626
2025-10-01,7,-36.0,4.436028974109012,82.22965989162628,-122.66568886573529
2025-10-02,7,-180.0,-2.123768019882386,-136.5630617773761,-41.31317020274151
2025-10-03,7,-185.0,-7.692583876071942,-152.89786383113687,-24.409552292791183
2025-10-04,7,563.0,-10.769788832510752,166.1608813346911,407.60890749781964
2025-10-05,7,107.0,-8.723199839444062,2.0913482485412107,113.63185159090285
2025-10-06,7,-242.0,-4.025946630369244,-135.80914863524248,-102.16490473438827
2025-10-07,7,299.0,-3.3208338284872743,153.62914438257886,148.69168944590842
2025-10-08,7,0.0,-7.123430437827647,13.618838521865634,-6.495408084037987
2025-10-09,7,-117.0,-14.009320313649756,-83.15867678330893,-19.83200290304131
2025-10-10,7,257.0,-21.42244034083435,-41.45879092363571,319.88123126447005
2025-10-11,7,119.0,-25.37252497365953,141.79440222598933,2.5781227476702
2025-10-12,7,-185.0,-26.542750988909514,-30.65511304860906,-127.80213596248143
2025-10-13,7,-203.0,-26.893065617620756,-176.64200887020988,0.5350744878306344
2025-10-14,7,119.0,-24.06509828644375,128.29077050246752,14.774327783976226
2025-10-15,7,-40.0,-18.883304154247483,10.990110839133697,-32.106806684886216
2025-10-16,7,60.0,-13.194183092213793,-21.391093927808228,94.58527702002202
2025-10-17,7,42.0,-7.1850647938519945,54.693652578078584,-5.50858778422659
2025-10-18,7,80.0,-2.6573062684347213,58.73633939185426,23.92096687658046
2025-10-19,7,-77.0,-0.22535614277954574,-61.136718737172075,-15.63792512004838
2025-10-20,7,-180.0,-0.5232105341347395,-156.80042937178473,-22.67636009408053
2025-10-21,7,38.0,-3.1530152925450596,59.004217120791196,-17.851201828246136
2025-10-22,7,70.0,-7.222554247438454,12.016803678668214,65.20575056877024
2025-10-23,7,-46.0,-13.009057630101308,30.154765780285402,-63.14570815018409
2025-10-24,7,242.99999999999997,-19.058919664150586,109.01184949461104,153.04707016953952
2025-10-25,7,-95.0,-22.78132729660149,-11.862924094771433,-60.35574860862708
2025-10-26,7,-79.0,-27.799275852954565,-61.38161226540135,10.180888118355917
2025-10-27,7,163.0,-34.64629462106021,-122.38317370379761,320.0294683248578
2025-10-28,7,-64.99999999999999,-40.911913711975544,64.48105090542596,-88.5691371934504
2025-10-29,7,-41.0,-45.57622054143703,-8.598118999797451,13.174339541234481
2025-10-30,7,84.0,-48.122165280543136,31.348299443605818,100.77386583693732
2025-10-31,7,-33.000000000000014,-46.048211291768794,108.11589199639228,-95.0676807046235
2025-11-01,7,-141.0,-40.29954093596295,-60.98506550612334,-39.715393557913714
2025-11-02,7,-40.0,-28.801913262533915,-50.957433521154655,39.75934678368857
2025-11-03,7,-117.0,-13.693509591631456,-74.59175294260602,-28.714737465762525
2025-11-04,7,491.0,0.42615766126338633,121.78840741902093,368.78543491971567
2025-11-05,7,-63.0,14.890549083436511,-43.22148806109388,-34.66906102234263
2025-11-06,7,29.0,31.188867076647856,20.833961274725535,-23.02282835137339
2025-11-07,7,224.0,46.16773310702332,69.12488517212273,108.70738172085396
2025-11-08,7,31.0,59.177635558655396,-87.93524078562407,59.75760522696868
2025-11-09,7,-48.0,69.18726559070971,-40.39814576693681,-76.78911982377291
2025-11-10,7,51.00000000000001,73.769957636546,-5.632875771022689,-17.137081865523307
2025-11-11,7,308.0,75.84836071669625,137.6961779216438,94.45546136165996
2025-11-12,7,3.0,77.36038888881906,-80.69100363418775,6.330614745368692
2025-11-13,7,69.0,79.39640269018857,14.695796415444173,-25.092199105632737
2025-11-14,7,69.0,80.39520255275744,19.10019740564149,-30.495399958398934
2025-11-15,7,-56.0,74.81862957342358,-95.42200021374752,-35.396629359676055
2025-11-16,7,103.0,63.18071206583181,-17.854383176962372,57.67367111113056
2025-11-17,7,185.0,49.37073477574394,44.040884505183165,91.5883807190729
2025-11-18,7,-170.0,35.22653456053736,150.89068684662863,-356.11722140716597
2025-11-19,7,-62.99999999999999,21.040784226455465,-104.20705723487085,20.16627300841538
2025-11-20,7,-14.0,4.6581329635997575,35.09100465416862,-53.749137617768376
2025-11-21,7,-35.0,-14.888436122082371,-23.699978643677344,3.5884147657597154
2025-11-22,7,-148.0,-34.03059068640211,-114.1214455715118,0.15203625791390607
2025-11-23,7,-200.0,-47.04812282047099,50.20831711560451,-203.16019429513352
2025-11-24,7,58.0,-50.11093293092429,33.1310773881474,74.97985554277689
2025-11-25,7,0.0,-46.217190929688435,103.95106673981527,-57.73387581012684
2025-11-26,7,-221.0,-40.74489450267635,-102.67560729834926,-77.57949819897439
2025-11-27,7,224.0,-33.69747030139375,50.05728885560873,207.640181445785
2025-11-28,7,-293.0,-24.98355725319061,-28.62266452660117,-239.39377822020822
2025-11-29,7,-105.0,-15.68018302972097,-136.50589468898377,47.186077718704745
2025-11-30,7,191.0,-6.324578436644494,116.84858405089236,80.47599438575213
2025-12-01,7,-211.0,2.109937868267058,10.316436251327094,-223.42637411959416
2025-12-02,7,111.0,4.864514506236531,54.12721624968431,52.00826924407916
2025-12-03,7,-60.0,2.1285246120732273,-59.45527390794994,-2.67325070412329
2025-12-04,7,41.0,-1.3946872685321081,45.94345264033298,-3.5487653718008705
2025-12-05,7,48.999999999999986,-6.645704537360323,-46.818498930495714,102.46420346785602
2025-12-06,7,-236.0,-11.107653794084593,-132.70257865471723,-92.18976755119817
2025-12-07,7,142.0,-14.216669128648654,163.26987340389957,-7.053204275250913
2025-12-08,7,-64.0,-16.75658413940172,-27.739661791841645,-19.50375406875664
2025-12-09,7,27.0,-15.22376571305707,-8.894870451380042,51.11863616443711
2025-12-10,7,-103.99999999999997,-8.76218329203674,63.00261328242187,-158.2404299903851
2025-12-11,7,20.0,-0.5723765008420231,-4.177391816059595,24.74976831690162
2025-12-12,7,-44.0,8.204298627067097,-51.468552036783954,-0.7357465902831422
2025-12-13,7,-134.0,11.93180183115094,-103.75456665830797,-42.17723517284298
2025-12-14,7,337.0,9.432393124984921,132.1037084990184,195.46389837599668
2025-12-15,7,47.00000000000001,4.81494295740812,-52.629283354504615,94.8143403970965
2025-12-16,7,-166.0,-0.281175268717462,-84.06114330369499,-81.65768142758755
2025-12-17,7,368.0,-4.751637534002514,193.7366260868248,179.01501144717773
