hall,machine_name,n_machine_days,axis,outcome,test,statistic,p_value,effect_size,n_obs,n_levels,n_sparse_levels,note
金時,スマスロ炎炎ノ消防隊2,235,dd,hit104,chi2,46.565285560599605,0.0274242145352671,0.2650381413095711,235,31,,warning: 59.7% of expected cells are below 5
