hall,machine_name,n_machine_days,axis,outcome,test,statistic,p_value,effect_size,n_obs,n_levels,n_sparse_levels,note
蒲田7,うみねこのなく頃に2,774,dd,diff,kruskal,34.24308871752965,0.2712188201817475,0.00571075197514085,774,31,0.0,
蒲田7,うみねこのなく頃に2,774,dd,hit104,chi2,38.13827644397638,0.14623144925523215,0.10236201495148749,774,31,,
蒲田7,うみねこのなく頃に2,774,dd,plus,chi2,32.9471915606309,0.3248384976352265,0.06133894757179199,774,31,,
蒲田7,うみねこのなく頃に2,774,dd_bin,diff,kruskal,7.055234041281519,0.13299799001228457,0.003972996152511728,774,5,0.0,
蒲田7,うみねこのなく頃に2,774,dd_bin,hit104,chi2,7.745537562539059,0.10135698716803335,0.06956126766120682,774,5,,
蒲田7,うみねこのなく頃に2,774,dd_bin,plus,chi2,5.1527400341806695,0.2719813740491673,0.03853002912262278,774,5,,
蒲田7,うみねこのなく頃に2,774,is_x_day,diff,kruskal,1.5540546769393428,0.21253785758003496,0.0007176874053618431,774,2,0.0,
蒲田7,うみねこのなく頃に2,774,is_x_day,hit104,chi2,2.0993917140262037,0.14735775196874493,0.037690437374352334,774,2,,
蒲田7,うみねこのなく頃に2,774,is_x_day,plus,chi2,0.41940576069430585,0.5172337071246758,0.0,774,2,,
蒲田7,かぐや様は告らせたい,6492,day_of_week,diff,kruskal,35.25045547653406,3.853755618723388e-06,0.00451047887070687,6492,7,0.0,
蒲田7,かぐや様は告らせたい,6492,day_of_week,hit104,chi2,7.633763512834841,0.2661808784630397,0.015860464557223754,6492,7,,
蒲田7,かぐや様は告らせたい,6492,day_of_week,plus,chi2,6.846801084124455,0.3352477298719849,0.011415573608596536,6492,7,,
蒲田7,かぐや様は告らせたい,6492,dd,diff,kruskal,51.30666778196677,0.009037237241646177,0.003297735301341398,6492,31,0.0,
蒲田7,かぐや様は告らせたい,6492,dd,hit104,chi2,41.374496281874535,0.08086937505795722,0.04185256080638061,6492,31,,
蒲田7,かぐや様は告らせたい,6492,dd,plus,chi2,52.278425537870795,0.007106849158158447,0.05857892466414471,6492,31,,
蒲田7,かぐや様は告らせたい,6492,dd_bin,diff,kruskal,1.475454103716102,0.8309803882294569,0.0,6492,5,0.0,
蒲田7,かぐや様は告らせたい,6492,dd_bin,hit104,chi2,0.8055417644656504,0.9377035731134538,0.0,6492,5,,
蒲田7,かぐや様は告らせたい,6492,dd_bin,plus,chi2,4.44978783218798,0.34854293371811806,0.008318601927869054,6492,5,,
蒲田7,かぐや様は告らせたい,6492,is_x_day,diff,kruskal,3.3342693525955327,0.0678505360207111,0.0003596717030193425,6492,2,0.0,
蒲田7,かぐや様は告らせたい,6492,is_x_day,hit104,chi2,6.656538601892237,0.009879263051915622,0.029519817211101047,6492,2,,
蒲田7,かぐや様は告らせたい,6492,is_x_day,plus,chi2,10.648256965620982,0.0011017468993541962,0.03855362014286131,6492,2,,
蒲田7,からくりサーカス,5097,day_of_week,diff,kruskal,7.0252051020814115,0.3185225375083895,0.00020141554068397083,5097,7,0.0,
蒲田7,からくりサーカス,5097,day_of_week,hit104,chi2,5.434482561441889,0.4894104787760645,0.0,5097,7,,
蒲田7,からくりサーカス,5097,day_of_week,plus,chi2,5.703719928722641,0.4571840614632775,0.0,5097,7,,
蒲田7,からくりサーカス,5097,dd,diff,kruskal,37.02139384660927,0.17652167985407236,0.0013859837833812222,5097,31,0.0,
蒲田7,からくりサーカス,5097,dd,hit104,chi2,35.24919285140766,0.23368625988791164,0.03207656804049653,5097,31,,
