hall,machine_name,axis,outcome,axis_level,axis_level_order,n,avg_diff,plus_rate,hit104_rate
蒲田1,HEY！エリートサラリーマン鏡,day_of_week,plus,月,0,55,-327.27272727272725,29.09090909090909,21.818181818181817
蒲田1,HEY！エリートサラリーマン鏡,day_of_week,plus,火,1,47,374.468085106383,46.808510638297875,40.42553191489361
蒲田1,HEY！エリートサラリーマン鏡,day_of_week,plus,水,2,53,-77.35849056603773,30.18867924528302,26.41509433962264
蒲田1,HEY！エリートサラリーマン鏡,day_of_week,plus,木,3,45,264.44444444444446,51.11111111111111,44.44444444444444
蒲田1,HEY！エリートサラリーマン鏡,day_of_week,plus,金,4,45,424.44444444444446,51.11111111111111,46.666666666666664
蒲田1,HEY！エリートサラリーマン鏡,day_of_week,plus,土,5,82,300.0,46.34146341463415,40.243902439024396
蒲田1,HEY！エリートサラリーマン鏡,day_of_week,plus,日,6,86,105.81395348837209,47.674418604651166,38.372093023255815
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,1,1,19,-136.8421052631579,26.31578947368421,26.31578947368421
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,2,2,11,863.6363636363636,81.81818181818183,54.54545454545454
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,3,3,14,471.42857142857144,57.14285714285714,50.0
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,4,4,12,375.0,58.333333333333336,41.66666666666667
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,5,5,11,890.9090909090909,54.54545454545454,54.54545454545454
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,6,6,12,-350.0,25.0,25.0
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,7,7,24,95.83333333333333,45.83333333333333,33.33333333333333
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,8,8,14,235.71428571428572,35.714285714285715,28.57142857142857
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,9,9,14,150.0,42.857142857142854,42.857142857142854
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,10,10,14,-200.0,50.0,28.57142857142857
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,11,11,19,-489.4736842105263,36.84210526315789,26.31578947368421
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,12,12,9,44.44444444444444,33.33333333333333,33.33333333333333
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,13,13,15,713.3333333333334,60.0,53.333333333333336
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,14,14,19,-94.73684210526316,26.31578947368421,26.31578947368421
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,15,15,11,763.6363636363636,63.63636363636363,45.45454545454545
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,16,16,11,72.72727272727273,36.36363636363637,27.27272727272727
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,17,17,18,66.66666666666667,33.33333333333333,27.77777777777778
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,18,18,10,340.0,40.0,40.0
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,19,19,11,-218.1818181818182,36.36363636363637,27.27272727272727
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,20,20,13,-215.3846153846154,38.46153846153847,38.46153846153847
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,21,21,15,386.6666666666667,53.333333333333336,46.666666666666664
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,22,22,10,880.0,90.0,90.0
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,23,23,15,-460.0,26.666666666666668,13.333333333333334
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,24,24,8,675.0,37.5,37.5
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,25,25,10,270.0,40.0,30.0
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,26,26,14,557.1428571428571,42.857142857142854,42.857142857142854
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,27,27,19,-384.2105263157895,21.052631578947366,15.789473684210526
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,28,28,14,478.57142857142856,57.14285714285714,57.14285714285714
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,29,29,10,-270.0,30.0,30.0
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,30,30,14,178.57142857142858,50.0,50.0
蒲田1,HEY！エリートサラリーマン鏡,dd,plus,31,31,3,100.0,66.66666666666666,33.33333333333333
蒲田1,SHAKE BONUS TRIGGER,day_of_week,hit104,月,0,44,-197.72727272727272,36.36363636363637,27.27272727272727
蒲田1,SHAKE BONUS TRIGGER,day_of_week,hit104,火,1,45,-337.77777777777777,26.666666666666668,17.77777777777778
蒲田1,SHAKE BONUS TRIGGER,day_of_week,hit104,水,2,46,19.565217391304348,41.30434782608695,34.78260869565217
蒲田1,SHAKE BONUS TRIGGER,day_of_week,hit104,木,3,45,-162.22222222222223,33.33333333333333,31.11111111111111
蒲田1,SHAKE BONUS TRIGGER,day_of_week,hit104,金,4,46,-173.91304347826087,34.78260869565217,32.608695652173914
蒲田1,SHAKE BONUS TRIGGER,day_of_week,hit104,土,5,48,-166.66666666666666,31.25,20.833333333333336
蒲田1,SHAKE BONUS TRIGGER,day_of_week,hit104,日,6,48,285.4166666666667,52.083333333333336,45.83333333333333
蒲田1,SHAKE BONUS TRIGGER,dd,hit104,1,1,11,254.54545454545453,54.54545454545454,54.54545454545454
蒲田1,SHAKE BONUS TRIGGER,dd,hit104,2,2,11,-209.0909090909091,36.36363636363637,27.27272727272727
蒲田1,SHAKE BONUS TRIGGER,dd,hit104,3,3,11,300.0,27.27272727272727,27.27272727272727
蒲田1,SHAKE BONUS TRIGGER,dd,hit104,4,4,11,-236.36363636363637,45.45454545454545,27.27272727272727
蒲田1,SHAKE BONUS TRIGGER,dd,hit104,5,5,11,-181.8181818181818,27.27272727272727,18.181818181818183
蒲田1,SHAKE BONUS TRIGGER,dd,hit104,6,6,10,-10.0,40.0,40.0
蒲田1,SHAKE BONUS TRIGGER,dd,hit104,7,7,10,-920.0,10.0,10.0
蒲田1,SHAKE BONUS TRIGGER,dd,hit104,8,8,10,710.0,60.0,50.0
蒲田1,SHAKE BONUS TRIGGER,dd,hit104,9,9,10,-280.0,40.0,40.0
蒲田1,SHAKE BONUS TRIGGER,dd,hit104,10,10,10,230.0,50.0,50.0
蒲田1,SHAKE BONUS TRIGGER,dd,hit104,11,11,10,-380.0,30.0,20.0
蒲田1,SHAKE BONUS TRIGGER,dd,hit104,12,12,9,44.44444444444444,22.22222222222222,22.22222222222222
蒲田1,SHAKE BONUS TRIGGER,dd,hit104,13,13,10,-350.0,30.0,20.0
蒲田1,SHAKE BONUS TRIGGER,dd,hit104,14,14,9,77.77777777777777,55.55555555555556,55.55555555555556
蒲田1,SHAKE BONUS TRIGGER,dd,hit104,15,15,9,-488.8888888888889,11.11111111111111,11.11111111111111
蒲田1,SHAKE BONUS TRIGGER,dd,hit104,16,16,10,60.0,40.0,30.0
蒲田1,SHAKE BONUS TRIGGER,dd,hit104,17,17,11,72.72727272727273,45.45454545454545,27.27272727272727
蒲田1,SHAKE BONUS TRIGGER,dd,hit104,18,18,11,-36.36363636363637,45.45454545454545,45.45454545454545
蒲田1,SHAKE BONUS TRIGGER,dd,hit104,19,19,11,-600.0,18.181818181818183,9.090909090909092
蒲田1,SHAKE BONUS TRIGGER,dd,hit104,20,20,11,-63.63636363636363,36.36363636363637,36.36363636363637
蒲田1,SHAKE BONUS TRIGGER,dd,hit104,21,21,12,-208.33333333333334,41.66666666666667,41.66666666666667
蒲田1,SHAKE BONUS TRIGGER,dd,hit104,22,22,11,-490.90909090909093,18.181818181818183,9.090909090909092
蒲田1,SHAKE BONUS TRIGGER,dd,hit104,23,23,11,-481.8181818181818,45.45454545454545,9.090909090909092
蒲田1,SHAKE BONUS TRIGGER,dd,hit104,24,24,11,118.18181818181819,27.27272727272727,27.27272727272727
蒲田1,SHAKE BONUS TRIGGER,dd,hit104,25,25,11,-245.45454545454547,27.27272727272727,18.181818181818183
