hall,machine_name,axis,outcome,axis_level,axis_level_order,n,avg_diff,plus_rate,hit104_rate
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,1,1,29,207.13793103448276,41.37931034482759,34.48275862068966
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,2,2,23,80.47826086956522,34.78260869565217,30.434782608695656
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,3,3,25,-208.24,44.0,28.000000000000004
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,4,4,25,796.04,64.0,52.0
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,5,5,26,149.15384615384616,57.692307692307686,26.923076923076923
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,6,6,25,-209.8,44.0,28.000000000000004
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,7,7,26,-250.19230769230768,19.230769230769234,19.230769230769234
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,8,8,29,177.41379310344828,34.48275862068966,31.03448275862069
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,9,9,28,-281.75,35.714285714285715,25.0
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,10,10,29,-438.1034482758621,24.137931034482758,6.896551724137931
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,11,11,29,-271.9655172413793,24.137931034482758,13.793103448275861
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,12,12,24,-66.41666666666667,29.166666666666668,20.833333333333336
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,13,13,27,-570.0370370370371,14.814814814814813,11.11111111111111
