hall,machine_name,n_machine_days,axis,outcome,test,statistic,p_value,effect_size,n_obs,n_levels,n_sparse_levels,note
蒲田7,バイオハザード RE:3,300,dd,plus,chi2,34.30112397723734,0.024158422903218197,0.21818952183972626,300,21,,warning: 50.0% of expected cells are below 5
蒲田7,バイオハザード RE:3,300,dd,hit104,chi2,33.42542591075518,0.030284566838294995,0.21137142334128836,300,21,,warning: 50.0% of expected cells are below 5
蒲田7,バイオハザード RE:3,300,dd_bin,hit104,chi2,14.415849862689523,0.006079548845807051,0.18652416787300716,300,5,,
蒲田7,バイオハザード RE:3,300,dd_bin,plus,chi2,12.777956193906686,0.01241327699942856,0.17121126913799953,300,5,,
蒲田7,スマスロ サンダーV,360,dd_bin,plus,chi2,13.44780099225616,0.009282902477879667,0.1621300773510063,360,5,,
蒲田7,攻殻機動隊,354,day_of_week,plus,chi2,15.147537067577499,0.01913973022090899,0.1608283547800636,354,7,,
蒲田7,スマスロ サンダーV,360,dd,hit104,chi2,37.008403361344534,0.1460093809070057,0.14860244891566504,360,30,,warning: 50.0% of expected cells are below 5
蒲田7,バーサスリヴァイズ,1061,day_of_week,hit104,chi2,28.836458036792106,6.532881159135961e-05,0.14676003382103475,1061,7,,
蒲田7,SHAKE BONUS TRIGGER,721,day_of_week,plus,chi2,21.211697593031268,0.0016806394977770668,0.1453128501775081,721,7,,
蒲田7,バイオハザード RE:3,300,day_of_week,plus,chi2,12.236083033764867,0.05690461670439531,0.14418593619247785,300,7,,
蒲田7,スマスロ サンダーV,360,dd_bin,hit104,chi2,11.353050311033504,0.022870040739179868,0.14300754033494983,360,5,,
蒲田7,ミリオンゴッド‐神々の軌跡‐,1023,dd,plus,chi2,47.37239398702301,0.01250874821258693,0.13758119910878117,1023,29,,
蒲田7,不二子BT,440,day_of_week,hit104,chi2,13.84421517887371,0.031425611987295356,0.1335564718473032,440,7,,
蒲田7,この素晴らしい世界に祝福を！,856,dd,plus,chi2,45.18646638799348,0.03708663271317256,0.13312000212153022,856,31,,
蒲田7,ガールズ&パンツァー 最終章,997,dd,plus,chi2,46.56223327861297,0.02744284600004368,0.1288352574262726,997,31,,
蒲田7,ミリオンゴッド‐神々の軌跡‐,1023,dd,hit104,chi2,43.01758701960284,0.03466929074541939,0.1211095318284845,1023,29,,
蒲田7,SHAKE BONUS TRIGGER,721,dd_bin,hit104,chi2,14.55482478893203,0.0057194536856312395,0.12104458305773078,721,5,,
蒲田7,SHAKE BONUS TRIGGER,721,dd_bin,plus,chi2,14.210140609219929,0.006653711396680507,0.11905067045912807,721,5,,
蒲田7,甲鉄城のカバネリ,1914,dd,plus,chi2,56.0478821564613,0.0026959679786858334,0.11665356356307753,1914,31,,
蒲田7,攻殻機動隊,354,day_of_week,hit104,chi2,10.806995414798777,0.09452779149181033,0.11648823559362208,354,7,,
蒲田7,バイオハザード RE:3,300,dd,diff,kruskal,52.007819523217485,0.00011356015315762778,0.11472336746672934,300,21,0.0,
蒲田7,この素晴らしい世界に祝福を！,856,dd,hit104,chi2,41.220304622386216,0.08331005964170961,0.1143771958410756,856,31,,
蒲田7,プリズムナナ,491,day_of_week,plus,chi2,12.285092184008215,0.05590270063489375,0.11314496221107838,491,7,,
蒲田7,プリズムナナ,491,day_of_week,hit104,chi2,12.226688266273081,0.05709857389515536,0.11261700719017516,491,7,,
蒲田7,ファンキージャグラー2,8481,dd,plus,chi2,134.10398191381623,4.061584273911115e-15,0.1107970935828917,8481,31,,
蒲田7,バーサスリヴァイズ,1061,day_of_week,plus,chi2,18.859938840685594,0.0044068311211957895,0.11012124494529328,1061,7,,
蒲田7,ジャグラーガールズ,3175,dd,plus,chi2,65.5154299619898,0.00018837541372950499,0.10576629741730749,3175,31,,
蒲田7,マジカルハロウィン8,346,dd_bin,plus,chi2,7.822260894742724,0.09831031746505083,0.10509759036656828,346,5,,
蒲田7,虚構推理,274,day_of_week,plus,chi2,9.021181394971459,0.17239034393717592,0.10481526773471823,274,7,,
蒲田7,SHAKE BONUS TRIGGER,721,day_of_week,hit104,chi2,13.85606734651977,0.03128595375457706,0.10440139653966583,721,7,,
