hall,machine_name,n_machine_days,axis,outcome,test,statistic,p_value,effect_size,n_obs,n_levels,n_sparse_levels,note
蒲田1,HEY！エリートサラリーマン鏡,413,day_of_week,diff,kruskal,11.698359618075221,0.06904641253534784,0.014035368517426653,413,7,0.0,
蒲田1,HEY！エリートサラリーマン鏡,413,day_of_week,hit104,chi2,11.554531436295404,0.0726772105459475,0.11595949417173192,413,7,,
蒲田1,HEY！エリートサラリーマン鏡,413,day_of_week,plus,chi2,11.682675463807694,0.06943406753145377,0.11729294656503646,413,7,,
蒲田1,HEY！エリートサラリーマン鏡,413,dd,diff,kruskal,35.056331232685075,0.20269601103540602,0.01593771377022388,410,31,1.0,dropped sparse levels (<5): 31:3
蒲田1,HEY！エリートサラリーマン鏡,413,dd,hit104,chi2,36.562821255966,0.1902249888532517,0.12550909877173275,413,31,,warning: 25.8% of expected cells are below 5
蒲田1,HEY！エリートサラリーマン鏡,413,dd,plus,chi2,39.63365301409655,0.11215693062324127,0.15233533052427362,413,31,,warning: 22.6% of expected cells are below 5
蒲田1,HEY！エリートサラリーマン鏡,413,dd_bin,diff,kruskal,0.7736559895026774,0.9419445469033187,0.0,413,5,0.0,
蒲田1,HEY！エリートサラリーマン鏡,413,dd_bin,hit104,chi2,0.8705675454783014,0.928744883446922,0.0,413,5,,
蒲田1,HEY！エリートサラリーマン鏡,413,dd_bin,plus,chi2,1.1956084291432412,0.8788211307333544,0.0,413,5,,
蒲田1,HEY！エリートサラリーマン鏡,413,is_x_day,diff,kruskal,1.2752803172002296,0.25877842830130954,0.0006697817936745246,413,2,0.0,
蒲田1,HEY！エリートサラリーマン鏡,413,is_x_day,hit104,chi2,0.4368830993090713,0.5086306998120247,0.0,413,2,,
蒲田1,HEY！エリートサラリーマン鏡,413,is_x_day,plus,chi2,0.3163138711506844,0.5738313401053721,0.0,413,2,,
蒲田1,SHAKE BONUS TRIGGER,322,day_of_week,diff,kruskal,8.95004560383664,0.17640702409741854,0.009365224139163937,322,7,0.0,
蒲田1,SHAKE BONUS TRIGGER,322,day_of_week,hit104,chi2,11.654397815497473,0.07013805820765126,0.1325024060331284,322,7,,
蒲田1,SHAKE BONUS TRIGGER,322,day_of_week,plus,chi2,8.172233174214732,0.2257547329713145,0.08190798129768152,322,7,,
蒲田1,SHAKE BONUS TRIGGER,322,dd,diff,kruskal,36.84626055832461,0.18166655149462121,0.023526668585307935,322,31,0.0,
蒲田1,SHAKE BONUS TRIGGER,322,dd,hit104,chi2,38.01858511807653,0.14927294240243277,0.15712768472207445,322,31,,warning: 51.6% of expected cells are below 5
蒲田1,SHAKE BONUS TRIGGER,322,dd,plus,chi2,35.01566646860764,0.24207083514474576,0.12383106136492616,322,31,,warning: 51.6% of expected cells are below 5
蒲田1,SHAKE BONUS TRIGGER,322,dd_bin,diff,kruskal,5.519187030272878,0.23804806515803972,0.004792388108116334,322,5,0.0,
蒲田1,SHAKE BONUS TRIGGER,322,dd_bin,hit104,chi2,8.921111847467827,0.06310184177759497,0.12366040356520937,322,5,,
蒲田1,SHAKE BONUS TRIGGER,322,dd_bin,plus,chi2,6.223889875834565,0.183040324045574,0.0830015253114456,322,5,,
