hall,machine_name,axis,outcome,axis_level,axis_level_order,n,avg_diff,plus_rate,hit104_rate
ザシティ,からくりサーカス,dd,plus,20,20,20,-186.15,40.0,35.0
ザシティ,からくりサーカス,dd,plus,21,21,20,322.25,25.0,20.0
ザシティ,からくりサーカス,dd,plus,22,22,20,-365.3,30.0,30.0
ザシティ,からくりサーカス,dd,plus,23,23,19,-549.0526315789474,21.052631578947366,15.789473684210526
ザシティ,からくりサーカス,dd,plus,24,24,21,-935.4285714285714,19.047619047619047,14.285714285714285
ザシティ,からくりサーカス,dd,plus,25,25,17,-1238.4705882352941,23.52941176470588,17.647058823529413
ザシティ,からくりサーカス,dd,plus,26,26,17,-1786.2941176470588,11.76470588235294,11.76470588235294
ザシティ,からくりサーカス,dd,plus,27,27,17,221.64705882352942,41.17647058823529,35.294117647058826
ザシティ,からくりサーカス,dd,plus,28,28,24,4.833333333333333,54.166666666666664,41.66666666666667
ザシティ,からくりサーカス,dd,plus,29,29,12,-1688.9166666666667,8.333333333333332,8.333333333333332
ザシティ,からくりサーカス,dd,plus,30,30,16,-547.125,18.75,18.75
ザシティ,からくりサーカス,dd,plus,31,31,11,399.72727272727275,45.45454545454545,45.45454545454545
ザシティ,からくりサーカス,dd_bin,hit104,1-7,0,132,-195.37878787878788,37.121212121212125,33.33333333333333
ザシティ,からくりサーカス,dd_bin,hit104,8-14,1,147,99.58503401360544,44.21768707482993,40.136054421768705
ザシティ,からくりサーカス,dd_bin,hit104,15-21,2,138,-113.94202898550725,35.507246376811594,29.71014492753623
ザシティ,からくりサーカス,dd_bin,hit104,22-28,3,135,-629.0296296296297,29.629629629629626,24.444444444444443
ザシティ,からくりサーカス,dd_bin,hit104,29-31,4,39,-631.3846153846154,23.076923076923077,23.076923076923077
ザシティ,アズールレーン THE ANIMATION,dd,hit104,1,1,15,-599.1333333333333,20.0,20.0
ザシティ,アズールレーン THE ANIMATION,dd,hit104,2,2,13,-729.3076923076923,15.384615384615385,7.6923076923076925
ザシティ,アズールレーン THE ANIMATION,dd,hit104,3,3,16,2836.0,56.25,56.25
ザシティ,アズールレーン THE ANIMATION,dd,hit104,4,4,17,-82.11764705882354,35.294117647058826,29.411764705882355
ザシティ,アズールレーン THE ANIMATION,dd,hit104,5,5,16,-1057.5625,25.0,25.0
ザシティ,アズールレーン THE ANIMATION,dd,hit104,6,6,15,-948.8666666666667,20.0,6.666666666666667
ザシティ,アズールレーン THE ANIMATION,dd,hit104,7,7,14,-377.5,21.428571428571427,14.285714285714285
ザシティ,アズールレーン THE ANIMATION,dd,hit104,8,8,15,1147.4666666666667,33.33333333333333,26.666666666666668
ザシティ,アズールレーン THE ANIMATION,dd,hit104,9,9,13,-705.3076923076923,30.76923076923077,30.76923076923077
ザシティ,アズールレーン THE ANIMATION,dd,hit104,10,10,15,298.26666666666665,40.0,40.0
ザシティ,アズールレーン THE ANIMATION,dd,hit104,11,11,13,-997.3076923076923,7.6923076923076925,0.0
ザシティ,アズールレーン THE ANIMATION,dd,hit104,12,12,12,-619.75,25.0,25.0
ザシティ,アズールレーン THE ANIMATION,dd,hit104,13,13,15,-33.53333333333333,33.33333333333333,33.33333333333333
ザシティ,アズールレーン THE ANIMATION,dd,hit104,14,14,15,-1699.7333333333333,6.666666666666667,6.666666666666667
ザシティ,アズールレーン THE ANIMATION,dd,hit104,15,15,13,-326.84615384615387,23.076923076923077,15.384615384615385
ザシティ,アズールレーン THE ANIMATION,dd,hit104,16,16,14,-524.0,42.857142857142854,35.714285714285715
ザシティ,アズールレーン THE ANIMATION,dd,hit104,17,17,12,-572.5,16.666666666666664,16.666666666666664
ザシティ,アズールレーン THE ANIMATION,dd,hit104,18,18,15,-567.3333333333334,40.0,33.33333333333333
ザシティ,アズールレーン THE ANIMATION,dd,hit104,19,19,13,-1013.5384615384615,15.384615384615385,15.384615384615385
ザシティ,アズールレーン THE ANIMATION,dd,hit104,20,20,13,-1556.7692307692307,30.76923076923077,23.076923076923077
ザシティ,アズールレーン THE ANIMATION,dd,hit104,21,21,14,211.92857142857142,35.714285714285715,28.57142857142857
ザシティ,アズールレーン THE ANIMATION,dd,hit104,22,22,14,-753.6428571428571,14.285714285714285,14.285714285714285
ザシティ,アズールレーン THE ANIMATION,dd,hit104,23,23,14,-494.2142857142857,21.428571428571427,21.428571428571427
ザシティ,アズールレーン THE ANIMATION,dd,hit104,24,24,14,505.64285714285717,35.714285714285715,28.57142857142857
ザシティ,アズールレーン THE ANIMATION,dd,hit104,25,25,15,389.8666666666667,53.333333333333336,53.333333333333336
ザシティ,アズールレーン THE ANIMATION,dd,hit104,26,26,14,-18.571428571428573,35.714285714285715,35.714285714285715
ザシティ,アズールレーン THE ANIMATION,dd,hit104,27,27,14,561.7857142857143,35.714285714285715,28.57142857142857
ザシティ,アズールレーン THE ANIMATION,dd,hit104,28,28,15,-1141.5333333333333,26.666666666666668,26.666666666666668
ザシティ,アズールレーン THE ANIMATION,dd,hit104,29,29,13,-402.0769230769231,46.15384615384615,38.46153846153847
ザシティ,アズールレーン THE ANIMATION,dd,hit104,30,30,14,-657.4285714285714,28.57142857142857,21.428571428571427
ザシティ,アズールレーン THE ANIMATION,dd,hit104,31,31,6,798.3333333333334,50.0,33.33333333333333
ザシティ,アレックス ブライト,day_of_week,hit104,月,0,47,122.70212765957447,46.808510638297875,40.42553191489361
ザシティ,アレックス ブライト,day_of_week,hit104,火,1,47,-70.48936170212765,42.5531914893617,25.53191489361702
ザシティ,アレックス ブライト,day_of_week,hit104,水,2,47,-291.3191489361702,31.914893617021278,21.27659574468085
ザシティ,アレックス ブライト,day_of_week,hit104,木,3,47,-173.36170212765958,29.78723404255319,19.148936170212767
ザシティ,アレックス ブライト,day_of_week,hit104,金,4,45,-97.62222222222222,44.44444444444444,37.77777777777778
ザシティ,アレックス ブライト,day_of_week,hit104,土,5,47,-169.61702127659575,31.914893617021278,23.404255319148938
ザシティ,アレックス ブライト,day_of_week,hit104,日,6,47,-282.531914893617,34.04255319148936,25.53191489361702
ザシティ,アレックス ブライト,dd,plus,1,1,11,253.54545454545453,45.45454545454545,36.36363636363637
ザシティ,アレックス ブライト,dd,plus,2,2,10,-167.8,20.0,20.0
ザシティ,アレックス ブライト,dd,plus,3,3,10,307.9,50.0,40.0
ザシティ,アレックス ブライト,dd,plus,4,4,10,-905.5,0.0,0.0
ザシティ,アレックス ブライト,dd,plus,5,5,10,61.0,50.0,40.0
ザシティ,アレックス ブライト,dd,plus,6,6,11,-211.72727272727272,27.27272727272727,27.27272727272727
ザシティ,アレックス ブライト,dd,plus,7,7,11,-5.181818181818182,27.27272727272727,18.181818181818183
ザシティ,アレックス ブライト,dd,plus,8,8,11,-596.5454545454545,27.27272727272727,9.090909090909092
ザシティ,アレックス ブライト,dd,plus,9,9,11,-58.0,63.63636363636363,27.27272727272727
ザシティ,アレックス ブライト,dd,plus,10,10,11,-382.54545454545456,27.27272727272727,18.181818181818183
ザシティ,アレックス ブライト,dd,plus,11,11,10,562.8,70.0,70.0
ザシティ,アレックス ブライト,dd,plus,12,12,10,769.0,30.0,30.0
ザシティ,アレックス ブライト,dd,plus,13,13,10,-368.4,40.0,20.0
ザシティ,アレックス ブライト,dd,plus,14,14,11,-258.72727272727275,54.54545454545454,36.36363636363637
ザシティ,アレックス ブライト,dd,plus,15,15,11,-597.9090909090909,36.36363636363637,9.090909090909092
ザシティ,アレックス ブライト,dd,plus,16,16,11,94.81818181818181,54.54545454545454,36.36363636363637
ザシティ,アレックス ブライト,dd,plus,17,17,11,-468.09090909090907,27.27272727272727,27.27272727272727
ザシティ,アレックス ブライト,dd,plus,18,18,11,116.27272727272727,36.36363636363637,27.27272727272727
ザシティ,アレックス ブライト,dd,plus,19,19,11,86.18181818181819,45.45454545454545,36.36363636363637
ザシティ,アレックス ブライト,dd,plus,20,20,11,102.0,27.27272727272727,18.181818181818183
ザシティ,アレックス ブライト,dd,plus,21,21,11,-681.3636363636364,18.181818181818183,9.090909090909092
ザシティ,アレックス ブライト,dd,plus,22,22,11,102.36363636363636,36.36363636363637,36.36363636363637
ザシティ,アレックス ブライト,dd,plus,23,23,11,-125.54545454545455,54.54545454545454,36.36363636363637
ザシティ,アレックス ブライト,dd,plus,24,24,11,-83.18181818181819,36.36363636363637,36.36363636363637
ザシティ,アレックス ブライト,dd,plus,25,25,11,-708.2727272727273,18.181818181818183,18.181818181818183
ザシティ,アレックス ブライト,dd,plus,26,26,11,-135.27272727272728,45.45454545454545,27.27272727272727
ザシティ,アレックス ブライト,dd,plus,27,27,11,-505.1818181818182,9.090909090909092,9.090909090909092
ザシティ,アレックス ブライト,dd,plus,28,28,11,-405.45454545454544,27.27272727272727,18.181818181818183
ザシティ,アレックス ブライト,dd,plus,29,29,10,34.9,50.0,40.0
ザシティ,アレックス ブライト,dd,plus,30,30,10,-261.8,40.0,30.0
ザシティ,アレックス ブライト,dd,plus,31,31,6,632.5,83.33333333333334,66.66666666666666
ザシティ,ウルトラミラクルジャグラー,dd,plus,1,1,45,-176.51111111111112,40.0,13.333333333333334
ザシティ,ウルトラミラクルジャグラー,dd,plus,2,2,45,-182.6,33.33333333333333,24.444444444444443
ザシティ,ウルトラミラクルジャグラー,dd,plus,3,3,46,-199.6086956521739,26.08695652173913,21.73913043478261
ザシティ,ウルトラミラクルジャグラー,dd,plus,4,4,46,-161.32608695652175,30.434782608695656,17.391304347826086
ザシティ,ウルトラミラクルジャグラー,dd,plus,5,5,45,6.444444444444445,48.888888888888886,22.22222222222222
ザシティ,ウルトラミラクルジャグラー,dd,plus,6,6,43,-96.09302325581395,41.86046511627907,20.930232558139537
ザシティ,ウルトラミラクルジャグラー,dd,plus,7,7,45,-242.04444444444445,24.444444444444443,17.77777777777778
ザシティ,ウルトラミラクルジャグラー,dd,plus,8,8,46,-226.91304347826087,28.26086956521739,19.565217391304348
ザシティ,ウルトラミラクルジャグラー,dd,plus,9,9,45,-197.37777777777777,15.555555555555555,11.11111111111111
ザシティ,ウルトラミラクルジャグラー,dd,plus,10,10,45,-132.95555555555555,33.33333333333333,17.77777777777778
ザシティ,ウルトラミラクルジャグラー,dd,plus,11,11,43,-81.62790697674419,39.53488372093023,18.6046511627907
ザシティ,ウルトラミラクルジャグラー,dd,plus,12,12,43,-51.25581395348837,34.883720930232556,23.25581395348837
ザシティ,ウルトラミラクルジャグラー,dd,plus,13,13,46,100.97826086956522,47.82608695652174,30.434782608695656
ザシティ,ウルトラミラクルジャグラー,dd,plus,14,14,45,24.622222222222224,40.0,24.444444444444443
ザシティ,ウルトラミラクルジャグラー,dd,plus,15,15,45,-146.62222222222223,37.77777777777778,22.22222222222222
ザシティ,ウルトラミラクルジャグラー,dd,plus,16,16,44,-296.8863636363636,22.727272727272727,15.909090909090908
ザシティ,ウルトラミラクルジャグラー,dd,plus,17,17,42,-60.88095238095238,38.095238095238095,23.809523809523807
ザシティ,ウルトラミラクルジャグラー,dd,plus,18,18,46,-426.7826086956522,23.91304347826087,10.869565217391305
ザシティ,ウルトラミラクルジャグラー,dd,plus,19,19,42,-18.571428571428573,45.23809523809524,26.190476190476193
ザシティ,ウルトラミラクルジャグラー,dd,plus,20,20,45,-235.0888888888889,31.11111111111111,20.0
ザシティ,ウルトラミラクルジャグラー,dd,plus,21,21,44,-146.77272727272728,34.090909090909086,18.181818181818183
ザシティ,ウルトラミラクルジャグラー,dd,plus,22,22,43,-220.25581395348837,25.581395348837212,20.930232558139537
ザシティ,ウルトラミラクルジャグラー,dd,plus,23,23,44,80.81818181818181,50.0,40.909090909090914
ザシティ,ウルトラミラクルジャグラー,dd,plus,24,24,42,-113.16666666666667,30.952380952380953,16.666666666666664
ザシティ,ウルトラミラクルジャグラー,dd,plus,25,25,44,40.63636363636363,43.18181818181818,27.27272727272727
ザシティ,ウルトラミラクルジャグラー,dd,plus,26,26,42,-14.119047619047619,40.476190476190474,26.190476190476193
ザシティ,ウルトラミラクルジャグラー,dd,plus,27,27,40,-203.525,30.0,20.0
ザシティ,ウルトラミラクルジャグラー,dd,plus,28,28,45,44.044444444444444,37.77777777777778,26.666666666666668
ザシティ,ウルトラミラクルジャグラー,dd,plus,29,29,37,-298.8378378378378,18.91891891891892,10.81081081081081
ザシティ,ウルトラミラクルジャグラー,dd,plus,30,30,40,240.75,40.0,22.5
ザシティ,ウルトラミラクルジャグラー,dd,plus,31,31,25,-345.28,24.0,12.0
ザシティ,チバリヨ2プラス,dd,hit104,1,1,6,401.0,50.0,50.0
ザシティ,チバリヨ2プラス,dd,hit104,2,2,9,-30.22222222222222,55.55555555555556,44.44444444444444
ザシティ,チバリヨ2プラス,dd,hit104,3,3,6,631.6666666666666,33.33333333333333,33.33333333333333
ザシティ,チバリヨ2プラス,dd,hit104,4,4,5,-1190.0,20.0,20.0
ザシティ,チバリヨ2プラス,dd,hit104,5,5,8,-850.0,12.5,12.5
ザシティ,チバリヨ2プラス,dd,hit104,6,6,6,1088.6666666666667,50.0,50.0
ザシティ,チバリヨ2プラス,dd,hit104,7,7,8,-1624.375,0.0,0.0
ザシティ,チバリヨ2プラス,dd,hit104,8,8,9,-608.3333333333334,44.44444444444444,33.33333333333333
ザシティ,チバリヨ2プラス,dd,hit104,9,9,7,-917.5714285714286,14.285714285714285,14.285714285714285
ザシティ,チバリヨ2プラス,dd,hit104,10,10,6,-728.6666666666666,16.666666666666664,0.0
ザシティ,チバリヨ2プラス,dd,hit104,11,11,5,-629.6,20.0,20.0
ザシティ,チバリヨ2プラス,dd,hit104,12,12,3,-792.0,33.33333333333333,33.33333333333333
ザシティ,チバリヨ2プラス,dd,hit104,13,13,7,1444.857142857143,42.857142857142854,42.857142857142854
ザシティ,チバリヨ2プラス,dd,hit104,14,14,7,1248.4285714285713,71.42857142857143,71.42857142857143
ザシティ,チバリヨ2プラス,dd,hit104,15,15,8,981.875,25.0,25.0
ザシティ,チバリヨ2プラス,dd,hit104,16,16,5,63.6,20.0,20.0
ザシティ,チバリヨ2プラス,dd,hit104,17,17,4,-1607.5,0.0,0.0
ザシティ,チバリヨ2プラス,dd,hit104,18,18,10,-833.4,20.0,20.0
ザシティ,チバリヨ2プラス,dd,hit104,19,19,6,-1570.0,16.666666666666664,16.666666666666664
ザシティ,チバリヨ2プラス,dd,hit104,20,20,9,1934.5555555555557,66.66666666666666,66.66666666666666
ザシティ,チバリヨ2プラス,dd,hit104,21,21,10,-1523.3,20.0,20.0
ザシティ,チバリヨ2プラス,dd,hit104,22,22,8,-552.5,25.0,25.0
ザシティ,チバリヨ2プラス,dd,hit104,23,23,9,-941.3333333333334,0.0,0.0
ザシティ,チバリヨ2プラス,dd,hit104,24,24,7,1878.142857142857,42.857142857142854,42.857142857142854
ザシティ,チバリヨ2プラス,dd,hit104,25,25,6,870.5,50.0,50.0
ザシティ,チバリヨ2プラス,dd,hit104,26,26,7,-440.85714285714283,28.57142857142857,28.57142857142857
ザシティ,チバリヨ2プラス,dd,hit104,27,27,9,261.0,33.33333333333333,33.33333333333333
ザシティ,チバリヨ2プラス,dd,hit104,28,28,10,1691.5,70.0,70.0
ザシティ,チバリヨ2プラス,dd,hit104,29,29,5,-654.4,40.0,40.0
ザシティ,チバリヨ2プラス,dd,hit104,30,30,7,-976.7142857142857,42.857142857142854,42.857142857142854
ザシティ,チバリヨ2プラス,dd,hit104,31,31,2,-309.5,50.0,0.0
ザシティ,デビル メイ クライ5 スタイリッシュトライブ,dd_bin,plus,1-7,0,98,-470.03061224489795,20.408163265306122,18.367346938775512
ザシティ,デビル メイ クライ5 スタイリッシュトライブ,dd_bin,plus,8-14,1,84,-481.8809523809524,29.761904761904763,25.0
ザシティ,デビル メイ クライ5 スタイリッシュトライブ,dd_bin,plus,15-21,2,97,-377.319587628866,28.865979381443296,24.742268041237114
ザシティ,デビル メイ クライ5 スタイリッシュトライブ,dd_bin,plus,22-28,3,127,-68.69291338582677,32.28346456692913,26.77165354330709
ザシティ,デビル メイ クライ5 スタイリッシュトライブ,dd_bin,plus,29-31,4,46,365.8695652173913,43.47826086956522,34.78260869565217
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,day_of_week,plus,月,0,53,-10.056603773584905,41.509433962264154,33.9622641509434
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,day_of_week,plus,火,1,52,-454.0192307692308,21.153846153846153,21.153846153846153
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,day_of_week,plus,水,2,41,410.0243902439024,39.02439024390244,39.02439024390244
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,day_of_week,plus,木,3,45,-831.0222222222222,17.77777777777778,13.333333333333334
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,day_of_week,plus,金,4,54,446.462962962963,40.74074074074074,31.48148148148148
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,day_of_week,plus,土,5,64,-262.53125,31.25,21.875
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,day_of_week,plus,日,6,62,-299.4032258064516,27.419354838709676,25.806451612903224
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,1,1,11,176.1818181818182,36.36363636363637,27.27272727272727
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,2,2,10,314.0,40.0,40.0
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,3,3,11,46.09090909090909,27.27272727272727,27.27272727272727
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,4,4,11,-561.5454545454545,9.090909090909092,9.090909090909092
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,5,5,13,470.3076923076923,46.15384615384615,46.15384615384615
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,6,6,9,-599.7777777777778,11.11111111111111,11.11111111111111
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,7,7,11,415.0,54.54545454545454,36.36363636363637
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,8,8,17,2782.705882352941,70.58823529411765,64.70588235294117
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,9,9,11,-468.0,45.45454545454545,36.36363636363637
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,10,10,10,-1188.6,10.0,10.0
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,11,11,11,-1098.7272727272727,18.181818181818183,18.181818181818183
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,12,12,12,-886.6666666666666,16.666666666666664,8.333333333333332
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,13,13,14,-84.42857142857143,21.428571428571427,21.428571428571427
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,14,14,10,-368.1,20.0,20.0
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,15,15,12,-371.8333333333333,16.666666666666664,16.666666666666664
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,16,16,9,-636.2222222222222,22.22222222222222,11.11111111111111
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,17,17,10,-331.5,40.0,40.0
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,18,18,18,842.8888888888889,50.0,33.33333333333333
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,19,19,14,-134.5,35.714285714285715,28.57142857142857
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,20,20,15,-324.8666666666667,26.666666666666668,20.0
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,21,21,16,-296.0625,43.75,37.5
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,22,22,16,229.25,25.0,25.0
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,23,23,12,-717.9166666666666,33.33333333333333,33.33333333333333
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,24,24,11,87.72727272727273,27.27272727272727,27.27272727272727
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,25,25,11,-559.0,18.181818181818183,18.181818181818183
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,26,26,12,-360.1666666666667,33.33333333333333,33.33333333333333
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,27,27,11,-1266.4545454545455,18.181818181818183,9.090909090909092
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,28,28,15,-749.9333333333333,33.33333333333333,20.0
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,29,29,8,-409.875,12.5,12.5
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,30,30,14,-614.0,28.57142857142857,14.285714285714285
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,dd,plus,31,31,6,-337.1666666666667,33.33333333333333,33.33333333333333
ザシティ,マギアレコード 魔法少女まどか☆マギカ外伝,dd,plus,1,1,22,-652.5454545454545,36.36363636363637,18.181818181818183
ザシティ,マギアレコード 魔法少女まどか☆マギカ外伝,dd,plus,2,2,21,438.0952380952381,42.857142857142854,42.857142857142854
ザシティ,マギアレコード 魔法少女まどか☆マギカ外伝,dd,plus,3,3,23,1551.5652173913043,78.26086956521739,69.56521739130434
ザシティ,マギアレコード 魔法少女まどか☆マギカ外伝,dd,plus,4,4,19,-61.26315789473684,36.84210526315789,21.052631578947366
ザシティ,マギアレコード 魔法少女まどか☆マギカ外伝,dd,plus,5,5,22,-606.7272727272727,27.27272727272727,18.181818181818183
ザシティ,マギアレコード 魔法少女まどか☆マギカ外伝,dd,plus,6,6,22,611.1363636363636,50.0,40.909090909090914
ザシティ,マギアレコード 魔法少女まどか☆マギカ外伝,dd,plus,7,7,22,50.45454545454545,45.45454545454545,40.909090909090914
ザシティ,マギアレコード 魔法少女まどか☆マギカ外伝,dd,plus,8,8,25,-54.04,32.0,28.000000000000004
ザシティ,マギアレコード 魔法少女まどか☆マギカ外伝,dd,plus,9,9,22,258.54545454545456,27.27272727272727,22.727272727272727
ザシティ,マギアレコード 魔法少女まどか☆マギカ外伝,dd,plus,10,10,22,-49.81818181818182,31.818181818181817,31.818181818181817
ザシティ,マギアレコード 魔法少女まどか☆マギカ外伝,dd,plus,11,11,24,364.875,45.83333333333333,37.5
