hall,machine_name,n_machine_days,axis,outcome,test,statistic,p_value,effect_size,n_obs,n_levels,n_sparse_levels,note
楽園,かぐや様は告らせたい,3751,dd_bin,hit104,chi2,1.5114616370095133,0.8246092613356142,0.0,3751,5,,
楽園,かぐや様は告らせたい,3751,dd_bin,plus,chi2,3.2360608023626654,0.51912627478511,0.0,3751,5,,
楽園,かぐや様は告らせたい,3751,is_x_day,diff,kruskal,3.7292329965779514,0.05346794078052782,0.0007279895963131372,3751,2,0.0,
楽園,かぐや様は告らせたい,3751,is_x_day,hit104,chi2,1.168126326014769,0.27978656475954233,0.006690484213364331,3751,2,,
楽園,かぐや様は告らせたい,3751,is_x_day,plus,chi2,1.7042626441585051,0.19173145841750616,0.013701542760373404,3751,2,,
楽園,からくりサーカス,4703,day_of_week,diff,kruskal,27.073412487842702,0.00014029285458620045,0.004487523953969911,4703,7,0.0,
楽園,からくりサーカス,4703,day_of_week,hit104,chi2,15.319358528861992,0.017913080109508397,0.04451659848817898,4703,7,,
楽園,からくりサーカス,4703,day_of_week,plus,chi2,11.02868497564191,0.08749392397661766,0.032698723825747296,4703,7,,
楽園,からくりサーカス,4703,dd,diff,kruskal,34.37325223000086,0.2661574140378967,0.0009360556999145673,4703,31,0.0,
楽園,からくりサーカス,4703,dd,hit104,chi2,26.709342844841295,0.63848899106471,0.0,4703,31,,
楽園,からくりサーカス,4703,dd,plus,chi2,26.15822019085456,0.6670314975375655,0.0,4703,31,,
楽園,からくりサーカス,4703,dd_bin,diff,kruskal,4.526748397237513,0.3393875842686475,0.00011212183849244629,4703,5,0.0,
楽園,からくりサーカス,4703,dd_bin,hit104,chi2,1.5713391430789352,0.8139339029872109,0.0,4703,5,,
楽園,からくりサーカス,4703,dd_bin,plus,chi2,2.4504538867154464,0.6535292186327575,0.0,4703,5,,
楽園,からくりサーカス,4703,is_x_day,diff,kruskal,0.12003178363952732,0.7290000201807527,0.0,4703,2,0.0,
楽園,からくりサーカス,4703,is_x_day,hit104,chi2,0.9413020538418098,0.33194321154618467,0.0,4703,2,,
楽園,からくりサーカス,4703,is_x_day,plus,chi2,2.570038138212441,0.1089051062691867,0.018271928283533235,4703,2,,
楽園,けものフレンズ,389,day_of_week,diff,kruskal,8.778340441305959,0.1864331533933944,0.007273142516507746,389,7,0.0,
楽園,けものフレンズ,389,day_of_week,hit104,chi2,4.569253704596193,0.6001195776334023,0.0,389,7,,
楽園,けものフレンズ,389,day_of_week,plus,chi2,6.44386204177761,0.375345523189335,0.033228394652469705,389,7,,
楽園,けものフレンズ,389,dd,diff,kruskal,22.302988671471127,0.8427965057566302,0.0,389,31,0.0,
楽園,けものフレンズ,389,dd,hit104,chi2,24.551536744055575,0.7465196417263466,0.0,389,31,,warning: 27.4% of expected cells are below 5
楽園,けものフレンズ,389,dd,plus,chi2,20.90751592584946,0.8907574970313048,0.0,389,31,,
楽園,けものフレンズ,389,dd_bin,diff,kruskal,3.9350012104936702,0.41487394420890866,0.0,389,5,0.0,
楽園,けものフレンズ,389,dd_bin,hit104,chi2,1.513537016710357,0.824240879951341,0.0,389,5,,
楽園,けものフレンズ,389,dd_bin,plus,chi2,2.038304933211344,0.7287135102826412,0.0,389,5,,
楽園,けものフレンズ,389,is_x_day,diff,kruskal,0.1667107803565973,0.6830517399865407,0.0,389,2,0.0,
楽園,けものフレンズ,389,is_x_day,hit104,chi2,0.010638006946153578,0.9178512919766869,0.0,389,2,,
楽園,けものフレンズ,389,is_x_day,plus,chi2,0.2289603880660953,0.6322957587276551,0.0,389,2,,
楽園,この素晴らしい世界に祝福を！,1450,day_of_week,diff,kruskal,12.073849285356143,0.060341450331278794,0.004209181763933571,1450,7,0.0,
楽園,この素晴らしい世界に祝福を！,1450,day_of_week,hit104,chi2,12.623609349787474,0.049418042354512734,0.0675892259279281,1450,7,,
楽園,この素晴らしい世界に祝福を！,1450,day_of_week,plus,chi2,5.899857342018263,0.43450122887974196,0.0,1450,7,,
楽園,この素晴らしい世界に祝福を！,1450,dd,diff,kruskal,42.40750922707178,0.06601689985173148,0.00874384018821126,1450,31,0.0,
楽園,この素晴らしい世界に祝福を！,1450,dd,hit104,chi2,39.94162846233574,0.10599979798433681,0.08274504254680075,1450,31,,
楽園,この素晴らしい世界に祝福を！,1450,dd,plus,chi2,36.530451916678295,0.191220710877224,0.06702672480508229,1450,31,,
楽園,この素晴らしい世界に祝福を！,1450,dd_bin,diff,kruskal,6.497136147019184,0.1649709186494416,0.0017281219010513381,1450,5,0.0,
楽園,この素晴らしい世界に祝福を！,1450,dd_bin,hit104,chi2,5.145385734757351,0.27270265550733636,0.028081338951104474,1450,5,,
楽園,この素晴らしい世界に祝福を！,1450,dd_bin,plus,chi2,3.324347199955041,0.5050839287280275,0.0,1450,5,,
楽園,この素晴らしい世界に祝福を！,1450,is_x_day,diff,kruskal,0.7398480212555466,0.38970956667139856,0.0,1450,2,0.0,
楽園,この素晴らしい世界に祝福を！,1450,is_x_day,hit104,chi2,2.8947062369066603,0.08887097427300877,0.036154115785679355,1450,2,,
