hall,machine_name,axis,outcome,axis_level,axis_level_order,n,avg_diff,plus_rate,hit104_rate
楽園,SLOTドルアーガの塔,dd,plus,1,1,13,-270.7692307692308,38.46153846153847,30.76923076923077
楽園,SLOTドルアーガの塔,dd,plus,2,2,12,-63.083333333333336,50.0,41.66666666666667
楽園,SLOTドルアーガの塔,dd,plus,3,3,12,262.4166666666667,58.333333333333336,41.66666666666667
楽園,SLOTドルアーガの塔,dd,plus,4,4,11,138.8181818181818,36.36363636363637,36.36363636363637
楽園,SLOTドルアーガの塔,dd,plus,5,5,11,-229.0,45.45454545454545,45.45454545454545
楽園,SLOTドルアーガの塔,dd,plus,6,6,11,407.27272727272725,63.63636363636363,63.63636363636363
楽園,SLOTドルアーガの塔,dd,plus,7,7,11,-713.9090909090909,27.27272727272727,27.27272727272727
楽園,SLOTドルアーガの塔,dd,plus,8,8,13,-336.61538461538464,15.384615384615385,15.384615384615385
楽園,SLOTドルアーガの塔,dd,plus,9,9,11,329.27272727272725,63.63636363636363,63.63636363636363
楽園,SLOTドルアーガの塔,dd,plus,10,10,13,-479.53846153846155,23.076923076923077,15.384615384615385
楽園,SLOTドルアーガの塔,dd,plus,11,11,14,214.64285714285714,50.0,35.714285714285715
楽園,SLOTドルアーガの塔,dd,plus,12,12,14,187.35714285714286,71.42857142857143,42.857142857142854
楽園,SLOTドルアーガの塔,dd,plus,13,13,13,36.76923076923077,38.46153846153847,30.76923076923077
楽園,SLOTドルアーガの塔,dd,plus,14,14,13,-65.53846153846153,30.76923076923077,23.076923076923077
楽園,SLOTドルアーガの塔,dd,plus,15,15,13,337.38461538461536,46.15384615384615,30.76923076923077
楽園,SLOTドルアーガの塔,dd,plus,16,16,12,-725.8333333333334,25.0,16.666666666666664
楽園,SLOTドルアーガの塔,dd,plus,17,17,12,-936.0833333333334,16.666666666666664,16.666666666666664
楽園,SLOTドルアーガの塔,dd,plus,18,18,13,-1164.4615384615386,7.6923076923076925,7.6923076923076925
楽園,SLOTドルアーガの塔,dd,plus,19,19,13,201.76923076923077,46.15384615384615,38.46153846153847
楽園,SLOTドルアーガの塔,dd,plus,20,20,14,-333.14285714285717,57.14285714285714,35.714285714285715
楽園,SLOTドルアーガの塔,dd,plus,21,21,13,-442.9230769230769,15.384615384615385,15.384615384615385
楽園,SLOTドルアーガの塔,dd,plus,22,22,13,-127.84615384615384,30.76923076923077,23.076923076923077
楽園,SLOTドルアーガの塔,dd,plus,23,23,12,536.0833333333334,58.333333333333336,50.0
楽園,SLOTドルアーガの塔,dd,plus,24,24,11,-398.0,36.36363636363637,27.27272727272727
楽園,SLOTドルアーガの塔,dd,plus,25,25,12,155.08333333333334,66.66666666666666,50.0
楽園,SLOTドルアーガの塔,dd,plus,26,26,14,279.2857142857143,50.0,35.714285714285715
