hall,machine_name,n_machine_days,axis,outcome,test,statistic,p_value,effect_size,n_obs,n_levels,n_sparse_levels,note
ザシティ,チバリヨ2プラス,214,dd,hit104,chi2,41.08418758168987,0.08551538625769294,0.22666787893978255,214,31,,warning: 80.6% of expected cells are below 5
ザシティ,チバリヨ2プラス,214,dd,plus,chi2,39.24514343246738,0.12033110149945572,0.2067465282471272,214,31,,warning: 80.6% of expected cells are below 5
ザシティ,主役は銭形5,441,dd,plus,chi2,44.33536719936465,0.04445490427955124,0.1800710659945555,441,31,,warning: 35.5% of expected cells are below 5
ザシティ,からくりサーカス,591,dd,plus,chi2,47.96287182816762,0.01999509273981931,0.1742396354295942,591,31,,
ザシティ,からくりサーカス,591,dd,hit104,chi2,46.253570000099316,0.02938651598221475,0.1657175925768125,591,31,,
ザシティ,化物語,421,day_of_week,plus,chi2,17.495962832067484,0.007623349987916067,0.16534050152728336,421,7,,
ザシティ,アレックス ブライト,327,dd,plus,chi2,38.497828504961646,0.13738208221677825,0.16057682697614442,327,31,,warning: 51.6% of expected cells are below 5
ザシティ,マギアレコード 魔法少女まどか☆マギカ外伝,695,dd,plus,chi2,47.01068162101576,0.024824001821069783,0.15636122178303627,695,31,,
ザシティ,革命機ヴァルヴレイヴ2,457,dd,plus,chi2,41.08534451180508,0.08549643942138724,0.15545355284005635,457,31,,warning: 30.6% of expected cells are below 5
ザシティ,ヱヴァンゲリヲン ～約束の扉～,376,dd,hit104,chi2,38.96295644591099,0.126560732713749,0.15390923397942885,376,31,,warning: 50.0% of expected cells are below 5
ザシティ,化物語,421,day_of_week,hit104,chi2,15.656713413392863,0.015720065740141724,0.15151993709540082,421,7,,
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,371,dd,plus,chi2,37.394223606955,0.1659298824809575,0.1405894535456602,371,31,,warning: 45.2% of expected cells are below 5
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,371,day_of_week,plus,chi2,12.702406362573429,0.048012842649260465,0.13442810785022777,371,7,,
ザシティ,モンスターハンターライズ,1199,dd,hit104,chi2,50.947041413312455,0.009867340366549553,0.1321518775635981,1199,31,,
ザシティ,モンスターハンターライズ,1199,dd,plus,chi2,49.417105892325516,0.014246864572166054,0.12722831103334603,1199,31,,
ザシティ,アズールレーン THE ANIMATION,431,dd,hit104,chi2,36.39049798634588,0.19556930440083098,0.12124130013631094,431,31,,warning: 51.6% of expected cells are below 5
ザシティ,主役は銭形5,441,dd_bin,plus,chi2,10.476192225574534,0.03312652072362638,0.12123544637216084,441,5,,
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,371,day_of_week,hit104,chi2,11.012847690570537,0.08798016962042161,0.11620889826171596,371,7,,
ザシティ,主役は銭形5,441,dd,hit104,chi2,35.89518691910097,0.2115289130868892,0.115079371811189,441,31,,warning: 46.8% of expected cells are below 5
ザシティ,マギアレコード 魔法少女まどか☆マギカ外伝,695,dd,hit104,chi2,38.44178721075854,0.1387332770880403,0.11000770855001321,695,31,,
ザシティ,ウルトラミラクルジャグラー,1338,dd,plus,chi2,45.0105986828788,0.03851419776200708,0.10587869596584513,1338,31,,
ザシティ,マギアレコード 魔法少女まどか☆マギカ外伝,695,dd_bin,plus,chi2,11.6863132282648,0.019842930216657416,0.10520027206500189,695,5,,
ザシティ,アレックス ブライト,327,day_of_week,hit104,chi2,9.452777129405188,0.14966950968135626,0.10264006646208511,327,7,,
ザシティ,デビル メイ クライ5 スタイリッシュトライブ,452,dd_bin,plus,chi2,8.681874794512414,0.06956204317161142,0.10179136731476174,452,5,,
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,371,dd,hit104,chi2,33.911027119891045,0.28440388776882736,0.10174124592457542,371,31,,warning: 51.6% of expected cells are below 5
ザシティ,からくりサーカス,591,dd_bin,hit104,chi2,9.892895727572142,0.042271007907103565,0.09988241371369427,591,5,,
ザシティ,アレックス ブライト,327,dd,hit104,chi2,33.339840173890806,0.30798523199658356,0.09981341787572874,327,31,,warning: 51.6% of expected cells are below 5
ザシティ,からくりサーカス,591,dd_bin,plus,chi2,9.610743385827302,0.047520786647893776,0.09745907288402925,591,5,,
ザシティ,いざ！番長,420,dd,plus,chi2,33.69677064610237,0.2931172014632984,0.09301618215701662,420,31,,warning: 45.2% of expected cells are below 5
ザシティ,モンスターハンターライズ,1199,dd_bin,hit104,chi2,14.116842321331527,0.006931330387417753,0.09188033186649376,1199,5,,
