metric,test_type,n_current,n_baseline,n_paired,mean_current,mean_baseline,delta_mean,ci_low,ci_high,p_value,cohens_d,cohens_d_label,condition,difficulty,p_value_adj_bonferroni,p_value_adj_bh,sig_raw_0_05,sig_bh_0_05,sig_bonf_0_05
hit_at_2,wilcoxon,33,33,33,1.0,0.9393939393939394,0.06060606060606055,0.0,0.15151515151515152,0.15729920705028502,0.35372615062830515,small,anomaly_direction,high_anomaly,1.0,0.22384887157155947,False,False,False
loss_value,wilcoxon,33,33,33,1818.1818181818182,766.6666666666666,1051.5151515151515,-933.6363636363636,3739.621212121211,0.5939546753269146,0.21421591251926106,small,anomaly_direction,high_anomaly,1.0,0.7578042409343394,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,3,3,0,1.0,0.3333333333333333,0.6666666666666667,0.0,1.0,,1.6329931618554523,large,anomaly_direction,high_anomaly,,,False,False,False
hit_at_2,wilcoxon,24,24,24,0.9583333333333334,0.75,0.20833333333333337,0.0,0.4166666666666667,0.05878172135535886,0.6047942471824087,medium,anomaly_direction,low_anomaly,1.0,0.0979577604493584,False,False,False
loss_value,wilcoxon,24,24,24,241.66666666666666,2637.5,-2395.8333333333335,-4245.9375,-816.6666666666666,0.012515318690073973,-0.7479404331045912,medium,anomaly_direction,low_anomaly,0.463066791532737,0.031444898601785065,True,True,False
rank2_rescue_on_miss1,mannwhitneyu,2,8,0,0.5,0.25,0.25,-0.5,1.0,,0.5,medium,anomaly_direction,low_anomaly,,,False,False,False
hit_at_2,wilcoxon,375,375,375,0.9946666666666667,0.864,0.1306666666666667,0.096,0.168,6.820210334435374e-12,0.5266051188202868,medium,anomaly_direction,normal,2.523477823741088e-10,2.523477823741088e-10,True,True,True
loss_value,wilcoxon,375,375,375,790.6666666666666,1935.7333333333333,-1145.0666666666666,-1740.04,-556.4600000000004,1.4057246056601257e-06,-0.27246916806544,small,anomaly_direction,normal,5.2011810409424654e-05,2.6005905204712327e-05,True,True,True
rank2_rescue_on_miss1,mannwhitneyu,15,75,0,0.8,0.30666666666666664,0.4933333333333334,0.22666666666666668,0.7066666666666667,0.00038302627015794985,1.0804463619658644,large,anomaly_direction,normal,0.014171971995844143,0.0028343943991688287,True,True,True
hit_at_2,mannwhitneyu,423,282,276,1.0,1.0,0.0,0.0,0.0,1.0,,na,difficulty_failure,hit_day,1.0,1.0,False,False,False
loss_value,wilcoxon,423,282,276,809.692671394799,678.0141843971631,131.6784869976359,-154.80978260869563,855.851449275362,0.5197233300558135,0.04012959759161783,negligible,difficulty_failure,hit_day,1.0,0.6867772575737535,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,17,23,0,0.9411764705882353,0.9565217391304348,-0.01534526854219953,-0.17647058823529416,0.11547314578004904,0.8562600554580926,-0.06866773419275203,negligible,difficulty_failure,hit_day,1.0,0.9722397538651528,False,False,False
hit_at_2,mannwhitneyu,9,150,3,0.6666666666666666,0.6066666666666667,0.05999999999999994,-0.27116666666666667,0.3557222222222213,0.7241522767881858,0.12229071314611391,negligible,difficulty_failure,miss_day,1.0,0.864310781972996,False,False,False
loss_value,mannwhitneyu,9,150,3,2200.0,4155.333333333333,-1955.333333333333,-4060.2666666666664,493.56666666666274,0.6667804215598717,-0.30269266035886144,small,difficulty_failure,miss_day,1.0,0.8223625199238417,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,3,63,0,0.0,0.06349206349206349,-0.06349206349206349,-0.12698412698412698,-0.015873015873015872,,-0.26243617669606556,small,difficulty_failure,miss_day,,,False,False,False
hit_at_2,wilcoxon,108,108,32,0.9722222222222222,0.5648148148148148,0.40740740740740744,0.125,0.5,0.003892417122778628,1.0979880102687596,large,pred_span_quartile,Q1,0.14401943354280924,0.01600215928253436,True,True,False
loss_value,wilcoxon,108,108,32,2819.4444444444443,5454.62962962963,-2635.185185185185,-4600.078125,-1093.6718750000005,0.003377365694429732,-0.37484243222012287,small,pred_span_quartile,Q1,0.12496253069390008,0.01600215928253436,True,True,False
rank2_rescue_on_miss1,mannwhitneyu,12,63,0,0.6666666666666666,0.23809523809523808,0.42857142857142855,0.130952380952381,0.7103174603174602,0.0034770377462443117,0.9753229343426855,large,pred_span_quartile,Q1,0.12865039661103952,0.01600215928253436,True,True,False
hit_at_2,wilcoxon,108,108,23,1.0,0.9259259259259259,0.07407407407407407,0.0,0.2608695652173913,0.0832645166635504,0.3981438414926426,small,pred_span_quartile,Q2,1.0,0.1232314846620546,False,False,False
loss_value,wilcoxon,108,108,23,475.0,1580.5555555555557,-1105.5555555555557,-2000.108695652174,-260.6521739130447,0.01274793186558854,-0.3838053437536015,small,pred_span_quartile,Q2,0.471673479026776,0.031444898601785065,True,True,False
rank2_rescue_on_miss1,mannwhitneyu,5,16,0,1.0,0.5,0.5,0.25,0.75,0.05585922459364764,1.0897247358851683,large,pred_span_quartile,Q2,1.0,0.0979577604493584,False,False,False
hit_at_2,mannwhitneyu,108,108,32,1.0,0.9629629629629629,0.03703703703703709,0.0092592592592593,0.07407407407407407,0.04449060186749532,0.27606308375229466,small,pred_span_quartile,Q3,1.0,0.08663959311038563,True,False,False
loss_value,wilcoxon,108,108,32,48.148148148148145,494.44444444444446,-446.2962962962963,-359.453125,65.70312499999957,0.3454475304692257,-0.32118644963356985,small,pred_span_quartile,Q3,1.0,0.4733910602726426,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,3,7,0,1.0,0.42857142857142855,0.5714285714285714,0.1428571428571429,0.8571428571428572,,1.2344267996967353,large,pred_span_quartile,Q3,,,False,False,False
hit_at_2,mannwhitneyu,108,108,43,1.0,1.0,0.0,0.0,0.0,1.0,,na,pred_span_quartile,Q4,1.0,1.0,False,False,False
