hall,machine_name,n_units,n_machine_days,avg_diff,plus_rate,hit104_rate,avg_payout_rate,top3_rate,expected_top3_rate,top3_lift,bottom3_rate,expected_bottom3_rate,bottom3_lift,tier
蒲田7,アイムジャグラーEX-TP,38,4487,324,48.6,31.312681078671716,99.14455245901482,0.0,0.4423354875299749,0.0,0.0,0.4423354875299749,0.0,B
蒲田7,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,18,1834,324,42.3,33.36968375136314,97.4226180351657,0.0,0.45149275307091347,0.0,0.0,0.45149275307091347,0.0,C
蒲田7,ディスクアップ ULTRAREMIX,28,3539,320,50.9,38.90929641141565,100.07255812944722,0.0,0.45068007522815784,0.0,0.0,0.45068007522815784,0.0,B
蒲田7,デビル メイ クライ5 スタイリッシュトライブ,28,1296,309,38.4,35.49382716049383,102.4759685329804,1.3117283950617282,0.4418587968437701,2.9686596813993535,0.30864197530864196,0.4418587968437701,0.6985081603292597,C
蒲田7,革命機ヴァルヴレイヴ,37,1964,296,34.4,30.95723014256619,98.92925565275499,2.4439918533604885,0.4547521601263516,5.3743380849063636,0.9674134419551934,0.4547521601263516,2.127342158608769,C
蒲田7,ガールズ&パンツァー 最終章,4,994,294,43.1,38.22937625754527,102.42696078099429,0.1006036217303823,0.45318595783605947,0.22199192183879574,0.0,0.45318595783605947,0.0,C
蒲田7,吉宗,47,1650,294,37.9,34.12121212121212,100.03149632350426,1.575757575757576,0.4432737832700901,3.554817891852302,1.090909090909091,0.4432737832700901,2.461027771282363,C
蒲田7,キングハナハナ-30,16,5680,293,44.5,30.545774647887324,98.5085680404851,0.0,0.4521061266423563,0.0,0.0,0.4521061266423563,0.0,C
蒲田7,クランキークレスト,4,376,292,49.5,33.51063829787234,99.05929667504839,0.0,0.443030322681983,0.0,0.0,0.443030322681983,0.0,B
蒲田7,バーサスリヴァイズ,8,1059,290,48.5,34.65533522190746,99.44472747516005,0.0,0.45047295527451403,0.0,0.0,0.45047295527451403,0.0,B
蒲田7,マギアレコード 魔法少女まどか☆マギカ外伝,121,12082,290,39.9,34.87833140208575,102.46750600396555,0.2234729349445456,0.45057338631790095,0.49597455537880974,0.12415163052474755,0.45057338631790095,0.2755414196548943,C
蒲田7,ハッピージャグラーVIII,10,3523,282,42.8,28.044280442804425,97.84643800217661,0.0,0.4519954327142273,0.0,0.0,0.4519954327142273,0.0,C
蒲田7,からくりサーカス,29,5090,281,40.3,36.56188605108055,103.19508054736569,1.2770137524557956,0.44640487849043486,2.8606626271069264,0.9626719056974461,0.44640487849043486,2.156499518895991,C
蒲田7,スーパーブラックジャック,24,3759,281,41.1,36.41926044160681,100.79394844259251,0.3458366586858207,0.45000838597353465,0.7685115865955432,0.13301409949454643,0.45000838597353465,0.2955813794598243,C
蒲田7,真・一騎当千,2,304,266,40.5,35.526315789473685,101.36476271529045,0.3289473684210526,0.44491039163272067,0.7393564515629542,0.3289473684210526,0.44491039163272067,0.7393564515629542,C
蒲田7,ファンキージャグラー2,24,8457,265,42.8,28.20148989003193,98.09585452633473,0.0,0.45200160773590553,0.0,0.0,0.45200160773590553,0.0,C
蒲田7,グランベルム,6,554,264,44.4,38.44765342960289,100.522985437656,0.0,0.45246596513053666,0.0,0.0,0.45246596513053666,0.0,C
蒲田7,ジャグラーガールズ,9,3166,242,41.7,27.70056854074542,97.86620983550854,0.0,0.45192460472405693,0.0,0.0,0.45192460472405693,0.0,C
蒲田7,スマスロ炎炎ノ消防隊,7,847,239,38.7,31.16883116883117,98.37052061470766,0.3541912632821724,0.45164993059606484,0.7842163571568107,0.23612750885478156,0.45164993059606484,0.5228109047712072,C
蒲田7,新ハナビ,14,2791,239,47.3,30.884987459691864,99.07664153299908,0.0,0.4519533117928695,0.0,0.0,0.4519533117928695,0.0,B
蒲田7,ゾンビランドサガ,4,1005,238,36.8,31.542288557213933,99.22609291697967,0.8955223880597015,0.45344998903205624,1.9749088316691819,0.0,0.45344998903205624,0.0,C
蒲田7,いざ！番長,55,3421,237,35.1,30.19584916691026,99.21529366848664,1.3446360713241743,0.4525670646837759,2.9711310792439516,0.08769365682548962,0.4525670646837759,0.19376941821156204,C
蒲田7,北斗の拳 転生の章2,51,3661,236,36.4,31.821906582900844,101.68692800161925,1.5842665938268232,0.4555813490086671,3.4774614836058264,0.4370390603660202,0.4555813490086671,0.9592997196154004,C
蒲田7,ヨルムンガンド,10,183,227,34.4,31.693989071038253,101.79342248477325,0.546448087431694,0.45642887883350086,1.1972250503260355,0.0,0.45642887883350086,0.0,C
蒲田7,ウルトラミラクルジャグラー,5,1773,219,42.9,26.84715172024817,97.90355283174274,0.0,0.4521110439860291,0.0,0.0,0.4521110439860291,0.0,C
蒲田7,マイジャグラーV,57,20260,215,44.6,27.033563672260613,98.76542585856181,0.0,0.45215039990260614,0.0,0.0,0.45215039990260614,0.0,C
蒲田7,新鬼武者3,53,2923,212,36.7,32.39822100581594,100.09461178977456,0.8894970920287376,0.45714125207589573,1.9457817206158876,0.4789599726308587,0.45714125207589573,1.0477286187931703,C
蒲田7,ミスタージャグラー,6,2134,210,43.3,28.069353327085285,98.45778361624305,0.0,0.45213358605568654,0.0,0.0,0.45213358605568654,0.0,C
蒲田7,ヱヴァンゲリヲン ～約束の扉～,20,1768,195,42.4,29.185520361990953,97.40058177267755,0.0,0.4484909044554672,0.0,0.0,0.4484909044554672,0.0,C
蒲田7,ディスクアップ2,8,768,193,49.2,35.28645833333333,100.33417143294857,0.0,0.4499672455718334,0.0,0.0,0.4499672455718334,0.0,B
蒲田7,ハイビリターン‐30,7,193,173,43.0,36.26943005181347,99.11830912049639,0.0,0.42220239156978545,0.0,0.0,0.42220239156978545,0.0,C
蒲田7,ゴーゴージャグラー3,23,8104,171,41.9,26.332675222112538,97.6490847131635,0.0,0.4520022381844243,0.0,0.0,0.4520022381844243,0.0,C
蒲田7,銀河英雄伝説 Die Neue These,2,104,170,38.5,29.807692307692307,101.3134446104892,1.9230769230769231,0.4619690634891771,4.162782911375572,0.0,0.4619690634891771,0.0,C
蒲田7,かぐや様は告らせたい,73,6483,169,36.2,31.559463211476167,97.73874559575563,1.5887706308807652,0.44854910933620146,3.5420215932029246,1.1568718186024989,0.44854910933620146,2.579141936798246,C
蒲田7,東京リベンジャーズ,59,4198,166,37.1,30.014292520247736,96.96798869665383,0.5955216769890425,0.4553005615172944,1.3079748353581193,0.21438780371605526,0.4553005615172944,0.4708709407289229,C
蒲田7,スーパーリオエース2,8,160,165,44.4,35.0,96.86329969512875,0.0,0.4582215867962858,0.0,0.625,0.4582215867962858,1.3639689137514595,C
蒲田7,ゴッドイーター リザレクション,27,5216,158,35.5,31.441717791411044,100.0413832122245,1.246165644171779,0.4506218519287905,2.765435450672961,0.17254601226993865,0.4506218519287905,0.38290644701625615,C
蒲田7,とある魔術の禁書目録,1,83,140,37.3,26.506024096385545,96.23547787483105,0.0,0.4558067844652481,0.0,0.0,0.4558067844652481,0.0,C
蒲田7,シャーマンキング,27,1176,137,38.0,35.2891156462585,104.34717901300085,0.6802721088435374,0.45256896863852614,1.503134673351591,1.530612244897959,0.45256896863852614,3.3820530150410795,C
蒲田7,戦国†恋姫,2,190,136,44.2,33.68421052631579,98.9813395628065,0.0,0.4583022739487198,0.0,0.0,0.4583022739487198,0.0,C
蒲田7,アレックス ブライト,11,1336,135,43.9,31.511976047904195,97.70485517599828,0.0,0.45196838202440437,0.0,0.0,0.45196838202440437,0.0,C
蒲田7,範馬刃牙,14,302,129,37.1,34.105960264900666,105.74409341088791,0.33112582781456956,0.4505445450376741,0.7349458149290902,0.0,0.4505445450376741,0.0,C
蒲田7,スマスロ サンダーV,8,356,103,45.2,29.213483146067414,98.0096755713697,0.0,0.45739970099181965,0.0,0.0,0.45739970099181965,0.0,C
蒲田7,ネオアイムジャグラーEX,38,8687,99,40.4,26.660527224588463,97.14219406085121,0.0,0.4569508043229605,0.0,0.0,0.4569508043229605,0.0,C
蒲田7,うみねこのなく頃に2,11,768,96,46.2,31.510416666666668,98.68763033029528,0.0,0.4566317594024936,0.0,0.0,0.4566317594024936,0.0,C
蒲田7,スマスロ秘宝伝,9,478,96,35.1,29.079497907949794,97.47789844817544,0.20920502092050208,0.4528049601101279,0.46202016177035865,0.0,0.4528049601101279,0.0,C
蒲田7,不二子BT,6,438,89,39.7,30.136986301369863,97.68167038791012,0.0,0.455687485519237,0.0,0.0,0.455687485519237,0.0,C
蒲田7,アズールレーン THE ANIMATION,59,2041,74,34.9,32.0921117099461,102.05950086491248,1.4208721215090643,0.45556144469218224,3.118947264005477,1.1758941695247427,0.45556144469218224,2.5811977357286704,C
蒲田7,虚構推理,5,269,69,34.9,31.59851301115242,96.4070279565577,0.37174721189591076,0.458240099426205,0.8112498499398063,0.0,0.458240099426205,0.0,C
蒲田7,ネオプラネット,6,67,52,34.3,28.35820895522388,97.04622558174447,0.0,0.4573131832994654,0.0,0.0,0.4573131832994654,0.0,C
蒲田7,化物語,38,1744,42,37.8,33.94495412844037,98.70754959074516,0.40137614678899086,0.458439106489181,0.8755277224554646,0.17201834862385323,0.458439106489181,0.37522616676662773,C
蒲田7,とある科学の超電磁砲2,10,683,39,35.9,31.478770131771594,97.72358459299004,0.5856515373352855,0.45616517341321033,1.2838585044825022,0.14641288433382138,0.45616517341321033,0.32096462612062554,C
蒲田7,攻殻機動隊,6,351,35,40.5,33.04843304843305,100.58741690622874,0.8547008547008548,0.4566998714687744,1.8714716339903603,1.4245014245014245,0.4566998714687744,3.1191193899839336,C
蒲田7,無職転生 ～異世界行ったら本気だす～,22,929,19,34.9,32.07750269106566,98.75733377649489,0.9687836383207751,0.455968910918827,2.1246703780057516,0.5382131324004306,0.455968910918827,1.1803724322254174,C
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,9,705,10,34.9,24.9645390070922,95.12792056848905,0.0,0.45563647503185084,0.0,0.0,0.45563647503185084,0.0,C
蒲田7,スマスロ ハナビ,10,573,3,40.7,27.399650959860384,97.30320363276263,0.0,0.4565104589168777,0.0,0.0,0.4565104589168777,0.0,C
蒲田7,鉄拳6,38,1138,-4,35.5,32.42530755711775,98.65337227767705,0.5272407732864675,0.451941368001782,1.1666132171472043,0.35149384885764495,0.451941368001782,0.7777421447648029,C
蒲田7,革命機ヴァルヴレイヴ2,52,5006,-8,35.7,30.36356372353176,97.75689391369721,1.4382740711146624,0.45724308082270526,3.1455349056935193,1.757890531362365,0.45724308082270526,3.844542662514301,C
蒲田7,真打 吉宗,15,805,-20,41.4,38.26086956521739,100.42123547408212,0.4968944099378882,0.4581305436956643,1.0846131452610037,2.484472049689441,0.4581305436956643,5.423065726305018,C
蒲田7,主役は銭形5,14,787,-26,37.5,33.672172808132146,99.9188196284916,0.8894536213468869,0.45724139816026904,1.9452604793127717,1.6518424396442184,0.45724139816026904,3.6126266044380047,C
蒲田7,スマート沖スロ ニューキングハナハナV,8,473,-27,35.7,23.044397463002113,94.64661658204872,0.0,0.4512132632906456,0.0,0.0,0.4512132632906456,0.0,C
蒲田7,マジカルハロウィン ボーナストリガー,3,161,-28,37.9,27.95031055900621,95.39616506347812,0.0,0.4526144587789655,0.0,0.0,0.4526144587789655,0.0,C
蒲田7,機動戦士ガンダムユニコーン 覚醒DRIVE,6,94,-28,31.9,28.723404255319153,95.09324548955084,0.0,0.44811136642789823,0.0,0.0,0.44811136642789823,0.0,C
蒲田7,東京喰種,41,14376,-29,41.6,37.659988870339454,101.53381658918335,0.5077907623817474,0.4520126835195445,1.1233993666458502,2.9771841958820255,0.4520126835195445,6.586505875677039,C
蒲田7,SHAKE BONUS TRIGGER,16,719,-42,39.6,27.399165507649514,96.90455740165442,0.0,0.4570377074143596,0.0,0.0,0.4570377074143596,0.0,C
蒲田7,沖ドキ!DUO アンコール,34,2270,-44,34.7,31.8942731277533,101.65917746980973,0.7048458149779736,0.4551147278271992,1.5487211726657062,1.8061674008810573,0.4551147278271992,3.968598004955872,C
蒲田7,A‐SLOT+ 異世界かるてっと,6,162,-52,40.1,26.543209876543212,97.1530052078276,0.0,0.45822641555627636,0.0,0.0,0.45822641555627636,0.0,C
蒲田7,ダーリン・イン・ザ・フランキス,13,788,-54,36.0,30.83756345177665,98.59145454148751,0.12690355329949238,0.45060316096472125,0.28163041073169026,0.6345177664974619,0.45060316096472125,1.4081520536584513,C
蒲田7,バイオハザード RE:3,16,285,-71,31.6,29.82456140350877,102.54823517526286,0.7017543859649122,0.45663254518991525,1.5368032641498426,0.3508771929824561,0.45663254518991525,0.7684016320749213,C
蒲田7,ドッチ,2,80,-74,41.2,32.5,100.65046155320137,0.0,0.4552155239225515,0.0,0.0,0.4552155239225515,0.0,C
蒲田7,プリズムナナ,15,488,-77,32.0,28.278688524590162,96.60541693526618,1.0245901639344261,0.4585596106306872,2.234366351029564,0.4098360655737705,0.4585596106306872,0.8937465404118257,C
蒲田7,咲‐Saki‐ 頂上決戦,10,326,-85,30.4,28.22085889570552,93.88748977463814,0.0,0.44868165274310307,0.0,0.0,0.44868165274310307,0.0,C
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,73,3133,-90,40.2,34.85477178423236,100.40612898180134,0.3830194701563996,0.45749148130100276,0.8372166167273289,1.5001595914458985,0.45749148130100276,3.2790984155153717,C
蒲田7,アクダマドライブ,2,63,-98,30.2,28.57142857142857,99.15705846394553,0.0,0.45610627368238016,0.0,0.0,0.45610627368238016,0.0,C
蒲田7,ビッグドリーム THE GOLDEN PUSHER,7,111,-107,38.7,37.83783783783784,104.53496779035805,0.0,0.45482601756540986,0.0,0.0,0.45482601756540986,0.0,C
蒲田7,スマスロ炎炎ノ消防隊2,29,1482,-144,34.9,30.026990553306344,97.52507466549565,0.8097165991902834,0.4569264346455631,1.7720940129418838,0.8771929824561403,0.4569264346455631,1.9197685140203742,C
蒲田7,沖ドキ!ゴージャス 30Φ,26,2374,-178,42.1,38.331929233361414,103.21545536924219,0.0,0.4430561043912171,0.0,0.5897219882055602,0.4430561043912171,1.3310323057524958,C
蒲田7,ゴブリンスレイヤーII,10,243,-270,28.0,26.337448559670783,94.06806276421823,0.0,0.44983319257503596,0.0,0.0,0.44983319257503596,0.0,Avoid
蒲田7,転生したら剣でした,10,192,-289,25.5,20.833333333333336,95.86139361706601,0.0,0.4444033604395073,0.0,0.0,0.4444033604395073,0.0,Avoid
蒲田7,ミリオンゴッド‐神々の軌跡‐,25,998,-403,29.2,25.751503006012022,95.59124732458402,0.8016032064128256,0.4551970899212293,1.7610024847732242,2.1042084168336674,0.4551970899212293,4.622631522529714,Avoid
蒲田7,絶対衝激IV,4,51,-461,19.6,17.647058823529413,87.4140374789383,0.0,0.43873986236822177,0.0,0.0,0.43873986236822177,0.0,Avoid
