metric,test_type,n_current,n_baseline,n_paired,mean_current,mean_baseline,delta_mean,ci_low,ci_high,p_value,cohens_d,cohens_d_label,condition,difficulty,p_value_adj_bonferroni,p_value_adj_bh,sig_raw_0_05,sig_bh_0_05,sig_bonf_0_05
hit_at_2,mannwhitneyu,33,33,33,1.0,1.0,0.0,0.0,0.0,1.0,,na,anomaly_direction,high_anomaly,1.0,1.0,False,False,False
loss_value,wilcoxon,33,33,33,1818.1818181818182,1900.0,-81.81818181818176,-1121.2121212121212,772.7272727272727,1.0,-0.012574934317505768,negligible,anomaly_direction,high_anomaly,1.0,1.0,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,3,2,0,1.0,1.0,0.0,0.0,0.0,,,na,anomaly_direction,high_anomaly,,,False,False,False
hit_at_2,mannwhitneyu,24,24,24,0.9583333333333334,0.9583333333333334,0.0,-0.125,0.125,1.0,0.0,negligible,anomaly_direction,low_anomaly,1.0,1.0,False,False,False
loss_value,wilcoxon,24,24,24,241.66666666666666,275.0,-33.33333333333334,-100.0,0.0,0.31731050786291415,-0.0335147554781741,negligible,anomaly_direction,low_anomaly,1.0,0.9031145223790633,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,2,2,0,0.5,0.5,0.0,-1.0,1.0,,0.0,negligible,anomaly_direction,low_anomaly,,,False,False,False
hit_at_2,wilcoxon,375,375,375,0.9946666666666667,0.9946666666666667,0.0,-0.008,0.008,1.0,0.0,negligible,anomaly_direction,normal,1.0,1.0,False,False,False
loss_value,wilcoxon,375,375,375,790.6666666666666,861.3333333333334,-70.66666666666674,-360.56,277.133333333333,0.10728161263173557,-0.022048979571848603,negligible,anomaly_direction,normal,1.0,0.9031145223790633,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,15,19,0,0.8,0.7894736842105263,0.010526315789473717,-0.2807017543859649,0.28771929824561404,0.9605182544067891,0.02525784101413616,negligible,anomaly_direction,normal,1.0,1.0,False,False,False
hit_at_2,mannwhitneyu,423,423,420,1.0,1.0,0.0,0.0,0.0,1.0,,na,difficulty_failure,hit_day,1.0,1.0,False,False,False
loss_value,wilcoxon,423,423,420,809.692671394799,813.4751773049645,-3.7825059101654688,-220.01190476190476,297.8630952380952,0.1842251512580656,-0.0011146055558137532,negligible,difficulty_failure,hit_day,1.0,0.9031145223790633,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,17,19,0,0.9411764705882353,0.8947368421052632,0.04643962848297212,-0.12383900928792568,0.21052631578947367,0.6432403949681345,0.16386838133611548,negligible,difficulty_failure,hit_day,1.0,1.0,False,False,False
hit_at_2,mannwhitneyu,9,9,6,0.6666666666666666,0.6666666666666666,0.0,-0.4444444444444444,0.4444444444444444,1.0,0.0,negligible,difficulty_failure,miss_day,1.0,1.0,False,False,False
loss_value,mannwhitneyu,9,9,6,2200.0,5355.555555555556,-3155.5555555555557,-9279.444444444443,1722.7777777777746,0.5390349878395031,-0.5137686522114433,medium,difficulty_failure,miss_day,1.0,1.0,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,3,4,0,0.0,0.25,-0.25,-0.75,0.0,,-0.6454972243679028,medium,difficulty_failure,miss_day,,,False,False,False
hit_at_2,wilcoxon,108,108,85,0.9722222222222222,0.9722222222222222,0.0,-0.03529411764705882,0.03529411764705882,1.0,0.0,negligible,pred_span_quartile,Q1,1.0,1.0,False,False,False
loss_value,wilcoxon,108,108,85,2819.4444444444443,2699.074074074074,120.37037037037044,-1278.941176470588,63.529411764705884,0.11652382807949313,0.019446564422463182,negligible,pred_span_quartile,Q1,1.0,0.9031145223790633,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,12,13,0,0.6666666666666666,0.6923076923076923,-0.02564102564102566,-0.352724358974359,0.3717948717948718,0.9196291134973918,-0.052742860991635394,negligible,pred_span_quartile,Q1,1.0,1.0,False,False,False
hit_at_2,mannwhitneyu,108,108,73,1.0,1.0,0.0,0.0,0.0,1.0,,na,pred_span_quartile,Q2,1.0,1.0,False,False,False
loss_value,wilcoxon,108,108,73,475.0,850.0,-375.0,-763.0479452054794,6.8493150684931505,0.13801073756865953,-0.15702693553755842,negligible,pred_span_quartile,Q2,1.0,0.9031145223790633,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,5,10,0,1.0,0.9,0.09999999999999998,0.0,0.30000000000000004,0.5716076449533316,0.38005847503304585,small,pred_span_quartile,Q2,1.0,1.0,False,False,False
hit_at_2,mannwhitneyu,108,108,78,1.0,1.0,0.0,0.0,0.0,1.0,,na,pred_span_quartile,Q3,1.0,1.0,False,False,False
loss_value,wilcoxon,108,108,78,48.148148148148145,71.29629629629629,-23.148148148148145,-70.51282051282051,0.0,0.17971249487899976,-0.10261155669927922,negligible,pred_span_quartile,Q3,1.0,0.9031145223790633,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,3,0,0,1.0,,,,,,,na,pred_span_quartile,Q3,,,False,False,False
hit_at_2,mannwhitneyu,108,108,96,1.0,1.0,0.0,0.0,0.0,1.0,,na,pred_span_quartile,Q4,1.0,1.0,False,False,False
