hall,weekday,is_novel,machine_name,category,n,hit104_rate,baseline_hit104_rate,residual,rank_desc,rank_asc,p_value,q_value,is_machine_significant
蒲田7,日,False,麻雀物語,other,54,31.48148148148148,33.41902313624679,-1.9375416547653117,78,23,0.7754155469553355,0.9236611310578228,False
蒲田7,日,False,バイオハザード RE:2,other,26,42.30769230769231,44.26229508196721,-1.9546027742749033,79,22,0.8465634712110064,0.9408289506876945,False
蒲田7,日,False,甲鉄城のカバネリ 海門(うなと)決戦,other,423,32.62411347517731,34.77301387137452,-2.148900396197213,80,21,0.30833156674974455,0.7007535607948739,False
蒲田7,日,False,痛いのは嫌なので防御力に極振りしたいと思います。,other,320,33.4375,35.60119811724433,-2.16369811724433,81,20,0.3822532649932294,0.7351209071149098,False
蒲田7,日,False,いざ！番長,other,479,27.97494780793319,30.142982200175076,-2.1680343922418857,82,19,0.2536439029891961,0.6776511462642868,False
蒲田7,日,False,キングハナハナ-30,hana,784,28.061224489795915,30.495084269662918,-2.433859779867003,83,18,0.08905121720021214,0.494728984445623,False
蒲田7,日,False,バイオハザード5,other,158,29.11392405063291,31.818181818181817,-2.7042577675489063,84,17,0.44392739109634616,0.7476511920469638,False
蒲田7,日,False,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,bt,99,22.22222222222222,24.9645390070922,-2.7423167848699777,85,16,0.5636824783408934,0.8321748290011881,False
蒲田7,日,False,虚構推理,other,35,28.57142857142857,31.386861313868614,-2.815432742440045,86,15,0.856154345125802,0.9408289506876945,False
蒲田7,日,False,スマスロ炎炎ノ消防隊2,other,202,26.732673267326735,30.020013342228154,-3.2873400749014188,87,14,0.25268934748556515,0.6776511462642868,False
蒲田7,日,False,革命機ヴァルヴレイヴ,other,274,27.37226277372263,30.945121951219512,-3.572859177496884,88,13,0.15251071192093507,0.5869285025789901,False
蒲田7,日,False,スマスロ ハナビ,bt,80,23.75,27.33564013840831,-3.5856401384083085,89,12,0.45606722714864795,0.7476511920469638,False
蒲田7,日,False,スマート沖スロ ニューキングハナハナV,hana,72,19.444444444444446,23.044397463002113,-3.5999530185576667,90,11,0.4882517093902278,0.7875027570810126,False
蒲田7,日,False,ハッピージャグラーVIII,jug,490,24.285714285714285,28.0215114633456,-3.7357971776313157,91,10,0.03569232037790917,0.39652522631829457,False
蒲田7,日,False,スマスロ秘宝伝,other,72,25.0,29.079497907949794,-4.0794979079497935,92,9,0.4399474457103847,0.7476511920469638,False
蒲田7,日,False,ソードアート・オンライン,other,321,33.33333333333333,37.599645704162974,-4.266312370829645,93,8,0.07495167242625683,0.4684479526641052,False
蒲田7,日,False,主役は銭形5,other,116,29.310344827586203,33.672172808132146,-4.361827980545943,94,7,0.2824826128501494,0.6829247493763941,False
蒲田7,日,False,アレックス ブライト,bt,184,26.6304347826087,31.56716417910448,-4.936729396495782,95,6,0.09859972301398275,0.5189459105999091,False
蒲田7,日,False,ハイパーラッシュ,bt,45,33.33333333333333,38.484848484848484,-5.151515151515156,96,5,0.4490546553555281,0.7476511920469638,False
蒲田7,日,False,グランベルム,other,78,32.05128205128205,38.30935251798561,-6.258070466703558,97,4,0.20362127348760664,0.6289498834419064,False
蒲田7,日,False,ガールズ&パンツァー 最終章,other,143,30.76923076923077,38.214643931795386,-7.445413162564616,98,3,0.03965252263182946,0.39652522631829457,False
蒲田7,日,False,ハイビリターン‐30,bt,28,25.0,36.26943005181347,-11.269430051813472,99,2,0.17607855077369702,0.5869285025789901,False
蒲田7,日,False,A‐SLOT+ 異世界かるてっと,bt,21,14.285714285714285,27.27272727272727,-12.987012987012985,100,1,0.15570464955623808,0.5869285025789901,False
蒲田7,水,True,スマスロ秘宝伝,other,71,39.436619718309856,29.079497907949794,10.357121810360063,1,100,0.03189299538082807,0.5594340554862964,False
蒲田7,水,True,バーサスリヴァイズ,bt,155,44.516129032258064,34.68426013195099,9.831868900307072,2,99,0.0027569080859815185,0.27569080859815187,False
蒲田7,水,True,押忍!番長ZERO,other,26,57.692307692307686,49.18032786885246,8.511979823455228,3,98,0.332475180990082,0.83567866759973,False
蒲田7,水,True,ディスクアップ2,bt,112,42.857142857142854,35.1948051948052,7.662337662337656,4,97,0.057272409322597556,0.5594340554862964,False
蒲田7,水,True,翔べ！ハーレムエース,bt,29,44.827586206896555,37.4384236453202,7.389162561576356,5,96,0.3394687932527499,0.83567866759973,False
蒲田7,水,True,ハイビリターン‐30,bt,28,42.857142857142854,36.26943005181347,6.587712805329382,6,95,0.43031719711590527,0.8724512585023011,False
蒲田7,水,True,プリズムナナ,other,69,34.78260869565217,28.30957230142566,6.4730363942265114,7,94,0.17597880079814543,0.7332450033256059,False
蒲田7,水,True,ゾンビランドサガ,other,143,37.76223776223776,31.646825396825395,6.115412365412364,8,93,0.0696119583646744,0.5594340554862964,False
蒲田7,水,True,転生したら剣でした,other,30,26.666666666666668,20.833333333333336,5.833333333333332,9,92,0.35779057283441473,0.83567866759973,False
蒲田7,水,True,とある科学の超電磁砲2,other,95,36.84210526315789,31.478770131771594,5.363335131386297,10,91,0.22025729593859,0.7361084455311142,False
蒲田7,水,True,真打 吉宗,other,134,43.28358208955223,37.926829268292686,5.356752821259548,11,90,0.1285535519615634,0.5594340554862964,False
蒲田7,水,True,ガールズ&パンツァー 最終章,other,144,42.36111111111111,38.214643931795386,4.146467179315721,12,89,0.22949192791317236,0.7361084455311142,False
蒲田7,水,True,ハイパーラッシュ,bt,47,42.5531914893617,38.484848484848484,4.068343004513217,13,88,0.5481829630095856,0.8938110791718623,False
蒲田7,水,True,ゴブリンスレイヤーII,other,33,30.303030303030305,26.337448559670783,3.9655817433595217,14,87,0.5518145303613413,0.8938110791718623,False
蒲田7,水,True,革命機ヴァルヴレイヴ,other,284,34.859154929577464,30.945121951219512,3.9140329783579517,15,86,0.09358188690404552,0.5594340554862964,False
蒲田7,水,True,ヱヴァンゲリヲン ～約束の扉～,bt,255,32.15686274509804,29.185520361990953,2.9713423831070855,16,85,0.2390207795781425,0.7361084455311142,False
蒲田7,水,True,アズールレーン THE ANIMATION,other,299,35.11705685618729,32.1760391198044,2.9410177363828893,17,84,0.21368472235800964,0.7361084455311142,False
蒲田7,水,True,いざ！番長,other,501,32.93413173652694,30.142982200175076,2.791149536351867,18,83,0.11745676712417535,0.5594340554862964,False
蒲田7,水,True,沖ドキ!ゴージャス 30Φ,oki,336,41.07142857142857,38.331929233361414,2.739499338067155,19,82,0.23771117979655199,0.7361084455311142,False
蒲田7,水,True,ビッグドリーム THE GOLDEN PUSHER,other,24,41.66666666666667,38.983050847457626,2.683615819209045,20,81,0.8342257964245611,0.9959570249541252,False
蒲田7,水,True,デビル メイ クライ5 スタイリッシュトライブ,other,186,38.17204301075269,35.49382716049383,2.6782158502588587,21,80,0.3979652316500122,0.8467345354255579,False
蒲田7,水,True,ゴッドイーター リザレクション,other,760,34.078947368421055,31.45809414466131,2.6208532237597453,22,79,0.07121064258269039,0.5594340554862964,False
蒲田7,水,True,ダーリン・イン・ザ・フランキス,other,114,33.33333333333333,30.83756345177665,2.4957698815566793,23,78,0.5413255268461794,0.8938110791718623,False
蒲田7,水,True,ウルトラミラクルジャグラー,jug,258,29.069767441860467,26.884139482564677,2.1856279592957897,24,77,0.35934182706788387,0.83567866759973,False
蒲田7,水,True,バイオハザード5,other,162,33.95061728395062,31.818181818181817,2.132435465768804,25,76,0.49915501200990964,0.8938110791718623,False
蒲田7,水,True,かぐや様は告らせたい,other,943,33.61611876988335,31.531115218730744,2.0850035511526066,26,75,0.1060091622423073,0.5594340554862964,False
蒲田7,水,True,新ハナビ,bt,410,32.6829268292683,30.986418870621872,1.696507958646425,27,74,0.39172542235256613,0.8467345354255579,False
蒲田7,水,True,ToLOVEるダークネス TRANCE ver.8.7,other,408,40.19607843137255,38.55042016806723,1.6456582633053216,28,73,0.44495014183617354,0.8724512585023011,False
蒲田7,水,True,グランベルム,other,81,39.50617283950617,38.30935251798561,1.196820321520562,29,72,0.8194468676642411,0.9959570249541252,False
蒲田7,水,True,アイムジャグラーEX-TP,jug,646,32.50773993808049,31.312681078671716,1.1950588594087748,30,71,0.44450453369675735,0.8724512585023011,False
蒲田7,水,True,スーパーブラックジャック,other,549,37.52276867030965,36.395009291213164,1.1277593790964886,31,70,0.5342217077057771,0.8938110791718623,False
蒲田7,水,True,麻雀物語,other,55,34.54545454545455,33.41902313624679,1.126431409207754,32,69,0.8863313521172311,1.0,False
蒲田7,水,True,ネオアイムジャグラーEX,jug,1280,27.578124999999996,26.681948424068768,0.8961765759312286,33,68,0.39281997472077246,0.8467345354255579,False
蒲田7,水,True,ディスクアップ ULTRAREMIX,bt,517,39.65183752417795,38.88419273034658,0.7676447938313729,34,67,0.6846784718933021,0.9387476275616617,False
蒲田7,水,True,スマート沖スロ ニューキングハナハナV,hana,68,23.52941176470588,23.044397463002113,0.48501430170376736,35,66,0.8858357403336575,1.0,False
蒲田7,水,True,からくりサーカス,other,748,36.898395721925134,36.53129291740239,0.36710280452274446,36,65,0.8197585448293951,0.9959570249541252,False
蒲田7,水,True,主役は銭形5,other,109,33.94495412844037,33.672172808132146,0.2727813203082263,37,64,0.9196839325546055,1.0,False
蒲田7,水,True,スマスロ ハナビ,bt,87,27.586206896551722,27.33564013840831,0.2505667581434139,38,63,1.0,1.0,False
蒲田7,水,True,範馬刃牙,other,47,34.04255319148936,34.105960264900666,-0.06340707341130525,39,62,1.0,1.0,False
蒲田7,水,True,ミスタージャグラー,jug,312,27.884615384615387,27.99065420560748,-0.10603882099209372,40,61,1.0,1.0,False
蒲田7,水,True,虚構推理,other,45,31.11111111111111,31.386861313868614,-0.2757502027575036,41,60,1.0,1.0,False
蒲田7,水,True,不二子BT,bt,64,29.6875,30.0,-0.3125,42,59,1.0,1.0,False
蒲田7,水,True,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,bt,102,24.509803921568626,24.9645390070922,-0.45473508552357345,43,58,1.0,1.0,False
蒲田7,水,True,東京喰種,other,2107,37.2093023255814,37.78178539224527,-0.5724830666638709,44,57,0.5296155781486036,0.8938110791718623,False
蒲田7,水,True,スマスロ北斗の拳,other,1408,40.55397727272727,41.1407392154844,-0.5867619427571285,45,56,0.607142678386636,0.8999759296104985,False
蒲田7,水,True,革命機ヴァルヴレイヴ2,other,726,29.75206611570248,30.35003977724741,-0.5979736615449305,46,55,0.7166880313122798,0.9430105675161575,False
蒲田7,水,True,ゴーゴージャグラー3,jug,1180,25.677966101694917,26.307370493417004,-0.6294043917220868,47,54,0.5973196834825252,0.8999759296104985,False
蒲田7,水,True,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,other,269,32.71375464684015,33.38771071234367,-0.6739560655035177,48,53,0.8463856217255902,0.9959570249541252,False
蒲田7,水,True,甲鉄城のカバネリ 海門(うなと)決戦,other,496,34.07258064516129,34.77301387137452,-0.7004332262132351,49,52,0.7416496548611076,0.9631813699494903,False
蒲田7,水,True,ハッピージャグラーVIII,jug,513,27.29044834307992,28.0215114633456,-0.7310631202656808,50,51,0.6946732443956297,0.9387476275616617,False
蒲田7,水,True,シャーマンキング,other,174,34.48275862068966,35.25423728813559,-0.7714786674459333,51,50,0.8740748351806278,1.0,False
蒲田7,水,True,SHAKE BONUS TRIGGER,bt,105,26.666666666666668,27.461858529819693,-0.7951918631530255,52,49,0.9132011179491379,1.0,False
蒲田7,水,True,東京リベンジャーズ,other,617,29.17341977309562,29.978586723768736,-0.8051669506731152,53,48,0.6295189757085724,0.8999759296104985,False
蒲田7,水,True,マイジャグラーV,jug,2960,26.182432432432435,27.006940000984397,-0.8245075685519616,54,47,0.24715256124118218,0.7361084455311142,False
蒲田7,水,True,戦国乙女4 戦乱に閃く炯眼の軍師,other,666,30.03003003003003,30.867402119835603,-0.837372089805573,55,46,0.6152347685001418,0.8999759296104985,False
蒲田7,水,True,マギアレコード 魔法少女まどか☆マギカ外伝,other,1753,33.99885909868796,34.85912583656944,-0.8602667378814814,56,45,0.38100916881162206,0.8467345354255579,False
蒲田7,水,True,ソードアート・オンライン,other,323,36.53250773993808,37.599645704162974,-1.0671379642248908,57,44,0.6879840339217138,0.9387476275616617,False
蒲田7,水,True,銀河英雄伝説 Die Neue These,other,14,28.57142857142857,29.807692307692307,-1.2362637362637372,58,43,1.0,1.0,False
蒲田7,水,True,ジャグラーガールズ,jug,465,26.451612903225808,27.748031496062993,-1.2964185928371847,59,42,0.5018654636367919,0.8938110791718623,False
蒲田7,水,True,キングハナハナ-30,hana,829,29.191797346200243,30.495084269662918,-1.3032869234626752,60,41,0.3469571302564211,0.83567866759973,False
蒲田7,水,True,スーパーリオエース2,other,32,34.375,35.714285714285715,-1.3392857142857153,61,40,1.0,1.0,False
蒲田7,水,True,A‐SLOT+ 異世界かるてっと,bt,27,25.925925925925924,27.27272727272727,-1.346801346801346,62,39,1.0,1.0,False
蒲田7,水,True,戦国†恋姫,bt,28,32.142857142857146,33.50785340314136,-1.3649962602842152,63,38,1.0,1.0,False
蒲田7,水,True,モンキーターンV,other,2028,33.43195266272189,34.84924085822225,-1.4172881955003618,64,37,0.11910711042160346,0.5594340554862964,False
蒲田7,水,True,わたしの幸せな結婚,other,80,32.5,33.92857142857143,-1.4285714285714306,65,36,0.8142600044466957,0.9959570249541252,False
