hall,weekday,is_novel,machine_name,category,n,hit104_rate,baseline_hit104_rate,residual,rank_desc,rank_asc,p_value,q_value,is_machine_significant
楽園,日,False,ネオプラネット,other,76,21.052631578947366,28.539823008849556,-7.4871914299021896,165,17,0.10322630278418427,0.4950317100230561,False
楽園,日,False,武装神姫,other,72,16.666666666666664,24.22145328719723,-7.554786620530567,166,16,0.061447601513699775,0.4950317100230561,False
楽園,日,False,ストライクウィッチーズ2,other,24,29.166666666666668,36.734693877551024,-7.568027210884356,167,15,0.40823681188772626,0.7244202250164554,False
楽園,日,False,コードギアス反逆のルルーシュ3,other,77,25.97402597402597,33.743842364532014,-7.769816390506044,168,14,0.09494822418823035,0.4950317100230561,False
楽園,日,False,ゴジラ対エヴァンゲリオン,other,106,17.92452830188679,25.788497217068645,-7.863968915181854,169,13,0.022718761065795033,0.3365673609127906,False
楽園,日,False,わたしの幸せな結婚,other,33,18.181818181818183,26.39593908629442,-8.214120904476236,170,12,0.24809274962122913,0.5995177347921183,False
楽園,日,False,魔法少女育成計画,other,70,25.71428571428571,33.94736842105263,-8.233082706766918,171,11,0.08182258540848135,0.4950317100230561,False
楽園,日,False,緋弾のアリアII,other,28,21.428571428571427,30.136986301369863,-8.708414872798436,172,10,0.31143911411437425,0.6703340037100431,False
楽園,日,False,ニューパルサーBT,bt,39,25.64102564102564,34.43396226415094,-8.792936623125303,173,9,0.18514238483566042,0.5391317472528824,False
楽園,日,False,回胴黙示録カイジ 狂宴,other,93,19.35483870967742,28.26086956521739,-8.90603085553997,174,8,0.023601254168717275,0.3365673609127906,False
楽園,日,False,七つの魔剣が支配する,other,93,19.35483870967742,28.619528619528616,-9.264689909851196,175,7,0.023472114405541172,0.3365673609127906,False
楽園,日,False,アイドルマスター ミリオンライブ！,other,21,23.809523809523807,33.62068965517241,-9.811165845648606,176,6,0.3627106770226779,0.6772121447212802,False
楽園,日,False,スーパーリオエース2,other,31,19.35483870967742,29.605263157894733,-10.250424448217313,177,5,0.1770085102307441,0.5391317472528824,False
楽園,日,False,閃乱カグラ2 SHINOVI MASTER,other,32,15.625,26.31578947368421,-10.690789473684209,178,4,0.11847879628625489,0.4977132837682818,False
楽園,日,False,デビル メイ クライ 5,other,61,26.229508196721312,37.092731829573935,-10.863223632852623,179,3,0.04819491363058753,0.44988567753894376,False
楽園,日,False,真俺の空,other,43,27.906976744186046,38.88888888888889,-10.981912144702846,180,2,0.08848533280803272,0.4950317100230561,False
楽園,日,False,絶対衝激IV,other,35,20.0,34.831460674157306,-14.831460674157306,181,1,0.024173346363902087,0.3365673609127906,False
楽園,月,True,OVERLORD絶対支配者光臨II,other,17,52.94117647058824,30.17241379310345,22.76876267748479,1,181,0.022841090201452342,0.4225077299709269,False
楽園,月,True,ゴブリンスレイヤー,other,20,50.0,28.75816993464052,21.24183006535948,2,180,0.01897667600253201,0.4225077299709269,False
楽園,月,True,マジカルハロウィン ボーナストリガー,bt,32,43.75,27.310924369747898,16.439075630252102,3,179,0.021829713910754174,0.4225077299709269,False
楽園,月,True,にゃんこ大戦争 超神速,other,18,44.44444444444444,30.666666666666664,13.777777777777779,4,178,0.18973219461262025,0.7915964833064125,False
楽園,月,True,戦姫絶唱シンフォギア 勇気の歌,other,56,48.214285714285715,35.53921568627451,12.675070028011206,5,177,0.023342968506681043,0.4225077299709269,False
楽園,月,True,アナザーゴッドハーデス‐解き放たれし槍撃ver.‐,other,11,63.63636363636363,51.28205128205128,12.354312354312356,6,176,0.548828125,0.960601966182918,False
楽園,月,True,魔法少女育成計画,other,50,46.0,33.94736842105263,12.05263157894737,7,175,0.047650955806500715,0.5793840221945793,False
楽園,月,True,劇場版魔法少女まどか☆マギカ[新編]叛逆の物語,other,84,38.095238095238095,26.889534883720927,11.205703211517168,8,174,0.011432297380762617,0.4225077299709269,False
楽園,月,True,Sister Quest,other,33,36.36363636363637,25.403225806451612,10.960410557184755,9,173,0.10075375752173615,0.6677545356168577,False
楽園,月,True,スマスロ秘宝伝,other,41,39.02439024390244,29.062500000000004,9.961890243902435,10,172,0.11541506900889327,0.6896803735875481,False
楽園,月,True,ようこそ実力至上主義の教室へ,other,28,35.714285714285715,25.96685082872928,9.747434885556434,11,171,0.18305202708461593,0.7915964833064125,False
楽園,月,True,攻殻機動隊,other,50,40.0,30.446927374301673,9.553072625698327,12,170,0.08747899135511683,0.6616563479267831,False
楽園,月,True,バジリスク絆2,other,82,37.80487804878049,28.31858407079646,9.486293977984026,13,169,0.03286811735567999,0.5408299310343707,False
楽園,月,True,閃乱カグラ2 SHINOVI MASTER,other,20,35.0,26.31578947368421,8.684210526315791,14,168,0.30547848486367,0.8604632650684437,False
楽園,月,True,ニューパルサーSP4 with 太鼓の達人,bt,63,41.269841269841265,32.669322709163346,8.60051856067792,15,167,0.10329904418382328,0.6677545356168577,False
楽園,月,True,わたしの幸せな結婚,other,29,34.48275862068966,26.39593908629442,8.08681953439524,16,166,0.2816292949387823,0.8604632650684437,False
楽園,月,True,ガメラ2,other,50,48.0,40.058479532163744,7.941520467836256,17,165,0.19230811879558263,0.7915964833064125,False
楽園,月,True,ダンベル何キロ持てる？,other,158,32.278481012658226,24.446202531645568,7.832278481012658,18,164,0.010765011789680444,0.4225077299709269,False
楽園,月,True,ファイヤードリフト,bt,28,39.285714285714285,31.46551724137931,7.820197044334975,19,163,0.30888389938818483,0.8604632650684437,False
楽園,月,True,デビル メイ クライ 5,other,49,44.89795918367347,37.092731829573935,7.805227354099536,20,162,0.23329112334451316,0.800661683597257,False
楽園,月,True,バーニングエクスプレス,other,29,37.93103448275862,30.384615384615383,7.546419098143236,21,161,0.31338281536765156,0.8604632650684437,False
楽園,月,True,七つの魔剣が支配する,other,86,36.04651162790697,28.619528619528616,7.4269830083783575,22,160,0.08936126139772016,0.6616563479267831,False
楽園,月,True,プリズムナナ,other,50,38.0,30.693069306930692,7.306930693069308,23,159,0.21552793374079904,0.800661683597257,False
楽園,月,True,ペルソナ5,other,130,40.0,32.77723258096173,7.22276741903827,24,158,0.047615217433123955,0.5793840221945793,False
楽園,月,True,鉄拳6,other,101,40.5940594059406,33.378932968536255,7.215126437404344,25,157,0.08777899853511634,0.6616563479267831,False
楽園,月,True,鬼武者3,other,21,47.61904761904761,40.67796610169492,6.941081517352693,26,156,0.5070200794859074,0.950096201587186,False
