hall,weekday,is_novel,machine_name,category,n,hit104_rate,baseline_hit104_rate,residual,rank_desc,rank_asc,p_value,q_value,is_machine_significant
みとや,土,False,聖戦士ダンバイン,other,25,32.0,28.000000000000004,3.9999999999999964,24,70,0.6530911203632274,1.0,False
みとや,土,False,攻殻機動隊,other,80,35.0,31.216931216931215,3.783068783068785,25,69,0.39701999914556524,0.8205079982341681,False
みとや,土,False,ToLOVEるダークネス,other,119,34.45378151260504,30.69182389937107,3.761957613233971,26,68,0.31715088068695485,0.7562828693304308,False
みとや,土,False,沖ドキ!BLACK,oki,327,38.837920489296636,35.351201478743064,3.4867190105535713,27,67,0.13088066688941963,0.6419092625527697,False
みとや,土,False,無職転生 ～異世界行ったら本気だす～,other,40,27.500000000000004,24.015748031496063,3.4842519685039406,28,66,0.5746753461373841,1.0,False
みとや,土,False,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,other,100,32.0,28.654970760233915,3.3450292397660846,29,65,0.3751617596385357,0.8113963638693912,False
みとや,土,False,東京喰種,other,794,38.539042821158695,35.218604651162785,3.32043816999591,30,64,0.02286131230770546,0.26576275557707596,False
みとや,土,False,新ハナビ,bt,57,31.57894736842105,28.71536523929471,2.8635821291263426,31,63,0.5587259596625429,1.0,False
みとや,土,False,ミスタージャグラー,jug,384,26.822916666666668,24.079639368895567,2.743277297771101,32,62,0.14911549646769437,0.6419092625527697,False
みとや,土,False,ゴッドイーター リザレクション,other,462,33.33333333333333,30.629461388708627,2.7038719446247015,33,61,0.1415401968727598,0.6419092625527697,False
みとや,土,False,ファンキージャグラー2,jug,375,28.53333333333333,25.848265345024778,2.6850679883085533,34,60,0.17232183606286222,0.6419092625527697,False
みとや,土,False,範馬刃牙,other,22,31.818181818181817,29.230769230769234,2.587412587412583,35,59,0.8139996988935874,1.0,False
みとや,土,False,戦国乙女4 戦乱に閃く炯眼の軍師,other,343,31.486880466472307,29.28540113985094,2.2014793266213672,36,58,0.2843354629645628,0.7109573856789894,False
みとや,土,False,スーパーブラックジャック,other,314,36.30573248407643,34.18092909535452,2.124803388721908,37,57,0.3708552873067764,0.8113963638693912,False
みとや,土,False,ジャグラーガールズ,jug,462,25.541125541125542,23.437985700963633,2.1031398401619086,38,56,0.22434588186125565,0.6656435680044992,False
みとや,土,False,A‐SLOT+ 異世界かるてっと,bt,14,35.714285714285715,33.64485981308411,2.0694259012016047,39,55,1.0,1.0,False
みとや,土,False,ウルトラミラクルジャグラー,jug,385,27.532467532467532,25.50185873605948,2.0306087964080533,40,54,0.2904987167290494,0.7109573856789894,False
みとや,土,False,痛いのは嫌なので防御力に極振りしたいと思います。,other,116,31.896551724137932,29.901960784313726,1.9945909398242065,41,53,0.6110895398036735,1.0,False
みとや,土,False,不二子BT,bt,28,32.142857142857146,30.208333333333332,1.9345238095238138,42,52,0.836922748235845,1.0,False
みとや,土,False,いざ！番長,other,175,29.714285714285715,27.86026200873362,1.8540237055520947,43,51,0.4997122258640706,0.9294647401071714,False
みとや,土,False,甲鉄城のカバネリ 海門(うなと)決戦,other,150,39.33333333333333,37.613019891500905,1.720313441832424,44,50,0.6134748724450313,1.0,False
みとや,土,False,ヱヴァンゲリヲン ～約束の扉～,bt,84,28.57142857142857,26.94300518134715,1.6284233900814193,45,49,0.7114967006760327,1.0,False
みとや,土,False,鉄拳6,other,97,32.98969072164948,31.432973805855163,1.5567169157943184,46,48,0.7423353803269582,1.0,False
みとや,土,False,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,bt,75,34.66666666666667,33.125,1.5416666666666714,47,47,0.7141477752944037,1.0,False
みとや,土,False,ゴーゴージャグラー3,jug,847,25.97402597402597,24.45872801082544,1.5152979632005312,48,46,0.22897903588001073,0.6656435680044992,False
みとや,土,False,ギルティクラウン2,other,22,18.181818181818183,17.16417910447761,1.0176390773405721,49,45,0.7801324953557602,1.0,False
みとや,土,False,新鬼武者3,other,166,29.518072289156628,28.661844484629295,0.8562278045273324,50,44,0.7965443753881654,1.0,False
みとや,土,False,かぐや様は告らせたい,other,458,27.947598253275107,27.158034528552456,0.789563724722651,51,43,0.673797886350459,1.0,False
みとや,土,False,七つの魔剣が支配する,other,52,25.0,24.242424242424242,0.7575757575757578,52,42,0.8716095217643622,1.0,False
みとや,土,False,からくりサーカス,other,490,30.816326530612244,30.15241882041087,0.6639077102013751,53,41,0.6936685535432998,1.0,False
みとや,土,False,アイムジャグラーEX-TP,jug,1094,26.142595978062154,25.507361719060885,0.635234259001269,54,40,0.5784551293419675,1.0,False
みとや,土,False,吉宗,other,184,32.065217391304344,31.57894736842105,0.4862700228832928,55,39,0.8740114748597613,1.0,False
みとや,土,False,沖ドキ!GOLD‐30,oki,78,33.33333333333333,32.938856015779095,0.39447731755423376,56,38,0.9047090666453717,1.0,False
みとや,土,False,ディスクアップ ULTRAREMIX,bt,191,37.696335078534034,37.34034560480842,0.3559894737256144,57,37,0.9403818611732595,1.0,False
みとや,土,False,マイジャグラーV,jug,2615,25.583173996175905,25.282937131098716,0.3002368650771885,58,36,0.6853331756069454,1.0,False
みとや,土,False,モンスターハンターライズ,other,450,30.666666666666664,30.409946236559136,0.2567204301075279,59,35,0.8779175008468487,1.0,False
みとや,土,False,スマスロ炎炎ノ消防隊2,other,80,30.0,29.794520547945208,0.20547945205479223,60,34,1.0,1.0,False
みとや,土,False,スマスロ北斗の拳,other,1131,34.12908930150309,33.9318277458269,0.1972615556761923,61,33,0.8752225003769467,1.0,False
みとや,土,False,北斗の拳 転生の章2,other,324,29.629629629629626,29.5,0.1296296296296262,62,32,0.9514549848268554,1.0,False
みとや,土,False,ネオアイムジャグラーEX,jug,578,23.875432525951556,23.832684824902724,0.04274770104883174,63,31,0.9610991883675015,1.0,False
みとや,土,False,スマスロ サンダーV,bt,48,29.166666666666668,29.22636103151863,-0.05969436485196056,64,30,1.0,1.0,False
みとや,土,False,モンキーターンV,other,882,31.519274376417233,31.698303376448848,-0.17902900003161548,65,29,0.9136106776129916,1.0,False
みとや,土,False,沖ドキ!DUO アンコール,oki,126,28.57142857142857,28.892005610098177,-0.32057703866960807,66,28,1.0,1.0,False
みとや,土,False,真・一騎当千,other,18,27.77777777777778,28.205128205128204,-0.42735042735042583,67,27,1.0,1.0,False
みとや,土,False,スマスロ炎炎ノ消防隊,other,91,30.76923076923077,31.21869782971619,-0.4494670604854214,68,26,1.0,1.0,False
みとや,土,False,ルパン三世 大航海者の秘宝,other,79,31.645569620253166,32.432432432432435,-0.7868628121792689,69,25,0.9050281259282014,1.0,False
みとや,土,False,ToLOVEるダークネス TRANCE ver.8.7,other,59,30.508474576271187,31.382978723404253,-0.8745041471330666,70,24,1.0,1.0,False
みとや,土,False,スマスロ秘宝伝,other,48,25.0,26.129032258064516,-1.129032258064516,71,23,1.0,1.0,False
みとや,土,False,革命機ヴァルヴレイヴ,other,90,21.11111111111111,22.735346358792185,-1.6242352476810744,72,22,0.8022290985037441,1.0,False
みとや,土,False,バーサスリヴァイズ,bt,27,22.22222222222222,24.06417112299465,-1.8419489007724295,73,21,1.0,1.0,False
みとや,土,False,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,bt,119,23.52941176470588,25.45018007202881,-1.9207683073229305,74,20,0.6750157684658136,1.0,False
みとや,土,False,Re:ゼロから始める異世界生活 season2,other,30,23.333333333333332,25.510204081632654,-2.176870748299322,75,19,0.8378972381919553,1.0,False
みとや,土,False,革命機ヴァルヴレイヴ2,other,230,27.391304347826086,29.776496034607064,-2.3851916867809777,76,18,0.3890062953392598,0.8205079982341681,False
みとや,土,False,ハイパーラッシュ,bt,54,33.33333333333333,36.6120218579235,-3.278688524590173,77,17,0.6730479502882627,1.0,False
みとや,土,False,デビル メイ クライ5 スタイリッシュトライブ,other,49,24.489795918367346,27.884615384615387,-3.394819466248041,78,16,0.6358668006766677,1.0,False
みとや,土,False,ガールズ&パンツァー 最終章,other,30,33.33333333333333,37.30569948186528,-3.972366148531954,79,15,0.7081957781418127,1.0,False
みとや,土,False,一方通行 とある魔術の禁書目録,other,20,15.0,19.379844961240313,-4.3798449612403125,80,14,0.7818462977316025,1.0,False
みとや,土,False,バイオハザード5,other,158,20.253164556962027,24.661508704061895,-4.408344147099868,81,13,0.14422623520269148,0.6419092625527697,False
みとや,土,False,クランキークレスト,bt,68,22.058823529411764,26.582278481012654,-4.52345495160089,82,12,0.4140389175699043,0.8328989880841404,False
みとや,土,False,機動戦士ガンダムユニコーン 覚醒DRIVE,other,22,22.727272727272727,28.07017543859649,-5.342902711323763,83,11,0.6417461922643926,1.0,False
みとや,土,False,麻雀物語,other,40,17.5,22.932330827067666,-5.432330827067666,84,10,0.4580804133698109,0.8875308009040087,False
みとや,土,False,わたしの幸せな結婚,other,30,20.0,26.08695652173913,-6.086956521739129,85,9,0.42092744559090967,0.8328989880841404,False
みとや,土,False,スマスロ ハナビ,bt,64,20.3125,26.83982683982684,-6.527326839826841,86,8,0.2098476180446344,0.6656435680044992,False
みとや,土,False,ダーリン・イン・ザ・フランキス,other,34,26.47058823529412,33.83084577114428,-7.360257535850163,87,7,0.36980663665062885,0.8113963638693912,False
みとや,土,False,ミリオンゴッド‐神々の軌跡‐,other,85,24.705882352941178,33.531157270029674,-8.825274917088496,88,6,0.053022171338833676,0.4482783576828665,False
みとや,土,False,SHAKE BONUS TRIGGER,bt,42,23.809523809523807,32.99319727891156,-9.183673469387752,89,5,0.1932630037793285,0.6419092625527697,False
みとや,土,False,うみねこのなく頃に2,bt,32,21.875,31.759656652360512,-9.884656652360512,90,4,0.19299592222428602,0.6419092625527697,False
みとや,土,False,緑ドン VIVA!情熱南米編 REVIVAL,other,58,15.517241379310345,27.380952380952383,-11.863711001642038,91,3,0.014742832945474868,0.22851391065486046,False
みとや,土,False,転生したら剣でした,other,24,12.5,25.179856115107913,-12.679856115107913,92,2,0.11208482797946086,0.6419092625527697,False
みとや,土,False,スマート沖スロ ニューキングハナハナV,hana,56,5.357142857142857,19.480519480519483,-14.123376623376625,93,1,0.0010942603863180987,0.033922071975861064,True
