target_date,weekday,machine_type_segment,rank_basis,kakuban_group,n,mean_residual,median_residual,std_residual,t_stat,p_value,q_value
2026-06-16,Tue,A,rank_from_max,K6,22,430.8677118336209,88.57142857142857,1502.6887599053819,1.3448884159556274,0.19300733510808063,0.38601467021616126
2026-06-16,Tue,A,rank_from_min,K6,22,430.8677118336209,88.57142857142857,1502.6887599053819,1.3448884159556274,0.19300733510808063,0.38601467021616126
2026-06-16,Tue,N,rank_from_max,K6,60,1441.056688681689,152.2222222222222,4324.814195754452,2.5810073235904016,0.01235744603646496,0.02471489207292992
2026-06-16,Tue,N,rank_from_min,K6,60,1441.056688681689,152.2222222222222,4324.814195754452,2.5810073235904016,0.01235744603646496,0.02471489207292992
