test_date,variant,window,DD,dow,is_event,event_type,avg_diff,avg_diff_other,avg_diff_vs_other,win_rate,payout_rate,hit@10,hit@20,hit@50,lift@10,lift@20,lift@50,n_machines_scored,n_actual_machines
2026-03-20,v1_baseline,90,20,4,False,non_event,-544.0,34.48795180722892,-578.4879518072289,28.000000000000004,93.23672438195999,0.0,1.0,2.0,0.0,0.7140000000000001,0.5712,714,714
2026-03-20,v2_dd_individual,90,20,4,False,non_event,-462.0,28.313253012048193,-490.3132530120482,28.000000000000004,94.92712006376958,0.0,3.0,4.0,0.0,2.1420000000000003,1.1424,714,714
2026-03-20,v3_hist_payout,90,20,4,False,non_event,-290.0,15.36144578313253,-305.3614457831325,28.000000000000004,96.7296154287667,0.0,3.0,4.0,0.0,2.1420000000000003,1.1424,714,714
2026-03-20,v4_kakuban_fix,90,20,4,False,non_event,-510.0,31.927710843373493,-541.9277108433735,28.000000000000004,94.53692728065181,0.0,2.0,4.0,0.0,1.4280000000000002,1.1424,714,714
2026-03-21,v1_baseline,90,21,5,True,event,298.0,207.83132530120483,90.16867469879517,40.0,102.76531093593208,0.0,0.0,1.0,0.0,0.0,0.2856,714,714
2026-03-21,v2_dd_individual,90,21,5,True,event,1160.0,142.92168674698794,1017.0783132530121,48.0,110.6164623559568,2.0,3.0,8.0,2.8560000000000003,2.1420000000000003,2.2848,714,714
2026-03-21,v3_hist_payout,90,21,5,True,event,1290.0,133.13253012048193,1156.867469879518,48.0,109.94395711154692,2.0,4.0,9.0,2.8560000000000003,2.8560000000000003,2.5704,714,714
2026-03-21,v4_kakuban_fix,90,21,5,True,event,768.0,172.43975903614458,595.5602409638554,48.0,107.71205856965447,1.0,2.0,5.0,1.4280000000000002,1.4280000000000002,1.428,714,714
2026-03-22,v1_baseline,90,22,6,True,event,-338.0,-147.289156626506,-190.710843373494,32.0,95.69317650706721,1.0,2.0,3.0,1.4280000000000002,1.4280000000000002,0.8568,714,714
2026-03-22,v2_dd_individual,90,22,6,True,event,-402.0,-142.46987951807228,-259.5301204819277,36.0,94.45329612832101,0.0,0.0,2.0,0.0,0.0,0.5712,714,714
2026-03-22,v3_hist_payout,90,22,6,True,event,-364.0,-145.33132530120483,-218.66867469879517,36.0,94.20999206644683,0.0,0.0,3.0,0.0,0.0,0.8568,714,714
2026-03-22,v4_kakuban_fix,90,22,6,True,event,-250.0,-153.9156626506024,-96.0843373493976,32.0,96.70938389478782,1.0,2.0,3.0,1.4280000000000002,1.4280000000000002,0.8568,714,714
2026-03-23,v1_baseline,90,23,0,False,non_event,324.0,114.30722891566265,209.69277108433735,38.0,104.10258249179942,2.0,3.0,5.0,2.8560000000000003,2.1420000000000003,1.428,714,714
2026-03-23,v2_dd_individual,90,23,0,False,non_event,232.0,121.23493975903614,110.76506024096386,32.0,97.5608429054355,2.0,3.0,5.0,2.8560000000000003,2.1420000000000003,1.428,714,714
2026-03-23,v3_hist_payout,90,23,0,False,non_event,82.0,132.53012048192772,-50.530120481927725,32.0,97.49195766757786,1.0,2.0,4.0,1.4280000000000002,1.4280000000000002,1.1424,714,714
2026-03-23,v4_kakuban_fix,90,23,0,False,non_event,-526.0,178.3132530120482,-704.3132530120482,22.0,93.87330996460624,0.0,1.0,3.0,0.0,0.7140000000000001,0.8568,714,714
2026-03-24,v1_baseline,90,24,1,False,non_event,404.0,61.596385542168676,342.40361445783134,34.0,105.95549494744839,2.0,2.0,4.0,2.8560000000000003,1.4280000000000002,1.1424,714,714
2026-03-24,v2_dd_individual,90,24,1,False,non_event,-106.0,100.0,-206.0,32.0,105.25432707105477,1.0,1.0,2.0,1.4280000000000002,0.7140000000000001,0.5712,714,714
2026-03-24,v3_hist_payout,90,24,1,False,non_event,-58.0,96.3855421686747,-154.3855421686747,34.0,99.20725347709704,1.0,1.0,4.0,1.4280000000000002,0.7140000000000001,1.1424,714,714
2026-03-24,v4_kakuban_fix,90,24,1,False,non_event,-324.0,116.41566265060241,-440.4156626506024,36.0,102.61087529160531,0.0,1.0,2.0,0.0,0.7140000000000001,0.5712,714,714
2026-03-25,v1_baseline,90,25,2,False,non_event,344.0,-14.30722891566265,358.3072289156627,26.0,105.6966102771404,2.0,2.0,3.0,2.8560000000000003,1.4280000000000002,0.8568,714,714
2026-03-25,v2_dd_individual,90,25,2,False,non_event,110.0,3.3132530120481927,106.6867469879518,36.0,103.34162223059866,1.0,1.0,4.0,1.4280000000000002,0.7140000000000001,1.1424,714,714
2026-03-25,v3_hist_payout,90,25,2,False,non_event,2.0,11.44578313253012,-9.44578313253012,34.0,102.86875732179281,1.0,1.0,3.0,1.4280000000000002,0.7140000000000001,0.8568,714,714
2026-03-25,v4_kakuban_fix,90,25,2,False,non_event,-564.0,54.066265060240966,-618.066265060241,26.0,91.85847351233456,0.0,1.0,1.0,0.0,0.7140000000000001,0.2856,714,714
2026-03-26,v1_baseline,90,26,3,False,non_event,-8.0,58.13253012048193,-66.13253012048193,40.0,100.33226806108868,0.0,0.0,1.0,0.0,0.0,0.2856,714,714
2026-03-26,v2_dd_individual,90,26,3,False,non_event,200.0,42.46987951807229,157.53012048192772,44.0,103.08888960627687,1.0,1.0,2.0,1.4280000000000002,0.7140000000000001,0.5712,714,714
2026-03-26,v3_hist_payout,90,26,3,False,non_event,618.0,10.993975903614459,607.0060240963855,48.0,104.91804784962724,2.0,2.0,3.0,2.8560000000000003,1.4280000000000002,0.8568,714,714
2026-03-26,v4_kakuban_fix,90,26,3,False,non_event,38.0,54.66867469879518,-16.66867469879518,30.0,96.28091448158106,0.0,2.0,4.0,0.0,1.4280000000000002,1.1424,714,714
2026-03-27,v1_baseline,90,27,4,True,event,264.0,55.5722891566265,208.4277108433735,44.0,98.97377123050158,1.0,1.0,3.0,1.4280000000000002,0.7140000000000001,0.8568,714,714
2026-03-27,v2_dd_individual,90,27,4,True,event,792.0,15.813253012048193,776.1867469879518,44.0,106.87529209485945,3.0,4.0,5.0,4.284000000000001,2.8560000000000003,1.428,714,714
2026-03-27,v3_hist_payout,90,27,4,True,event,494.0,38.25301204819277,455.7469879518072,44.0,102.12161554559096,2.0,3.0,5.0,2.8560000000000003,2.1420000000000003,1.428,714,714
2026-03-27,v4_kakuban_fix,90,27,4,True,event,70.0,70.18072289156626,-0.18072289156626198,42.0,99.20062392288303,2.0,2.0,4.0,2.8560000000000003,1.4280000000000002,1.1424,714,714
2026-03-28,v1_baseline,90,28,5,False,non_event,1352.0,235.69277108433735,1116.3072289156626,52.0,110.33259363671026,2.0,5.0,8.0,2.8560000000000003,3.5700000000000003,2.2848,714,714
2026-03-28,v2_dd_individual,90,28,5,False,non_event,1482.0,225.90361445783134,1256.0963855421687,56.00000000000001,111.43498088223316,3.0,5.0,8.0,4.284000000000001,3.5700000000000003,2.2848,714,714
2026-03-28,v3_hist_payout,90,28,5,False,non_event,800.0,277.2590361445783,522.7409638554217,48.0,106.1006209089252,1.0,3.0,6.0,1.4280000000000002,2.1420000000000003,1.7136,714,714
2026-03-28,v4_kakuban_fix,90,28,5,False,non_event,650.0,288.5542168674699,361.4457831325301,48.0,105.8369086078547,1.0,2.0,5.0,1.4280000000000002,1.4280000000000002,1.428,714,714
2026-03-29,v1_baseline,90,29,6,False,non_event,-124.0,-100.0,-24.0,34.0,96.59384634180957,1.0,2.0,3.0,1.4280000000000002,1.4280000000000002,0.8568,714,714
2026-03-29,v2_dd_individual,90,29,6,False,non_event,74.0,-114.90963855421687,188.90963855421688,42.0,98.01268882267354,1.0,1.0,4.0,1.4280000000000002,0.7140000000000001,1.1424,714,714
2026-03-29,v3_hist_payout,90,29,6,False,non_event,164.0,-121.6867469879518,285.6867469879518,38.0,98.52203350328566,1.0,1.0,5.0,1.4280000000000002,0.7140000000000001,1.428,714,714
2026-03-29,v4_kakuban_fix,90,29,6,False,non_event,-400.0,-79.21686746987952,-320.7831325301205,30.0,94.13530627054057,1.0,1.0,4.0,1.4280000000000002,0.7140000000000001,1.1424,714,714
2026-03-30,v1_baseline,90,30,0,False,non_event,188.0,275.0,-87.0,40.0,101.00354774632285,0.0,1.0,2.0,0.0,0.7140000000000001,0.5712,714,714
2026-03-30,v2_dd_individual,90,30,0,False,non_event,-320.0,313.2530120481928,-633.2530120481928,30.0,95.09473785619873,1.0,3.0,4.0,1.4280000000000002,2.1420000000000003,1.1424,714,714
2026-03-30,v3_hist_payout,90,30,0,False,non_event,-286.0,310.6927710843373,-596.6927710843373,32.0,95.50148674696888,1.0,3.0,4.0,1.4280000000000002,2.1420000000000003,1.1424,714,714
2026-03-30,v4_kakuban_fix,90,30,0,False,non_event,-128.0,298.7951807228916,-426.7951807228916,40.0,97.32604761273177,0.0,1.0,4.0,0.0,0.7140000000000001,1.1424,714,714
2026-03-31,v1_baseline,90,31,1,True,event,-40.0,50.0,-90.0,28.000000000000004,97.09383697767782,0.0,1.0,4.0,0.0,0.7140000000000001,1.1424,714,714
2026-03-31,v2_dd_individual,90,31,1,True,event,-24.0,48.795180722891565,-72.79518072289156,38.0,96.94197637592151,0.0,0.0,1.0,0.0,0.0,0.2856,714,714
2026-03-31,v3_hist_payout,90,31,1,True,event,140.0,36.44578313253012,103.55421686746988,38.0,100.00163875617024,0.0,1.0,3.0,0.0,0.7140000000000001,0.8568,714,714
2026-03-31,v4_kakuban_fix,90,31,1,True,event,-326.0,71.53614457831326,-397.53614457831327,36.0,94.81562308907506,0.0,0.0,1.0,0.0,0.0,0.2856,714,714
2026-04-01,v1_baseline,90,1,2,True,event,374.0,246.6867469879518,127.3132530120482,40.0,98.99494841608107,2.0,2.0,6.0,2.8560000000000003,1.4280000000000002,1.7136,714,714
2026-04-01,v2_dd_individual,90,1,2,True,event,738.0,219.27710843373495,518.722891566265,56.00000000000001,100.07460501595631,0.0,0.0,2.0,0.0,0.0,0.5712,714,714
2026-04-01,v3_hist_payout,90,1,2,True,event,668.0,224.54819277108433,443.45180722891564,54.0,99.97916117270375,0.0,0.0,2.0,0.0,0.0,0.5712,714,714
2026-04-01,v4_kakuban_fix,90,1,2,True,event,706.0,221.6867469879518,484.3132530120482,52.0,100.78145844592513,0.0,0.0,2.0,0.0,0.0,0.5712,714,714
2026-04-02,v1_baseline,90,2,3,False,non_event,74.0,229.06626506024097,-155.06626506024097,36.0,98.53883861369452,1.0,1.0,3.0,1.4280000000000002,0.7140000000000001,0.8568,714,714
2026-04-02,v2_dd_individual,90,2,3,False,non_event,162.0,222.43975903614458,-60.43975903614458,34.0,99.40864437486714,1.0,1.0,3.0,1.4280000000000002,0.7140000000000001,0.8568,714,714
2026-04-02,v3_hist_payout,90,2,3,False,non_event,174.0,221.53614457831324,-47.53614457831324,36.0,99.0060794886938,1.0,1.0,3.0,1.4280000000000002,0.7140000000000001,0.8568,714,714
2026-04-02,v4_kakuban_fix,90,2,3,False,non_event,728.0,179.81927710843374,548.1807228915662,40.0,104.42682281409088,2.0,3.0,7.0,2.8560000000000003,2.1420000000000003,1.9992,714,714
2026-04-03,v1_baseline,90,3,4,False,non_event,80.0,124.6987951807229,-44.6987951807229,40.0,100.17695177519171,0.0,0.0,4.0,0.0,0.0,1.1424,714,714
2026-04-03,v2_dd_individual,90,3,4,False,non_event,-40.0,133.73493975903614,-173.73493975903614,38.0,95.65126257717785,0.0,0.0,4.0,0.0,0.0,1.1424,714,714
2026-04-03,v3_hist_payout,90,3,4,False,non_event,-52.0,134.63855421686748,-186.63855421686748,38.0,96.35440913543545,0.0,0.0,4.0,0.0,0.0,1.1424,714,714
2026-04-03,v4_kakuban_fix,90,3,4,False,non_event,-90.0,137.5,-227.5,36.0,99.64081758349741,1.0,1.0,4.0,1.4280000000000002,0.7140000000000001,1.1424,714,714
2026-04-04,v1_baseline,90,4,5,False,non_event,1106.0,281.0240963855422,824.9759036144578,50.0,108.5266537385315,2.0,4.0,9.0,2.8560000000000003,2.8560000000000003,2.5704,714,714
2026-04-04,v2_dd_individual,90,4,5,False,non_event,1128.0,279.36746987951807,848.632530120482,54.0,109.37982351126189,2.0,3.0,8.0,2.8560000000000003,2.1420000000000003,2.2848,714,714
2026-04-04,v3_hist_payout,90,4,5,False,non_event,138.0,353.9156626506024,-215.91566265060243,44.0,101.25182527899614,0.0,0.0,4.0,0.0,0.0,1.1424,714,714
2026-04-04,v4_kakuban_fix,90,4,5,False,non_event,-498.0,401.8072289156627,-899.8072289156627,34.0,96.19257382848373,0.0,0.0,3.0,0.0,0.0,0.8568,714,714
2026-04-05,v1_baseline,90,5,6,False,non_event,362.0,7.981927710843373,354.01807228915663,50.0,99.77824539241216,0.0,1.0,4.0,0.0,0.7140000000000001,1.1424,714,714
2026-04-05,v2_dd_individual,90,5,6,False,non_event,-284.0,56.626506024096386,-340.6265060240964,36.0,94.20915842341188,0.0,1.0,4.0,0.0,0.7140000000000001,1.1424,714,714
2026-04-05,v3_hist_payout,90,5,6,False,non_event,-152.0,46.68674698795181,-198.6867469879518,40.0,96.08524905438931,0.0,1.0,4.0,0.0,0.7140000000000001,1.1424,714,714
2026-04-05,v4_kakuban_fix,90,5,6,False,non_event,292.0,13.25301204819277,278.7469879518072,32.0,101.99318699015701,2.0,3.0,6.0,2.8560000000000003,2.1420000000000003,1.7136,714,714
2026-04-06,v1_baseline,90,6,0,False,non_event,-130.0,87.65060240963855,-217.65060240963857,24.0,94.18161155390946,0.0,1.0,3.0,0.0,0.7140000000000001,0.8568,714,714
2026-04-06,v2_dd_individual,90,6,0,False,non_event,324.0,53.463855421686745,270.53614457831327,42.0,98.98333014113571,0.0,1.0,4.0,0.0,0.7140000000000001,1.1424,714,714
2026-04-06,v3_hist_payout,90,6,0,False,non_event,412.0,46.83734939759036,365.16265060240966,40.0,100.89153463032764,1.0,1.0,3.0,1.4280000000000002,0.7140000000000001,0.8568,714,714
2026-04-06,v4_kakuban_fix,90,6,0,False,non_event,28.0,75.75301204819277,-47.75301204819277,30.0,97.83760402761811,1.0,1.0,5.0,1.4280000000000002,0.7140000000000001,1.428,714,714
2026-04-07,v1_baseline,90,7,1,True,event,-206.0,209.789156626506,-415.78915662650604,32.0,95.64056767416116,0.0,0.0,3.0,0.0,0.0,0.8568,714,714
2026-04-07,v2_dd_individual,90,7,1,True,event,-42.0,197.43975903614458,-239.43975903614458,36.0,96.66673222484401,2.0,2.0,4.0,2.8560000000000003,1.4280000000000002,1.1424,714,714
2026-04-07,v3_hist_payout,90,7,1,True,event,-222.0,210.99397590361446,-432.99397590361446,36.0,94.78571663446122,1.0,1.0,3.0,1.4280000000000002,0.7140000000000001,0.8568,714,714
2026-04-07,v4_kakuban_fix,90,7,1,True,event,56.0,190.06024096385542,-134.06024096385542,38.0,98.41591409199249,2.0,2.0,4.0,2.8560000000000003,1.4280000000000002,1.1424,714,714
2026-04-08,v1_baseline,90,8,2,False,non_event,724.0,170.78313253012047,553.2168674698795,30.0,106.8254133558419,2.0,4.0,6.0,2.8560000000000003,2.8560000000000003,1.7136,714,714
2026-04-08,v2_dd_individual,90,8,2,False,non_event,864.0,160.24096385542168,703.7590361445783,34.0,112.94726164672056,2.0,5.0,8.0,2.8560000000000003,3.5700000000000003,2.2848,714,714
2026-04-08,v3_hist_payout,90,8,2,False,non_event,756.0,168.3734939759036,587.6265060240964,36.0,103.99767049769913,2.0,5.0,8.0,2.8560000000000003,3.5700000000000003,2.2848,714,714
2026-04-08,v4_kakuban_fix,90,8,2,False,non_event,268.0,205.12048192771084,62.87951807228916,28.000000000000004,102.32431484499561,2.0,2.0,3.0,2.8560000000000003,1.4280000000000002,0.8568,714,714
2026-04-09,v1_baseline,90,9,3,False,non_event,-116.0,25.602409638554217,-141.6024096385542,30.0,95.48898249883871,0.0,1.0,2.0,0.0,0.7140000000000001,0.5712,714,714
2026-04-09,v2_dd_individual,90,9,3,False,non_event,-186.0,30.873493975903614,-216.8734939759036,32.0,94.35691057250949,0.0,0.0,0.0,0.0,0.0,0.0,714,714
2026-04-09,v3_hist_payout,90,9,3,False,non_event,78.0,10.993975903614459,67.00602409638554,34.0,95.9541379990756,0.0,1.0,2.0,0.0,0.7140000000000001,0.5712,714,714
2026-04-09,v4_kakuban_fix,90,9,3,False,non_event,-92.0,23.795180722891565,-115.79518072289156,34.0,100.91869992440259,1.0,1.0,2.0,1.4280000000000002,0.7140000000000001,0.5712,714,714
2026-04-10,v1_baseline,90,10,4,False,non_event,246.0,63.403614457831324,182.59638554216866,36.0,96.48203022454919,2.0,3.0,7.0,2.8560000000000003,2.1420000000000003,1.9992,714,714
2026-04-10,v2_dd_individual,90,10,4,False,non_event,514.0,43.22289156626506,470.77710843373495,42.0,99.86845296820854,1.0,2.0,8.0,1.4280000000000002,1.4280000000000002,2.2848,714,714
2026-04-10,v3_hist_payout,90,10,4,False,non_event,496.0,44.57831325301205,451.421686746988,46.0,101.52649303059043,1.0,2.0,7.0,1.4280000000000002,1.4280000000000002,1.9992,714,714
2026-04-10,v4_kakuban_fix,90,10,4,False,non_event,506.0,43.825301204819276,462.17469879518075,38.0,98.13371811362869,2.0,4.0,7.0,2.8560000000000003,2.8560000000000003,1.9992,714,714
2026-04-11,v1_baseline,90,11,5,True,event,636.0,241.86746987951807,394.13253012048193,52.0,104.56641550070135,1.0,1.0,4.0,1.4280000000000002,0.7140000000000001,1.1424,714,714
2026-04-11,v2_dd_individual,90,11,5,True,event,828.0,227.40963855421685,600.5903614457832,54.0,109.39782675571996,1.0,1.0,4.0,1.4280000000000002,0.7140000000000001,1.1424,714,714
2026-04-11,v3_hist_payout,90,11,5,True,event,488.0,253.0120481927711,234.9879518072289,46.0,106.93187355671566,1.0,1.0,4.0,1.4280000000000002,0.7140000000000001,1.1424,714,714
2026-04-11,v4_kakuban_fix,90,11,5,True,event,474.0,254.06626506024097,219.93373493975903,50.0,103.2997115022236,1.0,1.0,4.0,1.4280000000000002,0.7140000000000001,1.1424,714,714
2026-04-12,v1_baseline,90,12,6,False,non_event,1006.0,121.53614457831326,884.4638554216867,52.0,107.14837300307852,2.0,3.0,8.0,2.8560000000000003,2.1420000000000003,2.2848,714,714
2026-04-12,v2_dd_individual,90,12,6,False,non_event,1186.0,107.98192771084338,1078.0180722891566,57.99999999999999,108.89381945347539,2.0,3.0,7.0,2.8560000000000003,2.1420000000000003,1.9992,714,714
2026-04-12,v3_hist_payout,90,12,6,False,non_event,1270.0,101.6566265060241,1168.3433734939758,60.0,109.77732587706318,2.0,4.0,8.0,2.8560000000000003,2.8560000000000003,2.2848,714,714
2026-04-12,v4_kakuban_fix,90,12,6,False,non_event,1124.0,112.65060240963855,1011.3493975903615,50.0,109.3274653447837,1.0,3.0,8.0,1.4280000000000002,2.1420000000000003,2.2848,714,714
2026-04-13,v1_baseline,90,13,0,False,non_event,-196.0,-2.108433734939759,-193.89156626506025,26.0,90.99588862997433,1.0,1.0,2.0,1.4280000000000002,0.7140000000000001,0.5712,714,714
2026-04-13,v2_dd_individual,90,13,0,False,non_event,-456.0,17.46987951807229,-473.4698795180723,20.0,88.03492962325993,1.0,1.0,3.0,1.4280000000000002,0.7140000000000001,0.8568,714,714
2026-04-13,v3_hist_payout,90,13,0,False,non_event,6.0,-17.319277108433734,23.319277108433734,28.000000000000004,92.37654483056234,2.0,2.0,4.0,2.8560000000000003,1.4280000000000002,1.1424,714,714
2026-04-13,v4_kakuban_fix,90,13,0,False,non_event,-114.0,-8.283132530120483,-105.71686746987952,32.0,96.75611297554329,0.0,1.0,5.0,0.0,0.7140000000000001,1.428,714,714
2026-04-14,v1_baseline,90,14,1,False,non_event,-320.0,137.8012048192771,-457.80120481927713,36.0,92.42164195751204,0.0,1.0,2.0,0.0,0.7140000000000001,0.5712,714,714
2026-04-14,v2_dd_individual,90,14,1,False,non_event,-284.0,135.09036144578315,-419.0903614457832,36.0,90.58201978121295,0.0,0.0,1.0,0.0,0.0,0.2856,714,714
2026-04-14,v3_hist_payout,90,14,1,False,non_event,-170.0,126.50602409638554,-296.50602409638554,36.0,92.05583073065527,0.0,1.0,2.0,0.0,0.7140000000000001,0.5712,714,714
2026-04-14,v4_kakuban_fix,90,14,1,False,non_event,-474.0,149.3975903614458,-623.3975903614457,26.0,94.62524494195215,0.0,0.0,3.0,0.0,0.0,0.8568,714,714
2026-04-15,v1_baseline,90,15,2,False,non_event,704.0,20.632530120481928,683.3674698795181,38.0,110.67205405633544,3.0,3.0,9.0,4.284000000000001,2.1420000000000003,2.5704,714,714
2026-04-15,v2_dd_individual,90,15,2,False,non_event,152.0,62.19879518072289,89.8012048192771,34.0,98.6250636449153,1.0,2.0,5.0,1.4280000000000002,1.4280000000000002,1.428,714,714
2026-04-15,v3_hist_payout,90,15,2,False,non_event,450.0,39.75903614457831,410.2409638554217,38.0,101.95558761493989,1.0,2.0,7.0,1.4280000000000002,1.4280000000000002,1.9992,714,714
2026-04-15,v4_kakuban_fix,90,15,2,False,non_event,52.0,69.7289156626506,-17.728915662650607,28.000000000000004,96.28016002775706,1.0,2.0,6.0,1.4280000000000002,1.4280000000000002,1.7136,714,714
2026-04-16,v1_baseline,90,16,3,False,non_event,186.0,-33.28313253012048,219.2831325301205,40.0,97.27118783041905,2.0,2.0,2.0,2.8560000000000003,1.4280000000000002,0.5712,714,714
2026-04-16,v2_dd_individual,90,16,3,False,non_event,46.0,-22.740963855421686,68.74096385542168,32.0,95.81217604660009,3.0,3.0,3.0,4.284000000000001,2.1420000000000003,0.8568,714,714
2026-04-16,v3_hist_payout,90,16,3,False,non_event,74.0,-24.849397590361445,98.84939759036145,42.0,98.44489427725507,2.0,2.0,2.0,2.8560000000000003,1.4280000000000002,0.5712,714,714
2026-04-16,v4_kakuban_fix,90,16,3,False,non_event,64.0,-24.096385542168676,88.09638554216868,36.0,96.43414366764986,2.0,2.0,2.0,2.8560000000000003,1.4280000000000002,0.5712,714,714
2026-04-17,v1_baseline,90,17,4,True,event,-152.0,-51.506024096385545,-100.49397590361446,40.0,96.76265038907792,2.0,2.0,3.0,2.8560000000000003,1.4280000000000002,0.8568,714,714
2026-04-17,v2_dd_individual,90,17,4,True,event,2.0,-63.102409638554214,65.1024096385542,44.0,96.51738595986352,2.0,3.0,3.0,2.8560000000000003,2.1420000000000003,0.8568,714,714
2026-04-17,v3_hist_payout,90,17,4,True,event,10.0,-63.704819277108435,73.70481927710844,44.0,98.38638942094452,2.0,2.0,2.0,2.8560000000000003,1.4280000000000002,0.5712,714,714
2026-04-17,v4_kakuban_fix,90,17,4,True,event,662.0,-112.8012048192771,774.8012048192771,54.0,103.1460879590623,2.0,2.0,8.0,2.8560000000000003,1.4280000000000002,2.2848,714,714
2026-04-18,v1_baseline,90,18,5,False,non_event,-82.0,183.73493975903614,-265.73493975903614,38.0,96.20840128863875,0.0,0.0,2.0,0.0,0.0,0.5712,714,714
2026-04-18,v2_dd_individual,90,18,5,False,non_event,378.0,149.09638554216866,228.90361445783134,50.0,99.2822797278414,0.0,0.0,2.0,0.0,0.0,0.5712,714,714
2026-04-18,v3_hist_payout,90,18,5,False,non_event,304.0,154.66867469879517,149.33132530120483,48.0,99.12599932553836,0.0,0.0,2.0,0.0,0.0,0.5712,714,714
2026-04-18,v4_kakuban_fix,90,18,5,False,non_event,318.0,153.6144578313253,164.3855421686747,46.0,101.35488994782658,0.0,0.0,3.0,0.0,0.0,0.8568,714,714
2026-04-19,v1_baseline,90,19,6,False,non_event,526.0,3.0120481927710845,522.9879518072289,46.0,102.41645736852024,2.0,3.0,6.0,2.8560000000000003,2.1420000000000003,1.7136,714,714
2026-04-19,v2_dd_individual,90,19,6,False,non_event,-436.0,75.45180722891567,-511.45180722891564,34.0,95.10442778439037,1.0,1.0,2.0,1.4280000000000002,0.7140000000000001,0.5712,714,714
2026-04-19,v3_hist_payout,90,19,6,False,non_event,-98.0,50.0,-148.0,42.0,100.03543808296047,1.0,2.0,5.0,1.4280000000000002,1.4280000000000002,1.428,714,714
2026-04-19,v4_kakuban_fix,90,19,6,False,non_event,-1052.0,121.83734939759036,-1173.8373493975903,30.0,90.46445355060358,0.0,0.0,1.0,0.0,0.0,0.2856,714,714
2026-04-20,v1_baseline,90,20,0,False,non_event,-30.0,77.86144578313252,-107.86144578313252,46.0,95.74803767942926,0.0,1.0,2.0,0.0,0.7140000000000001,0.5712,714,714
2026-04-20,v2_dd_individual,90,20,0,False,non_event,250.0,56.77710843373494,193.22289156626505,50.0,101.8529906663558,0.0,1.0,2.0,0.0,0.7140000000000001,0.5712,714,714
2026-04-20,v3_hist_payout,90,20,0,False,non_event,286.0,54.066265060240966,231.93373493975903,48.0,101.54283306726855,0.0,0.0,1.0,0.0,0.0,0.2856,714,714
2026-04-20,v4_kakuban_fix,90,20,0,False,non_event,-456.0,109.93975903614458,-565.9397590361446,38.0,93.469502588728,0.0,1.0,1.0,0.0,0.7140000000000001,0.2856,714,714
2026-04-21,v1_baseline,90,21,1,True,event,884.0,14.30722891566265,869.6927710843373,44.0,106.49129984913847,3.0,5.0,7.0,4.284000000000001,3.5700000000000003,1.9992,714,714
2026-04-21,v2_dd_individual,90,21,1,True,event,1430.0,-26.80722891566265,1456.8072289156626,46.0,109.47583614985909,5.0,8.0,9.0,7.140000000000001,5.712000000000001,2.5704,714,714
2026-04-21,v3_hist_payout,90,21,1,True,event,1370.0,-22.289156626506024,1392.289156626506,44.0,108.44552031843415,4.0,7.0,8.0,5.712000000000001,4.998,2.2848,714,714
2026-04-21,v4_kakuban_fix,90,21,1,True,event,572.0,37.80120481927711,534.1987951807229,42.0,101.74221245761693,1.0,4.0,6.0,1.4280000000000002,2.8560000000000003,1.7136,714,714
2026-04-22,v1_baseline,90,22,2,True,event,-844.0,115.8132530120482,-959.8132530120482,28.000000000000004,89.98212331939436,1.0,1.0,2.0,1.4280000000000002,0.7140000000000001,0.5712,714,714
2026-04-22,v2_dd_individual,90,22,2,True,event,-1150.0,138.85542168674698,-1288.855421686747,28.000000000000004,88.35964784767334,0.0,1.0,1.0,0.0,0.7140000000000001,0.2856,714,714
2026-04-22,v3_hist_payout,90,22,2,True,event,-858.0,116.86746987951807,-974.867469879518,30.0,89.48290841788761,0.0,1.0,2.0,0.0,0.7140000000000001,0.5712,714,714
2026-04-22,v4_kakuban_fix,90,22,2,True,event,-444.0,85.69277108433735,-529.6927710843373,34.0,95.5544290949947,0.0,2.0,3.0,0.0,1.4280000000000002,0.8568,714,714
2026-04-23,v1_baseline,90,23,3,False,non_event,178.0,-182.68072289156626,360.68072289156623,32.0,96.68702945597435,1.0,3.0,5.0,1.4280000000000002,2.1420000000000003,1.428,714,714
2026-04-23,v2_dd_individual,90,23,3,False,non_event,-180.0,-155.72289156626505,-24.277108433734952,32.0,95.56547922425767,1.0,3.0,4.0,1.4280000000000002,2.1420000000000003,1.1424,714,714
2026-04-23,v3_hist_payout,90,23,3,False,non_event,-64.0,-164.4578313253012,100.45783132530121,36.0,96.44067855418338,1.0,3.0,4.0,1.4280000000000002,2.1420000000000003,1.1424,714,714
2026-04-23,v4_kakuban_fix,90,23,3,False,non_event,-458.0,-134.789156626506,-323.21084337349396,28.000000000000004,90.74871106019269,1.0,1.0,2.0,1.4280000000000002,0.7140000000000001,0.5712,714,714
2026-04-24,v1_baseline,90,24,4,False,non_event,-52.0,-25.0,-27.0,30.0,97.33070987010639,1.0,3.0,5.0,1.4280000000000002,2.1420000000000003,1.428,714,714
2026-04-24,v2_dd_individual,90,24,4,False,non_event,64.0,-33.734939759036145,97.73493975903614,28.000000000000004,97.9849250669209,1.0,3.0,6.0,1.4280000000000002,2.1420000000000003,1.7136,714,714
2026-04-24,v3_hist_payout,90,24,4,False,non_event,152.0,-40.36144578313253,192.36144578313252,36.0,97.8684370830356,1.0,4.0,6.0,1.4280000000000002,2.8560000000000003,1.7136,714,714
