hall,axis,focus_value,offset_value,n_days,focus_mean_excess,offset_mean_excess,offset_gap,corr_excess,verdict
レイトギャップ,atype,A,N,298,152.10671512749877,-90.2698191898093,242.37653431730809,-0.964514299422683,offset_candidate
レイトギャップ,atype,N,A,171,74.81332387663274,-126.76642016704221,201.57974404367496,-0.9799819328168562,offset_candidate
レイトギャップ,kakuban_bin,541-550,871-880,18,1526.5259045395298,-613.8257488996236,2140.3516534391533,-0.09345350214950522,offset_candidate
レイトギャップ,kakuban_bin,541-550,901-910,18,1526.5259045395298,-419.73229651867115,1946.258201058201,0.14114138837123183,offset_candidate
レイトギャップ,kakuban_bin,541-550,801-810,18,1526.5259045395298,-395.7493600107348,1922.2752645502646,0.12662493074452155,offset_candidate
レイトギャップ,kakuban_bin,541-550,861-870,18,1526.5259045395298,-347.67667482554947,1874.2025793650794,0.21116799543935594,no_offset
レイトギャップ,kakuban_bin,541-550,881-890,18,1526.5259045395298,-307.939549605091,1834.4654541446207,0.17775278263276206,offset_candidate
レイトギャップ,kakuban_bin,541-550,961-970,18,1526.5259045395298,-295.41355754159895,1821.9394620811288,-0.12899387728279232,offset_candidate
レイトギャップ,kakuban_bin,541-550,921-930,18,1526.5259045395298,-260.8367938731686,1787.3626984126984,-0.2992041237143726,offset_candidate
レイトギャップ,kakuban_bin,541-550,851-860,18,1526.5259045395298,-243.09704519591983,1769.6229497354498,-0.1659191557314053,offset_candidate
レイトギャップ,kakuban_bin,541-550,981-990,18,1526.5259045395298,-215.80617218004684,1742.3320767195767,-0.08199041999580206,offset_candidate
レイトギャップ,kakuban_bin,541-550,891-900,18,1526.5259045395298,-161.57352226823025,1688.0994268077602,-0.2641626990553395,offset_candidate
レイトギャップ,kakuban_bin,541-550,951-960,18,1526.5259045395298,-149.51752579556714,1676.043430335097,0.2127113865233359,no_offset
レイトギャップ,kakuban_bin,541-550,811-820,18,1526.5259045395298,-111.25121186258657,1637.7771164021165,0.09695630692289796,offset_candidate
レイトギャップ,kakuban_bin,541-550,971-980,18,1526.5259045395298,-110.48771979909448,1637.0136243386244,0.08269500325886903,offset_candidate
レイトギャップ,kakuban_bin,541-550,751-760,18,1526.5259045395298,-82.9771377885125,1609.5030423280423,-0.46395744372035674,offset_candidate
レイトギャップ,kakuban_bin,541-550,911-920,18,1526.5259045395298,-67.62466865271001,1594.1505731922398,-0.2105758438986701,offset_candidate
レイトギャップ,kakuban_bin,571-580,861-870,250,1290.271542411736,-298.0135337787401,1588.285076190476,-0.06410109505479006,offset_candidate
レイトギャップ,kakuban_bin,541-550,1001-1010,18,1526.5259045395298,-43.10315189785991,1569.6290564373899,0.07720157902010422,offset_candidate
レイトギャップ,kakuban_bin,541-550,941-950,18,1526.5259045395298,-42.853989640364276,1569.379894179894,0.24053514408597984,no_offset
レイトギャップ,kakuban_bin,541-550,731-740,18,1526.5259045395298,-22.266026677401374,1548.7919312169313,0.29881107995883177,no_offset
レイトギャップ,kakuban_bin,791-800,551-560,16,1185.1885643228236,-361.46140785914065,1546.6499721819641,0.24503981247162163,no_offset
レイトギャップ,kakuban_bin,611-620,861-870,200,1215.4533684431372,-330.9440780425071,1546.3974464856442,-0.09004315169354797,offset_candidate
レイトギャップ,kakuban_bin,541-550,761-770,18,1526.5259045395298,-16.97158223295694,1543.4974867724868,-0.011808201696837734,offset_candidate
レイトギャップ,kakuban_bin,541-550,571-580,18,1526.5259045395298,-9.159236553944591,1535.6851410934744,0.2059089234902417,no_offset
レイトギャップ,kakuban_bin,541-550,821-830,18,1526.5259045395298,10.936332229124194,1515.5895723104056,-0.4305577180312446,no_offset
レイトギャップ,kakuban_bin,541-550,991-1000,18,1526.5259045395298,17.361089724715026,1509.164814814815,-0.2916993947472529,no_offset
