hall,axis,focus_value,offset_value,n_days,focus_mean_excess,offset_mean_excess,offset_gap,corr_excess,verdict
金時,atype,A,N,354,159.90247436843458,-119.01131671553618,278.91379108397075,-0.9784891877855985,offset_candidate
金時,atype,N,A,193,91.52285791183299,-127.29730998199841,218.8201678938314,-0.9834450217790561,offset_candidate
金時,kakuban_bin,0-2,6-9,252,197.13185551403038,-106.94894143894022,304.0807969529706,-0.34935914292389053,offset_candidate
金時,kakuban_bin,6-9,0-2,277,167.2692563946248,-131.18496675794518,298.45422315256997,-0.47347434362106816,offset_candidate
金時,kakuban_bin,3-5,0-2,273,183.06759290306786,-88.67517898675167,271.74277188981955,-0.1620654771024952,offset_candidate
金時,kakuban_bin,0-2,3-5,252,197.13185551403038,-61.68188186006041,258.8137373740908,-0.36679179722111765,offset_candidate
金時,kakuban_bin,3-5,6-9,273,183.06759290306786,-73.17455600186457,256.24214890493244,-0.44239141439400237,offset_candidate
金時,kakuban_bin,6-9,3-5,277,167.2692563946248,-72.5953065690321,239.8645629636569,-0.35797269312572616,offset_candidate
金時,machine_category,bt,other,178,843.2928013216651,-110.12378814606905,953.4165894677342,-0.09612506571021842,offset_candidate
金時,machine_category,bt,at_smart,178,843.2928013216651,-44.0847001333497,887.3775014550148,-0.018476817483176058,offset_candidate
金時,machine_category,bt,hana_oki,178,843.2928013216651,-22.52272249596548,865.8155238176306,0.029627123181542887,offset_candidate
金時,machine_category,bt,juggler,178,843.2928013216651,101.27521234240517,742.0175889792599,0.03610804628404921,no_offset
金時,machine_category,hana_oki,other,254,498.45094525138995,-114.45885826168202,612.909803513072,-0.029641537462578534,offset_candidate
金時,machine_category,hana_oki,at_smart,254,498.45094525138995,-55.94803651891765,554.3989817703076,-0.12282302800676549,offset_candidate
金時,machine_category,hana_oki,bt,176,498.45094525138995,43.10179539601003,455.3491498553799,0.06586641700098839,no_offset
金時,machine_category,hana_oki,juggler,254,498.45094525138995,71.42288975949985,427.0280554918901,-0.0910175121867267,no_offset
金時,machine_category,at_smart,other,231,223.86541980162755,-193.86475549796586,417.7301752995934,-0.3961720891554415,offset_candidate
金時,machine_category,other,at_smart,225,217.53352959142944,-173.99857959311814,391.5321091845476,-0.27447792580583835,offset_candidate
金時,machine_category,other,bt,159,217.53352959142944,-165.33371595052878,382.86724554195825,-0.07954042429519656,offset_candidate
金時,machine_category,other,hana_oki,225,217.53352959142944,-146.12254808677716,363.6560776782066,-0.2240542106287438,offset_candidate
金時,machine_category,at_smart,hana_oki,231,223.86541980162755,-85.96885767708434,309.8342774787119,-0.08862700608915734,offset_candidate
金時,machine_category,juggler,other,372,171.45687555447012,-115.07579816716245,286.5326737216326,-0.2686470918844232,offset_candidate
金時,machine_category,juggler,at_smart,372,171.45687555447012,-96.46989438329712,267.92676993776723,-0.3393498513406315,offset_candidate
金時,machine_category,at_smart,juggler,231,223.86541980162755,-13.110881188644314,236.97630099027185,-0.29287292521269026,offset_candidate
金時,machine_category,other,juggler,225,217.53352959142944,-7.01340012659687,224.54692971802632,-0.358299639123453,offset_candidate
