hall,axis,focus_value,offset_value,n_days,focus_mean_excess,offset_mean_excess,offset_gap,corr_excess,verdict
蒲田7,atype,A,N,175,139.5998342690107,-62.25850754511681,201.8583418141275,-0.997560567980388,offset_candidate
蒲田7,atype,N,A,185,55.60920132782005,-124.35592377901698,179.96512510683704,-0.9972359639727839,offset_candidate
蒲田7,kakuban_bin,0-2,3-5,175,136.26572401473192,-75.00806793906233,211.27379195379424,-0.2850378706089054,offset_candidate
蒲田7,kakuban_bin,3-5,0-2,159,130.63151728888886,-77.16888546424781,207.80040275313667,-0.22327269714433953,offset_candidate
蒲田7,kakuban_bin,6-9,0-2,204,119.88149765953136,-81.52819304898641,201.40969070851776,-0.3906811056005986,offset_candidate
蒲田7,kakuban_bin,6-9,3-5,204,119.88149765953136,-76.75696939263447,196.63846705216582,-0.3803679598197286,offset_candidate
蒲田7,kakuban_bin,0-2,6-9,175,136.26572401473192,-48.634080000404744,184.89980401513665,-0.33945013515963274,offset_candidate
蒲田7,kakuban_bin,3-5,6-9,159,130.63151728888886,-38.667356539073545,169.2988738279624,-0.34593058132114624,offset_candidate
蒲田7,machine_category,bt,other,116,557.5539007696808,-36.92495292106157,594.4788536907424,-0.026017700178568307,offset_candidate
蒲田7,machine_category,bt,hana_oki,116,557.5539007696808,-12.47357760857973,570.0274783782605,0.12833971056391247,offset_candidate
蒲田7,machine_category,bt,at_smart,116,557.5539007696808,6.451633280687443,551.1022674889933,-0.0667688004066181,no_offset
蒲田7,machine_category,bt,juggler,116,557.5539007696808,28.93504799156109,528.6188527781197,-0.0009887233198544337,no_offset
蒲田7,machine_category,hana_oki,other,143,285.71334943778334,-66.67466833263921,352.38801777042255,0.12546781034251317,offset_candidate
蒲田7,machine_category,other,bt,142,157.36920822252395,-171.63771710716284,329.0069253296868,0.029958899424084227,offset_candidate
蒲田7,machine_category,at_smart,bt,155,157.88626609188617,-163.5480072513559,321.43427334324207,-0.05561606819725734,offset_candidate
蒲田7,machine_category,hana_oki,bt,123,285.71334943778334,-20.73949658053683,306.45284601832014,-0.008240093225863946,offset_candidate
蒲田7,machine_category,hana_oki,at_smart,143,285.71334943778334,0.965342284558146,284.7480071532252,-0.3012073741082584,no_offset
蒲田7,machine_category,at_smart,other,188,157.88626609188617,-124.81390136048755,282.7001674523737,-0.6241900572134849,offset_candidate
蒲田7,machine_category,juggler,bt,148,170.69246232424,-107.56497156956435,278.2574338938044,-0.01467470355925334,offset_candidate
蒲田7,machine_category,hana_oki,juggler,143,285.71334943778334,22.70612002621594,263.0072294115674,-0.06518617438049763,no_offset
蒲田7,machine_category,other,at_smart,174,157.36920822252395,-101.04287090496251,258.41207912748644,-0.6782574267796868,offset_candidate
蒲田7,machine_category,at_smart,hana_oki,188,157.88626609188617,-94.98061241517387,252.86687850706005,-0.23770776676714495,offset_candidate
蒲田7,machine_category,other,hana_oki,174,157.36920822252395,-87.37094823725272,244.74015645977667,-0.18957016926775624,offset_candidate
