index,segment,avg_diff,avg_diff_other,win_rate,payout_rate,avg_diff_vs_other,hit@10,lift@10,hit@20,lift@20,hit@50,lift@50,hit_t2500,lift_t2500,hit_t3500,lift_t3500,hit_t4500,lift_t4500,test_date,variant,window,event_type,selection
4,3F_R_A,-60.0,250.15060240963857,40.0,94.84849924381136,-310.15060240963857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16799999999999998,0.0,0.0,0.0,0.0,2025-11-12,v9c_percentile,90,non_event,bottom50
5,3F_R_N,762.0,188.25301204819277,50.0,104.69908258003717,573.7469879518072,3.0,4.284000000000001,4.0,2.8560000000000003,8.0,2.2848,11.0,1.8479999999999999,9.0,2.106885245901639,7.0,2.776666666666667,2025-11-12,v9c_percentile,90,non_event,bottom50
0,2F_L_N,306.0,57.07831325301205,36.0,102.45144858434493,248.92168674698794,0.0,0.0,2.0,1.4280000000000002,5.0,1.428,6.0,1.2981818181818183,5.0,1.4875,3.0,1.224,2025-11-13,v9c_percentile,90,non_event,top50
1,2F_R_N,566.0,37.5,48.0,107.54412202046684,528.5,0.0,0.0,1.0,0.7140000000000001,6.0,1.7136,8.0,1.7309090909090912,6.0,1.785,4.0,1.632,2025-11-13,v9c_percentile,90,non_event,top50
2,3F_L_A,110.0,71.83734939759036,42.0,95.41231460791634,38.16265060240964,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2163636363636364,0.0,0.0,0.0,0.0,2025-11-13,v9c_percentile,90,non_event,top50
3,3F_L_N,138.0,69.7289156626506,36.0,100.92634888260554,68.2710843373494,2.0,2.8560000000000003,3.0,2.1420000000000003,7.0,1.9992,10.0,2.163636363636364,7.0,2.0825,3.0,1.224,2025-11-13,v9c_percentile,90,non_event,top50
4,3F_R_A,-108.0,88.25301204819277,26.0,93.63890933097296,-196.25301204819277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-11-13,v9c_percentile,90,non_event,top50
5,3F_R_N,78.0,74.24698795180723,40.0,112.65140790013827,3.7530120481927725,1.0,1.4280000000000002,2.0,1.4280000000000002,6.0,1.7136,7.0,1.5145454545454546,6.0,1.785,5.0,2.04,2025-11-13,v9c_percentile,90,non_event,top50
0,2F_L_N,-6.0,80.57228915662651,36.0,97.33171281243385,-86.57228915662651,1.0,1.4280000000000002,2.0,1.4280000000000002,2.0,0.5712,4.0,0.8654545454545456,2.0,0.595,2.0,0.816,2025-11-13,v9c_percentile,90,non_event,bottom50
1,2F_R_N,354.0,53.463855421686745,42.0,104.48376579184759,300.53614457831327,2.0,2.8560000000000003,3.0,2.1420000000000003,4.0,1.1424,5.0,1.081818181818182,4.0,1.19,4.0,1.632,2025-11-13,v9c_percentile,90,non_event,bottom50
2,3F_L_A,-10.0,80.87349397590361,32.0,94.05714740768474,-90.87349397590361,0.0,0.0,0.0,0.0,1.0,0.2856,1.0,0.2163636363636364,0.0,0.0,0.0,0.0,2025-11-13,v9c_percentile,90,non_event,bottom50
3,3F_L_N,-22.0,81.77710843373494,40.0,96.4589492224927,-103.77710843373494,1.0,1.4280000000000002,1.0,0.7140000000000001,4.0,1.1424,6.0,1.2981818181818183,4.0,1.19,3.0,1.224,2025-11-13,v9c_percentile,90,non_event,bottom50
4,3F_R_A,12.0,79.21686746987952,32.0,96.2547714946947,-67.21686746987952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-11-13,v9c_percentile,90,non_event,bottom50
5,3F_R_N,398.0,50.15060240963855,44.0,122.5155398096169,347.84939759036143,2.0,2.8560000000000003,3.0,2.1420000000000003,8.0,2.2848,10.0,2.163636363636364,8.0,2.38,6.0,2.448,2025-11-13,v9c_percentile,90,non_event,bottom50
0,2F_L_N,42.0,-16.566265060240966,38.0,98.83983245878075,58.566265060240966,0.0,0.0,3.0,2.1420000000000003,4.0,1.1424,5.0,0.978082191780822,4.0,1.19,3.0,1.224,2025-11-14,v9c_percentile,90,non_event,top50
1,2F_R_N,846.0,-77.10843373493977,60.0,106.99573717324294,923.1084337349398,1.0,1.4280000000000002,2.0,1.4280000000000002,5.0,1.428,11.0,2.1517808219178085,5.0,1.4875,5.0,2.04,2025-11-14,v9c_percentile,90,non_event,top50
2,3F_L_A,96.0,-20.632530120481928,36.0,97.04918898909004,116.63253012048193,0.0,0.0,0.0,0.0,1.0,0.2856,2.0,0.3912328767123288,0.0,0.0,0.0,0.0,2025-11-14,v9c_percentile,90,non_event,top50
3,3F_L_N,-52.0,-9.487951807228916,36.0,95.95087885227707,-42.51204819277108,1.0,1.4280000000000002,3.0,2.1420000000000003,6.0,1.7136,6.0,1.1736986301369865,6.0,1.785,6.0,2.448,2025-11-14,v9c_percentile,90,non_event,top50
4,3F_R_A,422.0,-45.18072289156626,48.0,98.46637073573656,467.18072289156623,0.0,0.0,0.0,0.0,2.0,0.5712,3.0,0.5868493150684932,1.0,0.2975,0.0,0.0,2025-11-14,v9c_percentile,90,non_event,top50
5,3F_R_N,-490.0,23.49397590361446,28.000000000000004,93.47178575301152,-513.4939759036145,3.0,4.284000000000001,4.0,2.8560000000000003,6.0,1.7136,7.0,1.3693150684931508,6.0,1.785,6.0,2.448,2025-11-14,v9c_percentile,90,non_event,top50
0,2F_L_N,-116.0,-4.668674698795181,32.0,92.6889818698057,-111.33132530120481,0.0,0.0,2.0,1.4280000000000002,2.0,0.5712,5.0,0.978082191780822,2.0,0.595,2.0,0.816,2025-11-14,v9c_percentile,90,non_event,bottom50
1,2F_R_N,-364.0,14.006024096385541,22.0,92.67318853238437,-378.00602409638554,1.0,1.4280000000000002,1.0,0.7140000000000001,2.0,0.5712,4.0,0.7824657534246576,2.0,0.595,2.0,0.816,2025-11-14,v9c_percentile,90,non_event,bottom50
2,3F_L_A,-170.0,-0.6024096385542169,24.0,93.21022407206931,-169.3975903614458,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3912328767123288,0.0,0.0,0.0,0.0,2025-11-14,v9c_percentile,90,non_event,bottom50
3,3F_L_N,222.0,-30.120481927710845,46.0,97.2187937304477,252.12048192771084,1.0,1.4280000000000002,1.0,0.7140000000000001,6.0,1.7136,9.0,1.7605479452054795,6.0,1.785,4.0,1.632,2025-11-14,v9c_percentile,90,non_event,bottom50
4,3F_R_A,498.0,-50.903614457831324,54.0,99.6865771560602,548.9036144578313,0.0,0.0,0.0,0.0,2.0,0.5712,4.0,0.7824657534246576,2.0,0.595,0.0,0.0,2025-11-14,v9c_percentile,90,non_event,bottom50
5,3F_R_N,-260.0,6.174698795180723,36.0,97.88921045660565,-266.17469879518075,3.0,4.284000000000001,4.0,2.8560000000000003,6.0,1.7136,7.0,1.3693150684931508,6.0,1.785,4.0,1.632,2025-11-14,v9c_percentile,90,non_event,bottom50
0,2F_L_N,-260.0,166.86746987951807,34.0,96.56312084396383,-426.86746987951807,0.0,0.0,1.0,0.7140000000000001,3.0,0.8568,7.0,0.8471186440677966,4.0,0.7140000000000001,3.0,0.84,2025-11-15,v9c_percentile,90,non_event,top50
1,2F_R_N,264.0,127.40963855421687,42.0,99.96280398881356,136.59036144578312,0.0,0.0,1.0,0.7140000000000001,4.0,1.1424,10.0,1.2101694915254235,8.0,1.4280000000000002,5.0,1.4,2025-11-15,v9c_percentile,90,non_event,top50
2,3F_L_A,392.0,117.7710843373494,50.0,99.9523797072446,274.2289156626506,0.0,0.0,0.0,0.0,1.0,0.2856,3.0,0.36305084745762706,1.0,0.17850000000000002,1.0,0.27999999999999997,2025-11-15,v9c_percentile,90,non_event,top50
3,3F_L_N,134.0,137.1987951807229,38.0,100.36453757170608,-3.1987951807228967,2.0,2.8560000000000003,4.0,2.8560000000000003,4.0,1.1424,10.0,1.2101694915254235,8.0,1.4280000000000002,4.0,1.1199999999999999,2025-11-15,v9c_percentile,90,non_event,top50
4,3F_R_A,552.0,105.72289156626506,48.0,100.38833554072382,446.27710843373495,0.0,0.0,0.0,0.0,3.0,0.8568,7.0,0.8471186440677966,4.0,0.7140000000000001,3.0,0.84,2025-11-15,v9c_percentile,90,non_event,top50
5,3F_R_N,-102.0,154.96987951807228,32.0,99.48186458003585,-256.9698795180723,1.0,1.4280000000000002,2.0,1.4280000000000002,5.0,1.428,9.0,1.0891525423728812,7.0,1.2495,5.0,1.4,2025-11-15,v9c_percentile,90,non_event,top50
0,2F_L_N,256.0,128.0120481927711,52.0,100.35770625819465,127.98795180722891,0.0,0.0,1.0,0.7140000000000001,4.0,1.1424,9.0,1.0891525423728812,4.0,0.7140000000000001,4.0,1.1199999999999999,2025-11-15,v9c_percentile,90,non_event,bottom50
1,2F_R_N,-592.0,191.86746987951807,26.0,93.54976261976088,-783.867469879518,0.0,0.0,0.0,0.0,2.0,0.5712,6.0,0.7261016949152541,3.0,0.5355000000000001,2.0,0.5599999999999999,2025-11-15,v9c_percentile,90,non_event,bottom50
2,3F_L_A,216.0,131.02409638554218,40.0,97.66128003941918,84.97590361445782,0.0,0.0,0.0,0.0,1.0,0.2856,5.0,0.6050847457627118,3.0,0.5355000000000001,1.0,0.27999999999999997,2025-11-15,v9c_percentile,90,non_event,bottom50
3,3F_L_N,176.0,134.03614457831324,42.0,101.907604403739,41.96385542168676,1.0,1.4280000000000002,3.0,2.1420000000000003,4.0,1.1424,12.0,1.4522033898305082,10.0,1.7850000000000001,4.0,1.1199999999999999,2025-11-15,v9c_percentile,90,non_event,bottom50
4,3F_R_A,276.0,126.50602409638554,38.0,98.63370575701934,149.49397590361446,0.0,0.0,0.0,0.0,3.0,0.8568,3.0,0.36305084745762706,3.0,0.5355000000000001,3.0,0.84,2025-11-15,v9c_percentile,90,non_event,bottom50
5,3F_R_N,12.0,146.3855421686747,38.0,102.49634992552203,-134.3855421686747,2.0,2.8560000000000003,3.0,2.1420000000000003,9.0,2.5704,12.0,1.4522033898305082,12.0,2.1420000000000003,9.0,2.52,2025-11-15,v9c_percentile,90,non_event,bottom50
0,2F_L_N,-120.0,177.10843373493975,46.0,97.10905713886658,-297.10843373493975,0.0,0.0,1.0,0.7140000000000001,2.0,0.5712,5.0,0.6050847457627118,2.0,0.3808,2.0,0.595,2025-11-16,v9c_percentile,90,non_event,top50
1,2F_R_N,52.0,164.15662650602408,38.0,99.77095122989766,-112.15662650602408,0.0,0.0,1.0,0.7140000000000001,6.0,1.7136,8.0,0.9681355932203389,7.0,1.3328,6.0,1.785,2025-11-16,v9c_percentile,90,non_event,top50
2,3F_L_A,186.0,154.06626506024097,40.0,98.55491465952636,31.933734939759034,0.0,0.0,0.0,0.0,1.0,0.2856,2.0,0.24203389830508473,2.0,0.3808,0.0,0.0,2025-11-16,v9c_percentile,90,non_event,top50
3,3F_L_N,36.0,165.36144578313252,44.0,100.04898556477137,-129.36144578313252,1.0,1.4280000000000002,1.0,0.7140000000000001,4.0,1.1424,11.0,1.3311864406779659,10.0,1.904,4.0,1.19,2025-11-16,v9c_percentile,90,non_event,top50
4,3F_R_A,422.0,136.29518072289156,50.0,99.41232261155909,285.7048192771084,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6050847457627118,0.0,0.0,0.0,0.0,2025-11-16,v9c_percentile,90,non_event,top50
5,3F_R_N,-822.0,229.96987951807228,32.0,94.77189865484823,-1051.9698795180723,1.0,1.4280000000000002,2.0,1.4280000000000002,4.0,1.1424,12.0,1.4522033898305082,7.0,1.3328,4.0,1.19,2025-11-16,v9c_percentile,90,non_event,top50
0,2F_L_N,-22.0,169.7289156626506,34.0,98.23081474527058,-191.7289156626506,0.0,0.0,2.0,1.4280000000000002,5.0,1.428,7.0,0.8471186440677966,6.0,1.1424,5.0,1.4875,2025-11-16,v9c_percentile,90,non_event,bottom50
1,2F_R_N,330.0,143.22289156626505,42.0,100.09683730022404,186.77710843373495,0.0,0.0,0.0,0.0,4.0,1.1424,13.0,1.5732203389830506,8.0,1.5232,4.0,1.19,2025-11-16,v9c_percentile,90,non_event,bottom50
2,3F_L_A,18.0,166.71686746987953,36.0,97.56262831412221,-148.71686746987953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-11-16,v9c_percentile,90,non_event,bottom50
3,3F_L_N,1086.0,86.29518072289157,52.0,108.26659583617199,999.7048192771084,3.0,4.284000000000001,5.0,3.5700000000000003,9.0,2.5704,17.0,2.05728813559322,13.0,2.4752,9.0,2.6774999999999998,2025-11-16,v9c_percentile,90,non_event,bottom50
4,3F_R_A,498.0,130.5722891566265,48.0,99.99314964593637,367.42771084337346,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.9681355932203389,1.0,0.1904,0.0,0.0,2025-11-16,v9c_percentile,90,non_event,bottom50
5,3F_R_N,-544.0,209.03614457831324,40.0,100.39571862409416,-753.0361445783133,0.0,0.0,2.0,1.4280000000000002,4.0,1.1424,13.0,1.5732203389830506,9.0,1.7136,4.0,1.19,2025-11-16,v9c_percentile,90,non_event,bottom50
0,2F_L_N,-164.0,255.12048192771084,36.0,98.33823985385442,-419.12048192771084,0.0,0.0,0.0,0.0,3.0,0.8568,8.0,0.9363934426229509,5.0,0.85,5.0,1.2310344827586208,2025-11-17,v9c_percentile,90,event,top50
1,2F_R_N,672.0,192.16867469879517,52.0,103.02288508020007,479.83132530120486,0.0,0.0,2.0,1.4280000000000002,5.0,1.428,10.0,1.1704918032786886,7.0,1.19,5.0,1.2310344827586208,2025-11-17,v9c_percentile,90,event,top50
2,3F_L_A,676.0,191.86746987951807,50.0,99.86846513503757,484.13253012048193,0.0,0.0,0.0,0.0,3.0,0.8568,10.0,1.1704918032786886,7.0,1.19,3.0,0.7386206896551725,2025-11-17,v9c_percentile,90,event,top50
3,3F_L_N,-364.0,270.1807228915663,40.0,97.416708387213,-634.1807228915663,2.0,2.8560000000000003,5.0,3.5700000000000003,5.0,1.428,9.0,1.0534426229508196,8.0,1.3599999999999999,6.0,1.477241379310345,2025-11-17,v9c_percentile,90,event,top50
4,3F_R_A,186.0,228.76506024096386,50.0,99.11705686411446,-42.76506024096386,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11704918032786886,0.0,0.0,0.0,0.0,2025-11-17,v9c_percentile,90,event,top50
5,3F_R_N,-48.0,246.3855421686747,40.0,101.85038388351882,-294.3855421686747,2.0,2.8560000000000003,4.0,2.8560000000000003,5.0,1.428,10.0,1.1704918032786886,8.0,1.3599999999999999,5.0,1.2310344827586208,2025-11-17,v9c_percentile,90,event,top50
0,2F_L_N,416.0,211.44578313253012,52.0,101.17149898255617,204.55421686746988,1.0,1.4280000000000002,2.0,1.4280000000000002,2.0,0.5712,11.0,1.2875409836065574,8.0,1.3599999999999999,3.0,0.7386206896551725,2025-11-17,v9c_percentile,90,event,bottom50
1,2F_R_N,874.0,176.9578313253012,48.0,103.88367420402945,697.0421686746988,1.0,1.4280000000000002,2.0,1.4280000000000002,7.0,1.9992,12.0,1.4045901639344263,8.0,1.3599999999999999,7.0,1.723448275862069,2025-11-17,v9c_percentile,90,event,bottom50
2,3F_L_A,562.0,200.45180722891567,46.0,99.23183125609611,361.54819277108436,0.0,0.0,0.0,0.0,1.0,0.2856,9.0,1.0534426229508196,6.0,1.02,3.0,0.7386206896551725,2025-11-17,v9c_percentile,90,event,bottom50
3,3F_L_N,308.0,219.57831325301206,46.0,102.56463474377045,88.42168674698794,2.0,2.8560000000000003,3.0,2.1420000000000003,4.0,1.1424,13.0,1.521639344262295,9.0,1.5299999999999998,6.0,1.477241379310345,2025-11-17,v9c_percentile,90,event,bottom50
4,3F_R_A,122.0,233.5843373493976,50.0,98.8239810838161,-111.5843373493976,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.23409836065573772,1.0,0.16999999999999998,0.0,0.0,2025-11-17,v9c_percentile,90,event,bottom50
5,3F_R_N,410.0,211.8975903614458,50.0,105.59182886847034,198.1024096385542,2.0,2.8560000000000003,2.0,1.4280000000000002,6.0,1.7136,14.0,1.638688524590164,8.0,1.3599999999999999,6.0,1.477241379310345,2025-11-17,v9c_percentile,90,event,bottom50
0,2F_L_N,-156.0,142.46987951807228,24.0,90.79564574455088,-298.4698795180723,1.0,1.4280000000000002,1.0,0.7140000000000001,3.0,0.8568,3.0,0.504,3.0,0.7022950819672131,2.0,0.6208695652173913,2025-11-18,v9c_percentile,90,non_event,top50
1,2F_R_N,-74.0,136.29518072289156,30.0,96.36136806678789,-210.29518072289156,0.0,0.0,1.0,0.7140000000000001,3.0,0.8568,5.0,0.84,4.0,0.9363934426229509,3.0,0.931304347826087,2025-11-18,v9c_percentile,90,non_event,top50
2,3F_L_A,168.0,118.07228915662651,40.0,95.65442114160005,49.92771084337349,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33599999999999997,1.0,0.23409836065573772,0.0,0.0,2025-11-18,v9c_percentile,90,non_event,top50
3,3F_L_N,380.0,102.10843373493977,42.0,105.36339138559946,277.89156626506025,2.0,2.8560000000000003,3.0,2.1420000000000003,7.0,1.9992,9.0,1.512,8.0,1.8727868852459018,7.0,2.1730434782608694,2025-11-18,v9c_percentile,90,non_event,top50
4,3F_R_A,76.0,125.0,36.0,95.1060142454686,-49.0,0.0,0.0,0.0,0.0,1.0,0.2856,4.0,0.6719999999999999,2.0,0.46819672131147544,0.0,0.0,2025-11-18,v9c_percentile,90,non_event,top50
5,3F_R_N,468.0,95.48192771084338,44.0,105.1647174495592,372.51807228915663,2.0,2.8560000000000003,3.0,2.1420000000000003,8.0,2.2848,14.0,2.352,9.0,2.106885245901639,8.0,2.4834782608695654,2025-11-18,v9c_percentile,90,non_event,top50
0,2F_L_N,286.0,109.1867469879518,36.0,100.06154516022227,176.8132530120482,0.0,0.0,3.0,2.1420000000000003,3.0,0.8568,7.0,1.176,4.0,0.9363934426229509,3.0,0.931304347826087,2025-11-18,v9c_percentile,90,non_event,bottom50
1,2F_R_N,248.0,112.04819277108433,40.0,99.87292587986738,135.95180722891567,0.0,0.0,1.0,0.7140000000000001,4.0,1.1424,9.0,1.512,5.0,1.1704918032786886,4.0,1.2417391304347827,2025-11-18,v9c_percentile,90,non_event,bottom50
2,3F_L_A,-182.0,144.4277108433735,30.0,94.52035479489146,-326.42771084337346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-11-18,v9c_percentile,90,non_event,bottom50
3,3F_L_N,254.0,111.59638554216868,42.0,100.23118912003609,142.40361445783134,1.0,1.4280000000000002,3.0,2.1420000000000003,5.0,1.428,5.0,0.84,5.0,1.1704918032786886,5.0,1.5521739130434782,2025-11-18,v9c_percentile,90,non_event,bottom50
4,3F_R_A,30.0,128.46385542168676,32.0,96.93668369879586,-98.46385542168676,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16799999999999998,0.0,0.0,0.0,0.0,2025-11-18,v9c_percentile,90,non_event,bottom50
5,3F_R_N,266.0,110.69277108433735,46.0,106.0292919310152,155.30722891566265,1.0,1.4280000000000002,1.0,0.7140000000000001,6.0,1.7136,12.0,2.016,9.0,2.106885245901639,6.0,1.862608695652174,2025-11-18,v9c_percentile,90,non_event,bottom50
0,2F_L_N,472.0,138.85542168674698,38.0,100.96663450380292,333.144578313253,1.0,1.4280000000000002,3.0,2.1420000000000003,6.0,1.7136,7.0,1.1106666666666667,6.0,1.4045901639344263,5.0,1.6227272727272726,2025-11-19,v9c_percentile,90,non_event,top50
1,2F_R_N,556.0,132.53012048192772,46.0,101.80345431745393,423.4698795180723,1.0,1.4280000000000002,1.0,0.7140000000000001,3.0,0.8568,7.0,1.1106666666666667,3.0,0.7022950819672131,3.0,0.9736363636363636,2025-11-19,v9c_percentile,90,non_event,top50
2,3F_L_A,124.0,165.06024096385542,42.0,96.70466806895627,-41.06024096385542,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.31733333333333336,0.0,0.0,0.0,0.0,2025-11-19,v9c_percentile,90,non_event,top50
3,3F_L_N,688.0,122.59036144578313,44.0,110.71644318540886,565.4096385542168,3.0,4.284000000000001,3.0,2.1420000000000003,6.0,1.7136,11.0,1.7453333333333334,9.0,2.106885245901639,5.0,1.6227272727272726,2025-11-19,v9c_percentile,90,non_event,top50
4,3F_R_A,50.0,170.63253012048193,40.0,96.50760930496357,-120.63253012048193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-11-19,v9c_percentile,90,non_event,top50
5,3F_R_N,-578.0,217.92168674698794,34.0,97.08161403687274,-795.9216867469879,0.0,0.0,0.0,0.0,5.0,1.428,9.0,1.428,6.0,1.4045901639344263,5.0,1.6227272727272726,2025-11-19,v9c_percentile,90,non_event,top50
0,2F_L_N,694.0,122.13855421686748,42.0,103.97672687349926,571.8614457831325,2.0,2.8560000000000003,4.0,2.8560000000000003,7.0,1.9992,10.0,1.5866666666666667,7.0,1.638688524590164,6.0,1.9472727272727273,2025-11-19,v9c_percentile,90,non_event,bottom50
1,2F_R_N,144.0,163.55421686746988,30.0,96.36791715116473,-19.554216867469876,1.0,1.4280000000000002,2.0,1.4280000000000002,6.0,1.7136,7.0,1.1106666666666667,6.0,1.4045901639344263,6.0,1.9472727272727273,2025-11-19,v9c_percentile,90,non_event,bottom50
2,3F_L_A,210.0,158.5843373493976,48.0,96.24542264532424,51.4156626506024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15866666666666668,1.0,0.23409836065573772,0.0,0.0,2025-11-19,v9c_percentile,90,non_event,bottom50
3,3F_L_N,580.0,130.72289156626505,48.0,110.75026966634617,449.27710843373495,1.0,1.4280000000000002,3.0,2.1420000000000003,6.0,1.7136,11.0,1.7453333333333334,8.0,1.8727868852459018,5.0,1.6227272727272726,2025-11-19,v9c_percentile,90,non_event,bottom50
4,3F_R_A,-82.0,180.5722891566265,32.0,94.06245684912085,-262.57228915662654,0.0,0.0,0.0,0.0,1.0,0.2856,2.0,0.31733333333333336,1.0,0.23409836065573772,0.0,0.0,2025-11-19,v9c_percentile,90,non_event,bottom50
5,3F_R_N,-776.0,232.83132530120483,32.0,93.17791083484215,-1008.8313253012049,0.0,0.0,1.0,0.7140000000000001,4.0,1.1424,8.0,1.2693333333333334,4.0,0.9363934426229509,3.0,0.9736363636363636,2025-11-19,v9c_percentile,90,non_event,bottom50
0,2F_L_N,168.0,80.57228915662651,26.0,93.32268447959602,87.42771084337349,1.0,1.4280000000000002,3.0,2.1420000000000003,4.0,1.1424,5.0,1.0056338028169014,3.0,1.0984615384615384,3.0,1.53,2025-11-20,v9c_percentile,90,non_event,top50
1,2F_R_N,402.0,62.95180722891566,42.0,103.2029003383359,339.04819277108436,1.0,1.4280000000000002,2.0,1.4280000000000002,5.0,1.428,9.0,1.8101408450704224,5.0,1.8307692307692307,4.0,2.04,2025-11-20,v9c_percentile,90,non_event,top50
2,3F_L_A,330.0,68.37349397590361,44.0,96.87794250188435,261.6265060240964,0.0,0.0,0.0,0.0,1.0,0.2856,4.0,0.8045070422535211,0.0,0.0,0.0,0.0,2025-11-20,v9c_percentile,90,non_event,top50
3,3F_L_N,32.0,90.8132530120482,42.0,106.91423584608238,-58.81325301204819,1.0,1.4280000000000002,1.0,0.7140000000000001,4.0,1.1424,6.0,1.2067605633802816,4.0,1.4646153846153847,2.0,1.02,2025-11-20,v9c_percentile,90,non_event,top50
4,3F_R_A,86.0,86.74698795180723,28.000000000000004,94.98179012618033,-0.7469879518072275,0.0,0.0,0.0,0.0,2.0,0.5712,3.0,0.6033802816901408,2.0,0.7323076923076923,0.0,0.0,2025-11-20,v9c_percentile,90,non_event,top50
5,3F_R_N,158.0,81.32530120481928,28.000000000000004,93.56721066423827,76.67469879518072,3.0,4.284000000000001,5.0,3.5700000000000003,6.0,1.7136,7.0,1.407887323943662,5.0,1.8307692307692307,5.0,2.5500000000000003,2025-11-20,v9c_percentile,90,non_event,top50
0,2F_L_N,316.0,69.42771084337349,46.0,102.13619339105206,246.5722891566265,0.0,0.0,1.0,0.7140000000000001,5.0,1.428,6.0,1.2067605633802816,3.0,1.0984615384615384,2.0,1.02,2025-11-20,v9c_percentile,90,non_event,bottom50
1,2F_R_N,18.0,91.86746987951807,30.0,91.42740018527806,-73.86746987951807,1.0,1.4280000000000002,1.0,0.7140000000000001,3.0,0.8568,5.0,1.0056338028169014,2.0,0.7323076923076923,1.0,0.51,2025-11-20,v9c_percentile,90,non_event,bottom50
2,3F_L_A,-78.0,99.09638554216868,28.000000000000004,93.25222882160037,-177.09638554216866,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.40225352112676055,0.0,0.0,0.0,0.0,2025-11-20,v9c_percentile,90,non_event,bottom50
3,3F_L_N,-54.0,97.28915662650603,34.0,99.29245990661524,-151.28915662650604,1.0,1.4280000000000002,2.0,1.4280000000000002,5.0,1.428,5.0,1.0056338028169014,5.0,1.8307692307692307,5.0,2.5500000000000003,2025-11-20,v9c_percentile,90,non_event,bottom50
4,3F_R_A,-48.0,96.83734939759036,26.0,93.78004648072287,-144.83734939759034,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.40225352112676055,0.0,0.0,0.0,0.0,2025-11-20,v9c_percentile,90,non_event,bottom50
5,3F_R_N,-638.0,141.26506024096386,20.0,89.71136378296298,-779.2650602409639,2.0,2.8560000000000003,2.0,1.4280000000000002,5.0,1.428,5.0,1.0056338028169014,2.0,0.7323076923076923,2.0,1.02,2025-11-20,v9c_percentile,90,non_event,bottom50
0,2F_L_N,-164.0,285.8433734939759,32.0,94.28411398745556,-449.8433734939759,0.0,0.0,0.0,0.0,2.0,0.5712,4.0,0.5288888888888889,4.0,0.84,2.0,0.6076595744680852,2025-11-21,v9c_percentile,90,event,top50
1,2F_R_N,76.0,267.7710843373494,38.0,99.79640732392046,-191.7710843373494,1.0,1.4280000000000002,2.0,1.4280000000000002,2.0,0.5712,10.0,1.3222222222222222,6.0,1.26,2.0,0.6076595744680852,2025-11-21,v9c_percentile,90,event,top50
2,3F_L_A,182.0,259.78915662650604,40.0,97.39590699097991,-77.78915662650604,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.39666666666666667,1.0,0.21,0.0,0.0,2025-11-21,v9c_percentile,90,event,top50
3,3F_L_N,710.0,220.03012048192772,52.0,101.98725098339082,489.9698795180723,1.0,1.4280000000000002,2.0,1.4280000000000002,8.0,2.2848,12.0,1.5866666666666667,8.0,1.68,7.0,2.126808510638298,2025-11-21,v9c_percentile,90,event,top50
4,3F_R_A,598.0,228.46385542168676,52.0,100.8101683834121,369.53614457831327,0.0,0.0,0.0,0.0,3.0,0.8568,5.0,0.6611111111111111,3.0,0.63,3.0,0.9114893617021277,2025-11-21,v9c_percentile,90,event,top50
5,3F_R_N,246.0,254.96987951807228,40.0,104.16728515359308,-8.969879518072275,2.0,2.8560000000000003,3.0,2.1420000000000003,8.0,2.2848,11.0,1.4544444444444444,8.0,1.68,7.0,2.126808510638298,2025-11-21,v9c_percentile,90,event,top50
0,2F_L_N,-72.0,278.9156626506024,38.0,96.97720876244036,-350.9156626506024,0.0,0.0,2.0,1.4280000000000002,3.0,0.8568,7.0,0.9255555555555556,4.0,0.84,2.0,0.6076595744680852,2025-11-21,v9c_percentile,90,event,bottom50
1,2F_R_N,244.0,255.12048192771084,38.0,98.40086079120145,-11.120481927710841,2.0,2.8560000000000003,2.0,1.4280000000000002,4.0,1.1424,7.0,0.9255555555555556,5.0,1.05,4.0,1.2153191489361703,2025-11-21,v9c_percentile,90,event,bottom50
2,3F_L_A,296.0,251.20481927710844,40.0,96.05035344535422,44.79518072289156,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5288888888888889,1.0,0.21,0.0,0.0,2025-11-21,v9c_percentile,90,event,bottom50
