test_date,variant,window,DD,dow,is_event,event_type,avg_diff,avg_diff_other,avg_diff_vs_other,win_rate,payout_rate,hit@10,hit@20,hit@50,lift@10,lift@20,lift@50,hit_t2500,hit_t3500,hit_t4500,lift_t2500,lift_t3500,lift_t4500,n_machines_scored,n_actual_machines,split_period,a_seg_hist_coverage,a_seg_fallback_count
2025-10-18,v11_seg_weights,90,18,5,False,non_event,-296.0,7.379518072289157,-303.37951807228916,46.0,97.82758671305064,0.0,0.0,3.0,0.0,0.0,0.8568,4.0,4.0,3.0,0.6276923076923078,0.952,0.9962790697674418,714,714,,100.0,0
2025-10-18,v12b_debut_multiplier_half,90,18,5,False,non_event,-276.0,5.873493975903615,-281.8734939759036,46.0,97.91461717358092,0.0,0.0,3.0,0.0,0.0,0.8568,3.0,3.0,3.0,0.47076923076923083,0.714,0.9962790697674418,714,714,,100.0,0
2025-10-19,v11_seg_weights,90,19,6,False,non_event,480.0,138.25301204819277,341.7469879518072,48.0,103.20912675649548,1.0,1.0,4.0,1.4280000000000002,0.7140000000000001,1.1424,10.0,7.0,4.0,1.2101694915254235,1.2653164556962027,1.1199999999999999,714,714,,100.0,0
2025-10-19,v12b_debut_multiplier_half,90,19,6,False,non_event,426.0,142.31927710843374,283.68072289156623,48.0,102.83025261001113,1.0,1.0,4.0,1.4280000000000002,0.7140000000000001,1.1424,10.0,7.0,4.0,1.2101694915254235,1.2653164556962027,1.1199999999999999,714,714,,100.0,0
2025-10-20,v11_seg_weights,90,20,0,False,non_event,-10.0,-33.13253012048193,23.13253012048193,40.0,99.9081534058554,1.0,2.0,5.0,1.4280000000000002,1.4280000000000002,1.428,7.0,4.0,2.0,1.407887323943662,1.7309090909090912,1.19,714,714,,100.0,0
2025-10-20,v12b_debut_multiplier_half,90,20,0,False,non_event,74.0,-39.45783132530121,113.45783132530121,40.0,100.69895459062042,1.0,2.0,5.0,1.4280000000000002,1.4280000000000002,1.428,7.0,4.0,2.0,1.407887323943662,1.7309090909090912,1.19,714,714,,100.0,0
2025-10-21,v11_seg_weights,90,21,1,True,event,116.0,265.96385542168673,-149.96385542168673,44.0,101.26028052106082,0.0,0.0,2.0,0.0,0.0,0.5712,6.0,2.0,1.0,0.9962790697674418,0.476,0.3038297872340426,714,714,,100.0,0
2025-10-21,v12b_debut_multiplier_half,90,21,1,True,event,22.0,273.0421686746988,-251.04216867469881,40.0,100.27590912055221,0.0,0.0,1.0,0.0,0.0,0.2856,5.0,1.0,1.0,0.8302325581395349,0.238,0.3038297872340426,714,714,,100.0,0
2025-10-22,v11_seg_weights,90,22,2,True,event,-174.0,168.82530120481928,-342.8253012048193,36.0,98.25264362968096,0.0,0.0,2.0,0.0,0.0,0.5712,3.0,2.0,2.0,0.48134831460674155,0.5288888888888889,0.7140000000000001,714,714,,100.0,0
2025-10-22,v12b_debut_multiplier_half,90,22,2,True,event,-132.0,165.66265060240963,-297.6626506024096,36.0,98.6654696333681,0.0,0.0,2.0,0.0,0.0,0.5712,3.0,2.0,2.0,0.48134831460674155,0.5288888888888889,0.7140000000000001,714,714,,100.0,0
2025-10-23,v11_seg_weights,90,23,3,False,non_event,206.0,176.05421686746988,29.945783132530124,34.0,102.4984960509208,1.0,1.0,4.0,1.4280000000000002,0.7140000000000001,1.1424,6.0,5.0,3.0,1.0448780487804878,1.3471698113207546,1.224,714,714,,100.0,0
2025-10-23,v12b_debut_multiplier_half,90,23,3,False,non_event,38.0,188.70481927710844,-150.70481927710844,30.0,100.4780054593255,1.0,1.0,3.0,1.4280000000000002,0.7140000000000001,0.8568,5.0,4.0,2.0,0.8707317073170732,1.0777358490566038,0.816,714,714,,100.0,0
2025-10-24,v11_seg_weights,90,24,4,False,non_event,28.0,131.32530120481928,-103.32530120481928,44.0,100.26993051217387,1.0,2.0,3.0,1.4280000000000002,1.4280000000000002,0.8568,6.0,3.0,2.0,1.0710000000000002,0.765,0.7718918918918919,714,714,,100.0,0
2025-10-24,v12b_debut_multiplier_half,90,24,4,False,non_event,20.0,131.9277108433735,-111.92771084337349,44.0,100.20147804292287,1.0,2.0,3.0,1.4280000000000002,1.4280000000000002,0.8568,6.0,3.0,2.0,1.0710000000000002,0.765,0.7718918918918919,714,714,,100.0,0
2025-10-25,v11_seg_weights,90,25,5,False,non_event,-760.0,124.54819277108433,-884.5481927710844,30.0,94.26112774880654,0.0,0.0,3.0,0.0,0.0,0.8568,5.0,5.0,3.0,0.6672897196261682,0.978082191780822,0.8238461538461539,714,714,,100.0,0
2025-10-25,v12b_debut_multiplier_half,90,25,5,False,non_event,-828.0,129.66867469879517,-957.6686746987951,28.000000000000004,93.69165927646075,0.0,0.0,3.0,0.0,0.0,0.8568,5.0,5.0,3.0,0.6672897196261682,0.978082191780822,0.8238461538461539,714,714,,100.0,0
2025-10-26,v11_seg_weights,90,26,6,False,non_event,742.0,-0.15060240963855423,742.1506024096385,36.0,105.6744748051789,1.0,3.0,7.0,1.4280000000000002,2.1420000000000003,1.9992,13.0,9.0,6.0,1.838019801980198,1.8626086956521741,1.862608695652174,714,714,,100.0,0
2025-10-26,v12b_debut_multiplier_half,90,26,6,False,non_event,530.0,15.813253012048193,514.1867469879518,32.0,104.36481269188704,1.0,3.0,6.0,1.4280000000000002,2.1420000000000003,1.7136,11.0,8.0,5.0,1.5552475247524753,1.6556521739130436,1.5521739130434782,714,714,,100.0,0
2025-10-27,v11_seg_weights,90,27,0,True,event,122.0,233.5843373493976,-111.5843373493976,40.0,100.68237470873227,1.0,2.0,4.0,1.4280000000000002,1.4280000000000002,1.1424,11.0,8.0,5.0,1.2083076923076923,1.1657142857142857,1.0656716417910448,714,714,,100.0,0
2025-10-27,v12b_debut_multiplier_half,90,27,0,True,event,260.0,223.19277108433735,36.80722891566265,40.0,101.54396866456213,1.0,2.0,4.0,1.4280000000000002,1.4280000000000002,1.1424,11.0,8.0,5.0,1.2083076923076923,1.1657142857142857,1.0656716417910448,714,714,,100.0,0
2025-10-28,v11_seg_weights,90,28,1,False,non_event,662.0,150.15060240963857,511.84939759036143,36.0,107.70037850500991,2.0,4.0,4.0,2.8560000000000003,2.8560000000000003,1.1424,9.0,6.0,4.0,1.4604545454545454,1.503157894736842,1.632,714,714,,100.0,0
2025-10-28,v12b_debut_multiplier_half,90,28,1,False,non_event,626.0,152.86144578313252,473.1385542168675,34.0,108.47632046449154,2.0,4.0,4.0,2.8560000000000003,2.8560000000000003,1.1424,9.0,6.0,4.0,1.4604545454545454,1.503157894736842,1.632,714,714,,100.0,0
2025-10-29,v11_seg_weights,90,29,2,False,non_event,222.0,174.84939759036143,47.150602409638566,38.0,102.2849802688866,1.0,1.0,5.0,1.4280000000000002,0.7140000000000001,1.428,5.0,5.0,3.0,0.8707317073170732,1.2101694915254235,0.9736363636363636,714,714,,100.0,0
2025-10-29,v12b_debut_multiplier_half,90,29,2,False,non_event,312.0,168.0722891566265,143.9277108433735,40.0,103.44434729618737,1.0,1.0,5.0,1.4280000000000002,0.7140000000000001,1.428,5.0,5.0,3.0,0.8707317073170732,1.2101694915254235,0.9736363636363636,714,714,,100.0,0
2025-10-30,v11_seg_weights,90,30,3,False,non_event,48.0,619.5783132530121,-571.5783132530121,36.0,100.4271450691441,2.0,2.0,2.0,2.8560000000000003,1.4280000000000002,0.5712,5.0,4.0,3.0,0.4824324324324324,0.5769696969696969,0.6799999999999999,714,714,,100.0,0
2025-10-30,v12b_debut_multiplier_half,90,30,3,False,non_event,60.0,618.6746987951807,-558.6746987951807,38.0,100.55742602956587,2.0,2.0,2.0,2.8560000000000003,1.4280000000000002,0.5712,4.0,3.0,2.0,0.38594594594594595,0.43272727272727274,0.4533333333333333,714,714,,100.0,0
2025-10-31,v11_seg_weights,90,31,4,True,event,456.0,69.57831325301204,386.421686746988,34.0,104.51732930736266,1.0,4.0,4.0,1.4280000000000002,2.8560000000000003,1.1424,7.0,4.0,4.0,1.2815384615384615,1.0021052631578948,1.3283720930232559,714,714,,100.0,0
2025-10-31,v12b_debut_multiplier_half,90,31,4,True,event,456.0,69.57831325301204,386.421686746988,34.0,104.51732930736266,1.0,4.0,4.0,1.4280000000000002,2.8560000000000003,1.1424,7.0,4.0,4.0,1.2815384615384615,1.0021052631578948,1.3283720930232559,714,714,,100.0,0
2025-11-01,v11_seg_weights,90,1,5,True,event,448.0,189.15662650602408,258.84337349397595,48.0,103.09541477867093,1.0,2.0,6.0,1.4280000000000002,1.4280000000000002,1.7136,12.0,10.0,7.0,1.3931707317073172,1.68,1.561875,714,714,,100.0,0
2025-11-01,v12b_debut_multiplier_half,90,1,5,True,event,652.0,173.79518072289156,478.2048192771084,52.0,104.73600409097776,1.0,1.0,5.0,1.4280000000000002,0.7140000000000001,1.428,13.0,10.0,7.0,1.5092682926829268,1.68,1.561875,714,714,,100.0,0
2025-11-02,v11_seg_weights,90,2,6,False,non_event,926.0,284.6385542168675,641.3614457831325,44.0,107.31517337592882,3.0,4.0,8.0,4.284000000000001,2.8560000000000003,2.2848,14.0,11.0,9.0,1.4382733812949642,1.8055172413793104,2.106885245901639,714,714,,100.0,0
2025-11-02,v12b_debut_multiplier_half,90,2,6,False,non_event,638.0,306.32530120481925,331.67469879518075,42.0,105.13117470121765,2.0,3.0,7.0,2.8560000000000003,2.1420000000000003,1.9992,12.0,9.0,8.0,1.2328057553956835,1.477241379310345,1.8727868852459018,714,714,,100.0,0
2025-11-03,v11_seg_weights,90,3,0,False,non_event,380.0,271.83734939759034,108.16265060240966,40.0,102.74846086191734,2.0,2.0,3.0,2.8560000000000003,1.4280000000000002,0.8568,9.0,5.0,5.0,1.0448780487804878,0.8707317073170732,1.2101694915254235,714,714,,100.0,0
2025-11-03,v12b_debut_multiplier_half,90,3,0,False,non_event,214.0,284.33734939759034,-70.33734939759034,40.0,101.70148347096269,2.0,2.0,3.0,2.8560000000000003,1.4280000000000002,0.8568,7.0,4.0,4.0,0.8126829268292683,0.6965853658536585,0.9681355932203389,714,714,,100.0,0
2025-11-04,v11_seg_weights,90,4,1,False,non_event,254.0,158.5843373493976,95.4156626506024,50.0,102.27836201916693,1.0,2.0,4.0,1.4280000000000002,1.4280000000000002,1.1424,10.0,7.0,3.0,1.5191489361702128,1.5866666666666664,1.0448780487804878,714,714,,100.0,0
