metric,test_type,n_current,n_baseline,n_paired,mean_current,mean_baseline,delta_mean,ci_low,ci_high,p_value,cohens_d,cohens_d_label,condition,difficulty,p_value_adj_bonferroni,p_value_adj_bh,sig_raw_0_05,sig_bh_0_05,sig_bonf_0_05
hit_at_2,wilcoxon,33,33,33,1.0,0.9393939393939394,0.06060606060606055,0.0,0.15151515151515152,0.15729920705028502,0.35372615062830515,small,anomaly_direction,high_anomaly,1.0,0.22989884107349348,False,False,False
loss_value,wilcoxon,33,33,33,1721.2121212121212,766.6666666666666,954.5454545454546,-1036.590909090909,3627.575757575756,0.7221076526150257,0.1947970510804344,negligible,anomaly_direction,high_anomaly,1.0,0.8876563423495051,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,4,3,0,1.0,0.3333333333333333,0.6666666666666667,0.0,1.0,,1.8257418583505538,large,anomaly_direction,high_anomaly,,,False,False,False
hit_at_2,wilcoxon,24,24,24,0.9583333333333334,0.75,0.20833333333333337,0.0,0.4166666666666667,0.05878172135535886,0.6047942471824087,medium,anomaly_direction,low_anomaly,1.0,0.09711762658711465,False,False,False
loss_value,wilcoxon,24,24,24,241.66666666666666,2637.5,-2395.8333333333335,-4245.9375,-816.6666666666666,0.012515318690073973,-0.7479404331045912,medium,anomaly_direction,low_anomaly,0.475582110222811,0.033970150730200786,True,True,False
rank2_rescue_on_miss1,mannwhitneyu,2,8,0,0.5,0.25,0.25,-0.5,1.0,,0.5,medium,anomaly_direction,low_anomaly,,,False,False,False
hit_at_2,wilcoxon,375,375,375,0.9946666666666667,0.864,0.1306666666666667,0.096,0.168,6.820210334435374e-12,0.5266051188202868,medium,anomaly_direction,normal,2.591679927085442e-10,2.591679927085442e-10,True,True,True
loss_value,wilcoxon,375,375,375,826.6666666666666,1935.7333333333333,-1109.0666666666666,-1714.8400000000001,-518.326666666667,2.1006389472281676e-06,-0.25068303412242393,small,anomaly_direction,normal,7.982427999467037e-05,3.991213999733518e-05,True,True,True
rank2_rescue_on_miss1,mannwhitneyu,16,75,0,0.8125,0.30666666666666664,0.5058333333333334,0.2690625,0.6976041666666661,0.00019172905637659048,1.1129623527397317,large,anomaly_direction,normal,0.007285704142310438,0.0023673314234321135,True,True,True
hit_at_2,mannwhitneyu,423,282,276,1.0,1.0,0.0,0.0,0.0,1.0,,na,difficulty_failure,hit_day,1.0,1.0,False,False,False
loss_value,wilcoxon,423,282,276,834.0425531914893,678.0141843971631,156.02836879432618,-142.43659420289856,914.1847826086954,0.6147912235765094,0.043637320049675445,negligible,difficulty_failure,hit_day,1.0,0.834359517710977,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,19,23,0,0.9473684210526315,0.9565217391304348,-0.009153318077803285,-0.1578947368421053,0.13043478260869568,0.9181715962382531,-0.04195537482254982,negligible,difficulty_failure,hit_day,1.0,1.0,False,False,False
hit_at_2,mannwhitneyu,9,150,3,0.6666666666666666,0.6066666666666667,0.05999999999999994,-0.27116666666666667,0.3557222222222213,0.7241522767881858,0.12229071314611391,negligible,difficulty_failure,miss_day,1.0,0.8876563423495051,False,False,False
loss_value,mannwhitneyu,9,150,3,2200.0,4155.333333333333,-1955.333333333333,-4060.2666666666664,493.56666666666274,0.6667804215598717,-0.30269266035886144,small,difficulty_failure,miss_day,1.0,0.8737122765267284,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,3,63,0,0.0,0.06349206349206349,-0.06349206349206349,-0.12698412698412698,-0.015873015873015872,,-0.26243617669606556,small,difficulty_failure,miss_day,,,False,False,False
hit_at_2,wilcoxon,108,108,34,0.9722222222222222,0.5648148148148148,0.40740740740740744,0.20588235294117646,0.5588235294117647,0.0007891129890156299,1.0979880102687596,large,pred_span_quartile,Q1,0.02998629358259394,0.00499771559709899,True,True,True
loss_value,wilcoxon,108,108,34,3020.3703703703704,5454.62962962963,-2434.259259259259,-7488.308823529412,-520.5147058823534,0.005907505870753228,-0.3261023588480987,small,pred_span_quartile,Q1,0.22448522308862265,0.024942802565402517,True,True,False
rank2_rescue_on_miss1,mannwhitneyu,12,63,0,0.6666666666666666,0.23809523809523808,0.42857142857142855,0.130952380952381,0.7063492063492064,0.0034770377462443117,0.9753229343426855,large,pred_span_quartile,Q1,0.13212743435728386,0.016515929294660482,True,True,False
hit_at_2,wilcoxon,108,108,31,1.0,0.9259259259259259,0.07407407407407407,0.0,0.22580645161290322,0.0832645166635504,0.3981438414926426,small,pred_span_quartile,Q2,1.0,0.13183548471728815,False,False,False
